user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
07c00,0,0.97,0.00,2,Python,2.7,21,8,0,0,0,0,4,0,0,875,-,-,6852,0.96
0alex,0,0.00,0.00,12,C++,-,106,0,0,0,0,0,11,0,0,30288,-,-,2384,0.00
0x00000000,0,0.00,0.00,2,C,-,47,0,0,0,0,139,0,0,0,8224,-,Segmentation fault,1276,0.00
0x42,0,0.05,0.01,30,Java,-,57,0,1,0,0,1,1,72,0,2139,Unknown error,java.io.FileNotFoundException:,23540,0.04
0xb0c5,0,1.13,0.00,5,Python,2.7,16,8,0,0,0,0,0,0,0,770,-,-,6660,1.13
112atn323,0,0.04,0.00,4,Java,-,53,0,0,0,0,1,0,72,0,2614,-,java.io.FileNotFoundException:,23728,0.03
178855371157,-,-,-,7,Python,2.7,17,-,0,-,-,-15,13,-,-,852,-,Timeout,-,-
19891101,-,-,-,17,C++,-,89,-,0,-,-,-15,0,-,-,10016,-,Timeout,-,-
200,0,1.21,0.00,10,Python,2.7,36,8,0,0,0,0,0,8,0,1683,-,-,6764,1.20
2011aad,0,5.14,3.14,8,C++,-,33,0,0,0,0,0,0,137224,0,10696,-,-,2460,0.80
2rf,0,1.67,0.00,3,Python,3.5,14,16,0,0,0,0,0,0,0,-,-,-,7804,1.66
317070,-,-,-,10,Python,2.7,52,-,0,-,-,1,13,-,-,2866,-,File or Dir not found,-,-
3230391,0,0.00,0.00,1,C++,-,27,0,0,0,0,0,0,0,0,8936,-,-,2604,0.00
37ae912,0,0.44,0.00,10,C++,-,49,0,0,0,0,0,1,0,0,33976,-,-,2360,0.30
3abdelazim,0,0.00,0.00,5,C++,-,30,0,0,0,0,0,0,0,0,10232,-,-,2316,0.00
551100kk,0,0.61,0.03,0,C++,-,24,0,0,0,0,0,0,210920,0,10160,-,-,2692,0.42
74th,-,-,-,11,Python,2.7,32,-,0,-,-,-15,5,-,-,1459,-,Timeout,-,-
916852,-,-,-,-,C++,-,-,-,-15,-,-,-1,-,-,-,-,Timeout,-,-,-
9mat,0,0.16,0.00,15,C++,-,33,0,0,0,0,0,0,0,0,17336,-,-,2588,0.10
ACMonster,0,0.18,0.00,7,C++,-,68,0,0,0,0,0,1,0,0,9032,-,-,2604,0.09
ACgege,0,0.00,0.00,10,C++,-,38,0,0,0,0,0,0,0,0,16864,-,-,2616,0.00
AFGhazy,0,0.00,0.00,13,C++,-,128,0,0,0,0,0,137,0,0,20216,-,-,2604,0.00
