user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
AS1,-,-,-,21,C++,-,182,-,0,-,-,-15,6,-,-,104472,-,Timeout,-,-
AekdyCoin,-,-,-,0,C++,-,79,-,0,-,-,-15,0,-,-,30136,-,Timeout,-,-
Arios,0,0.05,0.02,13,C++,-,115,80,0,0,0,0,0,0,1,37696,-,-,22924,0.02
Arti1990,-,-,-,36,C++,-,177,-,1,-,-,-1,10,-,-,-,not declared,-,-,-
Baker,0,0.00,0.00,33,C++,-,205,0,1,0,0,127,15,0,0,-,Unknown error,Command not found,1436,0.00
Bidhan,-,-,-,12,C++,-,159,-,0,-,-,-15,21,-,-,76960,-,Timeout,-,-
DCLXVI,-,-,-,36,C++,-,262,-,0,-,-,-15,9,-,-,39480,-,Timeout,-,-
Dembel,-,-,-,28,C++,-,184,-,0,-,-,-15,27,-,-,59000,-,Timeout,-,-
Dener,-,-,-,39,C++,-,158,-,0,-,-,-15,7,-,-,73344,-,Timeout,-,-
Echo80313,-,-,-,2,C++,-,59,-,1,-,-,-1,28,-,-,-,not declared,-,-,-
Gluk,-,-,-,21,C++,-,108,-,0,-,-,-15,1,-,-,41440,-,Timeout,-,-
Goblin911,0,0.03,0.02,1,C++,-,28,24,0,0,0,0,0,0,0,10016,-,-,2564,0.00
HaaS,-,-,-,20,C++,-,112,-,0,-,-,-15,4,-,-,89912,-,Timeout,-,-
IP314,-,-,-,11,C++,-,159,-,0,-,-,-15,0,-,-,54448,-,Timeout,-,-
Ignat,-,-,-,33,C++,-,174,-,0,-,-,-15,4,-,-,94784,-,Timeout,-,-
IsawaSteve,0,0.04,0.00,9,Java,-,128,0,0,0,0,1,10,64,0,3638,-,java.lang.Arra,21896,0.04
JialinOuyang,-,-,-,27,C++,-,167,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
KapJI,0,0.27,0.06,10,C++,-,135,64,0,0,0,0,16,0,0,32272,-,-,2548,0.00
Kezeile,-,-,-,1,Java,-,104,-,0,-,-,-15,15,-,-,2844,-,Timeout,-,-
KirarinSnow,0,0.03,0.00,7,Python,2.7,5,8,0,0,0,0,6,0,0,402,-,-,7028,0.02
LinKin,0,0.00,0.00,16,C++,-,131,0,1,0,0,127,3,0,0,-,Unknown error,Command not found,1348,0.00
Martynas,-,-,-,6,C++,-,111,-,0,-,-,-15,0,-,-,51208,-,Timeout,-,-
MikeCAT,-,-,-,22,C,-,199,-,0,-,-,-15,0,-,-,13784,-,-,-,-
MiminoCoder,-,-,-,26,C++,-,166,-,0,-,-,-15,3,-,-,37920,-,Timeout,-,-
NGG,0,3.54,0.06,10,C++,-,88,80,0,0,0,0,0,0,1,36888,-,-,99836,3.47
Nin0,-,-,-,9,Python,2.7,77,-,0,-,-,-15,3,-,-,3536,-,Timeout,-,-
NovGosh,-,-,-,45,C++,-,167,-,0,-,-,-15,5,-,-,63032,-,Timeout,-,-
Ripatti,0,0.05,0.02,29,C++,-,195,120,0,0,0,0,2,0,1,59096,-,-,41592,0.01
Taehyun,-,-,-,0,C++,-,105,-,4,-,-,-1,1,-,-,-,No such file or directory,-,-,-
Uran,-,-,-,12,C++,-,158,-,1,-,-,-1,24,-,-,-,not declared,-,-,-
Voro,0,0.00,0.00,45,C++,-,126,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1396,0.00
Xay,-,-,-,9,C++,-,108,-,0,-,-,-15,2,-,-,65280,-,Timeout,-,-
XraY,-,-,-,27,C++,-,153,-,0,-,-,-15,4,-,-,30864,-,Timeout,-,-
Yao,-,-,-,7,C,-,105,-,0,-,-,-15,3,-,-,10672,-,-,-,-
YerzhanU,-,-,-,22,C++,-,124,-,0,-,-,-15,3,-,-,29288,-,Timeout,-,-
Zuza,-,-,-,35,C++,-,126,-,0,-,-,-15,9,-,-,91384,-,Timeout,-,-
ahaigh,-,-,-,24,C++,-,122,-,1,-,-,-1,32,-,-,-,No such file or directory,-,-,-
alan790712,-,-,-,3,C,-,87,-,0,-,-,-15,5,-,-,9472,-,-,-,-
billynyh,-,-,-,25,C++,-,85,-,0,-,-,-15,16,-,-,64168,-,Timeout,-,-
bjano,0,0.04,0.00,27,Java,-,124,0,0,0,0,1,7,64,0,3688,-,jav,21760,0.04
darkKelvin,-,-,-,1,C++,-,113,-,0,-,-,-15,0,-,-,36552,-,Timeout,-,-
eatmore,0,6.38,0.05,19,Java,-,161,0,0,0,0,0,0,64,0,4295,-,-,293976,6.57
enkait,-,-,-,8,C++,-,133,-,0,-,-,-15,0,-,-,40320,-,Timeout,-,-
exod40,-,-,-,41,C++,-,128,-,1,-,-,-1,6,-,-,-,not declared,-,-,-
fetetriste,-,-,-,25,Java,-,242,-,0,-,-,-15,1,-,-,5524,-,Timeout,-,-
hanhan0912,-,-,-,8,C++,-,146,-,0,-,-,-15,12,-,-,32920,-,Timeout,-,-
ir5,-,-,-,24,C++,-,148,-,0,-,-,-15,10,-,-,74424,-,Timeout,-,-
jamu,-,-,-,32,Java,-,120,-,0,-,-,-15,1,-,-,3752,-,Timeout,-,-
jmurray,-,-,-,5,C++,-,83,-,0,-,-,-15,3,-,-,47576,-,Timeout,-,-
kcd,0,0.03,0.00,23,C++,-,190,0,0,0,0,134,3,0,0,134496,-,underflow error reading the file,2672,0.00
khuebeo,-,-,-,38,C++,-,142,-,0,-,-,-15,10,-,-,44392,-,Timeout,-,-
klad2008,-,-,-,0,C++,-,131,-,0,-,-,-15,0,-,-,26592,-,Timeout,-,-
klemen,-,-,-,20,C++,-,146,-,0,-,-,-15,2,-,-,46160,-,Timeout,-,-
lopek,-,-,-,14,C++,-,137,-,0,-,-,-15,1,-,-,40048,-,Timeout,-,-
maciejk,-,-,-,21,C++,-,156,-,0,-,-,-15,3,-,-,76824,-,Timeout,-,-
maverick0122,0,0.10,0.10,16,C++,-,112,32,0,0,0,0,7,0,0,10160,-,-,2128,0.00
meret,-,-,-,13,C++,-,158,-,0,-,-,-15,0,-,-,67088,-,Timeout,-,-
nicesap,-,-,-,45,C++,-,212,-,0,-,-,-15,7,-,-,75528,-,Timeout,-,-
npinsker,-,-,-,27,C++,-,91,-,0,-,-,-15,8,-,-,78784,-,Timeout,-,-
pjsdream,0,0.07,0.04,32,C++,-,115,56,0,0,0,0,0,0,1,28456,-,-,2244,0.00
plamenko,0,0.12,0.04,15,C++,-,127,176,0,0,0,0,21,0,1,89800,-,-,2564,0.00
qq20091200,0,0.80,0.12,19,C++,-,177,80,0,0,0,0,0,137184,1,40848,-,-,2636,0.66
qxect,-,-,-,32,C++,-,195,-,0,-,-,-15,1,-,-,85928,-,Timeout,-,-
robert1232,0,0.04,0.00,12,Java,-,181,0,0,0,0,1,2,64,0,5353,-,java,21356,0.04
rush0,-,-,-,15,C++,-,143,-,0,-,-,-15,2,-,-,46512,-,Timeout,-,-
sandipg,-,-,-,22,C++,-,112,-,1,-,-,-1,9,-,-,-,Unknown error,-,-,-
sokokaleb,-,-,-,21,C++,-,246,-,2,-,-,-1,1,-,-,-,Unknown error,-,-,-
staniek,-,-,-,9,C++,-,111,-,0,-,-,-15,10,-,-,58392,-,Timeout,-,-
svanidz1,0,0.08,0.03,4,C++,-,36,48,0,0,0,0,0,0,0,20696,-,-,25920,0.02
tkociumaka,-,-,-,11,C++,-,133,-,0,-,-,-15,1,-,-,50288,-,Timeout,-,-
tokoharu,-,-,-,44,C++,-,116,-,0,-,-,-15,29,-,-,58304,-,Timeout,-,-
tracyhenry,0,0.03,0.02,13,C++,-,141,176,0,0,0,0,3,0,1,90112,-,-,2504,0.00
ttim,0,0.04,0.00,40,Java,-,179,0,0,0,0,1,34,64,0,2592,-,jav,21728,0.04
turbin,-,-,-,13,C++,-,92,-,0,-,-,-15,2,-,-,30848,-,Timeout,-,-
udalov,-,-,-,22,C++,-,116,-,1,-,-,-1,2,-,-,-,Unknown error,-,-,-
vlpolyansky,0,0.04,0.00,22,Java,-,159,0,0,0,0,1,0,64,0,3654,-,jav,21432,0.03
vvn,-,-,-,51,Java,-,216,-,1,-,-,-1,0,-,-,-,package does not exist,-,-,-
waynenguyen,0,0.09,0.06,10,C++,-,135,144,0,0,0,0,8,0,1,70592,-,-,2500,0.00
wyl8899,-,-,-,14,C++,-,118,-,0,-,-,-15,7,-,-,30088,-,Timeout,-,-
xiangnash,-,-,-,20,C++,-,165,-,0,-,-,-15,11,-,-,36176,-,Timeout,-,-
xiaodao,-,-,-,27,C++,-,139,-,0,-,-,-15,3,-,-,66536,-,Timeout,-,-
xiaowuc1,-,-,-,14,Java,-,176,-,0,-,-,-15,12,-,-,3853,-,Timeout,-,-
xs0,-,-,-,25,Java,-,193,-,0,-,-,-15,0,-,-,4051,-,Timeout,-,-
yarrr,-,-,-,51,C++,-,135,-,0,-,-,-15,0,-,-,34440,-,Timeout,-,-
zhanyl,0,0.50,0.32,11,C++,-,133,112,0,0,0,0,18,0,1,53616,-,-,2224,0.08
