user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
11122976,-,-,-,117,C++,-,91,-,0,-,-,-1,10,-,-,22608,-,-,-,-
112atn323,0,0.04,0.00,8,Java,-,107,0,0,0,0,1,0,72,0,3079,-,java.io.FileNotFoundException:,23608,0.03
123qws,-,-,-,8,C++,-,91,-,0,-,-,-1,0,-,-,22632,-,-,-,-
2wsx2wsx2wsx,0,0.00,0.00,111,C++,-,86,0,0,0,0,0,3,0,0,36888,-,-,2568,0.00
3of7,-,-,-,125,C++,-,116,-,0,-,-,-1,2,-,-,53488,-,-,-,-
551100kk,0,0.00,0.00,62,C++,-,58,0,0,0,0,0,5,0,0,33504,-,-,2276,0.00
ACPrimer,0,0.00,0.00,73,C++,-,66,0,0,0,0,0,5,0,0,9792,-,-,2620,0.00
ACgege,0,0.00,0.00,120,C++,-,85,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1384,0.00
ACing,0,0.00,0.00,95,C++,-,80,0,0,0,0,0,7,0,0,9904,-,-,2124,0.00
ADA,0,0.99,0.04,2,C++,-,92,0,0,0,0,0,6,137160,0,9536,-,-,2724,0.94
AEtheReal,0,0.00,0.00,6,C++,-,74,0,0,0,0,0,0,0,0,21448,-,-,2368,0.00
AMahdy,0,0.04,0.01,10,Java,-,65,0,0,0,0,1,7,72,0,1868,-,java.io.FileNotFoundException:,23860,0.03
ASotelo,0,0.04,0.01,2,Java,-,75,0,1,0,0,1,5,72,0,3865,Unknown error,java.io.FileNotFoundException:,23680,0.02
AVictor,0,0.00,0.00,83,C++,-,71,0,0,0,0,0,0,0,0,44616,-,-,2724,0.00
Adonais,0,1.65,0.00,91,C++,-,83,0,0,0,0,0,0,0,0,8328,-,-,2356,1.65
Aerodonkey,0,0.00,0.00,3,C++,-,58,0,0,0,0,0,0,0,0,109200,-,-,2728,0.00
Ahbong,0,0.02,0.00,1,Python,3.5,30,0,0,0,0,0,0,0,0,1390,-,-,7940,0.02
AhmadMamdouh,0,0.12,0.00,15,Java,-,124,0,0,0,0,0,3,80,0,2802,-,-,34976,0.10
AidaoChen,0,0.00,0.00,96,C++,-,82,0,0,0,0,0,0,0,0,23072,-,-,2504,0.00
Ajlohr,0,0.12,0.00,5,Java,-,66,0,0,0,0,0,6,72,0,2000,-,-,31064,0.10
Aksenov239,0,0.04,0.00,17,Java,-,82,0,0,0,0,1,0,72,0,3064,-,java.lang.NullPointerException,23648,0.03
AlanC,0,0.02,0.00,73,C++,-,55,0,0,0,0,0,2,0,0,9704,-,-,3148,0.02
AlonH,0,0.01,0.00,0,Python,2.7,26,8,0,0,0,0,0,8,0,1158,-,-,6392,0.01
AlphaMiller,-,-,-,13,Python,2.7,87,-,0,-,-,-15,18,-,-,3274,-,Timeout,-,-
AlphardWang,-,-,-,72,C++,-,62,-,0,-,-,-1,0,-,-,20848,-,-,-,-
Amirnasr,0,0.00,0.00,146,C++,-,80,0,1,0,0,127,59,0,0,-,Unknown error,Command not found,1384,0.00
