user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
072988,0,0.03,0.00,9,C++,-,57,0,0,0,0,0,0,0,0,49568,-,-,2772,0.02
0806580124,-,-,-,0,C++,-,44,-,0,-,-,-15,0,-,-,27840,-,Timeout,-,-
0xfd,-,-,-,9,C++,-,61,-,0,-,-,-15,4,-,-,11232,-,Timeout,-,-
101SejelyeYoojung,-,-,-,9,C,-,50,-,4,-,-,-1,0,-,-,-,-,-,-,-
13k,-,-,-,8,Python,3.5,47,-,0,-,-,1,1,-,-,-,-,File or Dir not found,-,-
178855371157,0,0.06,0.00,6,Python,2.7,17,8,0,0,0,0,0,0,0,951,-,-,12036,0.05
1ed,0,0.05,0.00,8,Java,-,48,0,0,0,0,1,4,64,0,1960,-,java.io.FileNotFoundException:,21908,0.04
1nadequacy,0,0.00,0.00,9,C++,-,52,0,0,0,0,0,0,0,0,19736,-,-,2648,0.00
2332933,-,-,-,8,C++,-,47,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
3230391,0,0.08,0.00,0,C++,-,55,0,0,0,0,0,0,0,0,38216,-,-,10408,0.08
37ae912,0,0.00,0.00,14,C++,-,29,0,0,0,0,0,5,0,0,7440,-,-,2368,0.00
3of7,-,-,-,2,C++,-,52,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
3xian,0,0.00,0.00,9,C++,-,49,0,0,0,0,0,0,0,0,10416,-,-,2476,0.00
42Life,0,0.04,0.00,9,C#,-,58,0,0,0,0,0,10,8,0,4096,-,-,16148,0.04
4TShirt,0,4.09,3.17,4,C++,-,86,0,0,0,0,0,1,137224,0,38760,-,-,2612,0.91
4sh1sh,0,0.32,0.00,1,C++,-,32,0,0,0,0,0,0,0,0,8408,-,-,2704,0.31
5l2,-,-,-,2,C++,-,55,-,4,-,-,-1,7,-,-,-,No such file or directory,-,-,-
77696c6c,0,0.25,0.02,5,Java,-,55,0,0,0,0,0,9,64,0,2296,-,-,59272,0.23
7henick,0,0.21,0.00,10,Java,-,38,0,0,0,0,0,6,64,0,1715,-,-,48116,0.21
8163264128,0,0.10,0.00,2,Java,-,41,0,0,0,0,0,0,64,0,1378,-,-,25376,0.07
830,0,0.05,0.00,6,Python,2.7,17,8,0,0,0,0,0,0,0,744,-,-,6500,0.05
9mat,-,-,-,13,C++,-,82,-,1,-,-,-1,1,-,-,-,redeclared,-,-,-
ACKOKO,0,0.00,0.00,3,C++,-,43,0,0,0,0,0,0,0,0,10008,-,-,2628,0.00
ACMonster,-,-,-,4,C++,-,31,-,0,-,-,-15,1,-,-,24808,-,Timeout,-,-
ACPrimer,0,0.00,0.00,0,C++,-,37,0,0,0,0,0,53,8,0,7936,-,-,2284,0.00
ACSeed,0,2.21,0.00,5,C++,-,56,0,0,0,0,0,2,0,0,9248,-,-,4300,2.20
ACmyth,-,-,-,7,C++,-,54,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
ACube,0,2.51,0.03,23,C++,-,85,0,0,0,0,0,0,0,0,53456,-,-,154640,2.48
ACvon,-,-,-,8,C++,-,52,-,0,-,-,-15,0,-,-,37664,-,Timeout,-,-
ADRush,0,0.05,0.00,14,Java,-,79,0,0,0,0,0,10,64,0,2700,-,-,21448,0.04
AEtheReal,0,0.00,0.00,9,C++,-,39,0,0,0,0,0,0,0,0,25176,-,-,2348,0.00
AGrover,0,0.04,0.00,20,Java,-,92,0,0,0,0,1,10,64,0,3466,-,java.lang.Arra,21732,0.04
AIMag,0,0.00,0.00,12,C++,-,49,0,0,0,0,0,0,0,0,24496,-,-,2604,0.00
AMV,0,0.07,0.00,16,Python,2.7,20,0,0,0,0,0,10,0,0,907,-,-,19428,0.07
APZ,0,0.18,0.02,19,Java,-,51,0,0,0,0,0,2,72,0,2464,-,-,43120,0.16
AReddy,0,0.04,0.00,9,Java,-,81,0,0,0,0,1,3,64,0,3042,-,jav,21820,0.04
AS1,0,0.03,0.00,2,C++,-,32,0,0,0,0,0,0,0,0,33784,-,-,2416,0.02
ASCII,-,-,-,3,C++,-,38,-,1,-,-,-1,0,-,-,-,Unknown error,-,-,-
ASotelo,0,0.05,0.00,2,Java,-,37,0,0,0,0,1,3,64,0,2345,-,java,21252,0.04
ATe,0,0.15,0.01,10,Java,-,34,0,0,0,0,0,4,72,0,2254,-,-,40060,0.13
AVictor,0,0.01,0.00,12,C++,-,40,0,0,0,0,0,0,0,0,38408,-,-,2644,0.01
AbuHijleh,0,0.04,0.01,5,Java,-,53,0,0,0,0,1,1,64,0,1779,-,java,21408,0.03
Acev,0,0.00,0.00,19,C++,-,78,0,1,0,0,127,2,0,0,-,Unknown error,Command not found,1432,0.00
AdGold,0,0.03,0.00,2,Python,2.7,18,0,0,0,0,0,1,8,0,1208,-,-,6496,0.03
Adel,0,0.00,0.00,3,C,-,51,0,0,0,0,0,0,0,0,7432,-,-,1436,0.00
Adelaide,-,-,-,2,C++,-,31,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
AekdyCoin,0,0.00,0.00,7,C++,-,79,0,0,0,0,0,1,0,0,14120,-,-,7432,0.00
Aerodonkey,0,0.01,0.00,1,C++,-,26,0,0,0,0,0,0,0,0,25160,-,-,2348,0.00
Ahbong,0,0.15,0.00,7,Python,2.7,31,0,0,0,0,0,3,0,0,1413,-,-,10420,0.15
AhmadMamdouh,0,0.20,0.01,2,Java,-,28,0,0,0,0,0,0,64,0,1586,-,-,52876,0.19
AhmedRashad,0,0.18,0.01,7,Java,-,38,0,0,0,0,0,0,72,0,1976,-,-,53512,0.16
Akollias,-,-,-,8,C++,-,72,-,1,-,-,-1,3,-,-,-,not declared,-,-,-
Al3kSaNdaR,-,-,-,27,C++,-,56,-,1,-,-,-1,4,-,-,-,No such file or directory,-,-,-
Aleksei,0,0.00,0.00,4,C++,-,45,0,0,0,0,0,0,8,0,33128,-,-,2640,0.00
Aleksi,0,0.00,0.00,6,C,-,35,0,0,0,0,0,0,0,0,9320,-,-,1384,0.00
Aletos,0,0.20,0.02,48,Java,-,278,0,0,0,0,0,94,72,0,2758,-,-,45644,0.18
AlexDoris,0,0.04,0.00,2,Python,2.7,20,8,0,0,0,0,0,0,0,939,-,-,6452,0.04
AlexFetisov,0,1.09,0.02,8,C++,-,55,0,0,0,0,0,0,0,0,42288,-,-,119572,1.06
AlexGran,0,0.00,0.00,22,C++,-,62,0,0,0,0,0,0,944,0,28944,-,-,2708,0.00
AlexLin,0,0.02,0.00,7,Python,2.7,26,0,0,0,0,0,1,8,0,1167,-,-,7124,0.01
AlexWMF,0,0.05,0.00,5,Python,2.7,16,8,0,0,0,0,0,0,0,807,-,-,6660,0.05
Alexander86,0,0.00,0.00,6,C++,-,60,0,0,0,0,0,0,0,0,25496,-,-,2508,0.00
AlexanderBolshakov,0,0.04,0.00,20,Java,-,99,0,0,0,0,0,3,64,0,2843,-,-,21636,0.03
AlexisD,0,0.00,0.00,3,C++,-,35,0,0,0,0,0,0,0,0,9960,-,-,2616,0.00
Aliaksei,0,0.58,0.00,6,C++,-,50,0,0,0,0,0,5,8,0,10256,-,-,2568,0.58
Alkemir,0,0.04,0.00,6,Python,2.7,18,0,0,0,0,0,1,0,0,837,-,-,6544,0.04
Allbeert,0,0.05,0.01,8,Java,-,53,0,0,0,0,1,0,64,0,1955,-,java.io.FileNotFoundException:,21836,0.03
Alon,0,0.05,0.00,3,Python,2.7,21,0,0,0,0,0,1,0,0,1150,-,-,6400,0.05
AlonsoVidales,0,0.06,0.00,15,Python,2.7,46,8,0,0,0,0,8,0,0,2555,-,-,7016,0.06
AmamiyaYuko,0,0.00,0.00,1,C++,-,65,0,0,0,0,0,1,0,0,30080,-,-,2540,0.00
Ambrax,0,0.15,0.01,8,Java,-,49,0,0,0,0,0,10,64,0,1196,-,-,42644,0.14
AmosBird,0,0.00,0.00,2,C++,-,49,0,0,0,0,0,0,0,0,10824,-,-,2552,0.00
Amtep,0,0.00,0.00,5,C++,-,30,0,0,0,0,0,1,0,0,11424,-,-,2448,0.00
Amtrix,0,0.00,0.00,10,C++,-,63,0,0,0,0,0,0,8,0,9936,-,-,12460,0.00
AmyZhang,0,0.04,0.00,14,Java,-,53,0,0,0,0,1,9,64,0,2037,-,jav,21820,0.04
AnMarie,0,0.18,0.00,2,Java,-,36,0,0,0,0,0,0,72,0,1901,-,-,39484,0.17
AncientPC,0,0.04,0.00,6,Python,2.7,18,8,0,0,0,0,4,0,0,845,-,-,6400,0.04
Ansel,0,1.22,0.00,17,C++,-,120,0,0,0,0,0,10,0,0,21800,-,-,17880,1.22
AntiForest,-,-,-,3,C++,-,54,-,4,-,-,-1,1,-,-,-,No such file or directory,-,-,-
AntonyKP,0,0.04,0.00,2,Java,-,94,0,0,0,0,1,1,64,0,3315,-,java,21492,0.04
Antywer,0,0.00,0.00,9,C++,-,49,0,0,0,0,0,5,0,0,11576,-,-,2628,0.00
