user_id,penalty,points,rank
Dmytro,65259,90,939
Doju,7855,66,1868
Dolobyte,44097,74,1832
Dominator008,83006,66,2252
DorianG,95887,66,2396
Doro,88849,90,1531
Doru,78788,66,2206
DoublePointer,4557,90,4
Doug.Nose,86474,60,2810
Dovgaluk,65956,60,2666
Dr.AKonAR,46176,90,532
Dr.Peil,57395,60,2612
DrBacon,17204,90,112
DrFantasmo,11231,55,3030
DrStrangelove,83950,66,2269
Drak,86481,90,1469
Dreamer23,61475,90,857
DriukAlex,69316,90,1034
DroopyWang,62506,66,2090
Dumbear2,29592,90,275
DylanN,86617,90,1472
EarlOfDitches,78652,90,1280
Eggeek,44051,60,2562
EgorKulikov,38470,90,418
Ekuuleus,67392,90,983
Elarnon,77279,90,1243
Eledven,54778,60,2600
Emad.Neinae,87209,90,1488
Emanuela.1890,81329,90,1337
Emettant,60240,66,2081
EnTerr,90791,66,2333
Encircle,58386,90,778
Entlicher,97532,90,1723
Epiq,83834,60,2791
EriKKo,49407,90,591
Errichto.old,78992,60,2757
Eryx,4254,90,3
Eternyte,29255,66,1925
EugeneKozlov,48753,60,2580
Eurce,37548,66,1950
EvgeniSergeev,41105,65,2442
Evgenii,73375,90,1148
EvgenyGorbunov,77699,60,2748
FIIAurelian,88475,90,1520
FKint,77549,90,1248
FatAlex,71176,90,1092
FatCoder123,62094,90,876
FatalEagle,18801,90,133
FatalErr,75427,60,2732
Fatality2412,63052,90,889
Faustroll,60613,90,832
Fcdkbear,46875,90,544
Fdg,47719,90,559
Feandil,59599,90,803
FedePousa,77173,66,2185
Federico,87771,60,2816
Fenyan21,28568,66,1920
Ferdy89,89329,90,1540
FerroMrkva,59721,90,812
Fettn,83626,90,1404
FinchLuo,55426,66,2042
Fipas,9431,55,2995
FlorianF,72827,90,1134
Floris,87638,90,1500
Fly33,10235,90,37
Flydutchman,55788,65,2449
Flyke,96322,60,2901
Folwar,90488,90,1556
Fourier,93161,60,2864
FranK.BB,36789,90,390
Franklinquestionmark,94188,90,1640
Freezen,97422,66,2421
Frizzle,33280,90,337
FrogJJP,61382,90,854
Fuku,42070,66,1969
Fumiya,19697,90,142
FunkyCat,56643,66,2050
GDS,83890,66,2267
GSam,38250,90,414
GVS,73933,90,1158
Galbarad,92646,66,2356
Games,77568,90,1249
Gandarf,80741,90,1323
GannicusYao,29210,90,266
GarbageCollector,70831,60,2699
Gareve,88778,90,1528
Gassa,97649,60,2915
Gennady.Korotkevich,3530,90,1
Gerald.,81230,90,1334
Giedrius,80754,60,2772
Gleb.kalachev,46119,90,527
Glen,93053,66,2363
GoldenMan,47127,90,547
Golovanov399,83205,90,1397
Goodhope,44637,90,512
GrJ,70084,90,1062
GrandiaZhao,44974,90,517
Greatlemer,68302,90,1002
GreedyThief,25076,60,2490
GregD,9702,55,3000
GreggC,79524,79,1803
Grig,76185,90,1217
GuanYu,37827,90,407
Gullesnuffs,46408,90,538
Gundamz,38496,90,419
Guppsy,73052,90,1141
Gust,83352,66,2259
Gustavostor,13744,90,69
Gyujin,75063,79,1797
H.Fukushima,52786,79,1763
HAL9000,80124,60,2768
HALtheWise,79832,90,1308
HD650,97758,90,1725
HGadinger,48531,90,573
Hachiikung,54671,66,2034
HammSandwich,83263,66,2257
Hamzawy,52994,66,2018
Handojo1,51655,90,642
Hanyang,54770,90,702
HanziQ,85099,90,1437
Happyhobo,69821,90,1049
Hargam,63528,90,902
Hasan0540,82620,90,1375
Hawkslade,85001,90,1433
Haxelion,91355,90,1582
Heddy.King.,18925,90,138
Heidirose,27760,90,242
HelgeB,58807,90,785
HellFalcon,48568,90,574
HellKitsune,89485,90,1542
HentaiPrince,77920,90,1258
HerrTrigger,97805,66,2429
HexD,47273,90,550
Hierynomus,7443,55,2961
Hikari9,93239,66,2364
Hiking,83631,60,2790
HiltonLange,35655,90,377
HitenSonpal,28275,66,1917
Ho.Lee,75388,90,1196
Hodduc,24315,60,2485
HossamMagdy,91299,74,1850
HotLava,49327,90,589
HouXiang,63569,66,2095
HuZhongXian,29635,90,278
HunterAran,8430,55,2978
I.dont.have.girlfriend,80886,60,2774
I.love.Hoang.Yen,11843,90,50
ICastro,21619,90,166
IElenik,52868,90,669
IX103,49175,90,587
Iadora,61345,90,852
IanJiangWei,91555,66,2342
IdahoJacket,29570,90,273
Ideophage,69482,90,1038
IdoLivneh,81280,90,1335
IgorKoval,89936,66,2328
IlodEnarp,5652,55,2937
ImGonnaWreckIt,83278,90,1398
Imnimo,9759,55,3001
Imsbuno,27953,60,2503
Infoshoc,70418,66,2136
InhaKorean,49925,90,601
Ironguilou,58226,90,775
Isaacpei,70273,66,2135
Isammoc,77648,90,1252
IsawaSteve,56285,79,1771
IshOz,38357,90,417
IshanBhatnagar,50299,90,608
Iskandar,10115,55,3007
Istvan,78409,60,2754
ItsEddy,74036,90,1161
IvayloS,41875,90,468
IvyWu,24566,90,202
Izokina,92272,71,1864
JACKZhou,70138,90,1064
JAPLJ,68626,60,2689
JKSH,60781,60,2630
JOmegaCV,68270,90,1001
JSCoding,85589,66,2282
JaNo,44077,60,2563
Jack33022,41680,74,1831
Jackchess,24678,60,2488
Jagadish,74275,90,1166
Jamespic,65561,90,945
JanCK,87990,79,1811
JasperH,60344,90,825
JayXon,37081,66,1947
Jayvic,29427,60,2507
JcChen,8772,55,2982
JdPL,93667,66,2367
Jed,60637,90,833
JeffreyHui,52005,90,647
Jegorex,59187,60,2621
Jennica,34414,90,356
Jens.Nyman,64514,90,918
Jeoygin,44595,60,2565
Jesus.BA,91887,66,2348
JetStorm,21087,90,162
Jethol,76220,90,1219
JiK,11918,90,52
JiaJunpeng,39922,90,449
JiaYeLi,72946,66,2156
Jiaming,25609,90,214
JiamingZhao1992,29643,90,279
Jiangsutx,48998,90,584
Jimbly,23837,90,196
JiminP,79138,90,1289
JimmySue,50970,90,623
JingJing,84319,60,2795
Jipep,60388,90,828
Jmalacho,27709,66,1915
Joe.,32921,90,331
Jogging,82838,90,1381
Johan.de.Ruiter,25500,60,2493
John.huangwei,54956,79,1767
JohnSmith,56912,90,748
Jojo.jam,94569,74,1856
Jojo.le.Barjos,70421,90,1073
Jokeren,80678,66,2226
Jokser,58180,90,774
Jolima,46595,66,1989
JonasVenture,81901,90,1351
Jongho,73553,90,1150
Joost,78578,90,1275
JoseD92,78192,66,2201
Josse,59635,90,808
Juanin,72735,66,2154
Jubanka,69823,90,1050
Julfy,52005,90,647
JulienC,82072,90,1354
Junkbot,9491,66,1869
JustN,48127,60,2577
K.A.D.R,41804,66,1967
KAP,71616,60,2706
KJBS2,68345,60,2685
KTown,87926,90,1505
Kaizero,6167,66,1866
Kaluzhin.AleX,42593,60,2553
Kanz,96288,79,1821
Kaoron,69912,90,1053
Karian,39753,60,2541
KarimAhmed,92201,66,2350
Karklenator,71259,66,2143
KarlisS,75130,90,1189
Karlos1982,88457,90,1519
Karteler,85076,90,1435
Kaseo,24116,90,199
Kasparyan,63075,90,890
Kawazoe,41535,60,2547
KaySean,56457,66,2048
Kbo,82086,66,2242
Keanu.Mitnick,60899,90,839
KeiTaki,97825,60,2916
Kengood,42669,79,1755
KenjiH,58306,66,2067
Kepnu4,44395,90,504
Khabat95,65796,74,1839
KhaustovPavel,62486,90,882
Khushboo.cj,75437,60,2733
KidPooh,10169,55,3008
Kiekendief,84959,90,1432
Kira004,91586,66,2343
KirarinSnow,72676,90,1131
Kirill.,71694,79,1788
KitchenTong,95871,90,1674
Kolomenkin,46587,90,541
KonanMentor,75694,66,2170
Konrad127123,81151,60,2775
Kouprin,3285,60,2466
Kovell,41693,90,467
Kozyr,85146,60,2801
KrK,74369,90,1174
KraBrR,44545,90,510
Kraken,16174,90,102
Krazul,5676,90,9
Krem,46158,90,530
Krig,5172,55,2933
Kriiii,7246,90,19
Kringelhede,83650,90,1406
Kristofer,52328,90,654
Kskinner,84878,90,1428
Kuroneer,62400,90,880
Kuros,62607,79,1777
Kxzuir,68680,90,1015
Kyousuke,55013,90,706
Kyuubi,43530,66,1978
LHiC,61234,90,848
LLI.E.P.JI.O.K,68500,90,1009
LTzycLT,29760,60,2509
LVA007,77239,90,1241
LYW,42095,90,473
Lago,94389,90,1645
Lalaland,6292,55,2944
Lamak,74349,90,1173
Lameiro,86188,60,2807
Lanfeust,74370,90,1175
Lararsc,68018,60,2679
Laurie,94846,66,2382
Lavish,35051,66,1940
Lay,71201,60,2703
LayCurse,40005,60,2543
LazyChild,37129,66,1948
Ldragon007,23411,60,2482
LeartS,95677,90,1669
LeeSin,65485,90,943
LegaDyan,42633,90,481
LeggenD,80146,90,1315
Lehmniscate,87107,90,1486
LeoMao,60987,90,840
LeoYu,14603,65,2437
Leonardo.Marchetti,96582,60,2905
LeonardoXavier,76627,90,1231
Leonid,65619,90,946
Leonrad.Xu,60298,90,822
Leonspirit,42399,66,1972
Lepton.s,46162,90,531
Lester,55125,90,713
Lewin,10005,90,36
Lexarx,49819,79,1762
Lexey,46260,90,536
LianaT,80664,66,2225
Librarian,66087,79,1781
Life,59825,90,815
Lillard,26664,60,2498
LinesPrower,37621,90,405
Littlegeek,97900,90,1729
Ljq,34176,60,2523
Lom,85153,66,2277
Lonelly,62098,90,877
LucaLuo,14920,66,1877
Luizim,77523,90,1246
Lukasz,94416,60,2882
Lukasz16a,64191,90,913
Lunarmony,6652,55,2949
Lus,54001,90,684
Lut,69292,74,1840
Lutyj,57298,90,760
Lweb,96531,60,2904
LyonLys,75423,90,1198
M.Saito,33679,90,344
M3442,94991,90,1658
M62B44,71867,90,1113
ME.py,9035,55,2988
MMaher22,84058,66,2271
MSB,83119,66,2253
MTSranger,93940,90,1633
MadCow89,93934,90,1632
Madmax,63408,90,900
MagiMaster,71898,90,1114
Mahir,57197,66,2055
Maksim,55918,60,2605
Maksim.Isaev,66530,90,965
Maksud,67298,60,2673
Mamick,92336,90,1601
Mandelbratwurst,97568,66,2423
ManuelPineda,80492,66,2222
Marani,77240,90,1242
Marcin.Smulewicz,5282,90,5
Marein,96053,90,1683
Maricel,68034,90,997
MarinaKoshcheeva,66803,66,2112
MarioYC,10615,66,1872
MarkMhy,72116,90,1119
MarquisMeX,58051,66,2063
Marshmallow,27456,90,236
Martial,88126,90,1512
Martixingwei,95871,66,2395
Mastojun,62286,90,879
Matches,66425,90,962
Matej,87638,90,1500
MathAndCarnage,35239,90,368
MathCrusader,93264,90,1620
MathEMadX,54618,60,2599
MathProgrammer,90780,90,1569
Mathfactory,69954,90,1055
Mathieu.Mines,70040,90,1058
Mathlover,93235,90,1619
MattVanGoth,87455,90,1495
Maulikmihir,79214,90,1293
Maur1zz10,81383,90,1340
MauricioC,16496,90,103
Mauritz,18338,90,124
Mavis,72663,79,1793
MaximKalinin,52414,66,2013
Mayssam,53814,90,681
Mc...,16816,90,108
Md.Ireasil,84824,66,2275
MegabyteRUS,23455,90,190
Megan,6880,55,2952
Melegy,29177,66,1924
Mellow,97614,74,1858
Merkurev,58422,90,780
MiaZ,82534,90,1370
Miceren,47272,90,549
Michael,5611,55,2936
Michael.Huang,93047,90,1617
MichaelC,27651,66,1914
MichaelF345,21242,60,2479
MichelJ,91519,66,2341
MihaiBalint,57893,60,2615
Mike.B,42014,90,472
Milanin,68428,60,2688
Min,65668,90,947
Ming.Shen,65350,60,2660
MirceaS,78813,90,1282
MiroB,74984,90,1185
Mister,13178,90,59
Miszo,74833,90,1184
MoOT.Cube,91832,66,2345
Mohammadro,31889,90,312
MooseBoys,29533,90,272
Moroten.old,85622,90,1451
Mosa,78541,79,1799
Mr.M,67759,60,2677
Mr.Who,82611,66,2248
MrBearUA,58080,60,2616
Mudream,67219,90,979
Mulab,33975,90,348
Multifarious,16738,90,107
Muneer,21063,90,160
Munin,76495,90,1226
Murat,90715,90,1566
Murtaught,80644,66,2224
Mystic,46423,90,539
NAFIS,25528,90,212
NALP,79207,60,2758
NEIL74,45641,90,523
NGG,84088,90,1414
NKolotey,80884,66,2228
NTN,57342,90,761
NULLspeed,37595,90,404
NYLIII,27782,90,243
NadyaM,63805,90,905
Naonao,10794,90,40
Nasa,95068,65,2463
NatP,33464,66,1936
NativeeKing,95414,90,1664
Necail,25148,90,206
Nefario,63160,66,2092
Nemoita,65038,60,2658
Nestman,86629,66,2291
Neuer93,84894,90,1429
Neverauskas,56992,90,749
Nic.Roets,51457,90,635
NicYun,38796,90,424
NickZorb,21093,90,163
Nicoflag,30776,74,1827
Nicolas16,35984,90,383
NikolayKochetov,88807,90,1530
Nipuna.Samarasekara,70056,90,1060
NoEmotions,90706,90,1565
Noam.S,77792,66,2194
Nooodles,51832,90,646
Norman.W,83141,90,1394
Noxoin,76970,90,1239
NurlashKO,42953,60,2556
ONP,18133,90,123
OR.Director,43227,66,1976
OcoToOo,72642,66,2153
Oleg805,56825,60,2610
Oleksi515,83782,66,2265
OliverHallam,61597,90,860
Olwe,96473,90,1696
Omelianenko,91116,66,2336
OoO,43533,60,2559
Opu,36503,66,1945
Orangerobber,55453,90,720
Ordoshsen,82698,90,1376
Orlando,9784,55,3002
Orlin,97244,60,2910
Orwell,7162,55,2954
Oskar,60703,90,834
Ostap,26476,66,1912
Ouistiti,46969,90,545
Ouroboros,70087,90,1063
OuterRidgeSavage,87159,90,1487
PASTor,96373,90,1693
PGoerlach,96534,90,1698
PMurray,29435,90,271
PNG,7405,55,2960
PONG,84811,90,1427
PaC,75796,66,2171
Pablo.MG,63225,79,1778
Paja,68986,60,2692
PalBarta,91586,90,1587
Paletov,95906,60,2896
PalmPTSJ,15507,90,89
PanTer,85262,66,2278
PanZverski,92222,90,1599
Pasqual45,53383,90,678
Patlatus,72887,90,1137
Patrickdev,59622,90,807
Paul.T,74676,60,2726
PavelChadnov,91840,66,2346
PavelKuznetsov,47001,90,546
PavelSavchenkov,55206,60,2602
Pavlo.,71012,60,2700
Payton,32746,90,329
PearGod,74765,66,2163
Pedro100,20972,90,158
Penguin,21802,66,1894
PeterPham10646,21685,90,167
Peti,57728,90,769
Phicar,8195,55,2974
Phil217,67528,66,2117
Pica,83157,90,1396
Pink,66347,66,2107
PiranHa,68637,90,1013
Piwattz,91390,90,1584
Plagapong,76081,60,2741
PlayLikeNeverB4,85968,66,2285
Polarist,79248,79,1802
Polemarch,13179,90,60
Polux,97879,66,2430
Pompon,51392,65,2445
Pranet,9866,55,3004
Pred4c3,56807,90,746
Prillan,42673,60,2554
Professor.Scudworth,98102,66,2432
Programmargorp,56985,66,2051
Proksik,58753,79,1773
Protagoras,92214,90,1597
Pt.Tp,31781,60,2515
Pufforrohk,43282,66,1977
Pusheen,88374,60,2821
Pytho,74310,90,1168
Pyts,94608,60,2883
QuJun,95006,60,2890
QuanYang,76799,66,2182
QuentinB,56253,90,733
Quorrin,55478,90,722
Qwaz,65460,90,942
R.Eckhaus,70828,66,2139
RChallenge,78597,90,1278
RQM6,62528,60,2644
RTaghizadeh,12811,90,57
Ra16bit,56806,90,745
Raaja,32292,90,317
Radewoosh,81554,66,2236
Rakurai,58991,90,790
RalfKistner,61577,90,859
Ramocc,66418,66,2109
Ramsey,84827,60,2798
RaphaelJ,65374,66,2100
Ratmir15,85429,90,1445
Ravi1G,35109,90,366
Rawnblade,15131,90,85
Recondite,65501,60,2662
Redbug,57180,90,754
Rednatto,92102,90,1596
ReidH,96737,66,2408
Reinaesaya,69249,90,1032
Rem.Kolomna,34963,90,365
ReneZ,20070,90,149
Renegade403,79274,90,1295
Renelvon,93990,90,1635
ReynoT,70070,90,1061
Reza.Ashtiani,83486,66,2261
Rezan,96247,90,1690
Rhaeg,31080,60,2512
RiKang,28143,90,251
RicardoHahn,8063,55,2972
RimasT,14649,90,80
RinMin,57048,90,751
Ring22,76741,90,1234
Ripounet,86450,90,1468
Risheek,97334,66,2420
RoBa,89214,66,2322
RoaderJ,35671,90,378
Robodave,17315,90,113
Rockytoy,41747,66,1966
Rofler123,88006,90,1507
Romchela,58827,74,1837
Ronnoc,17977,90,121
Roun,95569,66,2390
Roverandom7,93419,60,2868
RoyChan,75220,60,2729
Rozwel,79156,90,1291
RsEnts,51457,90,635
RuanYongliu,44447,90,505
RupertW,8967,55,2984
RuslanGatin,48201,60,2578
Rustyoldman,33262,79,1748
Ryannnnnnn,65680,60,2663
SAS,46235,90,535
SCL,26084,90,219
SFriebe,75141,90,1190
SImplex,96523,90,1697
SNUCSEJun,70721,90,1079
SPChu,96927,66,2411
SPiCa,22043,90,173
STEP5,44936,90,516
SUNSETS,65672,90,948
Saad94,76222,90,1220
Sabelan,53896,66,2029
Sae.Cho,28696,79,1745
Sagar.topcoder,52385,90,655
Salls,11019,90,44
SamanSami,86041,90,1459
Samjay,14752,90,81
Sammarize,88894,60,2826
SanSiroWaltz,43918,90,497
Sanger,47347,66,1992
Sankozii,38338,90,416
Saravanan21,45207,66,1983
Saroupille,88797,90,1529
Sasha,71426,90,1101
Satachito,75668,90,1203
Satoshi,94138,66,2372
SaveVMK,51571,90,638
Schneck,78878,90,1284
Scintillo,55418,90,717
Scooooooorpio,97493,60,2914
ScottyP,24599,90,203
Sd.Invol,29079,90,264
Seariver,97806,90,1727
Sebas.Gomez,24673,66,1906
SeeSharp,67835,90,993
SeeknInspYre,67628,90,986
Seikang,94247,60,2878
Sekti,46195,90,533
SemMes,61257,90,849
SephiraZ,11198,55,3028
SerLis,64919,60,2657
Sereja,71126,60,2701
Serene.Phoenix,6479,55,2948
Sergey.Bankevich,69507,90,1039
SergeyRogulenko,41948,90,470
SergeyWeiss,85555,90,1448
Seter,39160,90,432
Shakhawat,67421,66,2115
Shangke7788,55426,90,718
Sharph,13684,60,2469
ShawTim,73669,90,1153
ShawnDong,81372,90,1339
ShayanH,76620,66,2181
Shengliang,67439,66,2116
Sherlock01,35184,90,367
ShineCheng,51739,60,2587
Shocoladka,90026,60,2834
Shraymonks,80051,66,2219
Shuma,55004,66,2037
Shwill,22514,66,1897
SickMath,84537,90,1418
SierraSix,35277,90,370
Sigmav,44500,90,508
SilenceWalker,58646,60,2618
SilencioCoder,83557,66,2263
Simon.M,75596,66,2169
Sinkle,27669,90,239
Siriah,56006,79,1770
SkatingFish,37441,90,401
Skeas,22110,74,1826
SkidanovAlexander,83926,79,1807
Skiminok,82121,66,2244
Skywalker8921,53968,90,683
SleepyEngineer,82592,90,1373
SleepyToDeath,33167,90,333
Slifer,82745,90,1377
Slimper,72862,84,1739
SmBe19,87058,66,2299
SmartQuark,97187,90,1710
SmileIJP,35482,90,373
SmileTodd,70971,66,2140
Smithers,69029,90,1022
Smylic,75873,90,1208
SnapDragon,5288,90,6
Snich,71520,90,1104
Snowflake07,30212,90,289
Snuke,33614,60,2522
Sokolov,47360,66,1993
SonicShane,89574,60,2832
Sorry,92451,74,1853
Soultaker,78519,90,1274
Souta,30698,90,293
South.stream,45031,60,2567
SpaceFlyer,90083,90,1550
SpaceSheep,58005,90,772
SparkCode,94723,60,2885
SpencerFabricant,87438,66,2303
Sri.SaltLake,83280,66,2258
Sriuba,92923,74,1854
StackOverflow,19995,90,146
Stadly,68652,90,1014
Stan...,25753,90,215
Starzxy,94495,66,2376
StatujaLeha,92443,60,2857
SteelRaven,65807,90,950
StephYDX,29768,90,281
StephenH,9093,55,2991
StevenRY,28304,90,254
Stijn,85043,90,1434
StrawStack,94372,79,1819
Strikeskids,69306,60,2694
Striverlll,97906,60,2918
Structor,75818,90,1206
Stun,64827,90,928
Subscheme,53301,66,2024
Suicheng,20454,90,150
SummerDAway,38835,60,2540
Sunshining,73839,66,2160
SuperBidi,50542,90,614
SuperJim,69538,66,2129
SuperZE,50550,90,615
Supermitel,44663,90,513
SuprDewd,28644,66,1921
Svyat,89041,60,2828
Swrrt,25261,60,2491
Sztegi,93833,60,2872
SzuperCsiga,87263,66,2302
T.D.K.,96289,60,2900
T.Rex,42281,66,1971
TOMTOMLV,77808,90,1256
TWal,65513,90,944
TaVSt,29601,90,277
Tagrimar,66014,60,2667
Taizo,51198,90,629
TakaakiUmedu,68438,66,2123
Talibu,65073,90,934
