user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0b00101010,0,0.11,0.00,5,Java,-,66,0,0,0,0,0,0,80,0,1920,-,-,26420,0.10
0rang3,-,-,-,55,C++,-,53,-,0,-,-,-1,0,-,-,9600,-,-,-,-
317070,-,-,-,5,Python,2.7,38,-,0,-,-,1,10,-,-,1813,-,File or Dir not found,-,-
4ameleon,0,0.02,0.00,7,C#,-,38,0,0,0,0,0,0,0,0,3584,-,-,10352,0.02
AHdoc,-,-,-,59,C++,-,51,-,0,-,-,-1,0,-,-,14152,-,-,-,-
AK24,-,-,-,7,C#,-,91,-,0,-,-,1,0,-,-,4096,-,: System.IO.DirectoryNotFoundException,-,-
AK93,-,-,-,112,C++,-,96,-,0,-,-,-1,1,-,-,21192,-,-,-,-
ARechitsky,0,0.05,0.00,20,Java,-,148,0,0,0,0,1,5,72,0,1494,-,java.lang.NullPointerException,23688,0.04
Abdurrahman,0,0.08,0.01,10,Java,-,31,0,0,0,0,0,0,80,0,1542,-,-,24176,0.06
Action,-,-,-,8,C#,-,157,-,1,-,-,1,1,-,-,5632,: Unexpected symbol `)',-,-,-
Agentchuck,-,-,-,14,C++,-,123,-,0,-,-,-1,8,-,-,12192,-,Unknown,-,-
AizukiKoh,-,-,-,60,C++,-,48,-,0,-,-,-1,0,-,-,9960,-,-,-,-
Akitsukineko,-,-,-,101,C++,-,74,-,0,-,-,-1,1,-,-,10432,-,-,-,-
AlexTolstov,0,5.30,0.14,26,Java,-,129,0,0,0,0,0,0,72,0,3418,-,-,435012,5.13
Alexander86,-,-,-,9,C++,-,82,-,0,-,-,-1,0,-,-,17624,-,-,-,-
AlexanderBolshakov,0,3.90,0.01,19,Java,-,115,0,0,0,0,0,2,80,0,2975,-,-,28228,3.91
Almog,0,0.01,0.00,23,C#,-,150,0,0,0,0,1,7,0,0,4608,-,: System.IndexOutOfRangeException,10204,0.01
Anarivu,-,-,-,137,C++,-,116,-,0,-,-,-1,0,-,-,10400,-,-,-,-
Andryxa,-,-,-,39,C++,-,30,-,1,-,-,-1,1,-,-,-,Unknown error,-,-,-
AndyBloch,-,-,-,6,C++,-,64,-,0,-,-,-1,3,-,-,10136,-,-,-,-
AngryBird,-,-,-,3,C++,-,49,-,0,-,-,-1,0,-,-,9960,-,-,-,-
Anikushin,-,-,-,113,C++,-,95,-,1,-,-,-1,9,-,-,-,not declared,-,-,-
AnnKats93,-,-,-,91,C++,-,70,-,0,-,-,-1,0,-,-,10032,-,-,-,-
Anomandaris,-,-,-,27,Python,2.7,65,-,0,-,-,1,0,-,-,3175,-,ImportError,-,-
Antinomyra,-,-,-,61,C++,-,61,-,0,-,-,-1,1,-,-,8904,-,-,-,-
Arti1990,-,-,-,22,C++,-,38,-,0,-,-,-1,2,-,-,8664,-,-,-,-
Artyom,0,0.09,0.01,1,Java,-,31,0,0,0,0,0,0,72,0,1431,-,-,26132,0.08
Aussiroth,0,0.02,0.00,4,Python,2.7,51,8,0,0,0,0,12,8,0,1468,-,-,6860,0.01
Babayoto1,0,0.01,0.00,21,C#,-,101,0,0,0,0,1,0,0,0,5120,-,: System.IndexOutOfRangeException,9492,0.01
BarsukAlexey,0,0.23,0.02,27,Java,-,134,0,0,0,0,0,2,72,0,3860,-,-,29452,0.25
Baster,-,-,-,149,C++,-,124,-,0,-,-,-1,0,-,-,30976,-,-,-,-
BearChild,-,-,-,17,C++,-,59,-,0,-,-,-1,0,-,-,9456,-,-,-,-
Belovp,-,-,-,120,C++,-,102,-,0,-,-,-1,10,-,-,12064,-,-,-,-
Benzema67,-,-,-,42,C++,-,40,-,0,-,-,-1,0,-,-,9776,-,-,-,-
Berezin,0,3.56,0.01,6,Java,-,105,0,0,0,0,0,3,80,0,2151,-,-,58320,3.54
Bipo,-,-,-,36,C++,-,24,-,0,-,-,-1,0,-,-,7752,-,-,-,-
