user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0b00101010,0,0.07,0.01,5,Java,-,43,0,0,0,0,0,0,80,0,1880,-,-,25524,0.06
0rang3,-,-,-,4,C++,-,53,-,0,-,-,-1,0,-,-,12064,-,-,-,-
10561066,-,-,-,7,Python,2.7,22,-,0,-,-,1,5,-,-,1438,-,Unknown,-,-
1ed,0,0.05,0.00,21,Java,-,140,0,0,0,0,1,13,72,0,3456,-,java.lang.ExceptionInInitializerError,23480,0.04
200,0,0.01,0.00,16,Python,2.7,72,8,0,0,0,0,4,8,0,3742,-,-,6956,0.00
2ndstep,0,0.02,0.00,6,C#,-,86,0,0,0,0,0,1,0,0,5632,-,-,11824,0.02
317070,-,-,-,4,Python,2.7,40,-,0,-,-,1,10,-,-,2201,-,File or Dir not found,-,-
37ae912,-,-,-,12,C++,-,57,-,0,-,-,-1,2,-,-,10064,-,-,-,-
3Doubloons,-,-,-,6,Python,2.7,18,-,0,-,-,-15,0,-,-,1041,-,Timeout,-,-
3xv,-,-,-,23,C++,-,102,-,0,-,-,-1,0,-,-,9936,-,-,-,-
4ameleon,0,0.05,0.00,10,C#,-,55,0,0,0,0,0,0,0,0,3584,-,-,11244,0.03
8163264128,0,0.00,0.00,2,C,-,38,0,0,0,0,0,0,0,0,7312,-,-,1424,0.00
9mat,-,-,-,7,C++,-,41,-,0,-,-,-1,2,-,-,10056,-,-,-,-
ABHISHEK004,-,-,-,5,C++,-,77,-,0,-,-,-1,5,-,-,10176,-,-,-,-
AChin1311,-,-,-,2,C++,-,40,-,0,-,-,-1,0,-,-,7568,-,-,-,-
ACing,-,-,-,5,C++,-,32,-,0,-,-,-1,1,-,-,10088,-,-,-,-
AHdoc,-,-,-,3,C++,-,35,-,0,-,-,-1,0,-,-,10152,-,-,-,-
AIgen,-,-,-,5,C++,-,40,-,0,-,-,-1,0,-,-,9888,-,-,-,-
AK24,-,-,-,6,C#,-,89,-,0,-,-,1,0,-,-,4608,-,: System.IO.DirectoryNotFoundException,-,-
AK93,-,-,-,7,C++,-,60,-,0,-,-,-1,0,-,-,38000,-,-,-,-
AR10,0,0.07,0.01,16,Java,-,63,0,0,0,0,0,1,72,0,1872,-,-,23820,0.05
