5709773144064000_0 java Naonao 0 0 23
5709773144064000_0 java mikhailOK 9 4 83
5709773144064000_0 java Tellmarch 15 4 45
5709773144064000_0 java Kraken 1 0 40
5709773144064000_0 java Lewin 18 1 132
5709773144064000_0 java miguelmaurizio 16 0 75
5709773144064000_0 java VittorioIt 8 0 38
5709773144064000_0 java hamadu 5 3 34
5709773144064000_0 java zetas 20 2 85
5709773144064000_0 java mkirsche 0 0 29
5709773144064000_0 java edorundo 9 0 50
5709773144064000_0 java goalboy1015 7 0 34
5709773144064000_0 java Samjay 6 1 41
5709773144064000_0 java DoublePointer 1 0 25
5709773144064000_0 java wang108 4 0 31
5709773144064000_0 java tsholmes 7 0 32
5709773144064000_0 java Rawnblade 5 0 41
5709773144064000_0 java X303 12 0 44
5756407898963968_0 java Naonao 3 0 41
5756407898963968_0 java mikhailOK 10 4 98
5756407898963968_0 java Tellmarch 15 4 69
5756407898963968_0 java Kraken 1 0 53
5756407898963968_0 java Lewin 21 1 145
5756407898963968_0 java miguelmaurizio 16 0 86
5756407898963968_0 java VittorioIt 3 0 79
5756407898963968_0 java hamadu 11 3 57
5756407898963968_0 java zetas 20 2 83
5756407898963968_0 java mkirsche 0 2 41
5756407898963968_0 java edorundo 9 0 56
5756407898963968_0 java goalboy1015 9 0 60
5756407898963968_0 java Samjay 4 1 65
5756407898963968_0 java DoublePointer 2 0 27
5756407898963968_0 java wang108 4 0 44
5756407898963968_0 java tsholmes 5 0 41
5756407898963968_0 java Rawnblade 1 0 35
5756407898963968_0 java X303 12 0 57
5709773144064000_1 java Naonao 0 0 23
5709773144064000_1 java mikhailOK 9 4 83
5709773144064000_1 java Tellmarch 15 4 45
5709773144064000_1 java Kraken 1 0 40
5709773144064000_1 java Lewin 18 1 132
5709773144064000_1 java miguelmaurizio 16 0 75
5709773144064000_1 java VittorioIt 8 0 38
5709773144064000_1 java hamadu 5 3 34
5709773144064000_1 java zetas 20 2 85
5709773144064000_1 java mkirsche 0 1 37
