user_id,penalty,points,rank
Atropine,7561,22,2864
Atrus,1951,33,1837
Attrom,4987,44,1187
Auenwald,5605,44,1232
Aurel,6973,100,75
Aussiroth,5396,44,1216
Auster,6083,77,289
Awcrr,8947,77,410
Aztrorisk,6020,77,286
BALOWRIA,7801,44,1465
Babibu,1296,11,3010
Babouche,9291,22,2954
Backspe,8837,66,621
Bagla,8310,66,606
Baklazan,3564,100,9
Balajiganapathi,7005,100,76
BananaTree,7230,55,826
Barba,9331,55,1056
Bars,2547,33,1960
BarsukAlexey,8644,55,981
Barty,6475,44,1322
BattlerRein,871,33,1653
Bazza,8155,22,2900
Becaucse,3891,33,2218
BeeBetter,1754,33,1790
Bence,5556,33,2391
Bench,4380,44,1149
BendingUnit22,1876,33,1820
Benjibs,4846,22,2753
Benyamin,8889,33,2676
Beresta,7194,55,824
Beriand,7756,77,351
Betlista,6114,33,2444
Bewww,7317,55,830
Bg1,5300,22,2766
Bidhan,6348,55,758
BigWaterMan,8917,67,514
BigWolf,8853,78,236
Bigmac,8564,100,116
Biigbang,5410,22,2770
Billtwo,8319,44,1517
Bipo,2974,33,2070
BishalG,5010,33,2339
Biwwie,3425,33,2146
Biylda,8328,44,1520
Bj0rnen,6375,44,1309
Bksb,2432,33,1935
BlackElephant,2810,33,2020
BlackGammon,8065,77,364
BlazWin,8566,55,968
Blinken,5009,33,2338
BlinkingStar,1054,33,1669
BluElist,8522,44,1550
BlueGene,8973,77,412
Bombadil,1311,11,3012
Boping,5594,78,157
BothEarRim,6875,22,2830
Bradrin,3140,33,2098
BreathOfZen,9339,33,2705
Breda,7079,55,815
BrettAM,4428,44,1153
Brian.P,4808,66,535
BrokenWingAngel,4627,33,2302
BrunoVCosta,2585,33,1968
BryceSandlund,8580,55,970
Bryon,1123,33,1684
Bugloon,5930,78,164
Bulsa,8738,55,991
Burglarralgrub,7399,55,836
Burney,8836,77,403
Butozerca,4695,67,448
BwaKell,6669,33,2499
Byeonggyu,7397,22,2855
CGHo,1684,33,1772
CHRIST,2001,33,1853
CJJ,1134,33,1686
CPCPC,7902,66,591
Cacad,2526,33,1957
Caesar11,5842,33,2418
Calamitates,8900,67,513
Camilleri,4681,33,2308
Candyman,2141,33,1876
Carlitos,7072,55,812
CarrDelling,9684,44,1631
Carrierpigeon,3644,33,2181
Cartman,7768,44,1459
Carups,4385,100,20
CatNote,7424,55,840
CatalinCraciun,2972,22,2732
Catch,5744,44,1247
CathyChen,5184,55,703
Cerberus97,2503,33,1948
ChCat,770,33,1649
ChaosPP,1525,33,1740
Chappie,8308,33,2628
CharanBandikatla,2505,33,1950
Chase,1758,33,1791
Chase42,7992,22,2889
CheeseCake,5056,33,2342
Chei,8743,55,992
ChengChieh,6557,55,776
Cheshulko,5049,44,1190
Chewbacca,5207,44,1205
ChienYu,6821,33,2507
Chitly,9868,33,2719
Chris.A,6649,33,2496
ChrisViking,8666,33,2660
ChromeFish,7650,33,2567
Chumblespuzz,9346,66,633
Cicero49,2609,33,1974
Cilik,4164,33,2249
Cire,8543,77,389
Clarissa,4026,33,2237
CleRIC,7810,78,201
Cleaner,5376,44,1215
Cloud26,6436,100,56
Code14,8334,78,215
CodeCat,1676,33,1768
CodeGreg,7847,55,890
Colander,1944,33,1834
Coldblade,5035,44,1189
Colorblind,1422,33,1715
Combatchar,4723,33,2311
ComputerDruid,3172,45,1085
Conny,4712,67,449
Coreille,5065,44,1192
CorupTa,7996,33,2600
Costyv95,8773,56,657
CrazyGenius,1698,33,1776
Cricycle,4333,78,144
Cronos,8880,77,405
Croohand,9074,77,417
Crossfade,5193,44,1203
Cruiser,7489,55,849
CubicleHero,867,11,2983
Cumber,2965,33,2067
CuteCube,1523,33,1739
Cwhelan,2351,33,1920
Cwind,1461,11,3029
CyberEwok,5174,67,454
CyberZHG,4014,77,257
Cyker,5827,22,2789
CyoSeKyo,6067,22,2798
Cyphase,7573,44,1440
D0NKEY,3846,44,1134
DAMF,8036,77,361
DBZX,8967,55,1027
DKDC,3767,33,2196
DKolodzey,6149,33,2450
DSquare,2049,33,1864
DXsmiley,9005,55,1028
Daedalus,9272,33,2700
Dalimil,9097,55,1033
Daria,7563,33,2561
DarkKnight.,4848,22,2754
DarkZero,6919,55,801
Darkgeass,8627,78,221
Dasc,2865,33,2037
Dato,3464,33,2157
Daulet,3687,33,2187
David.Zhou,8577,33,2652
DavidS,5989,45,1094
DeanW,6065,33,2438
Decca,9658,22,2963
Deeles,2238,33,1896
DeexPP,985,33,1661
Defrag,4822,67,450
DeimonDB,5121,34,1640
Dembel,4851,100,31
Dendro,8057,55,916
Devil.Master,6280,33,2467
Dhairya,1095,33,1677
Dhaw,5442,44,1219
Diego.Gabriel,8297,67,507
DiegoCR,9093,55,1032
DiegoRoque,6288,77,294
Differ,5761,33,2412
DimaPhil,2867,55,668
Dismember,4601,77,263
Disruption,541,11,2973
Dive5617,7523,77,341
DmitryAnkudinov,7168,44,1398
DoDoHushHush,8844,44,1582
Dohoho,6122,55,749
DonaldDuck,4923,55,696
DorianG,5770,22,2783
Doron.G,6375,66,559
Doru,4137,33,2246
Dr.Hulk,7830,44,1467
Dreamer23,6497,22,2813
Drevnij,9496,44,1627
Dstbstr,5953,33,2432
DuX,8210,78,212
DukeBG,7329,22,2852
Duxar,6075,44,1277
Dwylkz,8966,44,1599
DylanN,8451,44,1542
EKGMA,6226,33,2457
Earthwings,4830,33,2324
Eason,9303,33,2703
East,1345,33,1703
EatSleepCode,8165,44,1498
EiLx2,9301,77,423
Eibe,8327,55,940
Ekas,8826,44,1579
Eklavya,5287,33,2365
El.Codor,1489,33,1730
Elias,5246,100,36
Elshiko,8856,77,404
Eman.ElSheikh,6996,33,2527
Empress,6939,78,184
Empty007,8821,55,1003
EnTerr,6927,44,1368
Endagorion,3116,100,5
Entlicher,2573,33,1964
Epiq,6325,22,2807
Eragon77,8442,100,110
EriKKo,7613,66,583
Eric.W,2544,22,2730
EricLuo,5902,22,2793
Estelle,2872,33,2040
Evil.Robot,9307,77,424
Ewelina131,8342,100,107
FCB1234,7078,33,2538
Fajrin,7283,66,574
Fariskhi,5430,44,1217
FarofaForce,1686,33,1773
Farsid,2892,33,2048
FatMinMin,3894,44,1136
Fearos,8623,33,2654
Fedux,3205,33,2112
Felix13,3648,44,1129
Fengdalu,10480,22,2967
Fenxy,4183,44,1142
FerroMrkva,9452,77,427
Fettn,6883,55,797
FiveEyes,6996,77,319
Fj.,2034,33,1862
Fjafjan,9182,33,2697
FlandreScarlet,7321,66,577
FlyingAnt,7351,55,831
Folwar,8190,77,369
FoolForCS,6915,33,2518
ForLast,2372,33,1923
Forceful,3420,33,2144
Frank.W,3247,33,2121
Frank533,5258,33,2362
Franklinquestionmark,1918,33,1829
FredWang,6906,44,1364
FreePizza,5870,44,1256
FrostA,6141,45,1095
Frostfrog,3436,45,1086
Fujitsubo,5841,33,2417
Fulcrum,3376,44,1120
Funghi,6303,100,53
Furor,7696,44,1447
Fzaero,6669,44,1342
GGCarry,9646,67,527
GLENCOCO,1953,33,1839
GRajesh,7222,22,2847
Ganindu,2326,33,1913
Gansito,6964,44,1374
GarySham,8939,22,2943
GavinVS,5707,22,2780
GeKa,5622,66,546
GeassCode,9312,33,2704
George.Badara,3840,33,2210
George.S,8827,55,1005
GiB,6010,78,165
Gilthans,5809,55,733
Gleb,7969,66,595
Glen,6614,44,1332
Gnat,8121,44,1494
GnsP,8449,55,954
Gnurdux,6675,77,306
GoldenMan,7199,44,1404
Goodhope,7655,22,2872
GordonFremen,1513,33,1737
Gotzillaz,9215,44,1612
Gozz,4521,22,2746
Grandrogue,10121,44,1634
GrayGratop,8056,22,2895
Greatlemer,5067,67,452
GreenPeace,3978,100,15
Gregor,6523,44,1325
Grenache,7769,44,1460
GreyWarden,8700,44,1567
Grig,7459,100,82
Grossmeister,3391,33,2137
GrundoX,8413,55,950
GuaiNiGuoFenMeiLi,7765,55,880
Guliash,6837,22,2828
Gullydeckel,8445,44,1540
GumJum,1236,11,3003
Guru333,1331,11,3017
GylN,5682,67,460
Gyosh,6622,44,1334
HFiuza,8547,33,2649
HKGupta,2168,33,1885
HTC,7810,56,650
HaaS,4385,100,20
Hachimori,5893,55,737
Haghani,7495,100,86
Hamzawy,4476,33,2280
Han.Chiang,8022,22,2891
HandsomeEdison,8400,66,609
Harneet.Singh,8870,22,2938
Harshgupta11,7569,22,2865
Hayeselnut2127,2518,33,1953
HelgeB,6080,22,2800
HellFalcon,3644,33,2181
Hellis,6483,55,770
HeniekPL,8081,55,921
Henkkuli,1086,33,1675
HenryLee,5197,33,2357
Herobrine,2348,33,1918
Hiking,8935,55,1023
HimanshuA,7300,33,2548
Hodobox,6055,22,2797
HolkinPV,7496,77,339
Honour,6060,33,2437
Hory,8943,55,1026
HotLava,2022,33,1858
HotPxL,6710,77,308
HozeSio,6860,33,2515
Htedsv,7365,55,832
Hurricane,9028,22,2946
Huynh,8891,44,1589
I3MNIX,8479,55,960
IAmCharizard,2405,33,1932
IAmWave,6011,78,166
IAmZaZi,5435,44,1218
ICastro,7338,67,486
IITianUG,6804,22,2826
INSJL,2136,33,1875
INT,6854,77,313
IamSeulgi,8669,33,2661
IcePupil,4383,100,19
IgorKoval,8861,55,1011
IguanaBen,8260,44,1513
Ilearning99,8412,22,2912
ImCoder,6693,44,1346
ImGonnaWreckIt,1775,33,1798
ImbaIvan,7416,44,1423
Immortal.ua,5522,44,1226
Imrul,7442,67,489
Inchan16,2794,33,2012
IneQualitY,1097,11,2992
InhaKorean,8326,44,1519
InnoVator54,8694,56,656
Inspector97,5724,55,727
IohcEjnim,5614,100,40
Iskandar,6799,55,792
IvL,5121,77,271
IvanVanko,2698,33,1991
J.S.,6433,44,1315
JESI,7205,66,572
JNS,3665,33,2184
JackyC,2534,33,1958
Jaek,6627,100,64
JanCK,9473,55,1063
Jani99,8346,44,1524
JaredWindover,935,11,2984
Jarjar,6454,78,175
Jarlaxle,6568,33,2487
JasonHsu,9110,66,630
JasonShao8,6999,44,1379
Jasontsh,755,33,1647
Jawnan,7704,33,2571
JayM,3087,33,2094
JayYe,8498,100,113
Jayam,5265,67,456
JdPL,9563,55,1069
Jennaiel,8593,44,1558
Jeoygin,8605,55,974
Jethol,8155,77,367
Jex,4665,33,2306
Jhamra,1880,33,1822
Jianzhi,8371,55,944
Jiawei.Gu,8815,44,1578
JiminP,9935,66,639
Jinchun,8649,33,2656
Jinduckey,6504,33,2483
Jingfei,2816,33,2022
Jinming,7310,33,2550
Jinseong,7728,44,1452
JoaoM,6946,77,317
Joe.,4496,67,447
JoepWeijers,1495,33,1731
Joginarayana,2373,33,1924
John159151,6816,55,793
JohnH,3487,44,1122
Johnathan,2740,33,1998
JokerDk,8409,33,2636
Joney...000,5131,44,1197
Joost,8445,55,953
Joranvar,7645,44,1445
JulianNeeleman,7382,77,335
JulienC,5666,33,2404
Jungyhuk,7740,55,876
JunyooN,4410,33,2273
JustAMan,3692,33,2190
K1.,8166,55,926
KNG,4782,33,2319
KTays,7309,33,2549
Kaluzhin.AleX,4109,78,138
Kanslulz,4259,33,2255
Karian,5157,78,150
KarlisS,7912,44,1477
Kaseo,7238,77,331
Kawazoe,7528,77,343
KayHeu,7777,55,881
Kectavi,2776,33,2006
KennyKwok,8762,78,233
Kenrick95,9473,33,2710
Kepnu4,4504,78,146
Ketn,1382,11,3025
KeyboardDrummer,8072,44,1491
Khabat95,8530,55,964
Khagan,7091,78,190
KhaotiK,7738,55,875
KipB7,3480,33,2162
KirillB,7764,66,586
Kiroxas,863,11,2982
Kishwar,2854,33,2033
Kivi239,3956,33,2229
Klockan,2396,100,1
Kmcode,8947,56,658
Kojiro.Hyuga,8655,44,1563
Kolomenkin,4325,67,445
Kompu,9034,33,2684
Koyaah,4214,55,681
Kozyr,7325,44,1415
KraBrR,1369,11,3024
Krey,9349,55,1057
Krig,5772,78,161
Krwlng,6945,33,2520
Kuchumov,4473,77,261
Kulych,5655,33,2403
KungA,8716,55,988
KuoE0,8659,55,983
Kussy,2491,33,1947
Kutso,7109,55,819
Kyousuke,738,33,1646
Kyugo,6595,44,1329
L.I.S.,9647,33,2714
LCM,6491,78,177
LMH,8074,55,920
LSC,9162,55,1038
LYW,5692,100,41
Labib666,9212,77,421
Labutin,4032,44,1140
Lanfeust,8173,78,211
LaszloB,6628,44,1336
LazyAnna,9590,22,2962
LeCaRiBoU,6630,44,1337
LeChuck,7188,44,1401
LeaderSama,1985,33,1848
LeartS,7130,22,2840
Lellz,4564,33,2298
LeoMao,7183,44,1400
Leon14,1351,11,3022
LeonardoXavier,1796,33,1805
Leonid,8350,45,1102
Lepton.s,4386,44,1150
LevinLMKwong,8769,55,997
LiJiancheng,8831,55,1008
LiYanliang,6462,55,767
Lia,6153,55,752
LibreDan,8035,55,910
Liker,8797,33,2667
LimitedAntihero,2922,33,2056
Linbo,5457,33,2379
Little.John,6275,33,2465
LiuHuang,5778,55,731
LiuPai,2655,33,1984
Lokeshh,5992,44,1269
Loku,2028,33,1859
Lonelywolf,5904,33,2425
Look.107,8591,44,1557
LordMeluha,4512,44,1158
Louise.de.La.Valliere,8669,77,395
Lowik,9043,77,416
Luccan,5075,44,1194
LuisSergio,7906,44,1475
Luka.Horvat,1874,33,1818
Lukasz,9213,22,2951
LukeKS,1589,33,1754
M.Hafez,8248,22,2902
M.M.Z,8643,100,117
M.Saito,4676,66,533
MAS,7764,33,2578
MEDITATE,6998,33,2528
MNov,7714,44,1450
MSPA,4493,33,2283
MadHamster,2687,33,1989
MadeByMars,5795,22,2786
Maguro,2895,33,2049
Mahmoud.A.Gawad,7767,44,1458
Mahmoudian,9104,66,628
MajesticUnicorn,3814,33,2203
Majka,4112,33,2244
MaksDP,1526,33,1741
Maksud,8569,77,390
Maleo,8742,22,2931
Malvolio,4865,56,641
Manal.Sadek,3060,33,2088
Manatee,4260,67,443
Mandelbratwurst,3762,33,2194
Maniac112,4906,33,2329
ManyaCodeJam,6275,33,2465
Marche,6446,44,1318
Marev,4288,55,682
Mario.UPV.es,6827,33,2510
MarioYC,8749,100,121
Markerstein,7891,33,2586
MarshallOfSound,3166,44,1118
MaryN,8987,44,1603
MasWag,1218,11,2999
Maser,7910,33,2587
Mastojun,8502,44,1546
MatCauthon,8745,66,619
MatFiz,1957,33,1840
MatRush,7020,33,2529
MathBunny123,6843,22,2829
MathProgrammer,7837,33,2584
Mathfactory,3532,33,2167
Mathon,5546,33,2388
MatiaCo,2283,33,1906
Matjaz,5608,77,278
MattDaws,5854,44,1254
MatteoJug,502,11,2970
MattiasDC,4952,44,1184
Mattis,6331,44,1307
MatusH,1305,11,3011
MaxKU,7108,100,77
MaxMorin,6392,55,759
MaxPlus314,9134,77,419
MaximM,7992,44,1487
MaxouPoker27,4814,33,2322
MayankRastogi,1527,33,1742
Md.Jahid,6976,33,2525
Me.,8212,44,1506
Meat,2181,33,1888
Megamind0..0,8712,78,225
Megaz,8906,44,1591
Melegy,5154,44,1199
Meltykiss,8117,56,652
Merlininice.yn,7076,78,189
Messyidea,9366,77,425
Miarem,3191,33,2107
Miceren,3896,100,13
Mihnea,1751,33,1787
Mike.B,8688,44,1564
Milanin,6693,100,65
MinWoo,9498,55,1067
MingQin,5082,44,1195
Mingg,2788,33,2010
MirceaT,8766,44,1572
Miteusz,4909,66,537
Moonbay,8028,55,909
Mos,5719,33,2408
Mosa,5125,77,272
MottyP,6899,67,472
Mr.E,2778,33,2007
Mr.Pi,4480,44,1155
Mr.X,6678,33,2500
MrBearUA,6972,78,186
MrCool,2841,33,2030
MrMoe,7196,22,2844
Mudream,4830,67,451
Mumpsch,1067,33,1672
Muniao,6147,66,553
Murka,5631,33,2399
Myrthan,3581,33,2175
MysteryPanda,1547,33,1745
Myth5,5844,100,47
NGG,6333,77,296
NMZL,7564,66,581
NTheo,5630,44,1234
NVAL,7897,55,895
NaN,8218,67,505
Nadafy,7049,33,2533
Naing,5586,33,2395
Nash171,6133,44,1282
NauT1LuS,9471,22,2960
NegiMagnet,1113,33,1681
Nergal,6262,44,1295
NeroSiegfried,6228,33,2458
Neroysq,8823,100,123
Netdex,1185,11,2995
Neverauskas,5471,55,713
Neverous,8332,77,376
Newen,5764,78,160
Nicccccccccck,4509,33,2287
NickApo,1749,33,1786
Nickle,6501,55,771
NicoLwk,7080,22,2837
Nicola17,2837,33,2028
Nicolas.Tsui,2443,33,1938
Nikaustr,7046,44,1382
Niketeen,4597,44,1163
NikitaD,5860,77,282
NikolayKochetov,7912,44,1477
Niquitto,9087,33,2689
Nishant4,8490,44,1544
Nitin.Sao,4408,33,2272
NitishC,2234,33,1895
NoNo,4099,55,678
NoS,1129,33,1685
Nodir.Daminov,4890,44,1181
Nolpfij,1325,11,3013
Noobgam,7921,22,2884
Nothing.L,6609,55,782
Novemura,6055,55,746
Nullard,7346,67,487
NutZ,3946,22,2738
OcoToOo,5102,22,2759
Oenothera,8586,77,392
OlegHaracidi,3946,33,2223
OmarHashim,4843,44,1177
OneTouchFinish,7840,22,2881
Orangerobber,5248,66,543
Orlangur,6199,77,292
Oroko,6092,44,1279
OsamaF,9354,22,2956
Oswald,6957,33,2522
Oswaldo,7480,44,1431
Ouroboros,9337,44,1617
P.S.,6735,44,1349
PASTor,6379,56,646
PCZ,2165,33,1884
PERNEKHAN,5793,33,2415
PGoerlach,6793,67,471
PHX,9479,44,1625
PNG,8397,44,1534
Paaniya,4582,33,2299
Pablos,5588,33,2397
PageNotFound,7903,44,1474
PalashBansal96,4267,33,2259
PattyHuang,8113,22,2898
Paul.D,6425,44,1314
Paul.T,5286,77,275
PavelChadnov,3751,55,673
PavelSavchenkov,5940,66,548
Pep,7486,55,846
Peter.Smit,6532,55,773
Peti,6577,100,62
Pewfangirl,9097,67,518
PhuongLan,8045,44,1490
Piano,2094,33,1870
Pierroteknik,5367,33,2374
PinkPanda,6869,44,1361
Ply.py,8205,77,371
PoJieNie,8345,67,508
Polux,9284,33,2702
Poor,5856,55,735
PowerSystem,5861,33,2421
Prahal,7909,22,2882
Pranet,4165,77,258
PreNa,7380,22,2854
Pred4c3,9598,45,1107
Prim,7669,67,490
ProjectZero,5249,33,2361
Proksik,1886,33,1824
Prowindy,9049,33,2685
PugachAG,4758,66,534
Pure.Protea.RoMeO,7529,33,2560
PurpleHeart,4803,55,691
Pyvain,1802,33,1806
Q112,2073,33,1867
QPHutu,4785,100,27
QuangHuynh,8513,78,218
Quantum.RN,9226,66,631
Quy,8661,33,2658
Qwaz,3496,78,133
RLM,9320,55,1055
RQM6,1991,33,1850
RRichard,7558,44,1437
RS205,2815,33,2021
Ra8,4374,67,446
RaJin,4844,33,2325
Rachel276,6380,33,2475
Radewoosh,4379,33,2266
RadiantRazor,1567,33,1749
Rafiki53,5102,66,541
Rahim.Huseyn,4449,33,2277
Rahotop,4373,33,2265
RahulBhati,5911,44,1261
Raiker,6014,55,743
Rajnikanth,5138,22,2760
Ramesses,1952,33,1838
Ramocc,5186,55,705
Ramprakash,1031,33,1665
RaresCristian,10301,44,1637
Rasmus,4172,78,140
Rasto,8054,55,914
Ratmir15,8231,33,2622
Ravents,4980,55,699
Raynger,6190,44,1286
ReaverSe,9715,22,2964
Rebeca,1915,33,1828
Retrograd,7379,55,834
Revival,2604,33,1973
RexII,8127,33,2616
Reza.Ashtiani,4599,44,1164
Rezzz,1638,33,1762
RicolaNouland,8868,44,1583
Ripounet,8287,44,1515
Riv,4579,44,1162
RobHogan,4446,33,2275
RogerB,8016,55,907
Rolfson,1340,11,3020
Ronnoc,7035,77,320
Rosapolis,7467,33,2556
Rozwel,1427,33,1717
Ruhil,2973,33,2069
Ruki,8686,55,984
RuslanGatin,6424,78,174
Ryan,6945,78,185
Rysiek,4968,44,1185
Ryzhkov,8623,55,976
S.Saqib,2592,33,1970
SANCHUI0814,8953,33,2680
SCL,5686,44,1241
SHA2,3033,33,2083
SIben,2478,33,1946
SONG,2644,33,1982
SPiCa,7786,78,200
SSSSSS,8083,33,2608
SWPro,6858,44,1359
SYAP,8094,44,1493
SaMer,2631,33,1979
Sadia.013,8845,22,2937
Safadurimo,6677,44,1343
Sahara,5245,33,2360
SahilK,3978,33,2231
Saint.Moustache.Leftovers,8824,55,1004
Sajay,2766,33,2001
Salls,6963,33,2523
Sambino,3444,33,2151
Sameth,9501,78,250
Samjay,10027,66,640
Sammarize,7145,100,78
Sammax,6095,55,748
Samsaray,6104,100,51
Samuel.Loog,4159,33,2248
SanSiroWaltz,9117,55,1034
SangRhee,5995,44,1270
Sanityking,8366,44,1527
SaraGuru,2638,33,1980
Sarnoth,6583,78,180
Sasha.Pshenychnyy,9144,33,2694
Scharrels,8634,22,2925
SchlauerGerd,8246,22,2901
Scintillo,6061,44,1275
Scooby,7527,44,1435
ScottyP,9107,66,629
Segovia,8632,44,1562
Seph,3469,33,2160
SerLis,5943,55,741
SerVasilich,9999,56,666
SergGr,7828,22,2880
SergeyLazarev,7816,78,202
SergeyMiller,6456,44,1320
Serhat.Giydiren,8526,33,2646
Sethera,1431,33,1719
SevagD,3996,44,1139
SeyedParsa,6714,77,309
Sh4rK,8950,67,517
Shakib,8446,44,1541
ShalinShah28,4757,33,2316
Shangke7788,8271,55,932
Sharknevercries,4406,45,1089
Shaunak,6969,44,1375
Shcherbina,8410,56,654
Sheikh,5292,33,2366
Shermal,1414,33,1713
ShiningSnow,1641,33,1763
Shiplu,8913,55,1020
Shivamd,6690,33,2503
Shiveagit,2124,33,1874
Shulik,5189,44,1202
Sibi,6840,100,68
Sid.10,8422,22,2914
SilenceWalker,8786,33,2666
Siliam,7526,22,2862
SkatingFish,4781,44,1174
Skywave,7709,44,1448
Slimper,6846,100,69
Slonny,979,11,2986
SmallPawn,10120,33,2723
Smam,7850,55,891
SmartSchizo,6989,78,187
SmileyFace,7018,55,808
Smylic,3651,100,11
Snape,5811,22,2787
Snipx,10850,55,1082
SnowFire,1334,11,3019
Sohieb,6261,44,1293
Solice,1393,33,1710
Sonic484,4899,33,2328
SoonChunMun,9264,55,1050
SoroushE,5835,77,281
Sosunser,8597,44,1559
SoulSilver,8920,55,1021
SouthRa,7420,22,2857
SovietUnion,7671,55,872
SpaceSheep,9037,44,1606
Spara,5456,78,155
Spect506,6613,100,63
SpicyDonkey,8374,44,1530
SpiritsUnite,8681,77,396
Spumote228,8453,77,383
Srinibas,5510,33,2383
Srivastav,3193,33,2109
Starve,6276,44,1299
Starzxy,8867,55,1013
Statikk,6236,33,2459
StefanPochmann,9862,55,1077
Stefanos,3363,33,2134
Stephane,8353,67,509
Steven.Huang,8235,44,1511
StoneDot,9135,55,1035
Storm,6374,78,173
StormDev,4826,33,2323
StrYk3r,9490,44,1626
StrangeQuark,8407,33,2635
Stratocoder,5296,44,1209
Sulley,8409,66,610
Sunar,8650,33,2657
Sunchiro,1341,33,1702
SunshineX,9175,55,1042
SuperJim,3020,33,2082
Supto,5634,33,2400
Sylvus,8514,44,1548
Sztegi,3164,33,2104
T.Motooka,6211,44,1288
TK305,2771,33,2004
TLN,7125,67,477
Tadrion,9138,55,1036
TaiTai,6381,44,1310
Taizo,8870,44,1584
TakaakiUmedu,8019,33,2601
Takuma,8059,55,917
Talizmelf,2577,33,1965
Tan909090909090,4076,55,676
Tangjz,8572,77,391
Taras,8850,78,235
Tarrasch,2858,33,2034
Tas,6139,33,2449
Tata201201,7390,44,1420
Tato,1770,33,1796
Te4NIK,6656,55,784
TemZar,5908,33,2426
Temirulan,6720,77,310
Tenich,1090,11,2991
Tenor12,9493,67,525
Teots,1251,33,1696
Ternay,8446,22,2917
TerryMcGinnis,7812,55,885
Tetrys,8805,33,2668
Thabet,1908,33,1827
Thallid187,6075,44,1277
ThanadeeW,3940,44,1137
Tharinda,4291,33,2260
ThatMathGuy,7935,33,2592
The.other.1000.types,5906,55,738
TheBlackKnight,2378,33,1927
TheBug,2457,33,1942
TheCoffee,6917,44,1365
TheOther1,3671,33,2185
TheParadoxTurtle,4721,44,1171
