user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
Tenyoku,0,0.00,0.00,2,C++,-,42,0,0,0,0,0,0,0,0,9272,2416,0.00
Triply,0,0.00,0.00,17,Python,2.7,50,0,0,0,0,2,11,0,0,-,6220,0.00
Troublemaker,0,0.00,0.00,52,C++,-,159,0,1,0,0,127,6,0,0,-,1384,0.00
Vasyl,0,0.00,0.00,13,C++,-,81,0,0,0,0,0,1,0,0,35072,2648,0.00
VehicleOfPuzzle,-,-,-,4,Java,-,54,-,0,-,-,-1,0,-,-,-,-,-
WJMZBMR,0,0.00,0.00,7,C++,-,60,0,0,0,0,0,0,0,0,34544,2712,0.00
WeiLiu,-,-,-,73,C#,System.Numerics,398,-,0,-,-,1,15,-,-,8192,-,-
Xhark,0,0.00,0.00,8,C++,-,67,0,0,0,0,0,0,944,0,34424,2284,0.00
XraY,0,0.00,0.00,17,C++,-,110,0,0,0,0,0,0,0,0,31400,6564,0.00
Yokipi,0,0.04,0.00,15,Java,-,82,0,0,0,0,1,2,64,0,2850,21424,0.03
Zlobober,-,-,-,9,C++,-,62,-,1,-,-,-1,0,-,-,-,-,-
aklecram,0,0.47,0.00,5,Python,2.7,40,0,0,0,0,0,1,8,0,-,6512,0.47
alexamici,0,0.39,0.00,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6792,0.39
alexwice,0,0.00,0.00,5,Python,2.7,31,0,0,0,0,2,7,0,0,-,6136,0.00
amatissart,0,0.25,0.00,7,Python,2.7,33,0,0,0,0,0,1,0,0,-,6792,0.24
amylase,0,0.00,0.00,8,C++,-,72,0,0,0,0,0,4,0,0,64520,2584,0.00
anders,0,0.00,0.00,6,C++,-,67,0,0,0,0,0,0,0,0,10312,2580,0.00
andrewzta,0,0.04,0.00,17,Java,-,115,0,0,0,0,0,5,64,0,2594,21664,0.04
artemhb,0,0.00,0.00,2,C++,-,160,0,0,0,0,0,15,0,0,23576,2660,0.00
ashmelev,0,0.00,0.00,20,C++,-,103,0,0,0,0,0,10,0,0,46448,2488,0.00
azukun,0,0.05,0.00,24,C#,-,159,0,0,0,0,0,3,0,0,6656,12012,0.02
binig,0,0.04,0.00,7,Java,-,61,0,0,0,0,1,4,64,0,2367,21456,0.03
bmerry,0,0.00,0.00,12,C++,-,75,0,0,0,0,0,2,0,0,26632,2552,0.00
brianfry713,-,-,-,6,C,-,36,-,1,-,-,-1,1,-,-,-,-,-
ccai,0,0.00,0.00,9,Python,2.7,63,0,0,0,0,2,2,0,0,-,6212,0.00
cdms,-,-,-,17,C#,-,95,-,1,-,-,-1,1,-,-,-,-,-
chuckl0416,0,0.00,0.00,14,C,-,51,0,0,0,0,0,0,0,0,9704,1384,0.00
cos,0,0.00,0.00,5,C++,-,86,0,0,0,0,0,3,0,0,21552,2760,0.00
csegura,0,0.00,0.00,4,C++,-,65,0,0,0,0,0,0,0,0,35192,2516,0.00
daveagp,0,0.16,0.00,1,Java,-,44,0,0,0,0,0,1,64,0,1577,28044,0.15
david942j,0,0.00,0.00,3,C++,-,102,0,0,0,0,0,12,0,0,39608,2732,0.00
domob,0,0.00,0.00,18,C++,-,75,0,0,0,0,0,14,0,0,23352,2636,0.00
dredwerkz,0,0.00,0.00,10,C++,-,80,0,0,0,0,0,0,0,0,35016,2732,0.00
dyukha,0,0.00,0.00,16,C++,-,122,0,0,0,0,0,2,0,0,11728,2612,0.00
ecnerwala,0,0.00,0.00,17,C++,-,63,0,0,0,0,0,1,0,0,38808,2504,0.00
etotheipi,0,0.00,0.00,16,C++,-,56,0,0,0,0,0,0,0,0,11552,2496,0.00
failturtle,0,0.00,0.00,3,C++,-,49,0,0,0,0,0,2,0,0,7984,2244,0.00
feaisil,-,-,-,12,C++,-,87,-,0,-,-,0,13,-,-,40960,-,-
fedimser,0,0.55,0.03,33,C++,-,65,0,0,0,0,0,0,137232,0,36456,2540,0.52
fhlasek,0,0.00,0.00,5,C++,-,50,0,0,0,0,0,1,0,0,18160,6796,0.00
flashmt,0,0.00,0.00,3,C++,-,39,0,0,0,0,134,0,0,0,38472,2572,0.00
freak93,-,-,-,11,C++,-,50,-,1,-,-,-1,0,-,-,-,-,-
ftong,0,0.00,0.00,7,Python,2.7,38,0,0,0,0,2,0,0,0,-,6176,0.00
fugusuki,0,0.04,0.00,2,C#,-,18,0,0,0,0,0,0,0,0,6656,15492,0.04
gena,-,-,-,50,C++,-,144,-,1,-,-,-1,27,-,-,-,-,-
geniucos,0,0.00,0.00,9,C++,-,79,0,0,0,0,0,0,0,0,21576,2080,0.00
gizzywump,0,0.00,0.00,11,Python,2.7,56,0,0,0,0,2,6,0,0,-,6108,0.00
gs12117,0,0.00,0.00,0,C++,-,61,0,0,0,0,0,0,0,0,17128,2212,0.00
heekyu,0,0.04,0.00,8,Java,-,103,0,0,0,0,1,8,64,0,1628,21740,0.04
hmich,0,0.29,0.02,2,C++,-,61,0,0,0,0,0,1,8,0,22312,51776,0.26
jackyyf,0,0.00,0.00,19,C++,-,95,0,0,0,0,0,0,0,0,34960,2788,0.00
jalman,0,0.19,0.04,12,Java,-,40,0,0,0,0,0,0,72,0,1919,283404,0.14
jfguo,0,0.01,0.00,10,Python,2.7,37,0,0,0,0,0,1,0,0,-,9116,0.00
jopiko,0,0.19,0.00,15,Java,-,59,0,0,0,0,0,0,64,0,1760,30408,0.19
k21,0,0.00,0.00,7,C++,-,69,0,0,0,0,0,0,0,0,54032,2776,0.00
karanaggarwal,0,0.00,0.00,15,C++,-,84,0,0,0,0,0,10,0,0,37752,2684,0.00
kawatea,0,0.03,0.00,18,C++,-,45,0,0,0,0,0,0,0,0,21640,2364,0.03
kingroy,0,0.01,0.00,1,Python,2.7,33,0,0,0,0,0,0,0,0,-,6468,0.00
kivus,0,0.04,0.00,21,Java,-,90,0,0,0,0,0,21,64,0,2526,21664,0.04
koci,0,0.00,0.00,9,C++,-,81,0,0,0,0,0,0,0,0,36112,2704,0.00
korifey,0,0.00,0.00,17,C++,-,72,0,0,0,0,0,107,0,0,25728,2532,0.00
krijgertje,0,0.00,0.00,5,C++,-,52,0,0,0,0,0,2,0,0,8880,2764,0.00
kunalkukreja,-,-,-,3,C++,-,76,-,0,-,-,-15,1,-,-,49672,-,-
kyc,0,0.14,0.00,5,Java,-,53,0,0,0,0,0,0,64,0,1623,27952,0.14
liuq901,0,0.00,0.00,1,C++,-,43,0,0,0,0,0,0,0,0,18312,2456,0.00
liutianren,0,0.18,0.00,8,Python,2.7,29,0,0,0,0,0,9,0,0,-,20116,0.18
lmz,0,0.00,0.00,1,Python,2.7,22,0,0,0,0,0,1,0,0,-,6388,0.00
lzqxh,0,0.11,0.00,7,C++,-,73,0,0,0,0,0,1,0,0,10400,2612,0.11
magicdlf,-,-,-,10,C++,-,64,-,1,-,-,-1,124,-,-,-,-,-
maopao,0,0.00,0.00,0,C++,-,64,0,0,0,0,0,5,0,0,18904,2532,0.00
matias,0,0.00,0.00,4,C++,-,57,0,0,0,0,0,1,0,0,33784,2596,0.00
meshanya,0,0.00,0.00,1,C++,-,69,0,0,0,0,0,2,0,0,48304,2732,0.00
mishastassen,0,0.05,0.00,10,Java,-,75,0,0,0,0,1,11,64,0,2354,21920,0.04
mkirsche,0,0.19,0.02,0,Java,-,58,0,0,0,0,0,4,64,0,1798,27892,0.15
mnbvmar,0,0.00,0.00,33,C++,-,82,0,0,0,0,0,5,0,0,76368,2676,0.00
mteichmann,0,0.00,0.00,50,C++,-,169,0,0,0,0,0,7,8,0,62608,2632,0.00
nika,0,0.00,0.00,8,C++,-,50,0,0,0,0,0,5,0,0,25512,2488,0.00
niyaznigmatul,0,0.24,0.00,31,Java,-,222,0,0,0,0,0,12,64,0,911,46460,0.24
nwin,0,0.00,0.00,1,Python,2.7,25,0,0,0,0,0,0,0,0,-,6524,0.00
olalia,0,0.00,0.00,8,C++,-,51,0,0,0,0,0,0,0,0,41288,2428,0.00
oscariano,0,0.04,0.00,13,Java,-,95,0,0,0,0,1,9,64,0,2887,21416,0.04
ozan,0,0.01,0.00,8,Python,2.7,36,0,0,0,0,0,0,0,0,-,6516,0.01
pandamonium,0,0.00,0.00,0,C++,-,44,0,0,0,0,0,0,0,0,37624,2700,0.00
pashka,0,0.08,0.00,20,Java,-,93,0,0,0,0,0,10,72,0,2930,33028,0.09
peter50216,0,0.00,0.00,2,C++,-,94,0,0,0,0,0,8,0,0,47752,2732,0.00
piob,0,0.00,0.00,9,C++,-,72,0,0,0,0,0,0,0,0,23528,2732,0.00
pwahs,0,0.00,0.00,12,C++,-,87,0,0,0,0,0,0,0,0,54232,2628,0.00
rafaeldaigo,0,0.00,0.00,5,C++,-,62,0,0,0,0,0,0,0,0,9704,2596,0.00
rbommel,0,0.15,0.00,11,C++,-,78,0,0,0,0,0,0,0,0,10288,2684,0.15
robertking,0,0.00,0.00,9,Python,2.7,42,0,0,0,0,2,1,0,0,-,6180,0.00
rogerfgm,0,0.04,0.00,17,Java,-,115,0,0,0,0,1,4,64,0,3670,21356,0.04
rowdark,0,0.00,0.00,16,C++,-,235,0,0,0,0,0,0,0,0,38832,2696,0.00
sdya,-,-,-,17,C++,-,115,-,0,-,-,-15,9,-,-,48896,-,-
seldon,0,0.00,0.00,2,C++,-,26,0,0,0,0,0,0,0,0,11440,2552,0.00
shamir0xE,0,0.05,0.00,135,Java,-,802,0,0,0,0,1,102,64,0,1014,21408,0.03
shik,0,0.00,0.00,16,C++,-,104,0,0,0,0,0,2,0,0,20768,2604,0.00
simenl,0,0.04,0.00,6,Java,-,57,0,0,0,0,1,0,64,0,2298,21412,0.04
simonlindholm,0,0.00,0.00,4,C++,-,50,0,0,0,0,0,4,0,0,35344,2604,0.00
slex,0,0.05,0.00,12,Java,-,78,0,0,0,0,1,1,64,0,2780,21352,0.04
squeespoon,0,0.00,0.00,32,C++,-,69,0,0,0,0,0,60,0,0,18456,2464,0.00
stgatilov,0,0.00,0.00,22,C++,-,139,0,0,0,0,0,0,0,0,52840,2532,0.00
suika22,0,0.00,0.00,7,Python,2.7,26,0,0,0,0,2,7,0,0,-,6216,0.00
svanidz1,0,0.00,0.00,3,C++,-,56,0,0,0,0,0,2,944,0,26232,2700,0.00
tangshen,0,0.00,0.00,1,C++,-,50,0,0,0,0,0,9,0,0,22432,2500,0.00
tgoulart,0,0.00,0.00,14,C++,-,84,0,0,0,0,0,5,0,0,35352,2624,0.00
thocevar,0,0.00,0.00,7,C++,-,71,0,0,0,0,0,1,0,0,35504,2508,0.00
tomek204,0,0.00,0.00,8,C++,-,49,0,0,0,0,0,0,0,0,18472,2624,0.00
tomerun,0,0.16,0.00,20,Java,-,100,0,0,0,0,0,1,64,0,1853,28064,0.15
trophies,-,-,-,0,C++,-,66,-,0,-,-,-15,0,-,-,25744,-,-
vepifanov,0,0.00,0.00,8,C++,-,81,0,0,0,0,0,1,0,0,31632,2744,0.00
vlpolyansky,0,0.04,0.00,14,Java,-,91,0,0,0,0,1,1,64,0,3185,21432,0.04
voover,0,0.00,0.00,10,C++,-,69,0,0,0,0,0,0,0,0,22640,2604,0.00
waitingkuo0527,0,0.00,0.00,19,Python,3.5,49,0,0,0,0,2,4,0,0,-,7228,0.00
wangyisong1996,0,0.00,0.00,3,C++,-,58,0,0,0,0,0,0,0,0,7856,2268,0.00
wuzhengkai,0,0.00,0.00,8,C++,-,45,0,0,0,0,0,3,0,0,10464,2684,0.00
yajun,0,0.00,0.00,9,C++,-,59,0,0,0,0,0,0,0,0,31496,2624,0.00
yanyu2do,0,0.00,0.00,10,C++,-,55,0,0,0,0,134,0,0,0,11320,2560,0.00
yarrr,0,0.16,0.01,44,Java,-,151,0,0,0,0,0,2,64,0,3825,58460,0.16
yeputons,-,-,-,16,C++,-,112,-,0,-,-,134,2,-,-,53872,-,-
yokozuna57,0,0.00,0.00,4,C++,-,67,0,0,0,0,0,0,0,0,35568,2768,0.00
yutaka1999,0,0.01,0.00,2,C++,-,95,0,0,0,0,0,0,0,0,35608,2288,0.01
zaskar,0,0.00,0.00,5,C++,-,63,0,1,0,0,127,6,0,0,-,1396,0.00
