user_id,penalty,points,rank
Bletson,3718,23,2867
Blue.Bear,6741,33,1049
BlueGene,8156,70,240
Bobik,5384,100,38
BogoSort,1798,23,2666
BokuSoft,4783,23,2943
Boping,3337,23,2828
Boreeas,4601,31,1869
Borisp,7728,46,794
Bossle,3029,31,1492
Boxer,3485,31,1625
Brainfvck,5922,31,2121
Branimir,8783,46,870
Breakun,5573,100,44
Brebo,7673,31,2408
Bremsstrahlung,7036,31,2302
Brian.P,5749,46,692
BrightDays,8175,33,1087
BryceSandlund,4552,23,2930
BryceThomasUUID,7794,31,2428
BudgieInWA,8979,55,612
Bugloon,2863,23,2782
Burlakov.Nick,4524,100,23
Butthead,4266,31,1797
Buttink,7399,31,2369
C.sis,8861,76,175
CAQ,4433,31,1825
CCode,6455,31,2213
Calamitates,7466,42,967
CanisLupus,9457,31,2608
Capp,2215,23,2717
Carber,1374,31,1172
Carlitos,4975,23,2952
CarpathianCoder,3462,23,2841
Cata,3812,31,1704
CatalinT,7028,46,755
Celicath,2259,23,2723
Chaithanya,8877,33,1102
Chamka,4237,46,638
CharleSE,5730,23,2984
Chase,2847,23,2780
CheeseCake,8198,55,553
ChevalierMalFet,7357,46,769
Chieh,8005,46,818
ChienYu,5910,31,2117
Chouhartem,4966,31,1951
Chriky,9228,31,2600
ChrisFlash,6696,38,1018
ChrisJ,7525,42,970
Chunryung,3473,23,2844
Cicy,6356,31,2196
Clairvoy4nt,2390,31,1343
Clarissa,7407,31,2370
CleRIC,4775,55,394
Clouds,7796,31,2429
CoDEr,3015,31,1488
CodeGreg,9612,33,1111
CoderTom,2855,23,2781
CodingCookie,8144,31,2471
Comedi,6778,55,485
Complexity,4810,31,1916
ConanKudo247,6193,100,65
Concorde289,5092,31,1980
Copymaster.old,5093,55,411
Corey,5490,31,2053
Cosmin1490,6053,33,1039
CosmosLee,2232,23,2721
CoyoteRunner,7101,31,2316
CpuKnows,9157,31,2598
Cr0wley,3612,31,1652
CrBoy,7380,42,963
CrazyBoy,1560,23,2652
CrazyGhost,3189,31,1539
Crazycolorz5,7865,31,2436
CristiB,2666,23,2762
Cronos,6354,33,1043
Crush,6586,70,206
CuteCube,8499,31,2526
CyberZHG,8796,46,871
DAMF,3818,31,1706
DARKDUCK,8813,31,2561
DGabriel,4334,31,1808
DKDC,9163,42,1011
DKolodzey,7754,31,2423
DNI,2866,31,1449
DNNX,8990,46,884
DVH312,8565,55,586
Daishisan,9012,46,885
DamianS,8450,100,111
DancingSoul,8108,57,305
DaniTunes,3564,31,1638
Daniil.T.,4003,31,1747
Danstahr,5254,46,664
DarLam,4847,55,396
DarkDiver,4928,23,2951
Darth.Maul,7713,42,973
DavidG,6718,42,952
DavidNilsson,2041,31,1264
DayBit,4472,31,1834
DeCowboy,5111,100,34
Dealmaster13,4943,31,1947
Dedal,9009,31,2583
Deeles,4747,31,1904
DeepLearner,7720,42,974
DeexPP,5257,23,2966
Delta003,6809,46,745
DenXX,2027,31,1261
Desing,5548,32,1125
Destrictor,6313,55,471
Dhrubo62,6678,31,2241
Die,2697,31,1408
Dieend,3666,31,1660
Diggsey,8988,55,614
DimaRudol,8002,46,817
DimonK,6535,31,2220
Dip3,4638,55,389
DirkGently,4429,31,1824
Diusrex,8697,76,170
Dixtosa,8016,31,2459
Dmytro,3436,31,1613
DonceLT,3463,31,1619
DongDC,4260,31,1795
Doro,7665,31,2407
Dos,7393,23,3030
Dovgaluk,3606,33,1023
DrEdri,3500,31,1630
DrWakewaters,2786,23,2774
DrWhatsisname,7407,31,2370
DrX,7930,46,812
Draaax,3112,31,1513
DragosR,6104,31,2156
DreamBird,8026,46,820
Dreamer23,4445,55,380
DriukAlex,8770,55,599
Dumbear2,6311,100,66
Duxar,4868,31,1930
East,3110,31,1512
EaterOA,2701,31,1409
Ediliu,8212,31,2481
Eggeek,7888,55,531
Eibe,6652,31,2235
ElDoc,9271,46,906
Elinow,5182,46,661
Elkcloner,3466,31,1620
Elouan,4239,31,1786
Elun,5844,55,444
EmanuelGedin,3001,31,1481
EnTerr,3867,23,2885
Enchom,9045,46,888
Encircle,8804,70,273
Enric,2304,31,1325
Erfaniaa,5247,31,2009
Eric63,2638,23,2761
EricLuo,4347,31,1810
EricStansifer,8433,100,110
Ericcwang,3568,31,1641
Eridoxi,5305,31,2021
Errendir,5604,31,2066
Errichto.old,8329,46,840
Etienne,5341,31,2026
EvanSimpson,3347,31,1585
EveningSteps,8322,31,2502
EvgeniSergeev,6468,55,476
Eyelids,5007,31,1964
FIIAurelian,6551,46,734
FKint,1835,31,1225
FORHADSUSTBD,7912,55,533
Factorial,4634,46,647
Faiyaz,7410,42,966
Fajrin,6142,42,947
FalconRT,3280,23,2824
Fancy,8109,46,827
Fantoccini,1940,23,2684
FarazGhazi,4484,31,1838
FarbodY,2226,31,1306
Farmer,6225,33,1040
Farzam,8063,55,541
FatAlex,8545,70,262
Faustroll,2727,23,2766
Fcdkbear,7342,100,86
Fdg,3838,100,10
Fearos,3946,31,1732
FedePousa,6313,46,726
Fedux,8076,31,2465
Fefer.Ivan,4138,100,14
Fenghuo,7414,31,2373
FerranAlet,5057,70,186
Feuj,2785,23,2773
FilipV,4251,31,1789
FilipeArcanjo,7833,55,527
Filyan,4334,31,1808
Financier,6255,31,2179
Finrodpoo,6860,23,3017
Fixman,5676,46,686
Fj.,7619,53,624
FlandreScarlet,7034,31,2301
Florin93,6719,31,2250
Floris,1778,31,1217
FocusPT,4518,23,2928
Forwil,6893,31,2281
Fory,8765,55,598
Franklinquestionmark,4752,31,1906
FrelonQuai,8829,31,2564
Fumiya,8250,100,105
FutureChaser,1764,31,1213
GRacineux,8108,55,544
GTCoder,6812,31,2267
GVS,1311,31,1169
GWeizman,5968,23,2994
Gabriel.Yang,5229,31,2005
Games,5050,31,1972
Gandarf,4940,31,1946
GaoYusong,3377,31,1594
GarySham,8529,46,854
GaryYe,2760,55,321
Gassa,8977,100,126
Gaussia,5193,31,1998
GavinVS,8706,31,2550
Genyaz,3470,31,1621
George.S,3532,31,1634
Giddy,5966,31,2130
Gilthans,5705,31,2084
Ginzaner,4112,31,1767
Gleb,1624,31,1196
Gleb.kalachev,3226,31,1547
GlebsHP,8751,100,118
Glitch,2666,55,320
Goofy57,7389,100,89
GooglySearch,8870,70,278
Goudvis,8433,55,576
GrandiaZhao,5853,23,2989
Grandrogue,6288,33,1041
Greatlemer,8643,25,2617
Grig,7996,46,815
Gromba,2348,31,1335
GuanYu,2019,31,1258
GuanyiLi,2533,31,1363
Guineapig,3884,31,1720
Gullesnuffs,6567,100,70
GuuJiang,4472,31,1834
Gyosh,8370,70,251
H.Fukushima,2352,31,1336
HAL9000,4251,31,1789
HYEA,6857,55,489
HaaS,2088,55,314
Hachiikung,8169,55,550
Hachimori,1980,31,1248
HaibaraAi,3148,31,1523
HaifengJin,8799,46,872
Hamzawy,7816,46,801
HanV,3753,23,2874
Hao.Wu,7250,55,504
Hardy24,8523,31,2530
Hasan0540,8267,70,246
HaveFun,2788,31,1431
Hawkerb,4989,31,1957
Haxelion,7116,31,2317
Hayachi,5148,31,1993
Hazard,2512,31,1361
HazzaPi,3452,23,2838
Hedayet,6004,31,2138
Heddy.King.,2663,31,1393
HelgeB,2567,31,1372
HellFalcon,7628,55,517
HellKitsune,5141,55,415
HelloSummer,2835,31,1443
Hendri,7726,33,1074
HenrikRueping,8562,55,584
Henry.Zhou,7058,31,2308
HenryYang,8942,46,881
HexD,2979,23,2795
HimanshuA,8803,32,1153
Hodduc,9201,70,287
Hoff,8765,32,1151
HolkinPV,2065,55,313
HonMing,1866,31,1230
Hongbin,5685,31,2081
HonzaP,7235,31,2342
Hooyoung,5880,55,446
Hrobak,5549,31,2060
Htedsv,7713,31,2414
HulkHoggan,8069,70,236
Hwhitetooth,7704,100,97
I.cans.typing,3308,23,2826
I.love.Hoang.Yen,5632,100,48
ICastro,9142,55,618
IElenik,1432,23,2643
ILove47,7299,33,1063
IMDagger,6454,31,2212
INVIsible,6971,31,2289
IP314,2219,31,1302
IcePupil,5802,100,54
IcyBlue,3012,31,1485
IgorBark,3594,23,2853
IguanaBen,2310,31,1327
Ikshu15,3446,31,1616
Iliad,4156,31,1775
IlyaMSU,8794,76,174
ImGonnaWreckIt,3884,31,1720
ImtiazShakilSiddique,8491,70,259
InfiniteHigh,5571,55,431
InhaKorean,5497,31,2055
Inucoder,8812,31,2560
Invest,2916,31,1459
Ironguilou,1860,23,2675
Isammoc,5589,46,681
Iskandar,2189,31,1293
IslamDiaa,8217,46,833
Isti115,8377,31,2512
IvanRomanov,8417,100,108
IvanRyazanov,7497,31,2386
IvayloS,8160,76,162
IwfWcf,5178,55,416
JACKZhou,8702,31,2549
JAPLJ,5984,100,61
JESI,6811,55,487
JKS,9114,46,891
JaNo,9038,76,179
JalbaRu,8912,55,607
Jamespic,7525,33,1069
Jami,3975,55,358
Jani99,6983,23,3022
Jarjar,6284,31,2185
Jarlaxle,5844,46,694
Jarvis57,1953,31,1242
JasperH,6997,33,1054
Jaws,8725,76,171
Jby.Yeah,6926,76,148
JdPL,5716,55,438
Jeffles,3070,23,2803
Jeremy.Chin,4540,31,1850
Jesus.Mesias,6124,55,460
Jiangsutx,9109,31,2593
Jibonananda,5877,31,2114
Jim800121,7748,31,2422
JiminP,3262,31,1559
Jin03002,6221,31,2170
Jinduckey,7543,31,2397
Jinfu,7533,31,2396
Jingfei,5642,31,2072
Jinil,6395,31,2202
JmJ,7351,55,507
Jocelyn,5791,31,2100
Joe.,6484,23,3009
John159151,7969,33,1081
JohnSmith,5512,55,429
Jokser,7157,100,81
Joranvar,4833,23,2947
Jothy,9219,42,1014
Jozko,6930,31,2285
Juiblex,4201,31,1778
JustN,4053,55,364
K0stIa,4329,55,374
K2CO3,3350,31,1586
KEF.Caesar,9748,46,912
KEY,4690,31,1887
KJan,3886,23,2886
KTown,4501,31,1842
KalininN,5726,55,439
Kaluzhin.AleX,4800,76,136
Kaminker,6312,31,2191
Karian,5745,31,2087
Karinsu,2678,31,1400
KarlisS,3072,23,2805
Karolis.Ramanauskas,7054,31,2307
Kaseo,3180,31,1532
Kasparyan,2209,31,1297
Katalyst20,8365,31,2509
Katran,2953,31,1468
Kawazoe,3181,31,1533
Kazami,2327,31,1331
Kazetsukai,7048,31,2306
Kbo,3429,31,1609
Kd1993,8924,32,1156
KedKi,6728,31,2251
Kelym,2538,23,2753
Kengood,2854,31,1447
KenjiH,4992,31,1959
Kepnu4,4256,63,290
Kh.Madi,5594,46,682
Khaled.Helmy,4934,31,1945
KhaustovPavel,3117,55,333
Khongor.e,6650,100,71
Kianoosh,5857,46,698
Kiekendief,5234,31,2006
Kilew,7948,33,1080
KirarinSnow,6642,46,738
Kirhog,6436,31,2210
KirillB,4032,55,363
Kokaku,3067,23,2802
Kolomenkin,2989,31,1479
Konrad127123,5194,31,1999
Korvin,8683,55,590
Kouprin,979,23,2623
Koyaah,7037,70,215
KrK,5787,70,192
Kraken,7119,23,3024
Krazul,5957,100,60
Krem,7072,46,759
Kriiii,4381,100,19
Krooonal,3206,31,1542
Kskinner,7012,31,2297
Kuchumov,7852,70,232
KungA,4666,46,649
Kuros,3982,55,359
Kutsuru,8128,32,1143
Kyoo,2903,23,2785
Kyuubi,5055,31,1974
L.I.S.,2225,31,1305
L.Lelby,4316,31,1805
LGM,6688,100,73
LMH,4814,31,1919
LOST,2330,23,2730
LYW,7840,76,160
Laakeri,4304,31,1803
LanSky,4739,31,1901
Landertxu,6342,76,140
Landrew,2607,31,1377
Lanfeust,4395,31,1820
LauZi,2694,31,1406
Laurent3814,5806,31,2104
LazyChild,7581,70,226
Leasty,7629,46,788
LeftHand,2308,31,1326
LeonardoXavier,4727,31,1899
Leonspirit,5834,31,2107
Leopan,2003,31,1254
Lepaker,4488,31,1839
Lerence1201,2178,31,1290
Lerry,7230,31,2340
Letrungkien211,5748,31,2089
Lexarx,6797,31,2263
LiJiancheng,5626,46,684
LianaT,5498,46,675
Liberius,6929,31,2284
Librarian,4632,31,1876
Lillard,1694,31,1205
Lionel,3697,31,1670
Lithel,2423,23,2744
Little.John,4800,31,1913
LittleQ,7130,31,2320
Littlegeek,6134,31,2159
Lizzan,4797,23,2944
Lo.R.D,4251,31,1789
LoliFarmer,5051,46,659
Lonelly,1236,31,1160
Longo11070001,8724,70,268
Lord.of.AMC,5869,31,2112
LordMeluha,9465,31,2609
Louise.de.La.Valliere,9059,31,2587
Lovro,7982,100,101
Lquartz,2950,31,1467
LucasJA,5675,42,942
Lukasz16a,8495,100,112
Lus,3989,31,1742
LybF,6063,31,2147
LynnKayeC,7443,46,777
LyonLys,7875,55,530
M.Saito,2957,31,1471
MCoder,3610,31,1650
ME.py,6616,46,736
MKLOL,5576,46,680
MSPA,3787,31,1692
MShalabod,7390,46,774
MahmoudJ00N,6704,31,2247
MaksK,4282,31,1799
Maksim,6396,31,2203
Malvolio,8802,46,873
Mamick,2269,31,1318
Manatee,4990,23,2953
ManojRK,4919,23,2950
Manoprenko,2115,23,2706
Manro,8357,55,571
Manu.Comskys,7556,33,1070
Marcin.Smulewicz,8199,100,104
Marev,4230,42,925
MarinaKoshcheeva,1821,31,1222
MarkFinn,1558,23,2651
Marky,6940,31,2286
Marte,6089,46,714
Martin7738,5755,31,2092
Martinarjovsky,3294,31,1573
MaryN,3083,31,1504
Mastojun,3187,31,1537
MatMatMat,1625,31,1197
MatRush,4520,55,384
Matej,7510,46,782
Mathieu.Mines,8200,31,2476
Mathlover,7495,42,968
Matt31415,7431,31,2379
Mattgu74,7251,31,2346
Maur1zz10,3070,23,2803
MauricioC,5745,100,52
Mauritz,7300,46,768
Max0620,2338,23,2731
Max8977,5215,23,2962
MaxMiller,3693,31,1668
MaxPylypovych,4813,31,1917
MaximKalinin,8673,100,116
MaximKulikov,8694,55,593
MeHdi.KaZemI8,1543,31,1188
Megabyter,2890,31,1453
Megaz,5695,31,2082
Mehrdad.AP,8399,33,1092
Merlininice.yn,5652,70,190
MeynaertN,2374,23,2737
MichaelC,5590,31,2065
MichaelF345,9235,31,2601
MichelJ,3228,31,1549
Micke,4723,31,1896
MikeOlsen,2475,23,2749
Min,7194,31,2333
Mingye,8710,32,1150
MinhDinh,6411,33,1046
Minilek,7605,70,228
Mining,8894,31,2572
MiroB,7964,70,234
Mitim.ua,2104,31,1275
Mohamed.Gaber,5628,55,434
MohamedAmin,4217,31,1781
Mohammad.JRS,3461,55,343
MorganHackprog,3422,31,1604
MoriPon,8259,31,2492
MoritzG,6132,31,2158
Moroten.old,8560,46,857
Mosa,5901,70,194
Mr.Arsalan,3815,55,353
Mr.X,6346,55,473
MrDubious,3723,23,2869
Muali,7753,76,159
Muller20,5911,31,2118
Multifarious,1906,23,2680
Muniao,7920,31,2447
Munsen,5893,23,2990
Murphy,8478,70,257
Mystic,1620,23,2656
NALP,6651,100,72
NAT,3162,31,1528
NExPlain,2048,31,1265
NKolotey,6815,46,746
NTaveras,6123,42,946
NaN,5960,23,2993
Narwhalprime,4511,23,2926
Nash171,8781,32,1152
NateRiverxkh,9644,46,911
Necail,4964,31,1950
NefariousZhen,5407,63,291
Nekosyndrome,3290,31,1571
NemBen,2669,31,1395
Nerevar,3423,100,6
Nesszors,3013,31,1486
Nestman,7560,31,2398
Neuer93,3699,31,1672
Neverauskas,2922,31,1460
Nic.Roets,3472,31,1622
NicYun,8030,42,979
Nickolas,8302,33,1090
Nika86,1951,23,2689
NikitaD,3306,55,336
NikitaPogodin,8437,46,849
Niko31,6660,31,2237
Nin0,1803,31,1220
Ninu,4039,46,634
Nishad94,7241,31,2343
Nishant,5467,31,2049
Nishant4,4615,46,646
NitroP,5222,23,2963
NoEmotions,3613,23,2857
NoNo,9232,46,903
NoS,8847,25,2618
NoUsername,5638,31,2071
NocheMala,6157,31,2165
Nomad010,6749,46,742
Noob.Jr,2598,31,1376
Nooodles,3888,46,633
NotImplemented,7353,55,508
Nothing.L,5059,55,407
Nullard,2017,23,2693
Nurbakyt,6692,33,1048
NurlashKO,6408,31,2205
OOliOO,6661,31,2238
OSt,2497,31,1359
OVR,7374,46,773
Oaky,2313,31,1328
ObjectiveH,2657,31,1390
OcoToOo,8492,46,851
Odysseus,8648,31,2543
OlegHaracidi,8706,31,2550
OmerDoron,6331,23,3003
Omirho,4884,31,1933
OmniLRenegadE,1822,31,1223
Opu,6620,70,207
Orlando,8351,32,1145
Orpinexyw,9410,70,289
Otaku,7573,31,2401
OzzyH,3804,31,1697
PGoerlach,2880,23,2784
PHX,6058,31,2146
PMichalak,2965,55,327
PaLy,1266,31,1164
Pablo.MG,5039,23,2957
Paf,5208,33,1028
PalBarta,8980,42,1005
PalmPTSJ,7825,46,802
Pandi666,5447,31,2044
Paradox1,8740,31,2554
Parallelli,6739,31,2254
Patrickdev,5084,31,1979
Paul.T,8214,55,556
PaulJefferys,7755,100,99
PaulM,8638,42,993
PavelChadnov,5382,31,2035
PavelKuznetsov,707,23,2619
PavelSavchenkov,1259,31,1163
Pavol,4189,31,1777
Pelliot,3271,31,1565
PerSeAwe,3592,23,2852
PerroGatoFantasma,2041,23,2697
Peter.Smit,4845,46,652
PetrR,3172,31,1530
PhantomCondor,5714,31,2085
Phicar,3357,31,1589
Phil217,6909,46,749
Philipp,2783,31,1430
Phoenix,6247,23,3001
Piano,8157,33,1085
Piyush0210,6956,31,2288
PlayLikeNeverB4,6993,70,214
Ply.py,5860,31,2111
Poldnev,6965,57,301
Polemarch,6820,31,2270
Pompon,8355,76,166
Popocatepetl,3137,23,2811
PositivaPatrik,1738,23,2664
Power78,4010,32,1116
PowerIVQ,5109,55,414
Pranet,4596,31,1865
Pranshul,2643,31,1384
Predimonio,7225,55,503
Prestige,7736,31,2419
Prim,4593,31,1864
Primoz,8278,31,2495
Prof,5801,31,2103
Programist,1853,31,1227
ProjectZero,1691,31,1204
Proksik,8161,33,1086
Pt.Tp,8538,38,1019
Pufforrohk,6282,76,139
PumpkinPie,6411,31,2206
Pusheen,4465,31,1831
Pytho,7621,31,2404
Pyts,6598,31,2229
QianQian,2793,23,2777
QuangHuynh,6526,31,2218
Quantumkayos,4253,42,927
QuentinB,3774,31,1688
RChallenge,4146,23,2905
RISHGARG,6025,31,2141
RKnoll,3608,31,1649
RLM,4097,31,1765
RSilva,7371,55,509
RTaghizadeh,8974,55,611
Ra1nWarden,8679,31,2547
RadiantRazor,6374,31,2199
Raditya,2130,31,1281
Rafbill,8224,55,557
Ragnar,8355,42,984
Ramocc,5252,46,663
Ramprakash,7703,31,2413
Rance,6155,31,2164
RaphaelJ,2812,31,1439
Rasinhas,3684,31,1663
Rasto,6345,31,2194
Ratmir15,9057,46,890
RedHydra,3766,23,2875
Renelvon,8505,46,853
RexII,5051,31,1973
ReynoT,6134,31,2159
Rez,6926,23,3018
Rezwan4029,6253,31,2178
RicardoHahn,1814,23,2668
Rinoa,7343,31,2358
Rinon,7755,31,2425
Ripatti,8549,57,307
Ripounet,3090,31,1505
RiversZ,6158,31,2166
Rob702,7492,31,2385
Robert.Rosolek,8181,55,552
Roberto.HC,8373,46,844
Roi.Rosenthal,3017,23,2798
Rojko,1899,31,1233
RomaWhite,4108,100,13
Ronnoc,7541,70,225
RonnyKaluge,4585,31,1861
Rorro,8074,31,2464
Roun,7937,31,2450
Rozwel,7508,31,2390
Rudolf,7122,46,760
RupertW,4569,23,2932
RuslanGatin,8526,100,113
Ruthles,3032,31,1493
Ryckes,5363,23,2971
SAS,7604,31,2403
SDUT.GYX,3291,31,1572
SImplex,2275,31,1321
SUN.Kim,8887,33,1104
SadiaA,3970,31,1737
Safadurimo,3057,31,1497
Sagar.topcoder,4228,31,1783
Salvare,1270,31,1166
Sam.Eisenstat,4441,23,2923
Sammarize,5249,55,422
Sammax,3412,31,1602
SanderS,7422,31,2375
Sangyo,5486,23,2974
Sankozii,2798,23,2778
Sapog,1562,31,1190
Sapucaia,7595,55,515
Sasha,2646,31,1385
Scientist1642,3819,31,1707
Scintillo,8578,70,263
ScottCheung,4316,31,1805
SeMeKh,1501,31,1181
Sean223,8602,31,2536
Sebas.Gomez,8778,70,272
Securuskeeper,4269,23,2912
Sedols,5375,31,2033
Seemann,6755,31,2258
Segovia,1657,31,1203
Sekti,6851,76,145
Seoul.Twins,3727,31,1679
Seph,6574,31,2223
SerLis,1828,23,2671
Serendip,5041,23,2958
Serene.Phoenix,7922,46,810
SergeyRogulenko,8918,76,176
SergeyWeiss,1146,23,2628
SerhiiOryshych,4935,55,403
Servy,8048,46,823
Seter,1188,23,2631
Seyaua,9017,100,127
Sfairat,8872,31,2570
Shadowalf23,3254,23,2820
Shafaet,5350,55,425
Shaggie,5557,23,2978
Shaon,2217,31,1301
Shapo,6827,76,144
ShawnDong,2046,55,312
ShawnLu,7696,31,2412
ShayanH,8575,33,1096
Shengliang,5413,31,2038
Sherlock01,5015,31,1965
Shinobu,8372,31,2511
Shiplu,7163,70,219
Shoogle,5310,31,2022
Shuto,3333,31,1583
Siegrift,3744,23,2872
SierraSix,7379,31,2365
Silithus,5619,31,2067
Simeon98,5108,23,2960
Simon.M,1351,31,1171
Siriah,9966,55,623
Skady,5059,31,1976
SkatingFish,6894,31,2282
Skiminok,3026,31,1490
Sklyack,3901,31,1724
Skoulikaki,5935,31,2123
Slamur,4377,46,642
SlavaSSU,2071,31,1270
Slavik.MSU,4784,55,395
SmileIJP,6006,70,197
Smirnov.Boris,8737,100,117
Snail.lol,3434,31,1612
Snicker,5018,55,405
Snipx,6094,46,716
SoEnLit,7550,46,784
SoLongSo,5134,31,1991
Soeren,4515,23,2927
Sokolov,6097,23,2997
Soultaker,4322,33,1025
Spevak,6598,23,3010
Stanley17112000,7677,33,1073
StatujaLeha,6222,31,2171
SteelRaven,8629,46,860
Stefano91,5994,23,2996
StephYDX,4408,55,378
Stephane,2973,23,2794
StephenH,8897,33,1105
Stigius,7471,100,91
Storm,7730,46,795
Striverlll,5627,55,433
Structor,3307,31,1576
Stumble,4091,31,1763
Subscheme,7727,31,2418
Suckzoo,3722,31,1678
Suki.Xia,6765,55,484
SummerDAway,3776,23,2877
Sunshining,7184,31,2329
SuperDupont,3738,23,2871
SurajManjesh,6885,31,2276
Svyat,2658,31,1391
Swistakk,8608,100,115
Symon,4928,32,1121
TMandzu,7612,55,516
TTL.135678942,3338,55,337
Tadrion,5279,46,665
Taehyun,4862,55,397
Tagrimar,5742,33,1032
TakaakiUmedu,6978,33,1053
Takuma,6261,55,465
Talibu,8982,46,883
Talizmelf,2939,23,2790
Tanghong,4489,31,1840
TarasBob,2560,23,2755
Tas,5414,31,2039
Tata201201,6760,31,2259
Taube,3687,31,1665
Tavo92,4271,46,639
TedTed,2113,31,1277
Tedium,4619,100,27
Tedxz,4436,23,2922
Teferi,6673,46,739
Tehnar,3341,33,1022
Tellmarch,3701,23,2863
Tema,4920,31,1941
Tenebrar,8161,25,2616
Tenich,2541,31,1367
Tenyoku,7008,46,753
Thanabhat,8743,55,597
TheYen,5219,32,1122
Theogry,6847,31,2272
Theorem,8729,46,869
ThetaGo,3404,31,1601
ThierryS,7271,31,2348
Thijs.,8667,76,169
Thirdegree,5775,31,2099
Thomas0809,3487,55,344
