user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0b00101010,0,0.33,0.02,4,Java,-,50,0,0,0,0,0,0,72,0,1901,-,-,60812,0.31
0x0,-,-,-,6,Java,-,56,-,0,-,-,-15,18,-,-,1761,-,Timeout,-,-
8163264128,0,0.27,0.02,6,Java,-,31,0,0,0,0,0,0,72,0,1400,-,-,61452,0.28
AIMag,0,0.00,0.00,137,C++,-,90,0,0,0,0,0,0,0,0,10408,-,-,2648,0.00
AJK,0,0.00,0.00,3,C++,-,54,0,0,0,0,0,0,0,0,11688,-,-,2344,0.00
AMao,0,0.01,0.00,4,C++,-,43,0,0,0,0,0,0,0,0,10192,-,-,2776,0.01
AVR,-,-,-,8,Python,3.5,25,-,0,-,-,1,0,-,-,-,-,IndexError,-,-
Ajlohr,0,0.40,0.04,8,Java,-,52,0,0,0,0,0,0,72,0,2408,-,-,62448,0.35
AlexAlvarez,0,0.12,0.00,4,C++,-,52,0,0,0,0,0,0,0,0,58896,-,-,3364,0.11
Andrew510,0,0.43,0.00,13,Python,2.7,33,8,0,0,0,0,3,0,0,1613,-,-,7384,0.43
AndyBloch,0,0.01,0.00,10,C++,-,88,0,0,0,0,0,5,0,0,24176,-,-,2704,0.01
AntiForest,0,0.02,0.02,64,C++,-,53,0,0,0,0,0,3,0,0,9648,-,-,2284,0.00
Arcturus,0,0.00,0.00,67,C++,-,46,0,0,0,0,0,3,0,0,9304,-,-,2064,0.00
Aromap,-,-,-,12,C#,-,77,-,0,-,-,1,0,-,-,4608,-,: System.IO.DirectoryNotFoundException,-,-
Atol,0,0.86,0.00,5,C++,-,49,0,0,0,0,0,0,0,0,37608,-,-,3152,0.85
Aurel,0,1.01,0.00,5,Python,2.7,22,8,0,0,0,0,1,0,0,819,-,-,8732,1.00
Avalanche,0,0.03,0.00,188,C++,-,102,0,0,0,0,0,25,0,0,40296,-,-,2824,0.03
AxiomOfChoice,0,0.01,0.00,8,C++,-,73,0,0,0,0,0,2,0,0,9952,-,-,2680,0.00
Azras,0,0.05,0.01,1,C++,-,48,0,0,0,0,0,0,0,0,18784,-,-,2736,0.03
Baz,0,7.80,3.56,9,C++,-,77,0,0,0,0,0,0,137216,0,57456,-,-,2552,3.14
Bene,0,0.00,0.00,0,C++,-,46,0,0,0,0,0,0,0,0,9624,-,-,2288,0.00
Bipo,0,0.00,0.00,10,C++,-,40,0,0,0,0,0,2,0,0,7792,-,-,2416,0.00
Bletson,-,-,-,0,Python,2.7,24,-,0,-,-,1,0,-,-,963,-,File or Dir not found,-,-
Borisp,0,0.01,0.00,89,C++,-,83,0,0,0,0,0,0,0,0,10312,-,-,2504,0.00
CLDP,0,0.00,0.00,62,C++,-,44,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1348,0.00
Capp,0,0.04,0.00,12,Python,2.7,28,8,0,0,0,0,5,0,0,1071,-,-,7344,0.04
Carber,0,0.03,0.01,122,C++,-,112,0,0,0,0,0,1,8,0,57472,-,-,2632,0.02
CardboardBox,0,0.11,0.00,3,Python,2.7,18,8,0,0,0,0,0,0,0,1139,-,-,7624,0.10
CaseyRoberts711,0,0.09,0.00,17,C++,-,104,0,0,0,0,0,40,0,0,55560,-,-,3708,0.09
CatK,0,0.35,0.00,119,C++,-,99,0,0,0,0,0,0,0,0,24688,-,-,2556,0.35
Celicath,-,-,-,86,C++,-,57,-,1,-,-,-1,1,-,-,-,No such file or directory,-,-,-
ChromeFish,0,0.00,0.00,63,C++,-,62,0,0,0,0,0,0,0,0,14728,-,-,2480,0.00
Crazycolorz5,0,0.04,0.01,4,Java,-,88,0,0,0,0,0,7,72,0,1990,-,-,23616,0.03
Cricycle,0,0.40,0.02,6,Java,-,43,0,0,0,0,0,20,72,0,1537,-,-,62344,0.36
CyberZHG,0,0.03,0.01,3,C++,-,38,0,0,0,0,0,0,944,0,9592,-,-,2252,0.01
Cypi,0,0.10,0.00,8,Python,2.7,35,8,0,0,0,0,2,0,0,1461,-,-,9344,0.10
DEGwer,-,-,-,71,C++,-,67,-,1,-,-,-1,5,-,-,-,No such file or directory,-,-,-
DarkDiver,0,0.00,0.00,118,C++,-,65,0,0,0,0,134,0,0,0,17784,-,underflow error reading the file,2620,0.00
Darrin370,-,-,-,5,Java,-,63,-,0,-,-,-15,5,-,-,2225,-,Timeout,-,-
DeCowboy,-,-,-,24,C++,-,58,-,1,-,-,-1,1,-,-,-,Unknown error,-,-,-
Dealmaster13,-,-,-,30,Java,-,84,-,1,-,-,-1,10,-,-,-,cannot find symbol,-,-,-
Denar,-,-,-,189,C++,-,118,-,1,-,-,-1,4,-,-,-,No such file or directory,-,-,-
Dlougach,0,0.06,0.01,46,C++,-,41,0,0,0,0,0,0,0,0,24968,-,-,2712,0.04
Dmoonleo,0,1.94,0.64,5,Java,-,68,0,0,0,0,0,0,72,0,2119,-,-,565268,1.65
Dong,0,0.01,0.00,12,C++,-,54,0,0,0,0,0,0,0,0,10264,-,-,2548,0.01
DrBacon,-,-,-,12,Python,2.7,51,-,0,-,-,-15,7,-,-,2499,-,Timeout,-,-
DrX,0,0.01,0.00,98,C++,-,82,0,0,0,0,0,0,0,0,10080,-,-,2844,0.00
Dragoon,-,-,-,192,C++,-,125,-,1,-,-,-1,3,-,-,-,not declared,-,-,-
DuX,0,0.00,0.00,159,C++,-,94,0,1,0,0,127,5,0,0,-,Unknown error,Command not found,1396,0.00
EbTech,0,0.00,0.00,72,C++,-,66,0,0,0,0,134,0,0,0,60672,-,underflow error reading the file,2716,0.00
Edvard,0,0.05,0.00,151,C++,-,107,0,0,0,0,0,0,0,0,35984,-,-,3196,0.05
EgorKulikov,0,0.12,0.02,35,Java,-,268,0,0,0,0,0,5,80,0,1175,-,-,29412,0.10
Ejobb,0,0.00,0.00,61,C++,-,37,0,0,0,0,0,0,0,0,19024,-,-,2764,0.00
EmK,0,1.74,0.00,114,C++,-,82,0,0,0,0,0,2,0,0,18408,-,-,2688,1.74
EricStansifer,0,0.26,0.00,33,Python,2.7,106,0,0,0,0,0,9,8,0,2356,-,-,9132,0.24
Ericcwang,0,0.00,0.00,58,C++,-,56,0,0,0,0,0,0,0,0,38616,-,-,2348,0.00
Erik,0,7.88,7.04,16,C++,-,50,0,0,0,0,0,5,0,0,14456,-,-,432280,0.72
Erop,0,0.00,0.00,108,C++,-,85,0,0,0,0,0,0,0,0,10896,-,-,2176,0.00
EternalAnswer,0,0.00,0.00,94,C++,-,62,0,0,0,0,0,0,0,0,9752,-,-,2276,0.00
EthanWei,-,-,-,77,C++,-,53,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
Eureka6174,0,0.01,0.01,3,C++,-,45,0,0,0,0,0,2,0,0,8336,-,-,2524,0.00
Eurekash,0,0.08,0.00,72,C++,-,64,0,0,0,0,0,0,0,0,21520,-,-,2780,0.08
EvgeniusASPX,0,0.00,0.00,74,C++,-,60,0,0,0,0,0,1,0,0,11304,-,-,2552,0.00
FFFFF,-,-,-,8,Java,-,72,-,0,-,-,-15,7,-,-,2347,-,Timeout,-,-
FailedWilliam,0,0.00,0.00,88,C++,-,74,0,0,0,0,0,0,0,0,8976,-,-,2216,0.00
FalinLov,0,0.00,0.00,105,C++,-,60,0,0,0,0,0,5,0,0,15208,-,-,2552,0.00
FatAlex,0,0.01,0.00,19,Python,2.7,53,8,0,0,0,0,1,0,0,2886,-,-,6472,0.00
FineSeaSaltCrystals,0,0.03,0.00,2,C++,-,40,0,0,0,0,0,0,0,0,19040,-,-,2688,0.02
FlandreScarlet,0,0.00,0.00,1,C++,-,41,0,0,0,0,0,0,0,0,10192,-,-,2608,0.00
Flydutchman,-,-,-,98,C++,-,88,-,0,-,-,-15,2,-,-,12696,-,Timeout,-,-
Fory,0,0.01,0.00,2,Python,2.7,46,8,0,0,0,0,3,0,0,1326,-,-,6428,0.00
Frostfrog,0,0.01,0.00,76,C++,-,50,0,0,0,0,0,2,0,0,9272,-,-,2476,0.01
GGed,0,0.31,0.01,88,C++,-,66,0,0,0,0,0,0,0,0,9744,-,-,73044,0.29
Ganindu,0,0.09,0.01,15,Java,-,50,0,0,0,0,1,0,72,0,1808,-,java.util.NoSuchElementException,26012,0.08
GeassCode,0,0.01,0.01,56,C++,-,50,0,0,0,0,0,0,0,0,10264,-,-,2528,0.00
Gerbil,-,-,-,3,Python,2.7,50,-,0,-,-,-15,3,-,-,1735,-,Timeout,-,-
Gluk,-,-,-,94,C++,-,62,-,0,-,-,-15,0,-,-,23032,-,Timeout,-,-
