1003485_0 java mystic 1 10 0
1003485_1 java mystic 1 10 0
1060485_0 java mystic 1 5 0
1060485_1 java mystic 1 5 0
1076485_0 java mystic 1 5 0
1076485_1 java Akim 1 8 6
1076485_1 java mystic 1 13 4
1003485_0 C++ 1nadequacy 7 0 56
1003485_0 C++ Acev 20 2 115
1003485_0 C++ Akim 6 1 60
1003485_0 C++ AlanC 10 1 43
1003485_0 C++ AS1 5 0 44
1003485_0 C++ Burunduk1 16 3 81
1003485_0 C++ Copludrm 0 0 32
1003485_0 C++ cypress 9 0 69
1003485_0 C++ DCLXVI 18 0 109
1003485_0 C++ fbarl 16 0 45
1003485_0 C++ GlebsHP 6 0 58
1003485_0 C++ ikatanic 11 0 39
1003485_0 C++ karol1 11 6 73
1003485_0 C++ lxhgww 2 0 51
1003485_0 C++ MikleB 6 0 67
1003485_0 C++ monsoon 4 0 31
1003485_0 C++ rizar 15 1 67
1003485_0 C++ Saeed 8 3 81
1003485_0 C++ shadowind 2 0 35
1003485_0 C++ Smylic 14 0 32
1003485_0 C++ srh 14 1 54
1003485_0 C++ stan 6 1 91
1003485_0 C++ yuhch123 0 0 44
1003485_0 C++ zhendongjia 0 1 62
1003485_1 C++ 1nadequacy 13 2 69
1003485_1 C++ Acev 12 0 85
1003485_1 C++ Akim 6 1 61
1003485_1 C++ AlanC 10 1 43
1003485_1 C++ AS1 5 0 44
1003485_1 C++ Burunduk1 16 3 81
1003485_1 C++ Copludrm 0 0 32
1003485_1 C++ cypress 16 0 93
1003485_1 C++ DCLXVI 18 0 109
1003485_1 C++ fbarl 16 0 45
1003485_1 C++ GlebsHP 6 0 58
1003485_1 C++ ikatanic 11 0 39
1003485_1 C++ karol1 11 6 73
1003485_1 C++ lxhgww 2 0 51
1003485_1 C++ MikleB 6 0 67
1003485_1 C++ monsoon 4 0 31
1003485_1 C++ rizar 16 1 68
1003485_1 C++ Saeed 8 3 81
1003485_1 C++ shadowind 2 0 35
1003485_1 C++ Smylic 14 0 32
1003485_1 C++ srh 14 1 54
1003485_1 C++ stan 6 1 91
1003485_1 C++ yuhch123 0 0 44
1003485_1 C++ zhendongjia 0 6 83
1060485_0 C++ 1nadequacy 9 0 42
1060485_0 C++ Acev 9 0 68
1060485_0 C++ Akim 9 1 51
1060485_0 C++ AlanC 7 1 39
1060485_0 C++ AS1 3 0 39
1060485_0 C++ Burunduk1 15 3 82
1060485_0 C++ Copludrm 0 0 35
1060485_0 C++ cypress 7 0 56
1060485_0 C++ DCLXVI 15 0 60
1060485_0 C++ fbarl 9 0 29
1060485_0 C++ GlebsHP 9 0 71
1060485_0 C++ ikatanic 5 0 28
1060485_0 C++ karol1 10 3 63
1060485_0 C++ lxhgww 1 0 55
1060485_0 C++ MikleB 9 0 88
1060485_0 C++ monsoon 2 0 24
1060485_0 C++ rizar 10 1 68
1060485_0 C++ Saeed 3 0 49
1060485_0 C++ shadowind 2 0 39
1060485_0 C++ Smylic 11 0 33
1060485_0 C++ srh 10 0 45
1060485_0 C++ stan 5 1 82
1060485_0 C++ yuhch123 0 0 35
1060485_0 C++ zhendongjia 0 1 61
1060485_1 C++ 1nadequacy 9 0 42
1060485_1 C++ Acev 9 0 68
1060485_1 C++ Akim 9 1 51
1060485_1 C++ AlanC 7 1 39
1060485_1 C++ AS1 3 0 39
1060485_1 C++ Burunduk1 15 3 82
1060485_1 C++ Copludrm 0 0 35
1060485_1 C++ cypress 7 0 56
1060485_1 C++ DCLXVI 15 0 60
1060485_1 C++ fbarl 9 0 29
1060485_1 C++ GlebsHP 9 0 71
1060485_1 C++ ikatanic 5 0 28
1060485_1 C++ karol1 10 3 63
1060485_1 C++ lxhgww 1 0 55
1060485_1 C++ MikleB 9 0 88
1060485_1 C++ monsoon 2 0 24
1060485_1 C++ rizar 10 1 68
1060485_1 C++ Saeed 3 0 49
1060485_1 C++ shadowind 2 0 39
1060485_1 C++ Smylic 11 0 33
1060485_1 C++ srh 10 0 45
1060485_1 C++ stan 5 1 82
1060485_1 C++ yuhch123 0 0 35
1060485_1 C++ zhendongjia 0 1 61
1076485_0 C++ 1nadequacy 8 0 53
1076485_0 C++ Acev 11 0 75
1076485_0 C++ Akim 6 0 49
1076485_0 C++ AlanC 5 1 34
1076485_0 C++ AS1 7 0 40
1076485_0 C++ Burunduk1 20 3 146
1076485_0 C++ Copludrm 0 0 24
1076485_0 C++ cypress 7 0 38
1076485_0 C++ DCLXVI 16 12 90
1076485_0 C++ fbarl 20 0 72
1076485_0 C++ GlebsHP 14 0 140
1076485_0 C++ ikatanic 7 0 28
1076485_0 C++ karol1 25 4 122
1076485_0 C++ lxhgww 4 0 101
1076485_0 C++ MikleB 12 0 158
1076485_0 C++ monsoon 4 2 46
1076485_0 C++ rizar 10 1 55
1076485_0 C++ Saeed 7 2 99
1076485_0 C++ shadowind 2 0 26
1076485_0 C++ Smylic 25 0 94
1076485_0 C++ srh 31 9 138
1076485_0 C++ stan 7 1 129
1076485_0 C++ yuhch123 0 0 82
1076485_0 C++ zhendongjia 0 1 105
1076485_1 C++ 1nadequacy 12 3 100
1076485_1 C++ Acev 107 28 592
1076485_1 C++ AlanC 32 2 100
1076485_1 C++ AS1 16 3 79
1076485_1 C++ Burunduk1 20 3 147
1076485_1 C++ Copludrm 0 2 76
1076485_1 C++ cypress 13 0 74
1076485_1 C++ DCLXVI 16 12 90
1076485_1 C++ fbarl 20 0 73
1076485_1 C++ GlebsHP 14 0 140
1076485_1 C++ ikatanic 14 0 63
1076485_1 C++ karol1 25 5 122
1076485_1 C++ lxhgww 4 0 101
1076485_1 C++ MikleB 12 0 158
1076485_1 C++ monsoon 5 2 65
1076485_1 C++ rizar 24 2 134
1076485_1 C++ Saeed 7 1 106
1076485_1 C++ shadowind 2 0 51
1076485_1 C++ Smylic 24 0 79
1076485_1 C++ srh 31 9 138
1076485_1 C++ stan 7 1 129
1076485_1 C++ yuhch123 0 0 82
1076485_1 C++ zhendongjia 0 0 106
1003485_0 C# shell 1 0 66
1003485_0 C# sproblvem 1 0 44
1003485_1 C# shell 1 0 66
1003485_1 C# sproblvem 1 0 44
1060485_0 C# shell 1 0 66
1060485_0 C# sproblvem 1 0 47
1060485_1 C# shell 1 0 66
1060485_1 C# sproblvem 1 0 47
1076485_0 C# shell 2 0 84
1076485_0 C# sproblvem 1 0 33
1076485_1 C# shell 2 0 117
1076485_1 C# sproblvem 1 0 112
