user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
00500005,-,-,-,8,Python,3.5,58,-,0,-,-,1,11,-,-,3585,-,ImportError,-,-
0b00101010,0,0.14,0.00,7,Java,-,48,0,0,0,0,0,0,80,0,1888,-,-,33248,0.14
0x42,0,0.05,0.00,37,Java,-,94,0,0,0,0,0,2,80,0,3188,-,-,25248,0.04
10561066,0,0.01,0.00,7,Python,3.5,44,0,0,0,0,0,13,0,0,1692,-,-,7856,0.00
112atn323,0,0.04,0.00,6,Java,-,60,0,0,0,0,1,0,72,0,2338,-,java.io.FileNotFoundException:,23608,0.03
178855371157,0,0.01,0.00,9,Python,2.7,48,8,0,0,0,0,0,0,0,1720,-,-,6608,0.00
1ed,0,0.04,0.00,19,Java,-,91,0,0,0,0,1,7,72,0,2800,-,java.io.FileNotFoundException:,24040,0.04
200,0,0.01,0.00,8,Python,2.7,60,8,0,0,0,0,0,0,0,2677,-,-,6696,0.00
24HourPhysicist,0,0.00,0.00,22,C,-,85,24,0,0,0,0,9,0,0,9632,-,-,1452,0.00
2wsx2wsx2wsx,0,0.00,0.00,57,C++,-,53,0,0,0,0,0,0,0,0,35488,-,-,2488,0.00
317070,-,-,-,7,Python,2.7,48,-,1,-,-,1,10,-,-,2516,-,File or Dir not found,-,-
357,0,0.00,0.00,45,C++,-,37,0,0,0,0,0,0,0,0,8312,-,-,2268,0.00
37ae912,0,0.00,0.00,83,C++,-,58,0,0,0,0,0,5,0,0,33152,-,-,2728,0.00
3bdelra7man,0,0.00,0.00,3,C++,-,61,0,0,0,0,0,0,0,0,29440,-,-,2620,0.00
3of7,0,0.00,0.00,93,C++,-,75,0,0,0,0,0,13,0,0,40008,-,-,2464,0.00
40R15T3,0,0.04,0.00,5,Java,-,68,0,0,0,0,1,3,72,0,2690,-,java.io.FileNotFoundException:,24040,0.04
4ameleon,0,0.02,0.00,10,C#,-,49,0,0,0,0,0,0,0,0,4096,-,-,10948,0.02
4rias,0,0.00,0.00,12,C++,-,40,0,0,0,0,0,3,0,0,43488,-,-,2544,0.00
551100kk,-,-,-,103,C++,-,99,-,0,-,-,-1,2,-,-,40592,-,-,-,-
8163264128,0,0.00,0.00,3,C,-,42,0,0,0,0,0,0,0,0,7720,-,-,1420,0.00
88844452999,0,0.04,0.00,19,Java,-,94,0,1,0,0,1,2,72,0,3047,Unknown error,java.io.FileNotFoundException:,23580,0.03
ACMonster,-,-,-,5,C++,-,97,-,0,-,-,-15,1,-,-,17880,-,Timeout,-,-
AEtheReal,0,0.00,0.00,7,C++,-,50,0,0,0,0,0,0,0,0,16344,-,-,2368,0.00
AK93,0,0.00,0.00,118,C++,-,105,0,0,0,0,0,0,8,0,39824,-,-,2648,0.00
AMV,0,0.05,0.02,22,Python,2.7,59,0,0,0,0,0,2,8,0,2993,-,-,21368,0.02
ARechitsky,0,0.04,0.00,3,Java,-,49,0,0,0,0,1,4,72,0,1502,-,java.io.FileNotFoundException:,24028,0.03
AVictor,-,-,-,79,C++,-,49,-,0,-,-,-1,18,-,-,16856,-,-,-,-
Aad,0,0.00,0.00,7,Python,2.7,43,0,0,0,0,0,0,0,0,1857,-,-,6736,0.00
AdamJB,0,0.01,0.00,11,Python,2.7,51,8,0,0,0,0,7,0,0,1888,-,-,6692,0.00
Agentchuck,0,0.00,0.00,14,C++,-,107,0,0,0,0,255,19,0,0,31808,-,Unknown,2380,0.00
AhmadMamdouh,0,0.04,0.00,12,Java,-,101,0,1,0,0,1,3,72,0,2067,Unknown error,java.io.FileNotFoundException:,23672,0.04
Ahmadburghol,0,0.00,0.00,65,C++,-,59,0,0,0,0,0,0,0,0,9976,-,-,2384,0.00
AhmedFathyAly,0,0.08,0.00,23,Java,-,90,0,0,0,0,0,15,80,0,2794,-,-,25936,0.06
Aironefly,0,0.00,0.00,58,C++,-,50,0,0,0,0,0,4,0,0,16360,-,-,2328,0.00
Ajlohr,0,0.16,0.00,5,Java,-,62,0,0,0,0,0,13,72,0,2068,-,-,33152,0.15
Aksenov239,-,-,-,13,Java,-,78,-,0,-,-,0,0,-,-,2723,-,-,-,-
Alamin,-,-,-,115,C++,-,78,-,4,-,-,-1,9,-,-,-,No such file or directory,-,-,-
AlanC,0,0.00,0.00,58,C++,-,36,0,0,0,0,0,2,0,0,16400,-,-,2416,0.00
AleksovskiStefan,0,0.06,0.00,24,Java,-,86,0,0,0,0,0,1,72,0,2781,-,-,25292,0.05
AlexAlvarez,0,0.00,0.00,4,C++,-,50,0,0,0,0,0,0,0,0,49512,-,-,2492,0.00
AlexAntonov,-,-,-,118,C++,-,79,-,4,-,-,-1,1,-,-,-,No such file or directory,-,-,-
AlexVistyazh,-,-,-,111,C++,-,91,-,0,-,-,-1,0,-,-,18912,-,-,-,-
AlexWang1993,0,0.00,0.00,2,C++,-,64,0,0,0,0,0,9,0,0,41864,-,-,2712,0.00
Alexander86,0,0.00,0.00,8,C++,-,73,0,0,0,0,0,0,0,0,36696,-,-,2508,0.00
Alexsrear,0,0.04,0.00,31,Java,-,143,0,0,0,0,0,24,72,0,4493,-,-,23604,0.04
Alextrovert,-,-,-,63,C++,-,45,-,0,-,-,-1,4,-,-,45816,-,-,-,-
AlonBalon,0,0.02,0.00,42,C#,-,117,0,0,0,0,0,1,8,0,4608,-,-,10672,0.02
Amirnasr,-,-,-,490,C++,-,71,-,1,-,-,-1,364,-,-,-,not declared,-,-,-
Amitoj,0,0.00,0.00,10,C++,-,101,0,0,0,0,0,3,0,0,47928,-,-,2500,0.00
Amtep,0,0.01,0.00,7,Python,2.7,37,8,0,0,0,0,1,0,0,1769,-,-,6724,0.00
Anardael,-,-,-,10,C++,-,56,-,0,-,-,-1,1,-,-,19192,-,-,-,-
Anastasko,-,-,-,132,C++,-,89,-,0,-,-,-1,1,-,-,19728,-,-,-,-
AndresR,0,0.00,0.00,6,Python,2.7,43,0,0,0,0,0,0,8,0,1855,-,-,6648,0.00
AndresRCB,0,0.15,0.02,22,Java,-,95,0,0,0,0,0,3,72,0,3330,-,-,32160,0.12
AndreuMayo,0,0.00,0.00,5,C++,-,39,0,0,0,0,0,9,0,0,28952,-,-,2528,0.00
AndrewNguyen,0,0.00,0.00,15,C++,-,84,0,0,0,0,0,6,0,0,46088,-,-,2580,0.00
AndyBloch,0,0.00,0.00,9,C++,-,74,0,0,0,0,0,19,0,0,39808,-,-,2696,0.00
AngryBacon,0,0.00,0.00,6,C++,-,82,0,0,0,0,0,2,0,0,18896,-,-,2612,0.00
Anilm3,0,0.00,0.00,25,C++,-,85,0,0,0,0,0,4,0,0,44048,-,-,2704,0.00
Annie,0,0.00,0.00,52,C++,-,34,0,0,0,0,0,4,0,0,28760,-,-,2484,0.00
Anomandaris,-,-,-,23,Python,2.7,68,-,0,-,-,1,0,-,-,1585,-,File or Dir not found,-,-
Anta0,0,0.00,0.00,90,C++,-,70,0,0,0,0,0,18,0,0,16672,-,-,2748,0.00
AntiForest,0,0.00,0.00,95,C++,-,75,0,0,0,0,0,2,0,0,17560,-,-,2220,0.00
Antrax,0,0.14,0.00,5,Java,-,51,0,0,0,0,0,1,80,0,1933,-,-,33400,0.12
Anubhav2014,0,0.13,0.00,11,Java,-,70,0,0,0,0,0,25,72,0,2046,-,-,27688,0.10
AnybodyButClinton,0,0.00,0.00,109,C++,-,89,0,0,0,0,0,2,0,0,22136,-,-,2336,0.00
Apo,-,-,-,19,Python,2.7,50,-,0,-,-,1,2,-,-,2620,-,File or Dir not found,-,-
AraShaun,0,0.00,0.00,71,C++,-,67,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1428,0.00
ArcherShot,0,0.00,0.00,51,C++,-,49,0,0,0,0,0,2,0,0,18432,-,-,2580,0.00
Arcturus,-,-,-,59,C++,-,41,-,0,-,-,-1,0,-,-,16384,-,-,-,-
Arorua,0,0.00,0.00,5,C++,-,63,0,0,0,0,0,1,0,0,44320,-,-,2656,0.00
ArtemRox,0,0.03,0.01,86,C++,-,74,0,0,0,0,0,0,1072,0,35480,-,-,2696,0.02
Arti1990,0,0.00,0.00,60,C++,-,59,0,0,0,0,0,3,0,0,16744,-,-,2704,0.00
Atefeh,0,0.00,0.00,11,C++,-,84,0,0,0,0,0,0,0,0,38856,-,-,2484,0.00
Augustyn,0,0.09,0.00,16,Java,-,51,0,0,0,0,0,1,72,0,1604,-,-,27492,0.07
Aussiroth,0,0.00,0.00,3,Python,2.7,46,8,0,0,0,0,0,8,0,1765,-,-,6656,0.00
AveDeRojo,0,0.00,0.00,100,C++,-,83,0,0,0,0,0,0,0,0,44304,-,-,2488,0.00
Avitella,-,-,-,2,C++,-,54,-,0,-,-,-1,2,-,-,31896,-,-,-,-
Aztrorisk,-,-,-,5,Python,2.7,29,-,0,-,-,1,0,-,-,1221,-,File or Dir not found,-,-
B4dT0bi,0,0.04,0.00,5,Java,-,110,0,0,0,0,0,0,72,0,3023,-,-,23572,0.03
BD777,-,-,-,90,C++,-,72,-,0,-,-,-1,8,-,-,18440,-,-,-,-
BNieuwenhuizen,0,0.00,0.00,11,C++,-,48,0,0,0,0,0,0,0,0,35280,-,-,2708,0.00
BSBandme,0,0.00,0.00,195,C++,-,154,0,0,0,0,0,9,0,0,19304,-,-,2716,0.00
Balajiganapathi,0,0.00,0.00,19,C++,-,121,0,0,0,0,0,8,0,0,17976,-,-,2600,0.00
Baronov,0,0.14,0.01,8,Java,-,67,0,0,0,0,0,0,72,0,2024,-,-,31252,0.11
BarsukAlexey,0,0.00,0.00,70,C++,-,62,0,0,0,0,134,0,0,0,42296,-,underflow error reading the file,2676,0.00
Batsh,0,0.00,0.00,91,C++,-,77,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1344,0.00
BaykaJIak,0,0.05,0.00,14,C#,-,49,0,0,0,0,0,7,0,0,4608,-,-,11496,0.02
Bebe,-,-,-,90,C++,-,66,-,4,-,-,-1,0,-,-,-,No such file or directory,-,-,-
Beez,0,0.04,0.00,6,Java,-,95,0,1,0,0,0,2,72,0,2542,Unknown error,-,23648,0.03
BeniBela,0,0.00,0.00,11,C++,-,62,0,0,0,0,0,0,0,0,46400,-,-,2460,0.00
Benni007,-,-,-,12,C++,-,74,-,0,-,-,-1,20,-,-,39680,-,-,-,-
BennyCarina,-,-,-,49,C++,-,46,-,0,-,-,-1,0,-,-,17248,-,-,-,-
Berba,0,0.13,0.00,6,Java,-,38,0,0,0,0,0,0,72,0,1326,-,-,32504,0.12
Bfahy,0,0.03,0.00,18,Python,3.5,78,344,0,0,0,2,3,0,0,-,-,Unknown,10072,0.02
Bigmac,-,-,-,5,C++,-,135,-,0,-,-,-1,109,-,-,48080,-,-,-,-
BlackHole,0,0.04,0.00,11,Java,-,72,0,0,0,0,1,3,72,0,1934,-,java.io.FileNotFoundException:,23584,0.03
BlazWin,0,0.00,0.00,86,C++,-,73,0,0,0,0,0,0,8,0,31784,-,-,2724,0.00
Blinken,0,0.05,0.00,47,Java,-,273,0,0,0,0,255,73,72,0,7662,-,java.lang.NullPointerException,23968,0.03
Boats,-,-,-,9,C++,-,82,-,0,-,-,-1,0,-,-,12032,-,-,-,-
BobobUnicorn,0,0.04,0.00,11,Java,-,53,0,0,0,0,1,1,72,0,1744,-,java.io.FileNotFoundException:,23744,0.04
Boreeas,0,0.01,0.00,8,Python,2.7,37,8,0,0,0,0,4,8,0,1632,-,-,6640,0.00
Bossle,0,0.00,0.00,6,C++,-,67,0,0,0,0,0,0,0,0,35376,-,-,2500,0.00
BrOkEN,-,-,-,16,C++,-,89,-,1,-,-,-1,6,-,-,-,not declared,-,-,-
Bradrin,0,0.14,0.00,11,Java,-,130,0,0,0,0,0,0,80,0,2722,-,-,33048,0.13
Brebo,0,0.02,0.00,14,C#,-,68,0,0,0,0,0,0,0,0,4608,-,-,11572,0.02
BrettAM,0,0.00,0.00,13,C++,-,72,0,0,0,0,0,1,0,0,23264,-,-,2508,0.00
BrianKuo,0,0.00,0.00,52,C++,-,40,0,0,0,0,135,8,0,0,19184,-,Unknown,2308,0.00
Bucic,0,0.00,0.00,78,C++,-,56,0,0,0,0,0,8,0,0,17936,-,-,2488,0.00
BudAlNik,0,0.00,0.00,69,C++,-,63,0,0,0,0,0,1,0,0,59248,-,-,2704,0.00
Bugloon,0,0.01,0.00,17,Python,2.7,32,8,0,0,0,0,0,0,0,1334,-,-,6656,0.00
BwaKell,0,0.05,0.00,18,Java,-,89,0,0,0,0,0,0,72,0,1568,-,-,25616,0.04
CHZ,0,0.00,0.00,5,C++,-,100,0,0,0,0,0,10,0,0,17864,-,-,2592,0.00
CLDP,0,0.00,0.00,6,C++,-,50,0,0,0,0,0,0,0,0,44472,-,-,2628,0.00
CTH,0,0.15,0.02,4,Java,-,65,0,0,0,0,0,0,80,0,2031,-,-,32288,0.12
Caasar,0,0.04,0.01,9,Python,2.7,33,8,0,0,0,0,7,0,0,1243,-,-,21560,0.04
Cacau,-,-,-,166,C++,-,106,-,1,-,-,-1,1,-,-,-,No such file or directory,-,-,-
Callum,0,0.05,0.00,18,Java,-,62,0,0,0,0,0,1,80,0,2369,-,-,25612,0.05
Calvuxi,0,0.00,0.00,6,C++,-,53,0,0,0,0,0,0,0,0,20056,-,-,2616,0.00
