user_id,penalty,points,rank
BudAlNik,73717,100,1241
Bugloon,71832,100,1196
Burney,26959,90,1727
Burunduk1,83361,100,1450
C.SUNSHINE,49508,100,708
CGHo,52693,100,766
CHelle,52822,100,769
CJJ,48368,75,2684
CMTM4,54743,75,2841
CPCPC,42002,75,2571
CPone,29825,100,361
Callum,19864,75,2204
CameronAavik,40375,100,547
CapitalA,49584,75,2718
Capp,35136,75,2439
Carbon.Brother,26660,92,1716
Carlitos,53680,75,2820
CarpathianCoder,85481,100,1489
CarrDelling,62725,100,984
Cata,53749,75,2823
Caust1c,89664,80,2021
Celeritous,35808,100,459
Celicath,11428,100,100
Cenadar,46261,80,1854
Cerezo,76452,100,1300
Ceronsantiago,26120,75,2297
ChCat,56421,75,2891
Changjinglu,30682,100,377
CharlesBradshaw,38968,100,517
Charming.Chen,60147,75,2992
Cherish,63324,100,995
Chiaki.Hoshinomori,34082,100,431
ChienYu,15410,100,175
Chiffre,92907,100,1614
Chip.Whaley,84297,100,1462
Chomtana,42024,75,2572
ChouUn,32857,100,411
ChrisViking,22983,75,2249
CiZei,86268,100,1500
CianLR,9564,75,2104
Cifko,59138,75,2963
Cire,13262,100,134
Clarissa,60723,100,936
CodeG,24817,75,2279
CodeGreg,49350,75,2710
CoderPat,69326,100,1147
Coin,41956,75,2570
CommendableFennel,26928,100,317
Comto,36730,75,2468
Corea,62481,100,977
Crassirostris,44512,100,627
CrazyMinistr,56067,75,2874
CristianZ,56230,75,2880
Cruiser,56373,75,2887
Cthaeghya,27279,100,328
CurlyMo,90899,100,1585
Curs0r,48651,100,690
CuteCube,20598,100,240
CyberZHG,22419,75,2238
Cypi,74440,100,1262
D3zmodos,47202,75,2651
DAMF,48523,100,686
DATASOURCE,36958,75,2472
DAle,7116,75,2085
DBZX,75412,100,1282
DEGwer,39769,100,533
DNNX,64845,100,1038
DUPI,11742,75,2117
DYC,33290,75,2407
DaniJVaz,51268,75,2758
Danielpp,61533,100,952
Daniil.T.,59129,100,901
Dankaati,66013,100,1067
Darcy,76019,100,1292
Dariost,7662,75,2088
DarkKnight.,50182,100,720
Darkgeass,77999,100,1332
Darrin370,22504,75,2241
DavidGoGoGo,96677,80,2062
Daydreamer,60555,100,934
DebashishSanyal,35439,75,2444
Delfad0r,55202,92,1718
Demasi,26705,75,2313
Dembel,23402,75,2262
Demon1999,45512,75,2627
DennisMitchell,65139,100,1045
Der.Baer,56436,75,2892
DerrickT,61857,100,962
DesDesDes,63534,80,1915
Desliner,12254,75,2120
DiegoRoque,79394,100,1367
DireWolf,12356,75,2121
Dishooraj,58214,75,2939
DizzeePascall,93147,100,1622
Dohoho,60533,80,1907
Doju,49882,100,712
Dom,76992,100,1316
Dorel,56042,100,840
Douec,55126,75,2847
Douglous,54495,80,1885
DrBubbles,35601,80,1830
DrChuck,61574,100,955
DragonPW,39024,100,520
DreamWang,36088,75,2453
Dreamer23,4838,75,2072
Drenn,15878,80,1791
DuX,55929,100,836
Dukkha,11485,100,102
DumbLuck2,73710,100,1240
EJQ,51419,75,2764
EMarci,53362,80,1880
EPG,77515,100,1325
EasyWong,47623,75,2665
Edka,65857,100,1063
Edward89,81842,100,1418
EdwardSun0909,55597,75,2858
EelVex,93469,100,1627
Efi136,53828,100,795
Eggeek,44991,100,636
EgorKulikov,29054,100,350
Eibe,62468,100,976
Eigenket,27128,75,2321
Eirage,23334,100,274
Elarnon,88689,100,1541
Elgrek0,43660,75,2594
Elias,40656,75,2537
EliasSun,34513,75,2428
EmK,14561,100,160
Enchom,51400,75,2761
Endagorion,2867,100,2
EnigmaTwist,90982,100,1589
Ent,29849,75,2357
EowinYe,95812,100,1667
EpicSound,69187,80,1940
Equilux,75771,100,1288
Eric.W,87882,100,1529
Eric94,64412,80,1918
Ericcwang,48575,75,2691
Eridoxi,86950,100,1509
Erop,49954,75,2730
ErrGe,48557,100,687
EscapeSequence,11645,100,107
Esk,55708,75,2863
Estelle,63883,100,1013
Etienne,14157,85,1746
EvgeniSergeev,97298,90,1743
FDLRS,53740,100,792
FIIAurelian,51715,100,747
FKint,40917,100,561
FXilip,55255,100,818
Farshad.Ghanei,16380,80,1792
FatAlex,66328,100,1077
Fata1ist,73983,100,1254
FatalEagle,6279,100,38
Fcdkbear,45198,100,637
Fedux,42180,100,581
Fedyarer,88391,100,1537
Felix,52957,100,771
Fengdalu,36263,75,2458
Fenghuo,80352,100,1382
Ferdy89,17050,100,196
Fernando,17430,100,203
Fildi,74045,100,1256
First4196,64678,100,1034
FittySpence,10483,100,88
Fj.,76830,80,1972
FloatingPoint,57320,100,861
FloppyCat,32251,80,1823
Floris,73581,100,1236
Fly33,94263,100,1639
Fornax,56858,100,852
Fory,40719,100,556
FoxNounours,26176,75,2299
Frambo,56202,80,1889
FrozenWinters,92621,100,1610
Fulcrum,79164,100,1364
Fumiya,21256,75,2220
Furko,50824,75,2749
Furor,16500,75,2167
FutureChaser,44756,75,2615
GJMIMIMEOW,34949,75,2435
GOMazk,68150,80,1933
GYH,59743,75,2984
GaMBttO,90929,100,1586
Gaabs,13378,75,2136
Gant,94458,100,1641
Garogolun,76271,100,1297
GarySham,58735,75,2950
GaryWu,73739,100,1242
Gassa,8480,100,66
Gazo,51416,75,2763
Gdragon007,26759,75,2314
Gedas,53315,100,780
GeneralOneill,90189,80,2026
Gennady.Korotkevich,25317,100,298
George.Lam,9010,100,70
George.S,15741,100,178
Ghilai,81270,100,1402
GiB,53372,100,783
Gilthans,70778,100,1177
Giove,58088,100,880
Gluk,32985,100,416
Gnivom,13276,100,135
GoldenMan,64135,100,1020
Goldsmith94,52910,75,2800
GordeevAlex,74547,100,1268
Gorre.Morre,83152,92,1723
Gozz,71540,100,1190
Grandrogue,81020,100,1397
GrayFox,89362,100,1555
GrayGratop,95493,80,2059
Greatlemer,55292,100,820
GreenPeace,26629,75,2310
Greentie,58675,75,2949
Grevozin,41619,100,570
Grzesiu,41895,100,572
GuaiNiGuoFenMeiLi,38152,80,1837
GuanYu,36944,75,2471
Guineapig,85324,100,1485
Gullesnuffs,28496,100,337
Guppsy,49663,80,1867
Gural,50070,75,2732
GustavoMG,23908,100,280
Gustavostor,12907,75,2131
H711,65289,100,1052
HDevillez,84838,80,2000
HFiuza,91208,80,2032
HIR180,35167,75,2440
HRoll,78623,100,1349
HSJ,69838,100,1159
Haffi,71150,100,1185
HaifengJin,90817,100,1582
Hakiko,66853,100,1094
HammSandwich,72914,100,1221
Hamukichi,33668,75,2416
Handojo1,38705,75,2502
HandsomeEdison,36545,100,475
HandsomeLiu,55573,100,828
Hartigan,67497,100,1115
HellKitsune123,3160,100,5
HenrikRueping,84682,100,1470
HenryHu,82417,100,1436
HexTree,63683,100,1003
Hezhu,50634,80,1871
Hildan,64553,100,1032
HiltonLange,34806,100,440
Hkar,66757,80,1927
Hodduc,50511,75,2741
Hogan,36568,100,476
Hogloid,29564,85,1751
Hooyoung,42834,100,598
HotLava,81932,100,1421
HowlingSoul,41868,75,2567
Htedsv,45698,80,1852
HuZhongXian,39873,75,2525
Huanyun,79399,90,1736
Humor,60497,100,930
Hykinel,37562,75,2484
Hyperbolic,11511,75,2114
I.love.Hoang.Yen,70647,80,1947
I3MNIX,63412,100,997
IAmWave,71719,80,1952
ICastro,14110,100,151
IElenik,54450,100,804
ILyoan,50366,75,2739
IMANGH,78294,80,1979
IX103,49169,80,1863
IcePupil,64761,100,1036
Icemore,81720,100,1413
Idiotton,29153,75,2347
IdoLivneh,60873,75,3016
Ifni,51683,100,745
IgorBark,15967,100,180
IlyaKheifets,59664,75,2983
IlyaLos,45932,75,2634
IlyaMSU,38506,100,506
Ilyes,90592,100,1574
ImBarD,4635,100,20
ImaginaryPart,58726,100,895
Imnimo,70618,100,1175
Indeed,42916,75,2585
Inmania,89521,100,1558
Isolement,34514,75,2429
ItayAlfia,64801,80,1919
Itu,7405,100,52
Ixia,20394,100,237
J..,53458,75,2810
JDJake,25284,75,2285
JGC,38728,75,2503
JHL,88385,80,2016
JSutton,26278,75,2301
JTJL,31991,100,396
JaanusKp,73766,100,1244
JaapB,58454,100,884
JackWindows,36641,75,2467
JackyKuo,31177,75,2372
Jakub001,43973,75,2602
Jakube,69365,100,1148
Jalen,41254,75,2551
Jamei,49915,75,2729
James5566,97589,100,1706
JamesQAQ,53641,75,2819
JamesSParker,86504,80,2007
JanCK,93994,80,2047
JanKuipers,49185,80,1864
JasonLee,17480,75,2176
Jasonzhang,32859,75,2401
Jawnan,69217,100,1143
JeHyun,52581,80,1879
Jed,58352,100,883
Jennaiel,13619,75,2138
Jensberlips,72098,100,1205
Jer1ch0,93043,100,1619
JeremyBlum,69832,100,1158
Jhamra,24848,75,2280
Jhuni,46999,100,665
JiK,37339,85,1753
Jiangsutx,55767,75,2866
Jihoon,57294,75,2910
Jimbly,80738,100,1392
JimmyJenkins,21438,80,1806
Jingplusplus,73498,100,1234
Jinyu.CU,14928,75,2151
Jlat,32959,75,2403
JoaoM,47483,75,2659
JoelM,67063,80,1928
Johan.de.Ruiter,83147,100,1447
JohnEvans,88082,100,1532
JohnShee,58311,75,2944
JohnSmith,57458,100,869
JohnWong,69580,80,1943
Joisino,9265,80,1781
Jojo.le.Barjos,67154,100,1106
JonAhearn,89204,100,1550
Jongho,51005,75,2753
Jorik,49021,75,2699
Josse,24254,100,283
Jovi,93682,100,1632
Jozko,53290,75,2806
Jujuedv,23763,100,278
Julfy,47538,75,2661
JulianK,52269,75,2786
JunM,24385,75,2272
Junkbot,49168,100,698
KAP,42458,100,587
KCChen,42640,75,2581
Kai.Sonic,47630,75,2666
Kaizero,55465,100,826
KalininN,47534,100,671
Kaseo,51662,75,2769
Kasugano.Sora,30404,100,373
Kawazoe,62064,100,966
Kaz,79407,100,1369
Kaznov,76588,100,1304
Kbo,44118,75,2606
Keks,74359,100,1261
Kelsier718,63020,80,1914
Ken.Nguyen,38675,75,2500
KenjiH,36330,75,2460
KennyCz,61735,100,959
KennyHORROR,92383,100,1607
Keno,36136,100,467
KevinLiu,54192,75,2828
Kha,51969,100,754
Khaelex,21255,75,2219
KhaustovPavel,37939,100,495
Kim.Sungho,87293,80,2010
King114,96954,100,1699
Kiniv,79121,80,1985
Kirhog,48747,100,691
Klockan,25457,100,299
Kolomenkin,52837,100,770
Kompu,60938,75,3019
Kongas,80368,100,1383
Konka,52308,75,2788
KraBrR,56848,75,2901
Krazul,4432,80,1771
Krig,60102,75,2991
Kuuur,90223,100,1569
LEcry,22994,100,268
LHiC,78864,100,1356
LLI.E.P.JI.O.K,34614,75,2431
LTzycLT,23195,75,2256
LVA007,59459,75,2975
Landertxu,41022,100,563
Lanfeust,63801,90,1730
Lark,58777,75,2953
LarryLai,39562,75,2516
LauZi,35026,100,443
LayCurse,74499,100,1266
LazyAnna,28982,75,2344
LeeMobile,55624,75,2861
LeeSin,56925,100,855
Lellow,54644,75,2839
Leo.Lu,93461,80,2042
LeoChen,74495,100,1265
LeoMao,47352,75,2656
LeonardoXavier,77182,100,1319
Lewin,2451,100,1
Lexey,72823,92,1721
Leymore,19097,100,225
LinesPrower,45399,100,643
LiranR,32992,100,417
Little.John,83564,100,1452
LiuHuang,55390,80,1887
Ljq,8015,100,59
Lo.R.D,44857,100,634
Loci,44032,75,2604
Lonelywind,52197,75,2783
Lonelywolf,43764,100,613
LordDuran,42465,75,2578
LordVarys,48698,75,2696
Loretta,56903,75,2902
LotK,69994,100,1161
Louise.de.La.Valliere,95025,100,1648
LucasPereira,56403,75,2890
Lucretiel,21487,100,248
LuiCat,23335,80,1808
Lukasz16a,78872,100,1357
Lunaro,68108,100,1125
Lutyj,57544,100,872
Lyang,74745,80,1965
M.Saito,27910,100,333
MDA,60696,75,3007
ME.py,40117,100,538
MGalc,21974,75,2229
MKLOL,11592,100,103
MMilanov,27593,75,2329
MPeti,60008,100,919
MReni,95080,90,1740
MWong,73800,100,1247
MZuev,90267,100,1570
MadHatter,78202,100,1339
Magilarrr,62190,100,971
Magr95,49946,100,714
MaksK,88262,100,1535
Malcolm,39418,75,2515
Malkava,27507,75,2327
Malvolio,64191,80,1916
Mamedov,58709,100,893
Mamick,17551,100,204
Marche,13544,100,141
Marcin.Smulewicz,2617,92,1711
MarekSt,86121,80,2006
Maricel,36144,80,1832
MarsUltor,42889,100,599
Marshmallow,31712,80,1821
Martial,81350,100,1405
MatFiz,39363,75,2512
Math.Wizard.Boy,95984,100,1672
MathCrusader,56514,100,847
MathGuy,23173,75,2254
MathProgrammer,40653,75,2536
Mathlover,92786,100,1612
Mathon,29827,75,2356
Mathuyama,88795,100,1543
Matjaz,86544,100,1505
MatsT,72018,100,1201
Matt.Harding,93391,80,2041
MatthewBee,52829,75,2795
Mattis,78474,100,1345
Mattj,68386,100,1129
Matui,63788,100,1010
MauricioC,5604,100,30
MauroHorie,32727,75,2397
Mavro,56382,75,2889
MaximKulikov,64262,100,1025
MaynardExcel,94276,100,1640
Mazub,7936,75,2091
McDic,65007,80,1921
McNelly,35303,100,448
Mdx,86266,100,1499
Me.,23246,100,271
MechanicalTurd,81692,100,1411
Mehwar,8705,75,2097
Mellis,46248,100,655
MeloFix,13799,75,2140
Merkurev,47425,75,2657
MetaMon,36051,75,2452
Meyd,48228,75,2682
MiSawa,41077,100,564
Mic.Kub,60763,75,3009
MichaelGu,53501,75,2813
Microsheep,36899,100,482
MikanTsumiki,21947,75,2228
Mike.Xiao,6982,100,44
MikeCAT,62739,100,987
Mikester95,67741,100,1118
MikeyG,25061,100,296
Milanin,89899,100,1565
Mjiig,87746,100,1526
MoOT.Cube,95299,100,1658
Mods,30428,75,2362
MohamedZain,59084,80,1902
Moketi,44110,100,621
Moonbay,53058,75,2802
MooseBoys,70856,100,1181
Morass,11621,75,2116
Mordecai,32139,100,399
Moriz,23287,75,2260
Morph0,60495,75,3001
Mos,55525,75,2857
MottyP,15720,100,177
Movie,26066,75,2295
Mperv,78980,80,1981
Mr.M,50236,75,2735
Mr.Pi,36275,75,2459
MrBearUA,71165,100,1186
MrGiveChance,37075,100,484
MsrButterfly,31052,75,2371
Muali,88477,100,1538
Multifarious,13643,80,1785
Munin,60420,100,927
Murat,35605,75,2446
Murphy,20584,100,238
Mysteryname,41934,100,573
NAFIS,21361,100,246
NTUwanderer,57241,100,859
Na2a,20464,75,2213
NabiNaga,96554,100,1688
Naizuru,22749,75,2246
Namnamseo,47614,100,672
Nandofer,95479,100,1662
Nanored,26225,100,306
Narua,57234,75,2905
Nasa,95716,85,1768
NateW,96752,90,1742
Nbdd0121,93492,100,1629
NefariousZhen,75142,100,1279
Nepeta,77623,100,1326
Nerevar,33264,75,2406
Neverauskas,47451,75,2658
Newen,51001,75,2752
NiKS,71810,100,1194
Niak,26466,75,2306
Nic.Roets,24270,80,1810
Nickle,32421,75,2393
Nicolas16,3809,100,9
NicolasK,18992,75,2193
Nihilant,58263,75,2942
Nika86,32266,100,401
Nikitosh,48197,100,678
Nin0,87548,100,1520
NitishC,38261,75,2492
NoamGaash,58185,80,1898
Noble.Mushtak,48450,100,685
Nochemala,62362,100,972
Nocklas,74277,100,1260
Nolpfij,14083,75,2144
Nooodles,35002,75,2437
Nore,36447,100,471
Not.A.Number,48647,100,689
Novemura,40975,75,2546
Nullard,62165,100,970
Nyatl,16221,75,2164
OMGTallMonster,17096,100,198
OPheadacheh,94906,100,1644
OakChawit,73291,100,1228
OctThe16th,14276,75,2147
Ogorod98,58561,100,888
OliverHallam,12258,100,114
OmSakthi,57351,75,2912
OmaaarZ,41404,75,2555
OmarHashim,46976,100,664
Omrigan,83767,100,1457
OneStrugglingRookie,48373,75,2686
Ong,39148,100,522
OnionPringles,10420,100,86
OrangeCLK,53664,100,790
Orangerobber,54763,75,2842
Orlangur,38705,100,509
Ormendahl,60569,75,3003
Ostap,88830,100,1545
Oswald,16534,100,188
P.Teerawat,75910,80,1967
PKProStudio,39853,75,2524
PNG,19699,80,1803
PPFish,59014,75,2960
PRB,44598,75,2613
PURDUEBOILER,86692,100,1508
PalmPTSJ,25068,75,2283
PapyMoustache,44725,75,2614
Parikh,56409,80,1891
Pascalson,67342,80,1930
Pascualino,57914,75,2926
Pasqual45,81191,100,1400
Patrickdev,49348,75,2709
PauL,31565,75,2380
Paul.T,82728,100,1442
PavelKunyavskiy,74477,100,1264
PavelKuznetsov,30059,75,2359
Pedro.Bello,14494,100,159
Pedrohso,94795,100,1643
PengLong,29677,75,2354
Pengwen.Zeng,61849,100,961
Peter2000,96772,80,2063
PeterMunich,65848,100,1062
PeterPaan,81287,100,1404
PetrosN,55360,75,2852
PianoRoKR,18866,75,2191
Pick,66867,100,1097
PieceOfCake,51143,75,2757
PiffNP,71576,100,1191
Pilot34,68467,100,1130
Pitaga,17780,100,209
Pitaya,64886,80,1920
Piwattz,59866,75,2987
Pkufengxiangli,51855,75,2774
PlayLikeNeverB4,60345,75,2997
PluVian,59229,75,2966
PlutoShe,62613,85,1757
PolymathSoon,21050,100,242
Pop.Todi,58651,80,1899
Popovkin,6174,75,2078
Pouf,57693,75,2918
Pred4c3,73206,100,1226
Prime21,44876,75,2619
ProbablyARaptor,19854,75,2202
Progbeat,53116,100,773
ProjectYoung,38997,100,518
Pt.Tp,41907,80,1844
PurpleHeart,57523,75,2916
Pythonator,89592,100,1560
Qingdi,58257,75,2940
Quantum.RN,26461,100,308
QuantumCaffeine,93147,100,1622
QuentinB,65328,90,1731
QuickBrownFox,14745,100,164
Quigi,55058,100,813
Quilan,12465,75,2125
Quorrin,96038,90,1741
Qwertyuiop,69586,100,1151
Qwrk,68332,100,1128
Ra16bit,27312,75,2325
Raditzan,85933,100,1494
Rafbill,36967,100,483
Ragnar,4454,100,18
Rajpurohit,37987,75,2487
RakeshPant,50650,75,2744
RalfKistner,43097,100,601
RalphFurmaniak,10762,100,91
Ranmocy,86547,100,1506
Rasinhas,84485,100,1465
RayChris,43139,100,602
Recursion,27413,100,331
RedJay,73699,100,1239
Redefine,78315,100,1340
Refactula,49430,100,704
Remilia,30341,100,370
Renelvon,84678,100,1469
RexCoder,45395,75,2624
Reza.Ashtiani,60411,75,2999
RiHL,77368,100,1321
Riatre,58484,100,886
RichardSchoonhoven,45851,75,2633
RichardZapor,30799,75,2366
RinMin,72599,100,1216
Ripoder,82771,100,1444
Ripounet,57916,100,875
Riteshbxr,49229,75,2706
RoBa,70534,80,1946
Rob702,36228,75,2457
RobKing,67140,80,1929
RogerB,20013,100,233
RogerW,43219,75,2587
Romka,26219,75,2300
Ronnoc,40294,100,545
Roy,63488,100,1001
Ruberik,76882,80,1973
Rubmary,31263,75,2373
Rulle,65562,100,1056
Rustyoldman,36490,75,2464
Ryan,86337,100,1503
Ryckes,55963,100,838
SCL,26875,75,2316
SPerumal,95068,100,1650
STEP5,17582,100,206
STz,49569,75,2717
SYury,32360,75,2390
Sadia.013,38387,75,2496
Saham,77617,80,1977
Saint.Moustache.Leftovers,73760,80,1961
Sairi,30530,100,374
Salls,8856,100,68
Salmon,20361,100,236
SalmonFish,39041,75,2508
Salvare,48140,75,2679
SalvatorePatti,49456,75,2713
Samay,58481,100,885
Samjay,81623,100,1410
Saph,60252,100,922
SarunInt,41414,100,567
Sasha,82182,100,1427
SashaMN,93092,100,1620
SaveVMK,4165,100,15
ScaleRhyme,13228,100,132
ScallopSky,64472,100,1030
Schneck,12514,100,120
ScottyP,14043,100,147
Sd.Invol,24394,100,286
SealedOrpheus,49615,100,710
Sebas.Gomez,52867,75,2799
Seemann,64785,100,1037
Segovia,12364,75,2122
Seledorn,90173,80,2025
Selv,87403,100,1517
Sempr,53569,100,787
SerVasilich,78128,100,1338
Sereja,45543,75,2629
Sergey.Bankevich,45801,100,648
Sergeys,86101,100,1496
Serkesh,65479,100,1055
Seyaua,22215,100,256
Sfairat,73133,100,1225
ShadowSong,17151,75,2172
Shaikhitdin,28635,75,2340
Shangke7788,30666,100,376
Shaon,42535,75,2580
Shapo,37573,100,491
SharkMan,55796,75,2867
ShawTim,46072,75,2637
ShawnDong,32776,75,2399
ShayanH,79024,100,1361
Sherlock9,70892,100,1182
Shloub,74825,100,1273
Shubochao,63371,100,996
Silveew,55440,100,825
Simon.M,70565,100,1172
SimpleGCJ,34839,75,2433
SinnerAA,50298,100,723
SkyDec,8741,75,2098
SkyRaker,32878,75,2402
Skywalker8921,39823,75,2523
Skywave,53258,75,2803
Slevin,84844,100,1475
Slimper,76906,100,1313
Slobodianiuk,67245,100,1107
SlowCoder,24280,75,2270
SmartSchizo,46551,100,658
Smartassjacob,36704,100,477
SmileyFace,28594,100,338
Smithers,51967,100,753
Smurf,55609,75,2860
Smylic,27215,100,327
SnapDragon,35739,100,457
Snuke,65127,100,1043
Sohieb,49036,75,2700
Solaris3,63480,100,1000
Solenoidal,87907,80,2012
Soronbe,5927,75,2076
Sosunser,10500,75,2107
SoulTch,37542,100,489
SouthRa,43272,100,604
Sp3000,39541,100,528
Spark007,55333,75,2851
Speckdonis,63316,100,994
Spelvin,12680,100,123
SpiritsUnite,49811,75,2726
Squarefk,36463,100,473
Srdce,66484,100,1082
SsnL,66076,100,1071
Stacy992,14172,75,2146
StarCuriosity,83912,80,1994
SteK,49661,75,2722
Stefan456,84977,100,1477
StefanPochmann,67107,100,1103
Stilwell,10844,100,94
Strandtasche,60879,75,3017
Strikeskids,19472,100,228
Stun,39016,75,2507
Suboptimist,79320,100,1365
Subscheme,12312,100,116
Suits,51814,75,2773
Sully,22457,75,2239
Sullyper,11466,92,1713
Sumeet.Varma,14030,100,146
SummerDAway,28731,100,342
Sunlicht,53489,75,2812
SuperBidi,45618,100,646
SuperContact,65267,100,1051
SuperDupont,13217,75,2133
Suphan,72771,100,1219
SuprDewd,60154,100,920
SwatStar,46746,80,1857
Sydriax,17615,75,2178
T1024,13417,80,1784
T3rm0pA5ta,47713,75,2667
TJU.Hacb,26311,75,2302
TK305,24632,75,2275
TKnigge,6454,80,1775
TVH,46552,75,2642
Tabasz,84432,80,1998
Taizo,37234,100,487
TakaakiUmedu,12601,75,2127
TakanashiRikka,11246,100,98
Tangent,44154,100,622
Tangjz,78822,100,1354
TankEngineer,25918,100,302
Tas,65950,100,1065
Tashiqi,16236,100,184
Taube,63710,100,1004
Tc.,29922,100,364
TeaPot,65169,100,1046
Tedday,95414,100,1660
Tedium,8763,75,2099
TehMillhouse,60639,75,3005
Tellmarch,7946,100,58
Tenebryo,21787,75,2224
Terence,96589,100,1691
Ternsip,69577,80,1942
The.One.Ring,20340,75,2211
TheArchitect,53384,75,2809
TheDevilOnline,38830,75,2504
TheNumberOne,75644,100,1287
TheTractor,39674,100,529
TheUnthinkable,65317,100,1053
Theogry,24797,75,2278
ThiagoRRamos,14851,75,2150
Things,61188,75,3029
Thisnicknameisnotavailable.,68527,100,1132
Thundzz,56528,100,848
Tiaosheng,14941,80,1789
Tifuera.,80697,100,1390
Tigvarts,55318,80,1886
TimNN,60434,75,3000
Tima,48658,75,2692
TimeString,29616,100,357
TimothyB,54228,75,2829
Tinedel,65710,100,1060
TinyNight,32162,100,400
Tinysun,33394,100,421
Tinyyy,36626,75,2465
Tish,42705,100,596
Titandrake,8998,80,1780
Titimtimon,50283,75,2738
ToR,49479,75,2714
Tobast,86499,100,1504
Toby,21695,100,250
