user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0210804,-,-,-,7,C++,-,67,-,0,-,-,-1,41,-,-,27056,-,-,-,-
0xb0c5,0,0.00,0.00,6,Python,2.7,25,8,0,0,0,0,0,0,0,1425,-,-,6720,0.00
131131yhx,0,0.00,0.00,5,C++,-,41,0,0,0,0,0,2,0,0,11088,-,-,2764,0.00
1403mashaonan,0,6.91,3.51,12,C++,-,130,0,0,0,0,0,5,137176,0,11448,-,-,2628,3.40
144p,-,-,-,17,Java,-,64,-,0,-,-,-15,2,-,-,2355,-,Timeout,-,-
178855371157,0,0.01,0.00,15,Python,2.7,62,8,0,0,0,0,2,0,0,2395,-,-,6964,0.00
19891101,0,0.00,0.00,39,C++,-,167,0,0,0,0,0,5,0,0,12736,-,-,2500,0.00
1NCID3R,0,0.00,0.00,14,C++,-,90,0,0,0,0,0,9,0,0,28112,-,-,2648,0.00
2jjy,0,0.00,0.00,2,C++,-,82,0,0,0,0,0,2,0,0,9912,-,-,2588,0.00
2rf,0,0.01,0.00,5,Python,3.5,34,0,0,0,0,0,2,0,0,1414,-,-,7732,0.01
7HM,0,0.12,0.01,18,Java,-,68,0,0,0,0,0,16,80,0,1619,-,-,29644,0.10
8163264128,0,0.17,0.01,4,Java,-,37,0,0,0,0,0,0,72,0,1294,-,-,26992,0.15
ACErupt,0,0.00,0.00,11,C++,-,77,0,0,0,0,0,3,0,0,10736,-,-,2632,0.00
ACMonster,0,0.00,0.00,6,C++,-,85,0,0,0,0,0,1,0,0,9936,-,-,2576,0.00
ACalvin,-,-,-,0,C++,-,59,-,0,-,-,-1,0,-,-,8712,-,-,-,-
AISarkin,0,0.00,0.00,6,C++,-,61,0,0,0,0,0,0,0,0,10872,-,-,2516,0.00
AKim,0,0.01,0.00,20,C++,-,125,0,0,0,0,0,1,0,0,55368,-,-,2704,0.00
AMartin,-,-,-,5,C++,-,59,-,0,-,-,-1,6,-,-,10840,-,-,-,-
Action,-,-,-,10,C#,-,159,-,1,-,-,-1,0,-,-,-,: Unexpected character `$' ,-,-,-
AdGold,0,0.00,0.00,6,C++,-,55,0,0,0,0,0,16,0,0,23784,-,-,2320,0.00
Aerodonkey,0,0.00,0.00,4,C++,-,92,0,0,0,0,0,1,0,0,50472,-,-,2536,0.00
Agu1729,0,0.00,0.00,3,C++,-,66,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1344,0.00
AhmadMamdouh,-,-,-,10,Java,-,92,-,0,-,-,-15,1,-,-,1486,-,Timeout,-,-
AhmedFathyAly,0,0.04,0.00,23,Java,-,121,0,0,0,0,1,8,72,0,2938,-,java.io.FileNotFoundException:,23648,0.04
Ajlohr,0,0.12,0.00,10,Java,-,138,0,0,0,0,0,0,72,0,3078,-,-,28244,0.10
Akakii,0,0.00,0.00,7,C++,-,77,0,0,0,0,0,0,0,0,30232,-,-,2660,0.00
Akigeor,0,0.00,0.00,1,C++,-,58,0,0,0,0,0,0,0,0,22456,-,-,2640,0.00
AlexFetisov,0,0.05,0.00,15,Java,-,130,0,0,0,0,1,6,72,0,1720,-,java.lang.NullPointerException,25752,0.04
AlexWang1993,-,-,-,9,C++,-,55,-,0,-,-,-15,22,-,-,10144,-,Timeout,-,-
Alexander86,0,0.00,0.00,10,C++,-,87,0,0,0,0,0,0,0,0,24496,-,-,2424,0.00
AlexanderYarets,0,0.00,0.00,6,C++,-,57,0,0,0,0,0,5,0,0,24888,-,-,2428,0.00
Alexiski,0,0.00,0.00,12,C++,-,82,0,0,0,0,0,3,0,0,18312,-,-,2400,0.00
AliakseiCharnevich,0,2.94,0.02,8,C++,-,114,0,0,0,0,0,0,137216,0,78496,-,-,2608,2.92
AlphaGo,0,0.00,0.00,16,C++,-,99,0,0,0,0,0,10,0,0,10416,-,-,2564,0.00
AlphardWang,-,-,-,9,C++,-,74,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
AmanS,-,-,-,0,C++,-,31,-,0,-,-,-1,0,-,-,11688,-,-,-,-
Ambling,0,0.16,0.02,13,Java,-,103,0,0,0,0,0,4,72,0,2270,-,-,39080,0.14
AmrMahmoud,0,0.00,0.00,6,C++,-,90,0,0,0,0,0,0,0,0,40000,-,-,2368,0.00
Amzaz,0,0.01,0.00,3,Python,2.7,35,8,0,0,0,0,0,0,0,1552,-,-,6896,0.00
AnPelec,0,0.00,0.00,11,C++,-,34,0,0,0,0,0,0,0,0,13448,-,-,2484,0.00
Andreikkaa,-,-,-,47,C++,-,315,-,0,-,-,-1,18,-,-,58504,-,-,-,-
AndreySiunov,0,0.07,0.02,33,Java,-,156,0,0,0,0,0,17,80,0,3375,-,-,25680,0.04
AndyS12,0,0.00,0.00,31,C++,-,90,0,0,0,0,0,4,0,0,52376,-,-,2668,0.00
Angor,0,0.00,0.00,12,C++,-,60,0,0,0,0,0,1,0,0,21064,-,-,2616,0.00
AngryBacon,0,0.00,0.00,5,C++,-,90,0,0,0,0,0,3,0,0,24488,-,-,2568,0.00
AnhDT,0,2.53,0.01,15,Java,-,104,0,0,0,0,0,0,80,0,3900,-,-,28424,2.51
AnonymousBunny,0,0.02,0.00,12,C++,-,98,0,0,0,0,0,8,0,0,31800,-,-,2656,0.02
AntiForest,0,0.00,0.00,15,C++,-,118,0,0,0,0,0,8,0,0,11832,-,-,2636,0.00
AnybodyButClinton,0,0.00,0.00,3,C++,-,43,0,0,0,0,0,1,0,0,11080,-,-,2392,0.00
Armia,0,0.03,0.00,50,Python,2.7,446,24,0,0,0,0,4,0,0,1360,-,-,8512,0.03
Arterm,0,0.00,0.00,20,C++,-,57,0,0,0,0,0,0,0,0,26448,-,-,2628,0.00
ArthasMenethil,0,0.00,0.00,5,C++,-,73,0,0,0,0,0,0,0,0,10120,-,-,2576,0.00
Artxdmaster,0,0.25,0.00,10,C++,-,42,0,0,0,0,0,0,0,0,25392,-,-,3636,0.23
Arup,0,6.60,0.03,15,Java,-,39,0,0,0,0,0,0,72,0,1391,-,-,27716,6.51
Astein,0,0.00,0.00,16,C++,-,128,0,0,0,0,0,17,0,0,56296,-,-,2640,0.00
Astro75,0,0.00,0.00,10,C++,-,106,0,0,0,0,0,6,0,0,10480,-,-,2560,0.00
Atlantis67,0,0.00,0.00,14,C++,-,88,0,0,0,0,0,1,8,0,22272,-,-,2792,0.00
AtomRush,0,0.00,0.00,5,C++,-,66,0,0,0,0,0,2,0,0,28784,-,-,2464,0.00
AugustusLi,-,-,-,11,C++,-,98,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
Augustyn,0,0.05,0.00,9,Java,-,110,0,0,0,0,0,0,72,0,1838,-,-,24352,0.04
Auster,-,-,-,19,C++,-,84,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
Austin880625,0,0.00,0.00,6,C++,-,65,0,0,0,0,0,0,0,0,21384,-,-,2664,0.00
B12040331,-,-,-,13,C++,-,58,-,0,-,-,-15,9,-,-,9600,-,Timeout,-,-
BIPUL,-,-,-,3,Python,3.5,58,-,0,-,-,1,8,-,-,-,-,File or Dir not found,-,-
BSBandme,-,-,-,26,C++,-,237,-,1,-,-,-1,13,-,-,-,Unknown error,-,-,-
Bacteriophage,0,0.01,0.00,5,C++,-,92,0,0,0,0,134,0,0,0,32160,-,Unknown,2588,0.00
BarNar5,0,0.00,0.00,4,C++,-,71,0,0,0,0,0,3,0,0,24672,-,-,2788,0.00
BarrettoBama,0,0.10,0.01,13,Java,-,101,0,0,0,0,0,5,72,0,3138,-,-,27968,0.09
Basun,-,-,-,0,C++,-,52,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
Bebe,-,-,-,5,C++,-,54,-,0,-,-,-1,1,-,-,10056,-,-,-,-
BeeBetter,-,-,-,3,C++,-,102,-,0,-,-,-1,7,-,-,37608,-,-,-,-
BellyWhite,0,0.00,0.00,5,C++,-,59,0,0,0,0,0,0,0,0,40120,-,-,2404,0.00
Benzema67,0,0.00,0.00,3,C++,-,78,0,0,0,0,0,0,0,0,9960,-,-,2496,0.00
Bigmac,-,-,-,3,C++,-,134,-,0,-,-,-1,114,-,-,31536,-,-,-,-
Boat,0,0.00,0.00,4,C++,-,49,0,0,0,0,0,7,0,0,8184,-,-,2272,0.00
Boping,0,0.00,0.00,2,C++,-,53,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1416,0.00
Bossle,0,0.00,0.00,5,C++,-,63,0,0,0,0,0,3,0,0,26224,-,-,2480,0.00
BoyZhou,0,0.04,0.01,12,Java,-,50,0,0,0,0,1,2,72,0,1520,-,java.io.FileNotFoundException:,23500,0.03
Bradrin,-,-,-,12,Java,-,101,-,0,-,-,-15,0,-,-,3631,-,Timeout,-,-
BrainSteel,0,0.00,0.00,32,C,-,131,0,0,0,0,0,7,0,0,9512,-,-,1392,0.00
Brainfvck,0,0.00,0.00,3,C++,-,49,0,0,0,0,0,1,0,0,18072,-,-,2556,0.00
Brancaia,-,-,-,30,C++,-,94,-,0,-,-,-1,25,-,-,53760,-,-,-,-
Breakun,0,0.00,0.00,18,C++,-,68,0,0,0,0,0,0,0,0,10280,-,-,2764,0.00
Breda,0,0.00,0.00,4,C++,-,72,0,0,0,0,0,5,0,0,11168,-,-,2340,0.00
Bremsstrahlung,0,0.00,0.00,17,C++,-,100,0,0,0,0,0,0,0,0,11632,-,-,2492,0.00
Brightest,-,-,-,7,Java,-,75,-,0,-,-,1,26,-,-,2539,-,java.awt.HeadlessException:,-,-
BryceSandlund,0,0.00,0.00,12,C++,-,54,0,0,0,0,0,0,0,0,31632,-,-,2540,0.00
Bulsa,0,0.00,0.00,8,C++,-,65,0,0,0,0,0,0,0,0,69408,-,-,2576,0.00
Burney,-,-,-,0,C++,-,72,-,2,-,-,-1,1,-,-,-,Unknown error,-,-,-
C0untLizzi,-,-,-,7,C++,-,62,-,1,-,-,-1,3,-,-,-,Unknown error,-,-,-
CMM,-,-,-,10,Python,2.7,25,-,0,-,-,-15,0,-,-,1205,-,Timeout,-,-
CalTroll,0,0.01,0.00,3,Python,2.7,28,8,0,0,0,0,0,0,0,1051,-,-,6836,0.00
CaseSensitive,0,0.13,0.02,22,Java,-,110,0,0,0,0,0,5,80,0,2627,-,-,30440,0.10
Celicath,-,-,-,17,C++,-,109,-,0,-,-,-1,3,-,-,9672,-,-,-,-
CentralPark,0,0.02,0.00,15,C#,-,80,0,0,0,0,0,0,8,0,4608,-,-,10716,0.02
Chaithanya,-,-,-,9,C++,-,62,-,1,-,-,-1,4,-,-,-,not declared,-,-,-
Changjinglu,-,-,-,6,Python,2.7,32,-,0,-,-,-15,0,-,-,2077,-,Timeout,-,-
CharlesBradshaw,0,0.01,0.00,5,Python,2.7,54,8,0,0,0,0,8,8,0,1470,-,-,6688,0.00
ChevalierMalFet,0,0.01,0.00,8,Python,2.7,45,8,0,0,0,0,1,8,0,1644,-,-,6632,0.00
ChouUn,-,-,-,14,C++,-,68,-,0,-,-,-1,17,-,-,38816,-,-,-,-
Christinass,-,-,-,2,C++,-,78,-,0,-,-,-1,0,-,-,9856,-,-,-,-
Chumblespuzz,0,0.11,0.01,6,Java,-,66,0,0,0,0,0,0,80,0,1713,-,-,28100,0.08
Cire,0,0.00,0.00,7,C++,-,73,0,0,0,0,0,2,0,0,9960,-,-,2480,0.00
Clarissa,0,0.02,0.00,17,Python,3.5,72,0,0,0,0,0,13,0,0,-,-,-,7808,0.01
Code14,0,0.01,0.00,12,Python,3.5,45,0,0,0,0,0,1,0,0,1554,-,-,7740,0.01
Comedi,0,0.00,0.00,8,C++,-,81,0,0,0,0,0,0,0,0,9504,-,-,2376,0.00
Constroy,0,0.00,0.00,2,C++,-,48,0,0,0,0,0,0,0,0,9424,-,-,2296,0.00
CptLemonZ,-,-,-,2,Python,2.7,39,-,0,-,-,1,0,-,-,1384,-,File or Dir not found,-,-
Criado,0,0.00,0.00,12,C++,-,47,0,0,0,0,0,0,0,0,32432,-,-,2400,0.00
Csirke,0,0.00,0.00,17,C++,-,73,0,0,0,0,0,3,0,0,38536,-,-,2616,0.00
Cthaeghya,0,0.10,0.02,15,Java,-,61,0,0,0,0,0,3,72,0,1475,-,-,27836,0.07
Cyanfish,0,0.01,0.00,11,Python,2.7,106,0,0,0,0,0,1,0,0,2099,-,-,6652,0.00
CyberEwok,0,0.01,0.00,3,Python,2.7,60,8,0,0,0,0,2,8,0,2098,-,-,6832,0.00
Cypi,0,0.01,0.00,9,Python,2.7,49,8,0,0,0,0,0,0,0,1556,-,-,6624,0.00
DAMF,0,0.01,0.00,10,Python,2.7,74,0,0,0,0,0,24,0,0,2565,-,-,6676,0.00
DATASOURCE,0,0.00,0.00,8,C++,-,74,0,0,0,0,0,13,0,0,24472,-,-,2456,0.00
DAle,-,-,-,8,C++,-,75,-,1,-,-,-1,17,-,-,-,Unknown error,-,-,-
DDY,0,0.10,0.00,13,Java,-,76,0,0,0,0,0,0,80,0,1783,-,-,28548,0.08
DGBlueWolf,0,0.00,0.00,9,C++,-,89,0,0,0,0,0,6,0,0,55552,-,-,2524,0.00
DaniJVaz,0,0.00,0.00,15,C++,-,63,0,0,0,0,0,2,0,0,9592,-,-,2424,0.00
DarinTay,-,-,-,15,C++,-,68,-,0,-,-,-1,4,-,-,34984,-,-,-,-
Dark,0,0.00,0.00,0,C++,-,66,0,0,0,0,0,3,0,0,10144,-,-,2712,0.00
Darkgeass,-,-,-,6,C++,-,61,-,0,-,-,-1,3,-,-,33368,-,-,-,-
Darrin370,0,0.13,0.00,4,Java,-,52,0,0,0,0,0,1,80,0,1611,-,-,28564,0.10
Deemo,-,-,-,2,C++,-,62,-,0,-,-,-1,0,-,-,17608,-,-,-,-
Deemo1,0,0.00,0.00,6,C++,-,55,0,0,0,0,0,0,0,0,23792,-,-,2676,0.00
Delinger,0,0.00,0.00,25,C++,-,93,0,0,0,0,0,0,0,0,33696,-,-,3660,0.00
DemoVersion,-,-,-,7,C++,-,128,-,0,-,-,-1,4,-,-,38160,-,-,-,-
Demon1999,-,-,-,6,C++,-,93,-,0,-,-,134,0,-,-,27000,-,Assertion failed,-,-
DenRaskovalov,-,-,-,10,C++,-,56,-,0,-,-,-15,0,-,-,26512,-,Timeout,-,-
DerekLedbetter,-,-,-,8,Python,2.7,52,-,0,-,-,1,7,-,-,2032,-,Unknown,-,-
