user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
00dnvtmf,-,-,-,0,C++,-,103,-,0,-,-,-1,1,-,-,33360,-,-,-,-
01110111,-,-,-,52,C++,-,151,-,0,-,-,-15,4,-,-,16624,-,Timeout,-,-
0210804,-,-,-,4,C++,-,36,-,0,-,-,-1,0,-,-,8712,-,-,-,-
0rang3,0,0.00,0.00,8,C++,-,93,0,0,0,0,134,2,0,0,39312,-,underflow error reading the file,2548,0.00
0x42,0,0.04,0.00,42,Java,-,114,0,1,0,0,1,0,72,0,4170,Unknown error,java.io.FileNotFoundException:,23656,0.03
0xrgb,-,-,-,21,C++,-,85,-,1,-,-,-1,0,-,-,-,No such file or directory,-,-,-
131131yhx,0,0.00,0.00,7,C++,-,37,0,0,0,0,0,0,8,0,11000,-,-,2524,0.00
15joeybloom,-,-,-,7,C++,-,93,-,0,-,-,-15,6,-,-,37680,-,Timeout,-,-
178855371157,0,1.84,0.02,14,C++,-,81,0,0,0,0,0,2,0,0,25768,-,-,165204,1.81
1NCID3R,0,0.00,0.00,14,C++,-,75,0,0,0,0,0,11,0,0,25016,-,-,2532,0.00
1ed,0,0.04,0.00,14,Java,-,105,0,0,0,0,1,12,72,0,2882,-,java.io.FileNotFoundException:,23948,0.03
2007,0,0.03,0.00,3,Python,3.5,62,0,0,0,0,0,6,0,0,-,-,-,12592,0.03
2011aad,0,0.00,0.00,12,C++,-,71,0,0,0,0,0,10,8,0,14200,-,-,2484,0.00
2jjy,-,-,-,3,C++,-,88,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
2rf,-,-,-,2,Python,2.7,13,-,0,-,-,1,0,-,-,914,-,Unknown,-,-
317070,-,-,-,23,Python,2.7,96,-,1,-,-,1,9,-,-,4283,-,ValueError,-,-
3190m,-,-,-,15,Python,2.7,40,-,0,-,-,1,3,-,-,2154,-,Unknown,-,-
357,0,0.40,0.01,5,Python,2.7,54,8,0,0,0,0,0,0,0,1684,-,-,62068,0.38
4yn,-,-,-,6,Python,2.7,35,-,0,-,-,1,2,-,-,1401,-,ValueError,-,-
7HM,0,0.10,0.01,16,Java,-,42,0,0,0,0,0,5,80,0,1676,-,-,26572,0.08
8163264128,0,0.08,0.00,2,Java,-,51,0,0,0,0,0,0,72,0,1671,-,-,26160,0.08
ACErupt,0,0.00,0.00,5,C++,-,34,0,0,0,0,0,1,0,0,27712,-,-,2544,0.00
ACMonster,0,0.00,0.00,8,C++,-,100,0,0,0,0,0,1,0,0,12144,-,-,2484,0.00
AISarkin,0,0.00,0.00,6,C++,-,66,0,0,0,0,0,0,0,0,14576,-,-,2536,0.00
