user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0210804,-,-,-,7,C++,-,67,-,0,-,-,-1,41,-,-,27048,-,-,-,-
0xb0c5,0,4.72,0.00,6,Python,2.7,25,8,0,0,0,0,0,0,0,1425,-,-,6704,4.71
131131yhx,0,0.02,0.00,5,C++,-,41,24,0,0,0,0,2,0,0,11088,-,-,2732,0.02
1403mashaonan,0,6.50,3.18,12,C++,-,130,24,0,0,0,0,5,137176,0,11440,-,-,2540,3.32
178855371157,0,0.83,0.00,15,Python,2.7,62,8,0,0,0,0,2,0,0,2395,-,-,7532,0.83
19891101,0,0.00,0.00,39,C++,-,167,32,0,0,0,0,5,0,0,12728,-,-,2432,0.00
1NCID3R,0,0.00,0.00,14,C++,-,90,56,0,0,0,0,9,0,0,28112,-,-,2820,0.00
2jjy,0,0.00,0.00,2,C++,-,84,24,0,0,0,0,0,0,0,10048,-,-,2660,0.00
2rf,0,0.07,0.00,5,Python,3.5,34,0,0,0,0,0,2,0,0,1414,-,-,7788,0.06
ACErupt,0,0.08,0.00,11,C++,-,77,24,0,0,0,0,3,0,0,10736,-,-,2564,0.07
ACMonster,0,0.02,0.00,6,C++,-,85,24,0,0,0,0,1,0,0,9936,-,-,2604,0.01
ACalvin,-,-,-,0,C++,-,60,-,0,-,-,-1,0,-,-,8712,-,-,-,-
AISarkin,0,0.02,0.00,6,C++,-,61,24,0,0,0,0,0,0,0,10872,-,-,2560,0.02
AKim,-,-,-,20,C++,-,125,-,0,-,-,-1,1,-,-,55368,-,-,-,-
AMartin,-,-,-,5,C++,-,59,-,0,-,-,-1,6,-,-,10840,-,-,-,-
AdGold,0,0.02,0.00,6,C++,-,55,48,0,0,0,0,16,0,0,23784,-,-,2544,0.02
Aerodonkey,-,-,-,4,C++,-,92,-,0,-,-,-1,1,-,-,50472,-,-,-,-
Agu1729,-,-,-,3,C++,-,66,-,0,-,-,-1,0,-,-,12128,-,-,-,-
AhmadMamdouh,0,0.20,0.00,16,Java,-,138,0,0,0,0,0,1,64,0,2667,-,-,50724,0.20
AhmedFathyAly,0,0.04,0.00,28,Java,-,174,0,0,0,0,1,8,64,0,3196,-,jav,21736,0.04
Ajlohr,0,0.04,0.01,10,Java,-,138,0,0,0,0,1,0,64,0,3086,-,java,21432,0.02
Akakii,0,0.01,0.00,7,C++,-,77,328,0,0,0,0,0,0,1,30232,-,-,2612,0.00
Akigeor,0,0.01,0.00,1,C++,-,58,0,0,0,0,0,0,0,0,22456,-,-,2692,0.01
AlexWang1993,-,-,-,11,C++,-,84,-,0,-,-,-1,33,-,-,26112,-,-,-,-
Alexander86,0,0.01,0.00,10,C++,-,87,48,0,0,0,0,0,0,0,24496,-,-,2652,0.00
AlexanderYarets,0,0.14,0.00,6,C++,-,57,56,0,0,0,0,5,0,0,24888,-,-,2620,0.14
AliakseiCharnevich,0,2.93,0.04,8,C++,-,114,320,0,0,0,0,0,137216,1,78496,-,-,2528,2.88
AlphardWang,-,-,-,9,C++,-,74,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
AmanS,-,-,-,1,C++,-,73,-,0,-,-,-1,0,-,-,22824,-,-,-,-
AmrMahmoud,0,0.00,0.00,6,C++,-,90,80,0,0,0,0,0,0,1,40000,-,-,2484,0.00
Amzaz,0,1.40,0.00,3,Python,2.7,35,8,0,0,0,0,0,0,0,1552,-,-,9708,1.40
AnPelec,0,0.00,0.00,22,C++,-,75,128,0,0,0,0,0,0,1,62248,-,-,2640,0.00
AndreySiunov,0,0.19,0.00,33,Java,-,180,0,0,0,0,0,2,72,0,3944,-,-,50492,0.20
AndyS12,0,0.67,0.00,31,C++,-,90,104,0,0,0,0,4,0,1,52376,-,-,2680,0.46
AngryBacon,-,-,-,5,C++,-,90,-,0,-,-,-1,3,-,-,24488,-,-,-,-
AntiForest,-,-,-,15,C++,-,118,-,0,-,-,-1,8,-,-,11832,-,-,-,-
AnybodyButClinton,0,0.00,0.00,3,C++,-,43,24,0,0,0,0,1,0,0,11080,-,-,2484,0.00
Arterm,0,0.04,0.00,20,C++,-,57,56,0,0,0,0,0,0,0,26448,-,-,2688,0.03
ArthasMenethil,0,0.01,0.00,5,C++,-,73,24,0,0,0,0,0,0,0,10120,-,-,2532,0.01
Arup,0,0.31,0.02,26,Java,-,78,0,0,0,0,0,4,64,0,2459,-,-,65864,0.33
Astein,0,0.12,0.00,16,C++,-,128,112,0,0,0,0,17,0,1,56296,-,-,2740,0.12
Astro75,0,0.00,0.00,10,C++,-,106,24,0,0,0,0,6,0,0,10480,-,-,2664,0.00
