user_id,penalty,points,rank
DuDa,3846,28,1886
Dughibot,4160,14,2808
Dukeling,6047,28,2251
Dulitha,4240,14,2817
Dumle,4921,28,2105
DurgaPrasadAncha,7690,14,3019
Dusk,1697,28,1279
DuyBao,1132,28,1159
Dwukwiat,5409,28,2179
E1vA,9205,59,326
EIFY,7469,40,709
EallanWong,3386,28,1766
Eder,8363,63,276
Edro,6171,28,2257
Efyx,8632,77,28
Eggeek,9427,63,314
Ein,2730,28,1587
Eirik,4292,28,1980
Ekleog,1129,14,2529
Ekuuleus,2146,28,1410
Elarnon,3670,28,1843
Elfin,4858,28,2094
EmP,2477,28,1495
Emasa,2840,28,1628
Eminenz,8084,40,777
Empty007,7275,40,694
EnTerr,3593,14,2753
Endagorion,8305,38,1044
Epcylon,4758,28,2072
Epiq,1171,28,1167
Eric.W,7406,38,1016
Erichsh,6920,59,323
Eridoxi,8928,38,1065
EsKaRFeiS,2078,14,2604
Etienne,1978,28,1361
Eureka6174,3986,63,147
EvanBenn,1129,28,1158
Evil.Moon,5081,14,2886
Excalibure,2836,28,1625
Eydin,4501,28,2021
FBWolf,1684,14,2554
FORHADSUSTBD,8444,63,280
FXilip,7834,28,2348
FameofLight,2406,28,1475
Fariskhi,1185,28,1168
Fatest,5828,63,191
FaustXVI,2053,14,2601
Fedyarer,5125,40,524
FelixP,4218,40,482
FerranAlet,2965,14,2698
Fettn,2168,28,1416
FinalFantasy,8506,26,2473
Fixman,1208,28,1173
Flabby,1889,28,1332
FlaminRage,1670,28,1272
Flatliner,1905,14,2579
Floop,3272,28,1734
FloppyCat,5805,100,4
Florian,3894,28,1900
Floris,5332,63,174
Fluffy.Dragon,5008,14,2883
FlyingAnt,4418,63,151
Frandy,2717,28,1583
Fred9510,7978,26,2463
FreeAvalon,6740,28,2293
Freek,6120,14,2952
FritsSnelbinder,3523,28,1800
FrostByte,3721,14,2766
Fudo,8201,28,2367
Fur,3826,63,145
GRacineux,2957,28,1656
GTCoder,6379,28,2270
Gad,7844,26,2461
Gahon,5591,50,333
Games,7945,63,267
Gandarf,3902,14,2787
Ganindu,6031,65,102
Gareve,3768,28,1869
Garogolun,8373,28,2376
GarySham,7713,63,256
Garyzx,6102,73,43
Gat,6885,40,661
Gaurav.Katoch,8755,28,2392
GauravGaurav,5949,14,2940
Gautham,8535,22,2521
GeKa,9771,100,24
Genetic,4386,14,2824
GerbenK,2829,28,1621
Getit,6389,14,2968
Gibon.fiodor,3165,28,1702
Gilthans,5756,40,558
Glanish,2750,28,1595
Global,1556,28,1250
Glycine,5583,28,2198
Goblin911,2224,28,1430
GoldenSection,2882,28,1637
GoldyOrNugget,2113,28,1395
Golovanov399,1948,28,1353
Goodhope,2899,28,1641
Goodwine,6625,28,2286
Goofy57,6911,38,997
GrahamDennis,9112,38,1071
GrayStructure,4143,28,1950
GreatPhambino,3445,28,1784
Greatlemer,6818,63,228
Greenmoon55,7375,38,1015
Greentie,7574,40,716
Greepruy,8808,40,859
Gricha,2335,28,1456
Grossiant,5080,28,2132
GrundoX,5082,40,520
GuLinux,2218,14,2616
Guineapig,2691,28,1577
GunnERs,8115,100,15
HASK,1910,28,1338
HETARE,8683,40,842
HOBO,2840,14,2677
HRJ,4042,14,2800
HTC,812,28,1120
HUNStEvE,2160,28,1413
Haffi,5157,14,2892
Hamzawy,6300,63,207
Hani.Amr,3090,14,2706
Hansen,5962,28,2242
Has,3449,28,1787
HassanFarid,7371,40,703
Hato,4143,14,2804
Hawkerb,1629,28,1263
Hawkslade,7081,40,676
Hedayet,1987,14,2592
Henry2012,2706,28,1580
HenryKitten,2733,28,1589
Hephaestos,2588,28,1536
Hex,7284,14,3007
Hierynomus,3751,40,466
HimadriC,3340,28,1751
Ho.Lee,1222,28,1178
Hobo,9127,40,902
Hokanos,3977,28,1917
Hooon,3269,28,1733
Hooyoung,3122,28,1688
HouXiang,7953,40,765
Htedsv,3586,40,462
HuZhongXian,2040,28,1377
Huicpc0328,1539,28,1244
HusKy,1768,28,1295
HydroFuel,3037,14,2700
IIoTeP9HuY,7945,40,763
ILove47,9227,50,420
IdahoJacket,2675,28,1573
Ifni,3541,28,1806
Ignat,7482,73,62
Ilnur,3751,28,1861
ImCrAcKiNgThEwOrLd,3066,28,1679
ImranBinAzad,7643,38,1027
Inspired,8570,50,390
Invader,2128,28,1401
Ironguilou,7732,36,1101
Isaacpei,9652,26,2489
Isammoc,8863,24,2515
Israel.Batista,4559,40,495
IvarsZZ,7727,28,2344
JMonsorno,4836,28,2089
Jacco,3499,28,1795
Jackiesteed,8596,50,391
Jagadish,3577,14,2752
Jaison,2404,14,2634
Jakubo,2324,14,2628
JamesBridgwater,7666,63,255
Jami,1964,28,1355
Jamvius,3860,28,1891
JanKuipers,5962,73,42
Jane1123,5231,28,2152
Jarvis57,5524,63,181
JasonDisney,8294,50,384
JaumePT,8947,50,405
Jayyun,3768,40,467
JeHyun,3789,28,1874
Jennica,8069,38,1037
Jeremis,5625,40,549
JerryKim,9160,28,2410
Jeru,9013,100,21
Jesus.Mesias,2933,28,1646
Jethol,1826,28,1309
Jicks,7995,40,771
Jiwan,4584,14,2846
JmJ,3606,28,1822
Joe.,2328,28,1454
Joe.C.London,8282,65,119
JohannesF,6851,65,106
Johannesk,3282,28,1738
JohnSmith,6784,73,52
JoinHands,1072,28,1146
Jojo.le.Barjos,7967,50,373
Jonick,5057,73,38
Joost,8899,40,874
JosephB,7646,28,2342
Joshik,720,28,1117
JulienC,3144,28,1696
Jump,10086,26,2490
Junkbot,9498,38,1083
JustThink,1541,28,1245
K0414,6472,14,2973
K0stIa,7139,40,684
KFile,3628,63,144
KIY,2899,14,2689
KJS,5203,14,2897
KJan,4323,28,1988
KK123,2050,28,1382
KOTEHOK,6748,73,50
Kabie,4585,14,2848
Kabrus,9868,28,2423
KacamataButa,8295,28,2371
KaiS,4981,28,2114
Kaie,6800,28,2298
KainanWang,8295,100,16
Kakelukiya,8934,40,877
Kaluzhin.AleX,7297,38,1009
KamK,3394,28,1768
Karim,1879,28,1328
KashinYana,9232,40,913
Kasparyan,9175,40,906
Katran,7925,40,761
Keks,2054,28,1383
Kelvin.W,9387,26,2485
Kengood,3818,26,2426
Keoven,5030,14,2884
KeyboardDrummer,5732,73,41
Khaled.Helmy,1196,14,2530
Khaled91,3660,14,2764
Kholofelo,7977,28,2356
Kilew,5335,28,2165
KingOfKings,8202,40,789
Kingder,6238,63,204
KingdomBrunel,4239,14,2816
Kirby.Iwaki,2809,14,2673
Kishwar,1976,28,1359
KlashK,3708,28,1854
KnightBaron,4749,28,2071
Koderok,8432,28,2378
Kodret,5928,28,2240
Kojiro.Hyuga,4349,38,953
Kokos,1393,28,1211
Kolomenkin,5484,40,537
Korvin,8369,26,2470
Kovell,8117,26,2465
Kraken,10075,63,318
Krem,2511,28,1508
Krige,6588,14,2977
Kringelhede,9265,40,915
Krishan,1259,28,1184
Krwlng,5489,28,2187
Kumazan,8955,40,881
Kutso,1342,14,2539
Kuzunoha,2197,14,2613
Kylin,8845,40,863
Kyoo,1455,14,2543
Kyungryeol,6452,38,982
L7we,934,28,1131
LC.r,7747,28,2345
LCM,3802,28,1877
LDS,8837,24,2514
LaZaa,9451,50,428
Lafsody,4368,28,1996
LambrosPetrou,4358,28,1994
Lameiro,9170,28,2411
Lampapos,4845,28,2092
Landrew,7926,40,762
Langostinko,6915,38,998
Laputa,3167,28,1706
Lark,8563,40,827
Larry,683,28,1116
LastLeaf,8204,50,381
Lau,3536,28,1803
LeLouch16,4723,38,956
LeeSin,8883,50,402
Leeym,9195,40,908
Legioth,1902,28,1335
LenardG,832,28,1122
LeonidB,8606,28,2388
Lepton.s,3940,28,1908
Leszko,2543,28,1518
Leutenant,8068,40,775
Lev,861,28,1125
LiGhT,8758,28,2393
LiJiancheng,1030,28,1141
LiWei,2374,28,1465
LiangLee,6622,38,986
LinJiYuan90,7478,38,1022
LittleRaccoon,8063,50,378
LiuKe,8570,73,80
Loki...,5823,63,190
Lom,9065,40,890
Lopsy,3722,14,2769
Lost.dog,3227,14,2721
LotK,5422,28,2180
Lowik,7490,40,711
Lozy,6160,40,589
LuciferTian2010,9337,38,1077
LuckyOne,3136,28,1694
LukA.YJK,9014,28,2402
Luka.Horvat,2519,28,1509
LunaPotter,4442,40,492
Lxy,2704,28,1579
Lynncui,5544,40,543
Lyrius,4257,28,1968
M.seleem,5602,14,2917
MAME,8579,37,1095
MCoder,8180,28,2366
MDA,5174,24,2495
MKP,4977,28,2113
MROS,1879,28,1328
MSPA,1998,28,1363
MZetko,3525,28,1801
Mad.L,7890,63,265
Maf,1068,28,1145
MaharanaPratap,3448,28,1785
Makandriaco,2544,28,1519
Maleo,7499,14,3016
Manal.Sadek,5897,63,192
Maraudering,4677,14,2858
Marchewa,6041,40,576
Maris,5268,28,2158
Marktven,6612,40,634
Mars314,4152,63,148
MarsChenly,7929,50,370
Martial,3442,28,1783
MartinThoma,1460,28,1224
Martun,7298,63,240
Masaki,2852,14,2682
MashJS,4307,14,2820
Mashimaru,9914,40,945
MasterLuo,7292,38,1008
MatsT,6811,38,991
MatteoJug,3521,14,2747
Matts001,1146,28,1162
Matze,3113,14,2711
Maulikmihir,2697,28,1578
Maur1zz10,7723,40,734
MauriceJoe,7221,63,239
Mauro,9218,40,912
Max8977,5200,14,2896
MaxBuzz,7286,100,10
Mc...,8859,65,124
Mcquay,8001,50,376
MeHdi.KaZemI8,5725,14,2927
Mech2,6067,26,2436
MedvDanil,2133,28,1404
Meiao,1866,14,2576
Menna,1218,14,2532
Metallic,3303,28,1741
MiYu,7955,40,766
MiameRishio,6790,28,2296
Miami,6005,28,2248
Miaowu,6457,40,620
Michael,3235,28,1727
Michael.Huang,3644,28,1832
MichaelHanks,3628,28,1827
MichaelK,3170,14,2717
Michelle142,2650,14,2655
Mickalot,7842,65,114
MiddleBastard,8609,50,392
Midnighter,5595,28,2203
MihailBurduja,8984,38,1068
MikeTheTike,1732,28,1288
Mikekin,7720,73,67
MikleB,8792,63,294
Milik,2268,14,2621
MinWoo,1600,28,1259
MingBeta,7791,50,367
MinhMinh,8464,40,812
MishaU,2210,28,1428
Mochavic,6984,50,345
Mohamed.Gaber,6811,38,991
Mozg,2006,14,2596
Mr.Arsalan,2709,28,1581
Mr.Shogan,7457,40,708
MrAdamczyk,9189,40,907
MrBearUA,1995,14,2593
MrMT,3251,63,136
MrMWelter,5551,40,545
MrMoe,8834,28,2395
MummRa,4561,28,2033
Mumu,7500,40,712
Munjaros,4789,14,2867
Murat,6282,28,2265
MuslimAndProud,8189,40,787
Myak,6447,28,2272
Mycroft,4470,28,2011
MyunghunCha,1444,28,1221
N00B,2717,28,1583
NBondoux,1363,28,1204
NFXZ,6625,50,339
NKolotey,7174,28,2325
NabZ,3349,28,1753
Nachiket,5213,28,2149
Nactive,3623,14,2759
Napech,2191,28,1419
Nasa,4981,63,164
Nastaya,2383,28,1466
NateRiverxkh,8714,40,849
Natto55,5474,14,2909
Naurgul,5614,14,2918
Nautiluss,1780,28,1300
Nehas,4622,28,2043
Nehzilrz,9098,50,417
NeilV,1647,28,1265
NemBen,5050,28,2127
Nemo,5588,28,2201
Neowang813,8586,63,287
Nevermore,8057,40,774
Neverous,842,28,1123
NewMoon,8449,40,810
NicYun,8498,38,1050
Nickolas,1485,28,1230
Nightblaze,2733,28,1589
Nika86,4786,28,2078
NikitaD,3220,63,135
NikitaPogodin,3353,28,1755
NiksJ,2847,28,1629
NinjaCoder,9309,24,2520
NioBium,4079,28,1935
Nipuna.Samarasekara,6691,38,987
Nisckis,5585,28,2199
Nishad,6669,28,2290
No.00000,8902,40,875
NoNoNo,7984,65,117
NoS,4028,14,2798
Nonesome,6335,28,2266
Nono,4824,28,2087
Nonplay,8886,28,2398
NoobJr,4511,28,2023
Nooby,9322,40,920
NormalGeek2,6905,36,1098
NovaBlast8,8210,38,1038
Noxt,2148,28,1412
NsN,2852,28,1630
Nullard,8683,50,396
Nxun,8160,40,784
OSt,4035,28,1926
Oaky,4551,63,153
OcoToOo,3725,28,1857
Oesi,2237,28,1435
Ohfuji,3529,28,1802
OlegHaracidi,5199,63,169
Olivier42,6375,40,607
OlliH,4192,28,1960
OmarEl.Mohandes,3279,28,1737
OnePiece,2946,28,1651
Onufry2014,4118,28,1945
OoO,1829,28,1310
Opopanax,7632,26,2458
Opu,6505,40,624
OrderOf1,4506,28,2022
Orlando,1204,28,1172
Orlin,1019,28,1140
Otaku,6456,28,2274
PER,2804,28,1611
PNG,6114,28,2255
PSharma,1416,28,1217
PaLy,10118,40,949
PanZverski,5626,40,550
PaoDuroMacMoney,6906,28,2309
ParagonLight,5323,28,2164
Park,2000,14,2594
Patrunjelu,6924,14,2988
Paul.D,4713,28,2068
Paul.Xue,4620,14,2851
Paul12,1624,14,2551
Pavlo,2042,28,1378
Pavol,4165,28,1956
Payel,6022,63,197
Pedro100,4163,28,1955
Pekaz,7428,50,357
Penalty,4109,28,1942
Pep,6643,40,638
Perdur,3594,14,2754
PerfectStranger,4864,28,2095
Perlik,7210,40,690
Pest,4777,28,2077
Petar.Minchev,8415,63,278
Petrp,2831,28,1623
Petrus,1449,14,2542
PhD,9032,50,412
PhilNowell,8642,77,29
PhilipPV,7873,100,12
Phoenix,5803,28,2225
PiAnte28,2120,28,1399
PinkyProtocol,2270,14,2622
Piyush0210,1999,28,1364
Pla,7397,28,2332
Plamen,5893,28,2237
PlayLikeNeverB4,8851,40,865
Plum,3216,28,1718
PlutoShe,6258,63,205
Pollo91,7419,63,247
Poncholo,4853,28,2093
PrathamKhandelwal,6445,40,618
Praw,2564,28,1528
Presley,6518,73,49
Priso,4585,28,2036
Prof,2610,28,1542
Proof,4916,28,2104
PsFreedom,7919,28,2353
Psilocybe,4916,40,510
QiMaster,3890,14,2785
Qifeng.Chen,5572,73,40
Qili,7820,40,744
QuJun,6761,73,51
QuePollo,5298,28,2161
Queen,5541,40,542
QuentinB,2544,14,2648
Qulinxao,8367,28,2375
Qwrk,2884,28,1638
RCs,3324,28,1747
RKSharma,7666,14,3018
Radeo,6986,14,2992
Radi,3219,28,1722
Radsaggi,8498,40,816
RahulChk,5852,28,2233
Raiker,2614,28,1543
Ramtararam,2379,14,2633
Ransack,6429,14,2971
RaphaelJ,4047,40,477
RasMisha,3711,28,1855
Rasto,7781,28,2346
Ratmir15,8991,77,33
RayQ,2625,28,1550
Raynald,3862,14,2781
Raz,5011,28,2120
Reach,8847,40,864
Redbug,8979,73,88
RegalSkeppet,2632,14,2652
Reggies,8363,28,2374
Renelvon,7309,26,2451
Revenant,8885,28,2397
RexCoder,6699,14,2979
RexII,3395,28,1769
Reza.Ashtiani,8302,26,2468
Ricky0920,5241,28,2153
RidgeX,5762,14,2929
Rijul,1011,28,1139
Rily,2128,28,1401
Rinmu,3106,14,2710
RiteshKapoor,7184,40,687
Roald,7077,14,2999
Robert.Newey,7468,63,250
RobertDadsUncle,6921,40,665
RobinB,6865,26,2443
Robinnibor,8433,40,809
Rocio,1783,14,2568
RockKhuya,8974,35,1114
Rohanag,5242,28,2154
Roi.Rosenthal,6408,40,613
Rolandas,5178,14,2894
Rom,2602,28,1540
RomaWhite,8928,50,404
Roman1,4311,28,1984
Ronaldosen,4059,35,1110
Rosapolis,3151,14,2715
RounakTibrewal,3090,14,2706
Rpoint,2836,28,1625
Rubanenko,888,28,1128
RudyGuillan,1964,14,2588
RudySnow,4390,28,2001
Rulle,5272,38,960
RunningWild,5174,26,2433
Rushel,8345,40,800
Rusted,1482,28,1229
Rustyoldman,7868,40,754
Rycus,10005,40,947
S.Meg,2799,28,1609
S7012MY,6167,14,2955
SAS,8979,59,325
SAVFOD,9640,40,939
SCL,8484,40,814
SHAX,9521,40,929
SITZ,3593,28,1819
SONG,2958,14,2696
ST.Lighter,9585,38,1085
Saay,1371,28,1207
Saby,4747,14,2865
SachinDua,9110,28,2406
Safadurimo,8667,40,838
Sagar.topcoder,3319,28,1745
SahGan,4718,28,2069
Sakhalin,2605,28,1541
Salls,8788,40,857
SamProf,1857,14,2575
Sammax,2376,14,2632
Sanzee,3212,28,1717
Sarum9in,1262,28,1186
Sassan,8668,65,123
SavchukAM,2001,28,1366
Scooooooorpio,8975,100,20
ScorpionKing,5893,40,569
Scottington,5156,28,2145
ScriptKiddie,6049,14,2946
ScroogePL,9289,28,2415
SeMeKh,10265,40,950
SeaQ,5963,40,571
Sedols,4607,28,2042
Seer,3886,28,1897
Seeyu,3931,28,1906
Segfault,7946,40,764
Segovia,6405,40,611
SenseiKiwi,8707,40,847
Sereja,5717,63,187
SergGr,8029,63,271
Server,6033,14,2945
Sethera,7088,26,2448
Sfairat,9068,50,414
Shafaet,6533,63,218
Shaleen,2554,28,1522
Shamim,8846,36,1106
Shaon,2206,28,1424
Shaun.Jackman,6473,28,2276
ShawnDong,7761,40,738
Sheimi,1935,28,1350
Sherkaner,3162,28,1701
ShiWei,2949,28,1653
Shigon,5386,63,177
ShivamM,5132,14,2889
Shohag,4223,28,1965
Shurick,2678,14,2659
SiNZeRo,4426,40,491
SickMath,2635,14,2653
SilverMaddy,2808,14,2672
SimonDavid,1794,28,1304
Skai.Jam,3850,28,1889
Skiminok,1673,28,1275
SkippyJ,4543,14,2839
Sklyack,6146,28,2256
Skr,6662,40,642
Slavik990,8289,28,2369
Slayhis,6302,14,2964
Smartpiggy,7582,40,717
SmirnovBoris1,830,28,1121
Soops,7029,28,2316
SourceCode,5091,28,2134
Sp3000,7389,24,2502
SparrowG,5848,14,2933
Spect506,6520,40,626
Spidy88,2314,28,1450
SpiritsUnite,8685,40,843
Squarefk,5122,28,2141
SquatmanJr,2758,28,1596
Steffueue,6099,28,2254
Stephenn,3721,14,2766
Storm,982,28,1137
Stratocoder,6598,63,220
Stray.Bird,1761,28,1294
Stumble,7775,40,739
SubCero,5076,14,2885
Subscheme,8512,38,1051
SummerDAway,6247,73,46
Sunliy,9213,40,911
Sunny,3886,63,146
SunnyK,7147,14,3002
SuperJim,2482,28,1500
SuprDewd,3203,63,134
SurendraM,7465,38,1020
Swarnaprakash,2278,28,1447
T.Insane,9032,77,34
TLMN,9227,50,420
TRYang,3054,63,131
TV4Fun,3503,28,1797
Tadrion,1461,14,2544
Taehyun,9518,73,99
Taejo,3165,63,133
Taghi,4329,14,2821
Tagussan,5108,28,2137
Taha.Mahmoud,1497,28,1232
TaiTai,8461,63,282
Taizo,6714,38,988
Takkie,4718,14,2861
Takuma,9275,50,423
Tamanna,3898,28,1901
Tan909090909090,7004,100,8
TarifEzaz,4791,14,2868
Tariqul,6387,63,210
Tate,4778,40,504
Tavo92,2711,63,129
Ted.freedoom,9617,28,2418
TedTed,8689,40,844
Tedday,1393,28,1211
Tedxz,8824,40,861
Teferi,6971,50,343
Tenyoku,6412,40,614
Thachnh,5708,28,2215
The.One.Ring,2113,28,1395
TheCamel,4189,28,1959
TheKro,8992,38,1069
TheOnlyMego,6276,14,2963
TheParadoxTurtle,3753,28,1863
TheRaven,5646,40,552
TheTaintedOne,3198,28,1715
Theorem,8633,40,834
TheoristOfLightAndDark,2292,28,1448
Thisnicknameisnotavailable,8890,28,2399
ThmX,3646,14,2761
Thomas.94,2657,28,1564
Thomaswilly,5643,14,2919
Tifuera.,3265,28,1731
TimOfTheCodeJam,2533,28,1514
TimberManiac,4849,14,2872
Titus,4757,40,501
ToN.AC119,6507,63,215
ToR,4298,40,486
TomHsu1990,3235,28,1727
TomWij,5031,28,2124
Top,4637,28,2047
TopcoderTY,6282,38,979
TotallyNotAProgrammer,3429,28,1777
Tractable,4190,14,2810
Tranvick,1535,28,1243
TrePe,6762,50,341
Trewq,6718,49,435
TriPhoenix.de,1662,28,1266
TryNull,4020,28,1923
Tudou,2738,14,2669
TungBui,5313,14,2901
Turi,6511,63,216
Turk,4286,28,1977
TwCoder,6514,28,2278
TwigHK,2791,28,1606
UT.Niels,1925,14,2583
UltraSuperboy,8097,50,380
Ulysses,7509,26,2455
UminchuR,6078,14,2948
