user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0alex,-,-,-,22,C++,-,133,-,1,-,-,-1,14,-,-,-,Unknown error,-,-,-
0x00000000,0,0.00,0.00,2,C,-,50,0,0,0,0,139,0,0,0,8016,-,Segmentation fault,1436,0.00
112atn323,0,0.04,0.00,28,Java,-,276,0,0,0,0,1,0,64,0,6356,-,java,21384,0.04
19891101,-,-,-,22,C++,-,101,-,0,-,-,-15,0,-,-,10160,-,Timeout,-,-
200,0,0.00,0.00,10,Python,2.7,34,8,0,0,0,0,0,8,0,1579,-,-,6604,0.00
2rf,0,0.01,0.00,4,Python,3.5,28,0,0,0,0,0,0,0,0,-,-,-,7724,0.00
317070,0,0.03,0.01,5,Python,2.7,61,0,0,0,0,0,10,8,0,2287,-,-,21428,0.02
3abdelazim,0,0.00,0.00,2,C++,-,28,0,0,0,0,0,0,0,0,11904,-,-,2376,0.00
551100kk,0,0.00,0.00,0,C++,-,58,0,0,0,0,0,0,1328,0,10984,-,-,2612,0.00
916852,-,-,-,-,C++,-,-,-,-15,-,-,-1,-,-,-,-,Timeout,-,-,-
9mat,0,0.00,0.00,16,C++,-,52,0,0,0,0,0,0,0,0,9912,-,-,2468,0.00
ACgege,0,0.00,0.00,8,C++,-,36,0,0,0,0,0,0,0,0,8936,-,-,2436,0.00
AHdoc,0,0.00,0.00,5,C++,-,42,0,0,0,0,0,1,0,0,10112,-,-,2560,0.00
AK93,0,0.00,0.00,4,C++,-,69,0,0,0,0,136,0,0,0,10048,-,Unknown,2308,0.00
ANEvans,0,0.07,0.00,5,Java,-,37,0,0,0,0,0,0,64,0,1326,-,-,24640,0.07
ARechitsky,0,0.04,0.00,16,Java,-,112,0,0,0,0,1,5,64,0,1612,-,jav,21768,0.04
Abhinand,0,0.04,0.00,14,Java,-,57,0,0,0,0,0,0,64,0,1731,-,-,21704,0.04
AdityaDeepak,0,0.00,0.00,0,C++,-,41,0,0,0,0,136,1,0,0,11072,-,Unknown,2364,0.00
Agentchuck,0,0.00,0.00,16,C++,-,103,0,0,0,0,255,8,0,0,12392,-,Unknown,2456,0.00
Agone,0,0.07,0.00,8,Java,-,23,0,0,0,0,0,0,64,0,1111,-,-,24656,0.06
AkaCoder,0,0.04,0.01,17,Java,-,72,0,0,0,0,0,3,64,0,2646,-,-,21460,0.03
AkashSwami,-,-,-,8,C#,-,37,-,0,-,-,1,2,-,-,4608,-,: System.IO.DirectoryNotFoundException,-,-
Akigeor,0,0.00,0.00,0,C++,-,91,0,0,0,0,0,1,0,0,9896,-,-,2708,0.00
Aksenov239,0,0.05,0.00,14,Java,-,71,0,0,0,0,0,0,72,0,2223,-,-,22228,0.04
Al3ks1002,0,0.00,0.00,9,C++,-,82,0,0,0,0,0,0,0,0,10016,-,-,2584,0.00
Alexander86,0,0.00,0.00,7,C++,-,58,0,0,0,0,0,0,0,0,10088,-,-,2528,0.00
Alwahsh,0,0.00,0.00,3,C++,-,47,0,0,0,0,0,0,0,0,11160,-,-,2464,0.00
Ambling,0,0.08,0.00,7,Java,-,34,0,0,0,0,0,1,64,0,1275,-,-,24988,0.07
Amirnasr,0,0.00,0.00,48,C++,-,97,0,0,0,0,136,616,0,0,11928,-,Unknown,2320,0.00
AmolMandhane,0,0.04,0.00,7,Python,2.7,20,8,0,0,0,0,0,0,0,1238,-,-,21400,0.03
AnPelec,-,-,-,14,C++,-,51,-,1,-,-,-1,2,-,-,-,No such file or directory,-,-,-
Anardael,0,0.00,0.00,5,C++,-,53,0,0,0,0,136,0,0,0,11392,-,Unknown,2388,0.00
AndyAder,0,0.00,0.00,7,C++,-,33,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1420,0.00
Anta0,0,0.00,0.00,41,C++,-,363,0,0,0,0,0,51,0,0,109160,-,-,2788,0.00
AntiForest,0,0.00,0.00,11,C++,-,71,0,0,0,0,0,2,0,0,11296,-,-,2528,0.00
Anyrainel,0,0.00,0.00,0,C++,-,23,0,0,0,0,0,0,1328,0,7824,-,-,2380,0.00
ArKobel,0,0.00,0.00,9,C++,-,52,0,0,0,0,0,0,0,0,10752,-,-,2580,0.00
Areseye,0,0.00,0.00,7,C++,-,53,0,0,0,0,0,0,1328,0,9832,-,-,2512,0.00
Arhno,0,0.04,0.01,17,Python,2.7,55,8,0,0,0,0,1,8,0,2455,-,-,21204,0.03
Aries512,0,0.04,0.00,34,Java,-,404,0,0,0,0,1,1,64,0,11065,-,java,21688,0.04
Ariza,0,0.00,0.00,5,C++,-,62,0,0,0,0,0,0,0,0,9024,-,-,2572,0.00
