user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
072988,-,-,-,9,C++,-,57,-,0,-,-,-15,0,-,-,49568,-,Timeout,-,-
0806580124,-,-,-,0,C++,-,44,-,0,-,-,-15,0,-,-,27840,-,Timeout,-,-
0xfd,0,0.00,0.00,9,C++,-,61,0,0,0,0,134,4,0,0,11232,-,Unknown,2504,0.00
101SejelyeYoojung,-,-,-,9,C,-,50,-,4,-,-,-1,0,-,-,-,-,-,-,-
13k,-,-,-,8,Python,3.5,53,-,0,-,-,1,1,-,-,-,-,File or Dir not found,-,-
178855371157,-,-,-,6,Python,2.7,17,-,0,-,-,-15,0,-,-,951,-,Timeout,-,-
1ed,0,0.09,0.04,8,Java,-,48,0,0,0,0,1,4,72,0,1951,-,java.io.FileNotFoundException:,23800,0.04
1nadequacy,-,-,-,13,C++,-,59,-,1,-,-,-1,0,-,-,-,Unknown error,-,-,-
2332933,-,-,-,8,C++,-,47,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
3230391,0,0.08,0.00,0,C++,-,55,0,0,0,0,0,0,0,0,38216,-,-,10292,0.08
37ae912,0,0.76,0.00,14,C++,-,29,0,0,0,0,0,5,0,0,7440,-,-,2352,0.75
3of7,-,-,-,3,C++,-,58,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
3xian,0,0.00,0.00,9,C++,-,49,0,0,0,0,0,1,0,0,10416,-,-,2568,0.00
42Life,-,-,-,9,C#,-,58,-,0,-,-,-15,10,-,-,4096,-,Timeout,-,-
4TShirt,0,4.13,3.18,4,C++,-,83,0,0,0,0,0,3,137216,0,38720,-,-,2756,0.94
4sh1sh,0,3.19,0.00,1,C++,-,34,0,0,0,0,0,0,0,0,24392,-,-,2684,3.18
5l2,-,-,-,2,C++,-,55,-,0,-,-,-15,7,-,-,9864,-,Timeout,-,-
77696c6c,-,-,-,5,Java,-,55,-,0,-,-,-15,9,-,-,2296,-,Timeout,-,-
7henick,0,7.36,0.09,10,Java,-,38,0,0,0,0,0,6,72,0,1719,-,-,285944,7.30
8163264128,0,1.35,0.00,2,Java,-,41,0,0,0,0,0,0,72,0,1378,-,-,57568,1.34
830,-,-,-,6,Python,2.7,17,-,0,-,-,-15,0,-,-,744,-,Timeout,-,-
9mat,-,-,-,13,C++,-,82,-,1,-,-,-1,1,-,-,-,redeclared,-,-,-
ACKOKO,0,0.00,0.00,3,C++,-,43,0,0,0,0,0,0,0,0,10008,-,-,2684,0.00
ACMonster,-,-,-,4,C++,-,31,-,0,-,-,-15,1,-,-,24808,-,Timeout,-,-
ACPrimer,0,1.29,0.00,1,C++,-,35,0,0,0,0,0,104,8,0,7888,-,-,2380,1.28
ACSeed,0,4.57,0.00,4,C++,-,67,0,0,0,0,0,2,0,0,7824,-,-,2372,4.57
ACmyth,-,-,-,7,C++,-,54,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
ACube,0,3.08,0.02,23,C++,-,85,0,0,0,0,0,0,0,0,53456,-,-,162296,3.06
ACvon,-,-,-,8,C++,-,52,-,0,-,-,-15,0,-,-,37664,-,Timeout,-,-
ADRush,0,0.10,0.05,14,Java,-,79,0,0,0,0,0,10,72,0,2700,-,-,23644,0.04
AEtheReal,0,3.08,0.00,9,C++,-,39,0,0,0,0,0,0,0,0,25176,-,-,2504,3.08
AGrover,0,0.05,0.00,20,Java,-,91,0,0,0,0,1,11,72,0,3445,-,java.lang.ArrayIndexOutOfBoundsException:,23564,0.04
AIMag,0,2.88,0.00,12,C++,-,49,0,0,0,0,0,0,0,0,24496,-,-,2760,2.87
AMV,-,-,-,16,Python,2.7,20,-,0,-,-,-15,13,-,-,907,-,Timeout,-,-
APZ,0,7.33,0.10,19,Java,-,51,0,0,0,0,0,2,80,0,2455,-,-,435832,7.27
AReddy,0,0.05,0.00,7,Java,-,81,0,1,0,0,1,3,72,0,3033,Unknown error,java.io.FileNotFoundException:,23900,0.04
AS1,0,2.52,0.02,5,C++,-,45,0,0,0,0,0,0,0,0,36912,-,-,83932,2.50
ASCII,-,-,-,3,C++,-,38,-,1,-,-,-1,0,-,-,-,Unknown error,-,-,-
ASotelo,0,1.35,0.17,2,Java,-,37,0,1,0,0,1,3,72,0,2322,Unknown error,java.io.FileNotFoundException:,626356,1.27
ATe,-,-,-,11,Java,-,37,-,0,-,-,-15,4,-,-,2410,-,Timeout,-,-
AVictor,-,-,-,12,C++,-,40,-,0,-,-,-15,0,-,-,38408,-,Timeout,-,-
AbuHijleh,0,0.05,0.00,5,Java,-,53,0,0,0,0,0,1,72,0,1759,-,-,23788,0.04
Acev,0,0.00,0.00,19,C++,-,78,0,1,0,0,127,2,0,0,-,Unknown error,Command not found,1388,0.00
AdGold,-,-,-,2,Python,2.7,18,-,0,-,-,-15,1,-,-,1199,-,Timeout,-,-
Adel,0,1.24,0.00,3,C,-,51,0,0,0,0,0,0,0,0,7432,-,-,1368,0.90
Adelaide,-,-,-,2,C++,-,31,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
AekdyCoin,0,1.78,0.01,7,C++,-,79,0,0,0,0,0,1,0,0,14120,-,-,137304,1.77
Aerodonkey,0,2.53,0.00,1,C++,-,26,0,0,0,0,0,0,0,0,25160,-,-,2640,2.53
Ahbong,-,-,-,7,Python,2.7,31,-,0,-,-,-15,3,-,-,1430,-,Timeout,-,-
AhmadMamdouh,0,9.08,0.10,2,Java,-,28,0,0,0,0,0,0,72,0,1586,-,-,438156,9.10
AhmedRashad,0,9.43,0.13,7,Java,-,38,0,0,0,0,0,0,80,0,1971,-,-,541924,9.39
Akollias,-,-,-,8,C++,-,72,-,1,-,-,-1,3,-,-,-,not declared,-,-,-
Al3kSaNdaR,0,0.00,0.00,33,C++,-,62,0,0,0,0,0,4,0,0,16384,-,-,2624,0.00
Aleksei,0,0.00,0.00,4,C++,-,45,0,0,0,0,0,0,8,0,33128,-,-,2492,0.00
Aleksi,0,6.02,0.00,6,C,-,35,0,0,0,0,0,0,0,0,9320,-,-,1384,4.40
Aletos,-,-,-,48,Java,-,278,-,0,-,-,-15,94,-,-,2758,-,Timeout,-,-
AlexDoris,-,-,-,2,C++,-,44,-,0,-,-,-15,0,-,-,25488,-,Timeout,-,-
AlexFetisov,0,1.12,0.00,8,C++,-,55,0,0,0,0,0,0,0,0,42288,-,-,119552,1.11
AlexGran,0,0.00,0.00,22,C++,-,62,0,0,0,0,0,0,944,0,28944,-,-,2724,0.00
AlexLin,-,-,-,7,Python,2.7,27,-,0,-,-,-15,1,-,-,1202,-,Timeout,-,-
AlexWMF,-,-,-,5,Python,2.7,16,-,0,-,-,-15,0,-,-,807,-,Timeout,-,-
Alexander86,0,2.59,0.00,6,C++,-,60,0,0,0,0,0,0,0,0,25496,-,-,2472,2.59
AlexanderBolshakov,0,0.04,0.00,20,Java,-,99,0,0,0,0,0,3,72,0,2834,-,-,23672,0.03
AlexisD,0,0.71,0.00,3,C++,-,35,0,0,0,0,0,0,0,0,9960,-,-,2616,0.71
Aliaksei,0,0.60,0.00,6,C++,-,50,0,0,0,0,0,5,8,0,10256,-,-,2332,0.60
