user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0rang3,0,0.13,0.00,17,C++,-,66,0,0,0,0,134,2,0,0,30904,-,underflow error reading the file,6552,0.06
0x00000000,0,0.00,0.00,7,C++,-,95,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1416,0.00
0x42,0,0.07,0.01,23,Java,-,58,0,0,0,0,1,0,72,0,2429,-,java.util.NoSuchElementException,25628,0.05
0xb0c5,-,-,-,7,Python,2.7,14,-,0,-,-,1,0,-,-,750,-,Unknown,-,-
11122976,0,0.00,0.00,9,C++,-,73,0,0,0,0,0,10,0,0,11024,-,-,2480,0.00
19891101,-,-,-,36,C++,-,164,-,0,-,-,-15,3,-,-,24304,-,Timeout,-,-
1ed,-,-,-,27,Java,-,134,-,0,-,-,-15,13,-,-,3941,-,Timeout,-,-
200,-,-,-,12,Python,2.7,42,-,0,-,-,-15,0,-,-,1866,-,Timeout,-,-
2rf,0,0.04,0.00,15,Java,-,118,0,0,0,0,1,4,72,0,3709,-,java.io.FileNotFoundException:,23680,0.03
317070,-,-,-,20,Python,2.7,75,-,0,-,-,1,8,-,-,3810,-,ValueError,-,-
354898002,0,0.00,0.00,29,C++,-,66,0,0,0,0,0,0,0,0,28376,-,-,2648,0.00
37ae912,-,-,-,13,C++,-,52,-,1,-,-,-1,3,-,-,-,expected primary-expression,-,-,-
3bdelra7man,-,-,-,6,C++,-,71,-,0,-,-,-15,2,-,-,33184,-,Timeout,-,-
4rias,0,0.00,0.00,8,C++,-,31,0,0,0,0,0,0,0,0,51992,-,-,2520,0.00
8163264128,0,0.06,0.00,5,Java,-,50,0,0,0,0,1,0,72,0,1713,-,java.util.NoSuchElementException,25520,0.05
8cbx,0,0.00,0.00,1,C++,-,51,0,0,0,0,0,0,0,0,29888,-,-,2292,0.00
9mat,-,-,-,27,C++,-,67,-,1,-,-,-1,1,-,-,-,redeclared,-,-,-
ACgege,0,0.00,0.00,9,C++,-,41,0,0,0,0,0,0,0,0,9752,-,-,2564,0.00
ACube,0,0.00,0.00,8,C++,-,55,0,0,0,0,0,2,0,0,60120,-,-,2588,0.00
ADJA,0,1.23,0.01,12,C++,-,59,0,0,0,0,0,2,0,0,27584,-,-,51496,0.86
AHdoc,0,1.67,0.01,9,C++,-,42,0,0,0,0,0,0,169960,0,10496,-,-,2608,1.05
AISarkin,-,-,-,18,C++,-,47,-,0,-,-,-15,0,-,-,10200,-,Timeout,-,-
AJ721,0,0.04,0.01,13,Java,-,79,0,0,0,0,1,75,72,0,2720,-,java.io.FileNotFoundException:,23680,0.03
AK93,0,0.00,0.00,6,C++,-,64,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1428,0.00
AKM,-,-,-,7,C++,-,51,-,0,-,-,-15,0,-,-,30648,-,Timeout,-,-
AKim,0,0.20,0.00,12,C++,-,72,0,0,0,0,0,1,0,0,11920,-,-,6412,0.10
AStepanov,0,0.08,0.00,12,Java,-,93,0,0,0,0,1,0,72,0,836,-,java.lang.ArrayIndexOutOfBoundsException:,28392,0.08
ATailouloute,0,0.07,0.00,9,C++,-,33,0,0,0,0,0,0,0,0,11160,-,-,6532,0.03
ATrosinenko,-,-,-,10,C++,-,68,-,1,-,-,-1,0,-,-,-,reference is ambiguous,-,-,-
AVictor,0,0.03,0.00,4,C++,-,32,0,0,0,0,0,0,0,0,9752,-,-,6616,0.03
AbandonZHANG,0,0.01,0.00,1,C++,-,113,0,0,0,0,0,3,0,0,8776,-,-,2284,0.00
Abdabef,0,0.00,0.00,5,C++,-,51,0,0,0,0,0,0,0,0,35416,-,-,2624,0.00
Acka,0,0.00,0.00,7,C++,-,37,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1352,0.00
AdGold,0,0.01,0.00,1,Python,2.7,18,8,0,0,0,0,8,0,0,934,-,-,6576,0.00
Aerodonkey,0,0.16,0.00,3,C++,-,40,0,0,0,0,0,0,0,0,33184,-,-,6160,0.07
Agentchuck,0,0.00,0.00,18,C++,-,140,0,0,0,0,255,21,0,0,30280,-,Unknown,2400,0.00
AhmadMamdouh,0,0.04,0.00,8,Java,-,76,0,0,0,0,1,3,72,0,1736,-,java.lang.NullPointerException,23616,0.03
Ahmah2009,0,0.06,0.00,11,Java,-,31,0,0,0,0,1,13,72,0,1736,-,java.util.NoSuchElementException,29812,0.05
AhmedFathyAly,0,0.22,0.01,15,Java,-,89,0,0,0,0,1,8,72,0,2700,-,java.lang.NumberFormatException:,102996,0.20
Ails,0,0.00,0.00,1,C++,-,37,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1380,0.00
AirRafer,-,-,-,26,C++,-,48,-,1,-,-,-1,3,-,-,-,not declared,-,-,-
Aith,0,0.00,0.00,5,C++,-,51,0,0,0,0,0,2,0,0,30008,-,-,2520,0.00
AizukiKoh,0,0.03,0.00,3,C#,-,54,0,0,0,0,0,0,0,0,3584,-,-,12280,0.03
Ajlohr,0,0.08,0.00,6,Java,-,48,0,0,0,0,1,0,72,0,1521,-,java.util.NoSuchElementException,25348,0.06
Al3kSaNdaR,0,0.72,0.00,12,C++,-,61,0,0,0,0,0,1,0,0,40488,-,-,61100,0.51
AlFa,0,0.67,0.01,5,C++,-,105,0,0,0,0,0,7,0,0,40640,-,-,62224,0.47
Alcarinquo,0,0.00,0.00,9,C++,-,57,0,0,0,0,0,0,0,0,8704,-,-,2676,0.00
