1595491_0 java khelman 25 5 42
1595491_0 java FFFFF 3 0 65
1595491_0 java alva0930 21 0 273
1595491_0 java dspyz 1 0 24
1595491_0 java dunkmaster 8 0 38
1595491_0 java mystic 11 0 50
1595491_0 java cardboardbox 2 2 53
1595491_0 java alexliver 4 0 59
1595491_0 java eatmore 11 0 69
1595491_0 java a2stnk 10 0 44
1285485_0 java khelman 48 26 184
1285485_0 java ymgve 53 5 330
1285485_0 java FFFFF 4 0 166
1285485_0 java alva0930 56 1 479
1285485_0 java dspyz 3 46 0
1285485_0 java dunkmaster 0 0 1
1285485_0 java mystic 22 7 119
1285485_0 java cardboardbox 12 8 236
1285485_0 java alexliver 4 35 30
1285485_0 java eatmore 13 15 156
1285485_0 java a2stnk 18 7 139
1483488_1 java khelman 19 10 41
1483488_1 java FFFFF 3 0 63
1483488_1 java alva0930 22 0 283
1483488_1 java dspyz 3 0 34
1483488_1 java dunkmaster 0 0 1
1483488_1 java mystic 4 0 37
1483488_1 java cardboardbox 1 2 69
1483488_1 java Smithers 7 0 29
1483488_1 java alexliver 2 1 55
1483488_1 java eatmore 11 0 75
1483488_1 java a2stnk 11 1 51
1483488_0 java khelman 19 10 41
1483488_0 java FFFFF 3 0 63
1483488_0 java alva0930 22 0 283
1483488_0 java dspyz 3 0 34
1483488_0 java dunkmaster 0 0 1
1483488_0 java mystic 4 0 37
1483488_0 java cardboardbox 1 2 69
1483488_0 java Smithers 7 0 29
1483488_0 java alexliver 2 1 55
1483488_0 java eatmore 11 0 75
1483488_0 java a2stnk 11 0 51
1595491_1 java khelman 25 5 42
1595491_1 java FFFFF 3 0 65
1595491_1 java alva0930 21 0 273
1595491_1 java dspyz 1 0 24
1595491_1 java dunkmaster 8 0 38
1595491_1 java mystic 11 0 50
1595491_1 java cardboardbox 2 2 53
1595491_1 java alexliver 4 0 59
1595491_1 java eatmore 11 0 69
1595491_1 java a2stnk 10 0 44
1285485_1 java khelman 48 26 184
1285485_1 java ymgve 53 5 330
1285485_1 java FFFFF 4 0 166
1285485_1 java alva0930 33 0 416
1285485_1 java dspyz 3 46 0
1285485_1 java dunkmaster 0 0 1
1285485_1 java mystic 22 7 119
1285485_1 java cardboardbox 12 8 236
1285485_1 java alexliver 4 39 31
1285485_1 java eatmore 13 15 156
1285485_1 java a2stnk 18 7 139
1483485_0 java khelman 14 0 58
1483485_0 java FFFFF 3 0 51
1483485_0 java alva0930 28 0 294
1483485_0 java dspyz 3 0 40
1483485_0 java dunkmaster 6 0 21
1483485_0 java mystic 10 0 58
1483485_0 java cardboardbox 1 2 37
1483485_0 java alexliver 4 8 51
1483485_0 java eatmore 11 0 67
1483485_0 java a2stnk 14 0 68
1595491_0 C Nicolas16 5 0 45
1595491_0 C hychen 4 0 36
1595491_0 C Smithers 4 3 22
1595491_0 C lzw75 11 12 24
1595491_0 C caf 11 3 39
1595491_0 C Berry 15 0 61
1285485_0 C Nicolas16 30 25 269
1285485_0 C hychen 10 0 112
1285485_0 C lzw75 53 22 140
1285485_0 C caf 46 16 179
1285485_0 C Berry 66 32 291
1483488_1 C Nicolas16 5 0 76
1483488_1 C hychen 3 0 23
1483488_1 C lzw75 17 5 37
1483488_1 C caf 16 5 47
1483488_1 C Chewbacca 7 0 50
1483488_1 C Berry 20 0 70
1483488_0 C Nicolas16 5 0 76
1483488_0 C hychen 3 0 23
1483488_0 C lzw75 17 5 37
1483488_0 C caf 16 5 47
1483488_0 C Chewbacca 7 0 50
1483488_0 C Berry 20 0 70
1595491_1 C Nicolas16 5 0 45
1595491_1 C hychen 4 0 36
1595491_1 C Smithers 4 3 22
1595491_1 C lzw75 11 12 24
1595491_1 C caf 11 3 39
1595491_1 C Berry 15 0 61
1285485_1 C Nicolas16 30 25 269
1285485_1 C hychen 10 0 112
1285485_1 C lzw75 53 22 140
1285485_1 C caf 46 16 179
1285485_1 C Berry 66 32 291
1483485_0 C Nicolas16 3 0 48
1483485_0 C hychen 5 0 23
1483485_0 C lzw75 8 0 17
1483485_0 C caf 11 0 39
1483485_0 C Berry 17 1 38
1595491_0 C++ srkib0y 8 0 71
1595491_0 C++ Scooooooorpio 16 8 71
1595491_0 C++ emppu 9 0 61
