user_id,blanks,coments,language,cloc
jstwo,23,10,C++,129
Jonick,6,0,C++,76
linguo,3,0,Python,55
Connector,4,0,C++,52
ib18,13,1,C++,69
FloppyCat,9,0,C++,53
paulocezar,3,0,C++,30
bogdan2412,6,0,C++,28
yep,16,0,C++,104
QuJun,11,0,C++,66
buko,9,0,C++,54
porker2008,7,0,C++,45
JohnSmith,5,0,C++,44
razor00,2,0,C++,49
alabax,23,6,C++,103
machy,19,4,C++,51
fent,12,0,C#,49
davidepallotti,3,4,C++,98
oceanjack,11,0,C++,59
burne,7,0,C++,83
Mikekin,11,0,C++,96
Jeru,2,0,C++,63
AlexanderL,6,0,C#,85
aluebs,10,0,java,68
Redbug,8,0,java,52
hirak99,7,2,C#,77
coquelicot,9,0,C++,54
pavelz,14,1,java,79
GunnERs,11,6,C++,68
GeKa,20,1,C++,103
Weasel,10,1,Python,48
chavit92,35,16,java,151
fuseidenamida,16,0,C++,120
Efyx,3,4,C++,98
0806580124,15,0,C++,123
JohannesF,15,1,Python,75
gzgqllxh,3,0,C++,56
sourspinach,44,4,C++,160
ycx,2,0,C++,31
Ganindu,2,4,java,107
KainanWang,8,12,C++,75
Scooooooorpio,10,0,C++,45
partisan,4,0,C++,52
Cesar1000,10,3,Python,70
lua,19,14,Python,141
AdrianKuegel,7,0,C++,43
Blakman,35,16,C++,151
dpustulka,7,0,C++,43
beingryu,13,10,C++,62
burdakovd,12,12,java,148
rayafjyblue,9,0,C++,66
PhilipPV,11,0,C++,87
DAle,10,0,C++,121
tbischel,24,0,C#,77
Tan909090909090,6,0,C++,46
mengpq,23,10,C++,129
Yao,11,0,C,87
KOTEHOK,8,0,C++,66
Taehyun,26,11,C++,106
olalia,50,4,C++,174
DarLam,15,0,java,122
delta4d,3,10,C++,84
treert,10,0,C++,62
hmao5,6,0,java,51
buda,10,0,C++,68
Presley,9,1,C++,63
tek1031,44,4,C++,160
AS1,5,0,C++,44
lakhask,10,0,java,45
SummerDAway,6,0,C++,43
MaxBuzz,8,0,java,66
eldering,3,0,C++,56
Boreas,2,0,C++,31
Ignat,2,0,C++,49
nyama,72,105,C++,157
vdave,16,0,C++,104
Ants,8,15,C++,99
strawberry,16,7,C++,98
JanKuipers,10,0,C++,43
kyuridenamida,10,0,C++,62
udalov,6,0,C++,58
rockaustin,3,0,C++,36
mystic,10,0,java,121
hirosegolf,3,0,C++,30
Andfive,2,0,C++,49
jpautom,56,6,java,228
Crush,2,0,C++,117
Garyzx,9,0,C++,107
monik,16,4,C++,101
graham,4,0,Python,57
shimps,0,0,C++,97
NoNoNo,7,1,C++,57
hpc,9,0,C++,53
AndriyM,8,0,C#,69
lmatt,8,15,C++,99
papaya,3,3,C++,51
Ratmir15,11,0,java,66
LiuKe,11,6,C++,68
AdrianRoos,11,0,C++,95
semiexp,47,4,C++,160
latsyrc,8,12,C++,75
tudosev,27,7,C++,84
rrk275,8,0,C++,52
meret,2,4,C++,107
