user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
00dnvtmf,-,-,-,0,C++,-,45,-,0,-,-,-1,1,-,-,9784,-,-,-,-
01110111,-,-,-,28,C++,-,102,-,0,-,-,-15,1,-,-,16264,-,Timeout,-,-
0210804,-,-,-,3,C++,-,36,-,0,-,-,-1,1,-,-,9112,-,-,-,-
0rang3,0,0.00,0.00,6,C++,-,58,0,0,0,0,134,2,0,0,10368,-,underflow error reading the file,2608,0.00
0x42,0,0.04,0.00,17,Java,-,38,0,1,0,0,1,0,64,0,1897,-,-,21648,0.04
0xrgb,-,-,-,11,C++,-,36,-,1,-,-,-1,1,-,-,-,No such file or directory,-,-,-
131131yhx,0,0.00,0.00,3,C++,-,29,0,0,0,0,0,0,0,0,10992,-,-,2592,0.00
15joeybloom,0,0.00,0.00,5,C++,-,55,0,0,0,0,0,0,0,0,8648,-,-,2600,0.00
178855371157,0,0.01,0.00,3,Python,2.7,7,8,0,0,0,0,0,0,0,769,-,-,8616,0.00
1NCID3R,0,0.00,0.00,5,C++,-,31,0,0,0,0,0,0,0,0,9720,-,-,2516,0.00
1ed,0,0.04,0.00,15,Java,-,76,0,0,0,0,1,6,64,0,2413,-,-,21536,0.04
2007,0,0.00,0.00,0,C++,-,34,0,0,0,0,0,0,0,0,11168,-,-,2592,0.00
2011aad,0,0.00,0.00,10,C++,-,37,0,0,0,0,0,8,0,0,11808,-,-,2572,0.00
2jjy,0,0.00,0.00,0,C++,-,39,0,0,0,0,0,0,0,0,9192,-,-,2640,0.00
2rf,0,0.01,0.00,4,Python,3.5,13,0,0,0,0,0,0,0,0,1311,-,-,8552,0.01
317070,0,0.04,0.02,8,Python,2.7,75,0,0,0,0,0,5,24,0,3691,-,-,21316,0.02
3190m,0,0.02,0.00,6,Python,3.5,14,0,0,0,0,0,4,0,0,1118,-,-,7720,0.01
357,0,0.01,0.00,2,Python,3.5,20,0,0,0,0,0,0,0,0,860,-,-,7784,0.01
4yn,0,0.00,0.00,2,C++,-,17,0,0,0,0,0,0,0,0,11168,-,-,2584,0.00
7HM,0,0.21,0.00,8,Java,-,25,0,0,0,0,0,5,88,0,1123,-,-,37628,0.19
8163264128,0,0.09,0.00,1,Java,-,27,0,0,0,0,0,0,64,0,1193,-,-,25068,0.08
ACErupt,0,0.00,0.00,3,C++,-,17,0,0,0,0,0,1,0,0,10056,-,-,2484,0.00
ACMonster,0,0.00,0.00,5,C++,-,64,0,0,0,0,0,1,0,0,9912,-,-,2712,0.00
AISarkin,0,0.00,0.00,5,C++,-,48,0,0,0,0,0,0,0,0,10512,-,-,2456,0.00
