user_id,penalty,points,rank
Etrnls,6580,53,750
Eureka6174,9317,53,1174
EvanBenn,3033,20,2108
EvgeniSergeev,5211,53,513
Evil.Moon,8521,20,2766
FameofLight,4694,20,2412
Fantoccini,8078,53,985
Fatest,10164,53,1219
Fatih,4571,53,401
Faylixe,5810,33,1710
Fcdkbear,3012,35,1475
FedyuninV,3951,53,293
Ferose,6112,20,2571
Fettn,6319,43,1304
FilipeArcanjo,9459,43,1458
FinalFantasy,9220,43,1452
Financier,7466,53,895
Finn,2418,10,2883
Finrodpoo,4463,33,1684
Fish.Miku,7531,53,907
Fixpoint,4838,53,444
Flabby,6837,20,2644
Flai,4109,20,2312
Floop,10144,53,1218
Flyer.Lee,5789,25,1822
Flyke,8394,53,1036
FocusD,8714,53,1096
Folery,2127,20,1951
Foobarbaz,3400,20,2177
Fory,6549,35,1554
Franky,6764,53,783
FrederickW,2091,10,2860
FreeAvalon,5690,20,2529
FrostBergs,8118,35,1599
Frostbite,6295,20,2586
Frostfrog,6718,53,774
Fulcrum,3884,53,286
Fumiya,5629,53,588
Futex,3814,53,276
FutureChaser,3176,53,184
GJH,7941,53,963
GUANG,6451,35,1548
Games,5197,20,2475
Ganindu,7518,43,1365
GaoYusong,8270,53,1018
Gareve,9420,53,1187
Gat,10116,33,1810
GauravGaurav,4538,20,2387
Gautham,4271,20,2340
Geners.S,1979,10,2849
Genetic,5331,20,2492
GeniusYan,8871,53,1121
Genyaz,2743,53,125
GetMeng,5067,53,482
Gigz,4095,53,320
Glen,7412,53,887
Gluk,8541,100,15
Gnefihz,4996,20,2450
Gnurdux,7791,53,948
GoldenSection,2964,20,2098
Goongle,2518,20,2017
GordonFremen,5568,43,1282
GrahamDennis,3246,20,2149
GrantZ,4061,35,1486
Grapland,6671,53,763
Gravekper,7453,53,893
Grayluck,4853,53,451
GreenPeace,4819,53,442
Greentie,6703,20,2634
Greepruy,8739,25,1861
Gricha,5020,20,2454
Grzesiu,4965,53,468
Gunchars,10070,53,1215
Guru991,4488,20,2378
HJWAJ,6291,53,700
HTC,8409,20,2757
HaaS,3521,53,235
Hachimori,2779,20,2063
Hackson,8611,43,1414
Hamition,6067,53,653
Hamzawy,4688,20,2411
Handojo1,4070,53,314
Hanieh,8583,20,2770
Hao.Wu,5650,53,589
Haotian,5434,20,2505
HarryLv,4505,43,1246
Harrywy,6929,53,804
Hawkslade,4827,43,1256
Hegemon,4343,33,1681
HellFalcon,5711,53,604
HelloWorlder,6134,53,671
HenrikRueping,8070,53,982
HexTree,5459,53,562
HiltonLange,1833,53,73
HimadriC,2129,20,1952
Hirakendu,4489,20,2379
HisRyanness,2087,10,2859
Hohol,8456,53,1053
HonMing,4195,53,334
Hoon,7480,53,898
HouXiang,8633,53,1084
Hsiu,4758,53,431
Huanpo.Lin,3764,53,266
Hulky188,5026,33,1696
Hunyadym,5884,53,627
Hy15,2114,10,2861
I.can.fly,3080,10,2958
I.love.Hoang.Yen,2736,53,123
IManifold,8934,53,1128
IP314,3775,53,270
IcaroKume,5341,33,1701
IdahoJacket,8320,53,1026
IdoLivneh,3786,20,2255
Igor.Kondratiev,2661,10,2908
Im.A.Name,5963,43,1291
Imsbuno,4606,53,406
Indistinguishible,5671,53,596
Iradrille,7991,15,2811
Ivyn,7958,53,964
IwfWcf,6535,53,743
J0..0K,5936,53,634
J3ffreySmith,3940,20,2284
JAPLJ,4620,53,409
JFEC,6626,33,1727
JFantasy,3244,20,2148
JJLDJR,5116,53,493
JMe,5208,20,2478
JMunz,5919,20,2552
JWZH,7376,20,2685
JaanusKp,4844,25,1817
Jabberwockey,4790,20,2429
Jabberwocky,2790,10,2922
Jami,5357,35,1513
Jan.D.Huang,8267,53,1017
Jane1123,2783,20,2064
JcChen,6632,53,756
JeHyun,8447,20,2760
Jed,5859,53,626
Jeffles,8804,53,1112
Jeffrey0,7961,35,1595
Jennica,8344,35,1606
Jeoygin,7275,53,859
Jeremis,7603,43,1370
Jerica,6478,20,2607
JerryKim,6585,43,1318
Jesus.Mesias,5959,20,2557
Jesuska,4552,33,1687
Jethol,6539,15,2805
Jiabin,7042,53,821
Jimbly,2200,53,84
JimmyGNU,2678,20,2043
Jinfu,4609,53,408
JmJ,7644,20,2716
Joe.,4707,20,2418
JoeClark,5509,20,2514
Johan.de.Ruiter,2425,20,1998
John.Marin,7965,53,966
JohnSmith,8167,53,1004
Johnny.W,4384,20,2359
Jojo.le.Barjos,7283,20,2678
Joker,1546,20,1898
JonQueue,6911,33,1736
Jondale,9123,43,1448
JulienC,7580,43,1369
Jump,3494,10,3030
JuniorHsu,8054,53,980
Junkbot,2895,20,2085
Jushisan,7931,35,1593
JustN,2746,20,2055
Justin24,8963,43,1443
JustinKang,8119,53,999
Jv.Chen,7128,20,2667
K0414,6430,20,2601
Kabiro,4671,20,2409
Kaie,3586,20,2225
Kaizero,8599,53,1077
KamK,3068,10,2954
Karinsu,6438,53,727
KarlisS,4634,53,411
Karolis.Greblikas,6269,43,1302
Kawazoe,3404,20,2178
KeLi,1599,20,1904
KeiTaki,7533,53,909
Kelvin.W,3040,10,2950
Kengood,6371,25,1827
KenjiH,9744,53,1208
Kennyboy,5256,53,524
Keno,3760,35,1481
Kepnu4,3041,53,167
Kerwong,7738,20,2725
KeyboardDrummer,4645,20,2402
Khaled.Helmy,7653,25,1845
Kimi.Arthur,6723,53,777
KirarinSnow,7688,20,2719
Kiroxas,9631,53,1201
Komaki,9704,70,60
Koper,3989,53,300
Korvin,7603,20,2710
Kostroma,9262,35,1642
Kovell,2636,20,2034
KrK,4514,53,387
Kraken,1667,20,1907
Krendil,8917,43,1441
Krevan,6738,33,1730
Krige,7539,20,2698
Kriiii,2216,53,88
Krwlng,3778,43,1235
Kumazan,3123,20,2122
KuoE0,2703,10,2912
Kyousuke,7198,53,844
L.S.,2413,10,2882
LDS,9250,53,1169
LGM,4844,53,446
LJL,3941,20,2285
Lafsody,8164,53,1003
Laguana,6540,53,745
Lamoshalt,7751,43,1378
Landrew,8629,53,1083
Laptro,3522,20,2201
Lathentar,2398,10,2880
Latifrons,2144,20,1955
LawlyET,8954,20,2784
LayCurse,1205,53,62
Leewings,9358,35,1644
Lefteros,8391,20,2752
LegendMaker,4439,20,2371
LeoYu,4038,53,310
Leon269,7665,25,1846
Leonrad.Xu,4829,53,443
LeppyR64,6190,53,678
Leszko,7618,35,1583
Leustagos,5420,53,556
Lev,9079,53,1147
Levy,7418,53,888
Lewin,1103,20,1882
LiWei,8891,53,1124
Life,4197,20,2329
LightXu,4769,20,2426
Lightmoon,7618,53,920
Lily,8504,53,1061
Liming,6649,20,2627
LinJiYuan90,5939,20,2556
LindseyS,4815,15,2799
LinesPrower,6180,70,27
Linksku,3016,10,2947
Liuexp,8677,53,1092
Lizardman,5445,20,2506
Ljq,3038,53,164
Ljxxx,2807,53,134
Lost.dog,9089,15,2821
Luiz.Afonso,3906,53,290
Luizim,8621,53,1079
Luzfel,6242,33,1718
Lwins.,6881,20,2648
M.Saito,5078,53,487
M.seleem,8397,15,2817
M3Nd1,10060,35,1662
MAD4000,3300,10,2999
MAS,3189,10,2973
MBT,6847,33,1733
MDT,1914,20,1931
MDantas,4588,15,2798
MKTBone,3330,10,3004
MRoizner,7716,100,10
MSPA,8793,33,1792
Maf,9054,53,1142
MaharanaPratap,3314,10,3000
Maja,4409,53,368
Makandriaco,9427,43,1456
Maksud,6713,53,773
Marcio,5139,53,498
Marina,1410,20,1893
MarioYC,2861,53,141
MarkLodato,7600,20,2708
MartinThoma,2391,10,2879
Martynas,5885,35,1530
Maryann,5868,70,26
MasterGinger,3330,10,3004
MatMatMat,5277,53,528
MatRush,6358,20,2593
Math.Wizard.Boy,2239,53,91
Matjaz,5148,53,500
Matts001,2718,20,2048
Maulikmihir,7140,33,1745
Megamug,7118,53,832
Melvar,3153,20,2128
Merkurev,2618,53,113
MiSawa,7203,43,1349
MiameRishio,4957,20,2446
Miaowu,4329,25,1815
Michael.Huang,3159,10,2967
Mickalot,3717,20,2244
MiddleBastard,8281,35,1603
MikeLiang,2307,20,1976
MikelTheProgrammer,6088,25,1824
MilesEdgeworth,6495,53,737
Milik,3400,33,1669
MinWoo,4325,20,2350
Ming.G,6963,20,2651
MiniGolf2000,8872,15,2820
Minilek,7120,53,833
Mister,3353,53,211
Mitsaras,9483,43,1459
Mixolyde,6442,33,1722
Moa7ed,9237,43,1453
Moezen,8092,53,995
Mohamed.Gaber,2277,20,1969
Molwen,4072,53,316
MonEtoile,8308,53,1023
MooseBoys,7698,43,1376
Mopriestt,6390,53,716
Morad2145,6553,53,746
Mozaru,8465,15,2819
Mr.Cat,7414,43,1358
Mr.M,5452,20,2508
Mr.Shogan,3364,10,3009
MrRoach,2530,20,2019
Mumu,2734,20,2052
Murphy,2558,53,109
Murugan,9014,33,1799
MuslimAndProud,4669,20,2408
Myrannas,1398,10,2827
Mystic,4119,53,323
NAFIS,4008,20,2294
NALP,4873,35,1502
NBondoux,4066,20,2305
NFXZ,9662,53,1204
NP...np,3752,53,264
NSACryptos,3390,10,3014
Nabb,6099,35,1538
NacRuno,4485,20,2377
Naonao,2043,53,81
Naren,3537,20,2208
Narg.,2329,53,98
Nasa,7866,43,1385
NateRiver,5103,53,491
Natto55,5079,20,2459
Navid,3408,53,215
Necail,5934,53,633
Nedy88,4077,53,318
NefariousZhen,3643,53,252
Nehas,8366,33,1778
NeilV,4834,43,1257
Nekomimimi,6538,20,2615
NeoLynX,9261,33,1807
Nera,4155,20,2323
Nevermore,3543,20,2210
NewMoon,3594,20,2229
Nia159630,7063,53,824
Nickle,4683,43,1251
Nickyname,8416,15,2818
NicoTheDude,8438,33,1781
Night.Fury,5414,53,555
Nightmie,7004,53,816
NilayVaish,6479,20,2608
Nilct,7398,53,885
NioBium,8514,53,1064
Nipuna.Samarasekara,1511,10,2830
Noam.S,4698,53,423
Nomier,6917,43,1333
Nooodles,3445,43,1233
NormalGeek2,1584,20,1900
Nothing.L,6646,20,2624
Nova2358,9103,53,1151
Novalis.DMT,8874,35,1626
NuTtY,7109,20,2663
NumberCruncher,3975,53,299
Nxun,5169,35,1508
OMGTallMonster,6795,53,787
ONP,2452,53,104
OR.Director,3719,53,260
OSL,6894,33,1735
Ohfuji,9407,35,1646
Oi.,3159,43,1231
OldMan,8042,53,976
OlliH,3558,20,2215
OmarQunsul,7344,43,1356
Onionpaste,4348,20,2352
OzzyH,3410,53,217
P.S.,9179,35,1637
PHutschemaekers,3365,20,2170
PONG,7964,53,965
Pajarskimantas,1073,20,1881
Palmtenor,4897,53,461
PaoDuroMacMoney,8859,33,1793
Pasqual45,7159,70,37
Paul.D,3891,20,2277
Paul.T,3508,53,233
PavelKunyavskiy,5315,53,537
Pedro100,7349,43,1357
PedroMalva,9268,53,1170
Pentose,6602,33,1726
Perlik,4419,20,2367
PeterG,2927,10,2935
PeterQian,3233,10,2986
Phil217,7931,35,1593
PhilNowell,6223,25,1826
Phoenix,5141,20,2471
PiAnte28,2130,20,1953
PiNtoS,3345,53,209
Piano,6429,53,724
PioneerAxon,7748,20,2727
Pitaga,3852,53,283
Plagapong,6489,100,6
PlayLikeNeverB4,4701,20,2415
Poita,5369,53,544
Polaris,4133,53,324
Polux,4961,20,2447
Polymorpher,5107,20,2463
Pondlife.v2,3968,20,2289
Pred4c3,8349,53,1029
PrimuS,3227,10,2984
Pt.Tp,5021,53,474
PurpleHeart,7558,53,913
PyroVortex,6078,53,656
QiMaster,8757,33,1790
Qiangcx,7349,53,874
Qili,4826,20,2434
QuantumCaffeine,2433,20,2001
QuePollo,5986,25,1823
Quelloquialism,5121,53,494
QuickBrownFox,4730,53,429
Quilan,7677,35,1584
R.Silva,8764,53,1106
RAD.,6654,53,758
RJL,2997,53,155
RKSharma,8251,43,1399
RachOutToChopin,5175,53,508
Radi,3385,20,2176
RafaelBrandao,6348,43,1308
RahulChk,4700,20,2414
RahulRajavel,6405,33,1721
RainG,7113,53,831
Ramocc,4533,53,391
Ramsey,5698,33,1708
RaulYsses,7592,20,2707
Rawnblade,6788,43,1326
RayQ,2968,10,2940
RealityBreaker,3241,10,2988
Rebelgecko,5346,20,2494
RedPain,2998,10,2943
Reikon,2198,20,1963
ReiraCofage,3013,53,156
RenatoFerreira,8917,53,1127
Renaudb,6777,35,1559
Renelvon,4958,33,1694
Revot,7918,53,960
RexII,9143,33,1804
Riatre,5710,53,603
RicardoHahn,3737,35,1479
Riddle,3130,53,178
Ridowan,1525,20,1897
Rijul,7761,35,1589
Rily,2748,20,2057
Ripounet,4863,53,452
Riversouther,8043,53,977
RoBa,8522,53,1066
RoastDuck,6619,35,1557
RobLachlan,3186,10,2972
Robert.Newey,8566,53,1072
RobertDadsUncle,6555,43,1316
Rocio,3454,20,2187
RodrigoBurgos,6079,53,658
Rodrily,4773,33,1691
Roger.Wong,6602,43,1321
RohitD,8317,20,2748
RonnyKaluge,8306,33,1776
RosePerrone,3062,10,2952
Rossi,6702,53,769
RuanYongliu,9696,70,59
Rustyoldman,1759,20,1917
Ryan,5434,35,1516
RyanBraganza,5217,43,1272
Ryannnnnnn,3838,53,281
Rycus,3336,20,2164
SAPikachu,4380,15,2797
SCL,8890,43,1439
SMeK,6140,20,2576
SVKzemco,2585,53,111
Saeed,8034,100,12
Saerdna,8953,53,1130
Sakib,5409,53,553
Sale,6494,20,2610
Salls,8101,35,1598
SamScott,7154,53,840
San1990,6563,43,1317
SandeepSinghChhabada,2576,10,2898
Sanik,2328,20,1982
Sanny,4428,53,373
Sapog,6192,53,680
SavchukAM,8701,20,2775
Sayakiss,5347,53,541
SceneTree,9148,70,55
Scooooooorpio,8732,53,1099
Scorpy,3270,10,2992
Scottington,8849,53,1117
Segovia,3735,20,2245
Seikang,4818,53,441
Sempr,4810,53,440
Serene.Phoenix,6196,53,681
SergeyLazarev,3769,53,268
SergeyRogulenko,2219,53,89
Sergo,6597,53,753
Sethera,4004,20,2293
Shaleen,5428,15,2801
Shangke7788,6290,53,698
SharpC,2639,20,2037
Shaun.Jackman,4825,20,2433
Shayan72,3872,20,2274
Shinta,3228,53,190
Shioju,3662,20,2237
Shloub,2939,20,2093
Shrek,5826,20,2542
SickMath,3781,43,1236
SimonSays,7468,33,1758
Simpleg,7562,20,2701
Siyong.huang,6109,53,665
Skai.Jam,2314,10,2873
SkidanovAlexander,2368,53,100
SkorKNURE,3597,53,245
Sktx,3810,20,2260
SkyMoon,3641,20,2235
Skyly,4329,53,352
SmartQuark,3321,20,2160
Smithers,8280,25,1856
Smylic,2952,53,149
Snackbar,4870,53,454
SnapDragon,4451,100,1
Sniper,1955,20,1935
Snipx,9057,53,1143
SoVa,7249,15,2809
Soarwind,8419,53,1042
SolB,4948,20,2445
Solontus,5646,20,2526
SoraKasugano,6341,53,706
Soultaker,5297,20,2487
Sp3000,4743,43,1253
SpaceDog,3137,20,2124
Spidy88,5310,33,1700
Spiller,7140,53,837
SpiritsUnite,9596,53,1198
Spooky,2972,53,152
Sprank,3863,20,2273
Spunky,2058,10,2857
SquatmanJr,9069,53,1145
Sriv74,7192,53,843
Starea,7836,53,956
Starvae,7425,43,1362
StephenH,4045,53,311
Storm,4175,20,2328
Stucki,8240,43,1398
Stumble,8284,53,1021
Stupidguy,4538,53,393
SuBaRaSi,2303,53,97
SubCero,7514,20,2696
Subscheme,4978,43,1262
Suichi,3900,53,288
SummerDAway,8160,20,2739
SumuduF,3749,35,1480
SuperJim,7206,43,1350
SuperZE,6351,53,709
Suphan,8028,53,974
SuprDewd,1560,10,2831
SysuXyc,3854,20,2270
TWW2,8067,20,2736
TamePurpleLlamas,7064,43,1342
Tamirri,9431,20,2791
Tangel,9409,35,1647
Taomin,7590,20,2705
TarasBob,8766,43,1422
Tat,4542,20,2388
Tate,2794,20,2068
Tavis,8805,35,1623
Tazh,7312,53,865
Team26,2332,20,1983
Tedtion,4030,53,307
Tedxz,8146,53,1002
Tekai.,3422,10,3021
Telion,5392,53,548
TemZar,6446,20,2603
Tenebrar,3509,20,2199
Teots,5657,53,590
Terence,9128,35,1633
Thanabhat,6113,53,666
TheRaven,8897,53,1125
Theertha,7233,53,852
Thelas,3271,10,2993
Themane,4425,20,2370
Theogry,5778,53,619
Theorem,7044,35,1565
TheoristOfLightAndDark,1959,20,1936
This,4205,53,336
Thomas.94,8415,35,1609
Thomas0809,3904,53,289
Thunderchief,2643,10,2906
Tigri,5890,20,2548
Tilps,7961,70,44
TimPaNi,4430,33,1683
TimeString,7615,53,918
Timus,6613,35,1556
Tinysun,8800,43,1427
Titandrake,7214,53,847
Titon,6849,43,1329
Tojgli,8107,43,1391
Tojot,5739,53,609
TomHall,6239,53,689
TomHsu1990,5479,33,1703
Tomik,6071,53,655
Tony,3106,53,176
Torden,4622,20,2396
Towhid,2641,20,2038
TravisErdman,3139,20,2125
TrePe,6185,43,1298
Trewq,9362,53,1178
TripleM,1468,53,64
Troublemaker,8588,33,1787
Trouger,5213,53,515
Troy,5772,53,617
Tsubosaka,6515,53,739
Turk,7098,35,1568
TurtleShip,5739,53,609
Typhon,8268,43,1401
UminchuR,8257,20,2744
Ummae,8850,53,1118
Unfunky,5504,53,568
UniFormiZatioN,2910,10,2933
UranusX,3818,53,277
Uriel,7509,20,2695
Ustc0108,3364,10,3009
Uyas,5073,53,484
VArtem,7549,70,41
VDQD,6720,53,775
VUAcoder,7255,20,2676
VaLaci,8308,43,1402
ValBazi,6705,53,771
VanillaMilkTea,9000,53,1137
Vanwaril,1765,10,2835
Vatt,7663,53,932
VeTwt,6863,20,2646
Verawy,5543,43,1280
Vinay1069,3815,33,1675
ViniciusCabessa,5134,53,497
VinyleEm,8330,53,1028
Voin,6688,20,2632
Volkyoe,2712,20,2047
Vrexu,7458,33,1756
Vytis,9223,35,1640
W4yneb0t,1551,53,65
WHHeV,7000,53,812
WSX,8422,100,14
Waceburg,3259,20,2152
WailingCC,4477,20,2376
WalkerShi,8559,53,1071
WangDong,3723,53,262
Wangshu,6578,35,1555
Washington,2785,20,2066
Waterret,9801,35,1660
WeiLiu,4482,53,382
Weijie,7390,53,880
Weiwei,3287,20,2156
WellyDP,7467,33,1757
WenX,2029,20,1944
WhiteBear,9126,70,54
Wideas,5354,53,543
Wil5on,4440,20,2372
Winmad,4256,53,344
Witzy,2762,20,2060
Wonch,8532,35,1613
Wongsezababin,3460,10,3024
WoodJohn,5820,20,2540
Wraith246,3241,20,2147
Xay,3269,53,198
Xazker,2244,53,92
Xhark,3831,53,280
Xixixixixixixixixixixixixihaha,8539,20,2768
Xopxe,4360,20,2354
Xuyith07,4399,53,366
XxX.Stu,7744,53,940
YTLee,1878,10,2841
YUKI.M,2858,53,139
YXR,5023,35,1507
YZF,4406,20,2363
Yak,6661,53,759
YerzhanU,3381,20,2175
Yinthewind,5409,53,553
Yizer,6760,53,782
Yokipi,6241,53,690
Yongwhan,7374,53,879
Yoshiap,4163,43,1242
YousefSalama,7231,35,1575
YuKiSa,3121,20,2121
ZILIANG,4380,53,360
ZUTI,5886,53,628
ZZZ,6554,20,2617
Zaphus,4697,43,1252
ZaviOr,5663,53,594
ZbanIlya,5659,53,592
ZePoLiTaT,8568,53,1073
Zeddy,6512,33,1725
ZeroDD,7215,35,1573
ZhangChi,4898,43,1260
Zhao,1417,10,2828
Zheka,7435,20,2687
Zhengfan,6400,53,717
ZhouErjin,5501,70,24
ZhouYuChen,2077,20,1947
Zhuojie,1793,53,72
Zine.Chant,5953,53,636
Zongxu,3189,10,2973
Zrfan,8314,53,1024
ZumZoom,6237,43,1300
Zygmunth,4113,20,2314
Zyqing1,2507,20,2008
a180285,6703,20,2634
a2stnk,4469,53,379
