user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
07c00,0,0.00,0.00,2,Python,2.7,21,8,0,0,0,0,4,0,0,875,-,-,6584,0.00
0alex,0,0.00,0.00,12,C++,-,106,0,0,0,0,0,11,0,0,30296,-,-,2508,0.00
0x00000000,0,0.00,0.00,2,C,-,47,0,0,0,0,139,0,0,0,8232,-,Segmentation fault,1332,0.00
0x42,0,0.04,0.00,30,Java,-,57,0,1,0,0,1,1,72,0,2139,Unknown error,java.io.FileNotFoundException:,23736,0.04
0xb0c5,0,0.00,0.00,5,Python,2.7,16,8,0,0,0,0,0,0,0,770,-,-,6664,0.00
112atn323,0,0.04,0.00,4,Java,-,53,0,0,0,0,1,0,72,0,2623,-,java.io.FileNotFoundException:,23788,0.03
178855371157,-,-,-,7,Python,2.7,17,-,0,-,-,-15,13,-,-,852,-,Timeout,-,-
19891101,-,-,-,17,C++,-,89,-,0,-,-,-15,0,-,-,10016,-,Timeout,-,-
200,0,0.00,0.00,10,Python,2.7,36,8,0,0,0,0,0,8,0,1683,-,-,6836,0.00
2011aad,0,5.91,2.98,8,C++,-,33,24,0,0,0,0,0,137224,0,10696,-,-,2480,0.99
2rf,0,0.01,0.00,3,Python,3.5,14,16,0,0,0,0,0,0,0,-,-,-,7848,0.01
317070,-,-,-,7,Python,2.7,40,-,0,-,-,1,10,-,-,2464,-,File or Dir not found,-,-
3230391,0,0.01,0.00,1,C++,-,27,24,0,0,0,0,0,0,0,8936,-,-,2600,0.00
37ae912,0,0.00,0.00,10,C++,-,49,0,0,0,0,0,1,0,0,33976,-,-,2368,0.00
3abdelazim,0,0.01,0.00,5,C++,-,30,24,0,0,0,0,0,0,0,10232,-,-,2544,0.00
551100kk,0,0.00,0.00,0,C++,-,24,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1320,0.00
74th,0,0.00,0.00,11,Python,2.7,31,8,0,0,0,0,5,0,0,1396,-,-,6816,0.00
916852,-,-,-,-,C++,-,-,-,-15,-,-,-1,-,-,-,-,Timeout,-,-,-
9charles,0,0.00,0.00,4,C++,-,26,0,0,0,0,0,0,0,0,9936,-,-,2724,0.00
9mat,0,0.01,0.00,15,C++,-,33,40,0,0,0,0,0,0,0,17336,-,-,2356,0.00
ACMonster,0,0.00,0.00,7,C++,-,68,0,0,0,0,0,1,0,0,9032,-,-,2520,0.00
ACgege,0,0.00,0.00,10,C++,-,38,0,0,0,0,0,0,0,0,16872,-,-,2608,0.00
AFGhazy,0,0.00,0.00,13,C++,-,128,0,0,0,0,0,137,0,0,20240,-,-,2332,0.00
AHdoc,-,-,-,7,Python,2.7,33,-,0,-,-,1,10,-,-,1611,-,File or Dir not found,-,-
AISarkin,0,0.00,0.00,14,C++,-,31,0,0,0,0,0,0,0,0,10040,-,-,2616,0.00
AJ721,0,0.21,0.02,10,Java,-,71,0,0,0,0,0,34,80,0,2053,-,-,173300,0.20
AK93,-,-,-,3,C++,-,50,-,0,-,-,-15,0,-,-,20080,-,Timeout,-,-
AKM,0,0.00,0.00,4,C++,-,29,0,0,0,0,0,0,0,0,10064,-,-,2380,0.00
AKim,0,0.00,0.00,11,C++,-,67,32,0,0,0,0,1,0,0,15056,-,-,2740,0.00
ANEvans,0,0.08,0.00,39,Java,-,63,0,0,0,0,0,10,72,0,1527,-,-,26256,0.08
ARGO,0,0.00,0.00,6,C,-,40,0,0,0,0,0,0,8,0,7808,-,-,1424,0.00
ARechitsky,0,0.05,0.00,19,Java,-,117,0,0,0,0,1,5,72,0,1609,-,java.lang.NullPointerException,25544,0.04
ASotelo,0,0.04,0.01,2,Java,-,67,0,1,0,0,1,5,72,0,4104,Unknown error,java.io.FileNotFoundException:,23580,0.02
ATailouloute,0,0.00,0.00,7,C++,-,45,0,0,0,0,0,3,0,0,9104,-,-,2532,0.00
ATrosinenko,0,0.00,0.00,6,C++,-,47,24,0,0,0,0,0,0,0,10000,-,-,2524,0.00
AVictor,0,0.43,0.00,5,C++,-,35,24,0,0,0,0,0,0,0,9800,-,-,6472,0.21
AaronYChan,0,0.04,0.00,17,Java,-,67,0,0,0,0,0,6,80,0,2597,-,-,23804,0.04
Abhinand,0,0.05,0.02,10,Java,-,53,0,0,0,0,0,0,72,0,1673,-,-,23540,0.02
AdGold,0,0.01,0.00,2,C++,-,25,0,0,0,0,0,0,0,0,16208,-,-,2408,0.00
AdityaDeepak,0,0.00,0.00,0,C++,-,48,24,0,0,0,0,1,0,0,10448,-,-,2508,0.00
Agentchuck,0,0.00,0.00,13,C++,-,73,0,0,0,0,255,6,0,0,12048,-,Unknown,2480,0.00
Agone,-,-,-,10,Java,-,31,-,2,-,-,-1,0,-,-,-,Unknown error,-,-,-
AhmadMamdouh,0,0.06,0.01,8,Java,-,70,0,0,0,0,0,1,80,0,1356,-,-,25264,0.05
AirRafer,0,0.01,0.00,49,C++,-,77,24,0,0,0,0,6,0,0,10320,-,-,2520,0.00
AkaCoder,0,0.00,0.00,11,C++,-,63,0,0,0,0,134,0,0,0,17712,-,underflow error reading the file,2516,0.00
AkashSwami,-,-,-,8,C#,-,39,-,0,-,-,1,0,-,-,5120,-,: System.IO.DirectoryNotFoundException,-,-
Akigeor,0,0.00,0.00,0,C++,-,51,0,0,0,0,0,1,0,0,8616,-,-,2664,0.00
Aksenov239,0,0.06,0.00,9,Java,-,53,0,0,0,0,0,0,80,0,1916,-,-,24652,0.05
Al3ks1002,0,0.00,0.00,12,C++,-,58,24,0,0,0,0,0,0,0,9352,-,-,2656,0.00
AlSaeed,0,0.00,0.00,4,C++,-,43,0,0,0,0,0,0,0,0,10112,-,-,2672,0.00
Alamin,0,0.00,0.00,11,C++,-,62,40,0,0,0,0,7,0,0,17472,-,-,2600,0.00
AlbertBuckeye,0,0.05,0.01,3,Java,-,64,0,0,0,0,0,6,80,0,3036,-,-,24540,0.04
AleksanderBalobanov,0,0.01,0.00,5,C++,-,59,32,0,0,0,0,0,0,0,14904,-,-,2592,0.00
Aleksei,0,0.00,0.00,1,C++,-,51,0,0,0,0,0,0,0,0,11552,-,-,2384,0.00
AlexFetisov,-,-,-,18,Java,-,114,-,0,-,-,-15,6,-,-,1222,-,Timeout,-,-
AlexVistyazh,0,0.00,0.00,12,C++,-,67,24,0,0,0,0,0,0,0,10184,-,-,2448,0.00
Alexander86,0,0.00,0.00,7,C++,-,54,0,0,0,0,0,0,0,0,10168,-,-,2336,0.00
Alexiski,0,0.00,0.00,2,C++,-,30,0,0,0,0,0,1,0,0,15880,-,-,2492,0.00
Alexnus,-,-,-,12,Java,-,41,-,1,-,-,-1,2,-,-,-,package does not exist,-,-,-
Alextrovert,0,0.01,0.00,12,C++,-,109,40,0,0,0,0,2,0,0,18328,-,-,2524,0.00
AliMalekzadeh,-,-,-,4,C++,-,33,-,1,-,-,-1,5,-,-,-,not declared,-,-,-
Aliaksei,0,0.00,0.00,1,C++,-,33,0,0,0,0,0,0,0,0,15592,-,-,2480,0.00
AlvinChow,0,0.04,0.00,13,Java,-,71,0,0,0,0,1,3,72,0,2464,-,java.lang.ArrayIndexOutOfBoundsException:,23616,0.04
Alwahsh,0,0.00,0.00,7,C++,-,65,0,0,0,0,0,0,0,0,47008,-,-,2628,0.00
Ambling,0,0.12,0.00,15,Java,-,50,0,0,0,0,0,70,72,0,1951,-,-,29788,0.12
Amirnasr,0,0.00,0.00,26,C++,-,45,40,0,0,0,0,425,0,0,18016,-,-,2568,0.00
AmolMandhane,0,0.14,0.00,3,Python,2.7,23,8,0,0,0,0,0,0,0,1094,-,-,6932,0.14
Amoo,0,2.67,0.00,11,C++,-,43,24,0,0,0,0,1,0,0,11432,-,-,6432,1.86
AnPelec,-,-,-,10,C++,-,38,-,1,-,-,-1,0,-,-,-,No such file or directory,-,-,-
Anardael,0,0.00,0.00,8,C++,-,48,48,0,0,0,0,2,0,0,23472,-,-,2548,0.00
AndreiNet,0,0.00,0.00,6,C++,-,32,40,0,0,0,0,2,0,0,17960,-,-,2516,0.00
Andretti,0,0.01,0.00,7,C++,-,42,24,0,0,0,0,0,0,0,8464,-,-,2232,0.00
AndyBloch,-,-,-,11,C++,-,90,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
AngryBacon,0,0.00,0.00,5,C++,-,48,48,0,0,0,0,2,0,0,21624,-,-,2440,0.00
AnhDo,0,0.16,0.00,1,C++,-,25,24,0,0,0,0,0,944,0,8776,-,-,2504,0.07
Anta0,0,0.00,0.00,1,C++,-,58,0,0,0,0,0,0,0,0,32056,-,-,2616,0.00
AntiForest,0,0.00,0.00,5,C++,-,29,24,0,0,0,0,2,0,0,10112,-,-,2380,0.00
Anton92nd,0,0.00,0.00,4,C++,-,46,24,0,0,0,0,0,0,0,8752,-,-,2736,0.00
AnyFire,0,0.00,0.00,7,C++,-,28,0,0,0,0,0,0,0,0,8296,-,-,2216,0.00
Anyrainel,0,0.02,0.00,0,C++,-,29,0,0,0,0,0,0,0,0,7864,-,-,2240,0.00
ArKobel,0,0.00,0.00,8,C++,-,43,0,0,0,0,0,0,8,0,10888,-,-,2592,0.00
ArbokEkans,0,0.00,0.00,8,C++,-,45,80,0,0,0,0,1,0,1,39768,-,-,2592,0.00
Archikrator,0,0.10,0.00,8,Java,-,55,0,0,0,0,0,1,72,0,1565,-,-,27180,0.09
Ardavel,0,0.17,0.00,17,C++,-,90,0,0,0,0,0,0,0,0,10280,-,-,2896,0.16
Areseye,-,-,-,20,C++,-,67,-,1,-,-,-1,3,-,-,-,not declared,-,-,-
Arhno,0,0.04,0.00,14,Python,2.7,36,8,0,0,0,0,0,8,0,2052,-,-,21336,0.03
Aries512,0,0.04,0.00,35,Java,-,393,0,0,0,0,1,1,72,0,10955,-,java.lang.ExceptionInInitializerError,23700,0.03
Ariza,0,0.02,0.00,6,C++,-,54,80,0,0,0,0,22,0,1,40472,-,-,2556,0.00
Arkelenia,0,0.04,0.00,11,Java,-,63,0,1,0,0,0,13,72,0,2416,Unknown error,-,23572,0.04
Arrows,0,0.00,0.00,5,C++,-,32,24,0,0,0,0,0,0,0,11360,-,-,2488,0.00
Arseny,0,0.01,0.00,5,Python,2.7,22,8,0,0,0,0,2,0,0,996,-,-,6856,0.00
Arterm,-,-,-,5,Python,2.7,15,-,0,-,-,1,0,-,-,775,-,Unknown,-,-
Arup,0,0.08,0.00,10,Java,-,27,0,0,0,0,0,3,72,0,1226,-,-,26260,0.08
AshishRKO,0,0.09,0.00,2,Java,-,37,0,0,0,0,0,0,72,0,1373,-,-,26164,0.08
Ashkboooos,-,-,-,18,Java,-,105,-,1,-,-,-1,1,-,-,-,cannot find symbol,-,-,-
Astein,0,0.00,0.00,3,C++,-,39,32,0,0,0,0,1,0,0,14704,-,-,2452,0.00
Astrae,0,0.00,0.00,19,Python,2.7,32,8,0,0,0,0,9,0,0,1325,-,-,6676,0.00
Astro75,0,0.28,0.00,4,C++,-,34,0,0,0,0,0,1,0,0,8488,-,-,2524,0.28
Atol,0,0.01,0.00,6,C++,-,62,0,-15,0,0,0,0,0,0,34528,Timeout,-,2736,0.00
