user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0b00101010,0,0.12,0.00,1,Java,-,21,0,0,0,0,0,0,72,0,1077,-,-,30304,0.11
0x0,-,-,-,5,Java,-,42,-,0,-,-,-15,13,-,-,2372,-,Timeout,-,-
0xdeadbeef,0,0.02,0.00,4,Python,2.7,22,8,0,0,0,0,1,0,0,1304,-,-,7108,0.02
0xrgb,-,-,-,92,C++,-,43,-,1,-,-,-1,18,-,-,-,No such file or directory,-,-,-
10561066,-,-,-,20,C, lm ,39,-,1,-,-,-1,42,-,-,-,-,-,-,-
1E60,0,0.00,0.00,1,C++,-,36,0,0,0,0,0,3,0,0,7624,-,-,2424,0.00
1guangnian,0,0.00,0.00,50,C++,-,49,0,0,0,0,0,1,0,0,8968,-,-,2668,0.00
1nadequacy,0,0.00,0.00,8,C++,-,45,0,0,0,0,0,0,32,0,10368,-,-,2740,0.00
2011026137,0,0.00,0.00,0,C++,-,36,0,0,0,0,0,2,0,0,10296,-,-,2676,0.00
3of7,0,0.00,0.00,58,C++,-,49,0,0,0,0,0,0,0,0,10312,-,-,2612,0.00
4ameleon,0,0.04,0.00,7,C#,-,39,0,0,0,0,0,0,0,0,3584,-,-,11648,0.03
4ndypanda,0,0.45,0.02,30,C++,-,27,0,0,0,0,0,0,137160,0,8792,-,-,2628,0.42
551100kk,0,0.00,0.00,20,C++,-,20,0,0,0,0,0,0,0,0,7680,-,-,2316,0.00
74th,0,0.02,0.00,17,Python,2.7,33,8,0,0,0,0,6,0,0,1427,-,-,6492,0.00
8163264128,0,0.13,0.00,4,Java,-,30,0,0,0,0,0,0,72,0,1238,-,-,30192,0.12
9mat,0,0.15,0.00,5,Java,-,52,0,0,0,0,0,0,72,0,2237,-,-,33552,0.13
ACMonster,0,0.00,0.00,64,C++,-,53,0,0,0,0,0,1,0,0,9880,-,-,2564,0.00
ADJA,0,0.00,0.00,57,C++,-,38,0,0,0,0,0,0,0,0,8920,-,-,2524,0.00
AIMag,0,0.00,0.00,57,C++,-,34,0,0,0,0,0,0,0,0,8680,-,-,2640,0.00
AJK,0,0.00,0.00,3,C++,-,27,0,0,0,0,0,0,0,0,11592,-,-,2492,0.00
AMA,-,-,-,7,Python,2.7,47,-,0,-,-,1,1,-,-,1930,-,ImportError,-,-
AMM,0,0.01,0.00,2,Python,2.7,20,8,0,0,0,0,0,32,0,1022,-,-,6532,0.01
AMV,0,0.10,0.04,29,Python,2.7,50,0,0,0,0,0,2,32,0,3024,-,-,19264,0.06
AMao,0,0.00,0.00,2,C++,-,26,0,0,0,0,0,0,0,0,10176,-,-,2452,0.00
ASotelo,0,0.04,0.00,2,Java,-,35,0,1,0,0,1,5,72,0,2951,Unknown error,java.io.FileNotFoundException:,23776,0.04
AVR,-,-,-,11,Python,3.5,14,-,0,-,-,1,0,-,-,-,-,IndexError,-,-
AYoungProgrammer,0,0.00,0.00,44,C++,-,23,0,0,0,0,0,1,0,0,10768,-,-,2616,0.00
AbhijitB,0,34,0.11,0,Python,2.7,10,18800,0,0,0,0,0,0,3,664,-,-,52840,33
Abhinav2107,0,0.00,0.00,0,C++,-,30,0,0,0,0,0,6,0,0,11624,-,-,2480,0.00
AbsentMoniker,0,0.01,0.00,3,Python,2.7,23,8,0,0,0,1,1,0,0,829,-,Unknown,6348,0.00
Acesine,0,4.15,3.13,2,C++,-,24,0,0,0,0,0,0,137216,0,10536,-,-,2492,1.02
Action,-,-,-,2,C#,System.Numerics,62,-,0,-,-,1,1,-,-,4608,-,: System.IO.FileNotFoundException,-,-
Aerodonkey,0,0.00,0.00,11,C++,-,76,0,0,0,0,0,0,0,0,11496,-,-,2636,0.00
Agentchuck,0,0.00,0.00,15,C++,-,66,0,0,0,0,255,4,0,0,11960,-,Unknown,2464,0.00
AhmadMamdouh,0,0.11,0.01,9,Java,-,82,0,0,0,0,0,2,104,0,1474,-,-,28164,0.10
AjJi,-,-,-,80,C++,-,58,-,0,-,-,-15,0,-,-,10312,-,Timeout,-,-
Ajlohr,0,0.17,0.00,4,Java,-,19,0,0,0,0,0,4,72,0,1416,-,-,33156,0.15
Akerfeldt,-,-,-,7,C,-,32,-,1,-,-,-1,0,-,-,-,-,-,-,-
Aki,0,0.00,0.00,5,C++,-,28,0,0,0,0,0,0,0,0,7680,-,-,2444,0.00
AlbertoLCS,0,0.00,0.00,30,C++,-,26,0,0,0,0,0,0,0,0,11672,-,-,2476,0.00
Aleksei,0,9.74,0.06,5,Java,-,67,0,0,0,0,0,0,104,0,2855,-,-,101532,9.86
Alen,-,-,-,39,Java,-,92,-,1,-,-,-1,32,-,-,-,unmappable character for encoding UTF8,-,-,-
AlexAlvarez,0,0.01,0.00,1,Python,2.7,12,8,0,0,0,0,0,0,0,525,-,-,6492,0.00
AlexLin,0,0.00,0.00,8,C++,-,50,0,0,0,0,0,3,0,0,10080,-,-,2528,0.00
Alexander86,0,0.16,0.00,3,Java,-,41,0,0,0,0,0,3,72,0,1908,-,-,34536,0.15
AlirezaN,0,0.00,0.00,4,C++,-,33,0,0,0,0,0,2,0,0,10072,-,-,2572,0.00
AlonsoVidales,0,0.01,0.00,10,Python,2.7,25,8,0,0,0,0,1,0,0,1625,-,-,6684,0.00
Ambling,0,0.00,0.00,6,C++,-,22,0,0,0,0,0,0,0,0,10120,-,-,2776,0.00
Amitoj,-,-,-,8,C++,-,82,-,1,-,-,-1,0,-,-,-,No such file or directory,-,-,-
Andremfq,0,0.00,0.00,0,C++,-,32,0,0,0,0,0,2,0,0,7896,-,-,2408,0.00
Andrew510,0,0.01,0.00,9,Python,2.7,14,8,0,0,0,0,3,0,0,641,-,-,6616,0.00
Andrew9042,0,0.01,0.00,15,Python,2.7,42,8,0,0,0,0,4,0,0,1903,-,-,6808,0.00
AndyBloch,0,0.00,0.00,10,C++,-,40,0,0,0,0,0,25,0,0,10256,-,-,2380,0.00
Angor,-,-,-,46,C++,-,33,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
AngryBird1234,0,0.00,0.00,36,C++,-,32,0,0,0,0,0,2,0,0,10000,-,-,2676,0.00
AnilM,0,0.11,0.00,0,Java,-,16,0,0,0,0,0,0,72,0,1054,-,-,30000,0.11
Anjupiter,0,0.00,0.00,98,C++,-,71,0,0,0,0,0,8,0,0,9952,-,-,2528,0.00
AntiForest,0,0.00,0.00,39,C++,-,31,0,0,0,0,0,0,0,0,8528,-,-,2196,0.00
Anudeep2011,0,0.00,0.00,65,C++,-,53,0,0,0,0,0,7,0,0,8232,-,-,2624,0.00
