2453486_0 java Griffon 19 0 92
2453486_0 java mikhailOK 12 0 99
2453486_0 java Tellmarch 14 11 73
2453486_0 java vot 11 0 113
2453486_0 java paulliu 25 22 189
2453486_0 java ogiekako 18 5 134
2453486_0 java xiaowuc1 12 0 116
2453486_0 java SeeBees 23 2 91
2453486_0 java hamadu 11 3 68
2453486_0 java abryant 4 0 128
2453486_0 java yarrr 24 2 88
2453486_0 java jchen314 7 0 71
2453486_1 java Griffon 19 0 92
2453486_1 java mikhailOK 12 0 99
2453486_1 java Tellmarch 15 11 73
2453486_1 java vot 11 0 113
2453486_1 java paulliu 25 22 189
2453486_1 java ogiekako 18 5 134
2453486_1 java xiaowuc1 12 0 116
2453486_1 java SeeBees 23 2 91
2453486_1 java hamadu 11 3 68
2453486_1 java abryant 4 0 128
2453486_1 java yarrr 24 2 88
2453486_1 java jchen314 7 0 71
2449486_1 java Griffon 17 0 52
2449486_1 java mikhailOK 10 0 74
2449486_1 java misof 1 2 29
2449486_1 java Tellmarch 16 9 71
2449486_1 java vot 12 0 113
2449486_1 java paulliu 32 22 166
2449486_1 java ogiekako 18 5 126
2449486_1 java xiaowuc1 9 0 77
2449486_1 java SeeBees 25 13 102
2449486_1 java hamadu 8 3 53
2449486_1 java abryant 2 0 43
2449486_1 java yarrr 24 2 87
2449486_1 java jchen314 4 0 46
2449486_0 java Griffon 17 0 52
2449486_0 java mikhailOK 10 0 74
2449486_0 java Tellmarch 16 7 71
2449486_0 java vot 12 0 113
2449486_0 java paulliu 32 22 166
2449486_0 java ogiekako 18 5 126
2449486_0 java xiaowuc1 9 0 77
2449486_0 java SeeBees 25 13 102
2449486_0 java hamadu 9 3 53
2449486_0 java abryant 2 0 43
2449486_0 java yarrr 24 2 87
2449486_0 java jchen314 4 0 46
2458486_0 java Griffon 28 0 123
2458486_0 java mikhailOK 29 1 276
2458486_0 java Tellmarch 33 47 181
2458486_0 java vot 16 0 178
2458486_0 java paulliu 47 25 309
2458486_0 java ogiekako 30 5 273
2458486_0 java xiaowuc1 14 0 113
2458486_0 java SeeBees 60 25 193
2458486_0 java hamadu 15 3 101
2458486_0 java abryant 7 17 360
2458486_0 java yarrr 35 2 141
2458486_0 java jchen314 8 0 83
2463486_1 java Griffon 22 0 92
2463486_1 java Alexander86 1 4 60
2463486_1 java mikhailOK 19 6 153
2463486_1 java Tellmarch 31 40 203
2463486_1 java AlvinChow 18 3 80
2463486_1 java vot 13 1 91
2463486_1 java paulliu 29 22 162
2463486_1 java ogiekako 22 5 146
2463486_1 java xiaowuc1 9 0 63
2463486_1 java SeeBees 28 16 114
2463486_1 java hamadu 11 3 48
2463486_1 java yarrr 24 2 81
2463486_1 java Lunarmony 7 3 66
2463486_1 java d6d0d1a8 5 8 101
2463486_1 java jchen314 3 0 37
2458486_1 java Griffon 28 0 123
2458486_1 java mikhailOK 29 1 282
2458486_1 java Tellmarch 33 63 165
2458486_1 java vot 16 6 179
2458486_1 java paulliu 48 25 318
2458486_1 java ogiekako 30 5 273
2458486_1 java SeeBees 60 25 193
2458486_1 java abryant 7 17 360
2458486_1 java yarrr 56 4 218
2463486_0 java Griffon 22 0 92
2463486_0 java Alexander86 1 4 60
2463486_0 java mikhailOK 19 6 153
2463486_0 java Tellmarch 31 40 203
2463486_0 java vot 13 1 91
2463486_0 java paulliu 29 22 162
2463486_0 java ogiekako 22 6 141
