user_id,penalty,points,rank
ChillyWilly,41605,115,2259
Chmel.Tolstiy,31873,135,954
ChrisDz,46092,190,194
ChromeFish,29206,115,1922
Chumblespuzz,59272,135,1086
Clint,26608,115,1871
Cloud26,39622,115,2208
Coconut.Big,25230,115,1840
Cocotropico,62268,115,2965
Code.maniac,35156,115,2077
CodeJam2013,15799,115,1636
Coder.1340,53914,115,2635
ColdBreeze,63820,115,3020
ComputerDruid,11589,115,1534
Conan502,46620,135,1019
ConanKudo247,32536,155,807
ConnyBoy,56295,115,2730
Coolife,24884,115,1825
Cowboy,27003,115,1883
CoyoteRunner,29911,115,1942
CrazyMinistr,8902,115,1466
Creed,40108,115,2226
Cricycle,11296,115,1524
CristiB,87670,170,758
Cruiser,37840,190,172
Cumber,15943,115,1644
CyberZHG,19803,170,416
Cyker,9833,115,1485
Cypi,12337,115,1549
CzSpy,89407,170,774
D0vahkiin,39880,115,2216
DAle,44316,115,2338
DBZX,18017,135,908
DDrDreDrew,25125,115,1837
DNI,11146,115,1521
DNNX,77113,190,302
Dab,55474,115,2698
Dagon,55526,170,540
DamianS,41272,190,178
DaniJVaz,71499,155,817
DaniTunes,24350,115,1810
DanteSS,59466,115,2858
Dark,42337,170,486
DarkKnight.,53333,115,2610
Darko,71236,170,637
Darsein,58753,190,230
Darth,59397,115,2856
Dash00,62880,115,2990
Davidinosauro,89875,170,778
Dealmaster13,56371,115,2733
DeimonDB,62354,115,2969
Demjan,56603,115,2741
Dener,78013,135,1248
Descent,76862,250,42
DhananjayKulkarni,55232,115,2689
Dieend,36911,115,2140
DiegoAE,89296,190,376
DiegoCR,56967,170,544
DimaPhil,41577,115,2258
Dip3,54429,115,2654
Dismember,8972,115,1469
DmitryEgorov,38894,115,2192
Dmoonleo,84691,190,347
Dmytro,83015,135,1288
Doju,36724,170,468
Dominator008,10108,115,1490
Double,69704,135,1163
DouglasSantos,15852,135,902
DpEpsilon,24055,115,1800
DrBacon,10021,115,1488
DrEdri,16208,115,1648
Dragoon,81603,190,325
DriukAlex,62836,135,1112
Dumle,87716,135,1330
EDDY,83332,170,724
EasonL,29431,115,1929
East,27345,115,1891
Edka,23892,135,927
Edvard,85950,190,353
Efyx,87120,160,800
EgorKulikov,67124,190,257
Eiji,25788,115,1849
El.Belbesy,41317,115,2251
Eledven,38951,135,972
EmK,22486,190,144
Emasa,65482,150,837
Enchom,52568,115,2584
Enric,73291,155,819
EriKKo,77881,170,687
Ericcwang,22101,115,1768
ErickW,19298,190,133
Eridoxi,59486,115,2859
Ernestcc,44341,115,2339
Erop,35463,170,460
Eryx,46407,150,832
EscapeSequence,58962,190,232
EsmuPliks,56556,115,2740
Estar,54937,115,2674
Etch,80220,140,876
Eureka6174,59710,115,2866
Eurekash,13955,115,1579
Ewelina131,57332,115,2771
Exhor,56978,115,2757
FKint,37625,115,2159
Faiyaz,55558,135,1061
FancyMouse08853,3836,115,1388
Fangzhou.Xu,18059,115,1681
Fantasteg,54263,115,2648
Fantoccini,15709,115,1630
FatAlex,79846,170,697
Fata1ist,55599,115,2703
Fcdkbear,75588,215,70
Fdg,46683,190,197
Fearos,37463,115,2154
FedePousa,75779,135,1220
FedyuninV,61846,115,2946
FeiLi,62519,115,2976
Fildi,77432,135,1244
Fixman,89926,135,1358
Fizu,21405,170,422
Fj.,64145,170,595
FlagCapper,12144,115,1546
Floop,17020,115,1664
FloppyCat,46886,190,198
Floris,74626,135,1209
Fly33,59726,170,563
Flydutchman,43482,170,492
Folery,24456,115,1813
ForTheAK,58002,115,2800
Franklinquestionmark,15675,115,1628
Frantz,36078,115,2102
FrostBergs,90698,135,1362
FrostByte,46174,115,2395
Fumiya,15778,190,127
Fur,26679,115,1873
Furko,63474,140,867
GBV,39600,135,977
GSam,17785,115,1678
GVS,83734,170,733
Games,62111,170,580
GaoYusong,42888,115,2299
Gareve,88013,135,1336
GauravG1,40775,115,2241
GeKa,87078,190,361
GeassCode,40959,115,2245
Gennady.Korotkevich,81632,170,715
Genyaz,59400,115,2857
GetMeng,21358,135,917
Gibi,69134,170,621
Ginzaner,46572,115,2403
Glassices,23584,115,1792
Gleb,51050,115,2535
Glider,49481,115,2482
Global,49504,115,2483
Gluk,83398,135,1290
Gnurdux,74476,130,1373
Goblin911,62948,170,590
GoldenMan,33766,115,2037
Golovanov399,56841,115,2750
GoodGenius,46097,115,2390
Goodhope,33911,115,2039
Goofy57,4356,115,1394
GooglySearch,21890,115,1762
Gotzillaz,52334,115,2573
Greatlemer,48651,170,510
Griffon,87547,195,97
Grig,35317,115,2081
Grzesiu,51701,190,210
GuuJiang,28774,115,1913
GuyUpLion,37788,115,2166
Gyosh,61520,115,2935
HTC,45283,115,2368
HacK.EyE,43909,115,2323
Hachimori,34288,115,2055
Hamzawy,60926,135,1100
Hawkslade,57321,135,1070
Hedayet,8321,115,1451
HellFalcon,5576,115,1415
Hellboy,36867,115,2136
Henni,72511,170,648
HenryLau,44373,115,2341
HenryTang,8356,115,1454
Hesham.Elkhatib,77272,190,305
Hewr,23608,115,1793
HexTree,74699,170,661
Hibat,53998,115,2641
HiltonLange,27489,170,438
Hobo,61384,115,2926
Hodduc,20956,115,1742
Hogan,33145,115,2019
Holt,63959,115,3028
Hooyoung,76638,150,843
Hsiu,4945,115,1406
Htedsv,19401,115,1711
HuZhongXian,14777,115,1609
Huanpo.Lin,30309,135,943
Hungry,35895,115,2096
Huziwara,68510,250,32
Hydraxis,58107,160,789
Hypuk,56934,170,543
I.cans.typing,26789,115,1879
I.love.Hoang.Yen,67665,190,262
IBN5100,4673,115,1401
ICastro,37629,115,2160
IIoTeP9HuY,67882,135,1152
ILyoan,58510,135,1082
INNOCENT,13904,170,401
Icemore,48265,170,508
IdahoJacket,27974,115,1901
IdoLivneh,62683,135,1111
Idolstarastronomer,80370,135,1269
IgelSK,68087,135,1153
Ignorance1,88188,170,763
Ikhaduri,47710,115,2434
IlyaMSU,64542,170,596
Im.A.Name,30106,115,1945
ImCrAcKiNgThEwOrLd,44157,115,2334
Imnimo,12053,115,1544
Imsbuno,11940,135,893
ImtiazShakilSiddique,86947,170,755
Indistinguishible,7559,115,1441
InfinityBlue,17130,115,1669
Invest,42452,115,2288
Isaacpei,14535,115,1598
Iskandar,47392,115,2424
IslamDiaa,72502,135,1182
Israel.Batista,10839,115,1511
Istvan,61748,115,2942
IvanRomanov,70500,135,1168
IvanRyazanov,62098,140,866
IvayloS,66801,135,1142
Ixanezis,56716,130,1369
J0..0K,57375,115,2773
JAPLJ,26742,170,437
JDChen,30450,115,1953
JFantasy,39187,170,475
JKillian,21428,115,1753
JMLiu,62846,115,2987
JTJL,47948,135,1027
JacoCronje,76712,135,1233
JalbaRu,46314,190,196
Jamespic,48039,115,2448
Jarekczek,55756,170,542
JasonC,16111,115,1646
Jayway,36811,115,2132
Jed,58946,115,2842
JeffreyGao,59113,170,559
JeffreyHui,5174,115,1408
Jennica,10896,115,1516
Jens.Nyman,77944,190,309
Jeoygin,53568,115,2623
Jepoy,62996,115,2993
Jesus.Mesias,86260,190,355
Jesuska,86618,190,359
JialinOuyang,75925,160,796
Jiaming,21076,115,1746
Jimbly,14205,115,1589
JoMak,20703,115,1732
Jogging,12325,115,1548
Johan.de.Ruiter,6781,135,882
John.Marin,35236,170,459
JohnSmith,71283,250,36
Jokser,38829,135,970
Jonasz,63046,195,84
Jonick,78639,170,691
Joost,38018,115,2174
Joshik,55888,115,2712
Josik,87702,170,760
JuanMemo,88098,135,1337
Juda,39090,135,973
JulienC,78167,190,311
Junkbot,15407,135,899
JustAMan,70545,190,276
JustN,55509,115,2699
K.A.D.R,67472,190,261
KHe7,32456,115,1998
KJS,32247,115,1993
KainanWang,60547,170,569
KalininN,5271,135,880
KapJI,36880,115,2137
Karian,55129,115,2682
Karima,49454,115,2481
Karolis.Ramanauskas,70977,170,635
Kartik.learner,53442,115,2617
Katch22,26697,115,1874
Katikatikou,44740,115,2353
Kawazoe,45255,170,499
Keithchen,32058,115,1987
Keks,80055,135,1266
KenjiH,63657,135,1118
KennyHORROR,72543,195,87
Kepnu4,64513,135,1123
Kha,58498,115,2821
Khaled,55033,115,2678
KhaustovPavel,71908,135,1177
Kingder,47398,115,2425
KirarinSnow,90590,190,384
KirillB,39970,115,2221
Kiselev.Yuri,41898,115,2268
Kolomenkin,48138,170,506
KomarovAndrey,82794,190,333
KommuSoft,11549,115,1533
Kompu,34449,115,2059
Kormat,85208,190,348
Koyaah,63471,170,592
Kraken,89351,170,773
Krig,84121,135,1298
Kriiii,67415,190,260
Kringelhede,36104,170,463
KrisG,80739,135,1273
Kristofer,53606,115,2625
Krotz,63894,115,3024
KungA,49094,135,1030
KungFuPanda,41896,115,2267
KuoE0,66122,135,1134
Kurenai,89872,160,803
Kuroneer,75307,170,668
Kuzmin,60431,115,2888
Kuzunoha,39923,115,2219
Kylar,36224,170,464
Kylesky,34859,190,163
Kyoo,41962,115,2271
Kyugo,50485,115,2514
Kyuubi,41046,115,2247
L.I.S.,54721,115,2663
LJF,38603,115,2187
LJK,3648,115,1385
Labeit,57944,115,2799
Lacha,31486,115,1975
Landertxu,49104,135,1031
LashaBuxo,42600,115,2292
Latifrons,58492,115,2820
Lau,73906,170,658
Lbyang,47607,115,2429
Lcfr,36692,115,2127
LeWiZ,57581,115,2781
Leaf,52967,115,2596
LeeMobile,62769,115,2985
LeeSin,42617,115,2293
Leewings,13977,115,1581
Lemo,80369,170,701
LeoChu,51608,115,2554
Leonardo.Marchetti,31051,135,948
Lepton.s,14739,115,1608
Li9htmare,78947,135,1259
LiJunXiao,81454,170,713
LiYuqiao,53604,170,531
LimitSY,61358,115,2925
LinJiYuan90,56951,115,2754
LinePinSuen,35145,115,2076
LinesPrower,51216,115,2539
Lisz,41624,115,2260
Ljq,7485,135,884
Loadedpizza,57444,115,2775
LoliFarmer,63942,170,594
LouisP,73246,135,1193
Louise.de.La.Valliere,84180,170,738
LovelyPenguin,30938,115,1964
Lovro,77062,190,300
LucasJA,89841,170,777
Luiz.Afonso,88392,170,765
Lukasz16a,60504,250,22
Luke.Young,90223,135,1360
Lunarmony,7412,190,107
Lunpin,29637,115,1931
Lutyj,84322,190,341
Lvl2Pillow,40759,115,2240
LyonLys,62483,115,2974
Lyshen,19765,115,1722
M62B44,70781,170,634
MDanoher,85539,190,351
MDantas,6688,115,1428
ME.py,4024,115,1390
MEC0825,36335,170,466
MIG29,13957,115,1580
MSPA,6921,115,1431
MaGNetLei,52567,115,2582
ManuelPineda,15455,115,1622
Marcin.Smulewicz,45906,150,831
Marcio,12490,135,895
MarcusStuhr,91123,170,781
Maricel,87811,135,1331
Marijan,75601,190,297
MarioYC,86576,135,1320
Markerstein,57715,140,864
Marshmallow,34164,115,2048
Martinarjovsky,63888,115,3023
Martuza,33969,115,2044
Maryann,80965,195,93
Mastojun,53879,115,2632
MatMatMat,53428,115,2616
MatRush,62660,135,1110
Matjaz,83343,135,1289
MatteoJug,60668,115,2900
Mattyski,49290,115,2480
Maur1zz10,9503,115,1478
MauricioC,8197,190,109
Mauritz,10133,115,1491
MaxLam,33664,115,2032
MegaGrindStone,61038,140,865
MemoryBank,65975,135,1132
Merkurev,36701,115,2128
Methius,56478,115,2736
MiSawa,52018,190,212
Miarem,79789,170,696
Mic2013,37093,115,2144
MicMic,37744,115,2165
Miceren,59572,195,82
Michael,50542,135,1035
MichaelLevin,74353,190,296
MichelJ,87680,190,364
Mickalot,79522,190,318
Midav7,61122,135,1101
MikeCAT,34026,115,2045
MikeMirzayanov,84827,170,742
MikelTheProgrammer,53572,115,2624
Mikemcsam,89128,160,801
Mikhail82,81611,170,714
Milrivel,8328,115,1453
MiminoCoder,70945,135,1169
Minilek,78706,135,1255
Mirko02,29741,115,1934
Missa,59942,115,2872
Mister,14780,170,403
Mochavic,18521,115,1689
Mohamed.Gaber,77849,135,1245
MohamedAlaa,54264,115,2650
Mohammad.JRS,43418,115,2313
MonadicJustice,86235,160,799
Mononofu,44975,130,1366
Moonbay,49510,115,2485
Morad2145,49239,115,2478
Moroten.old,35558,115,2088
Mosa,10281,115,1495
Mozg,81399,170,711
Mr.Cat,81065,135,1279
MrDindows,43859,115,2320
MrMT,77633,170,685
MrMoenty,71927,170,643
MrRoach,26866,135,939
Muneer,21388,115,1751
Munsen,71559,150,838
Myth5,23824,115,1795
NAFIS,4632,115,1398
NALP,66128,135,1135
NGloom,13505,115,1569
NKolotey,82920,190,335
NTN,42521,115,2291
NaN,53696,115,2628
Naaram,73635,190,292
Nactive,39091,115,2197
Nahian,63544,115,3013
NaiveYan,21773,115,1759
NealFun,28043,115,1904
Nebososo,12086,115,1545
Necail,11362,115,1526
Nedy88,47001,170,502
NefariousZhen,83052,170,723
NemBen,6591,115,1426
Nerevar,64944,135,1127
Nettle,19412,115,1712
Neverauskas,66301,135,1138
Neverous,40649,115,2235
Nic.Roets,88307,195,100
NicYun,31391,115,1974
Nicolas16,10252,190,114
NilayVaish,52428,115,2577
Nin0,8395,115,1455
Nipunn,11608,115,1535
Nnsad,52512,115,2578
Nomad010,57386,190,222
Noob.Jr,81901,190,327
Nooodles,2633,115,1378
Norman.W,26432,135,938
NovGosh,58146,135,1078
Nox692,30174,115,1947
Noziar,26896,115,1882
NuM,67159,170,610
NumberCruncher,48180,115,2453
Nurs,42342,115,2284
Nyatl,24560,115,1817
OGD,51929,115,2560
ONP,26324,135,937
OR.Director,43107,190,184
Oakani,19244,115,1709
OcoToOo,25932,115,1853
Oi.,15664,135,900
Oleg7,47003,115,2411
OliverHallam,45662,115,2379
OmniLRenegadE,52683,135,1047
Onetee,50666,115,2523
Onoez,18568,115,1690
Opu,88476,170,767
Orwell,18330,170,413
Ostap,87659,190,363
OverlordAlex,57234,115,2768
P.S.,84101,150,851
PMichalak,3749,115,1386
PRINTLN,17857,115,1679
PalmPTSJ,61090,115,2916
PaoDuroMacMoney,62855,115,2988
Pasqual45,80946,190,324
Patahene,70458,135,1167
Paul.T,80570,170,704
PaulRS,54483,190,214
PavelKunyavskiy,30759,190,155
PavelKuznetsov,38143,190,175
PavelSavchenkov,57908,115,2795
Pavitra23,63043,115,2994
Payton,47358,115,2423
Pcube,24470,115,1815
PeachCP36,52370,115,2574
PearGod,83671,170,732
Pena86,46068,115,2388
Pep,67664,135,1148
Petar.Minchev,50309,115,2510
PetarV,4650,115,1399
Phil217,42992,115,2302
PhilipPV,34550,115,2063
Piano,44623,115,2347
PierreB,32096,115,1989
Pipat,17256,115,1671
Pira,15865,115,1639
Pitaga,59306,115,2854
Pla,63489,115,3010
Plagapong,15725,115,1631
Plantony,60289,115,2883
PlayLikeNeverB4,4508,115,1396
PlutoShe,59154,115,2849
Polaris,18542,150,826
Poldnev,40622,135,982
Pompon,58799,170,555
Pranshul,54271,115,2651
Pred4c3,67977,170,612
Preman,38438,115,2184
Prepod,48143,115,2452
PrimuS,82653,135,1287
Progbeat,70193,170,629
ProjectZero,10457,115,1502
Psyho,41093,135,984
PuppJ,42743,115,2296
PurpleHeart,38583,115,2186
Pz.ZHAO,53394,115,2614
QPHutu,43333,135,997
Qifeng.Chen,8926,115,1467
Quy,37406,115,2153
R.Eckhaus,44480,115,2343
R.Silva,14299,115,1592
RAD.,5354,190,105
RCs,53475,115,2618
RGRGRG,73036,195,88
RKSharma,71723,150,839
RKnoll,58015,115,2801
Ra16bit,80287,135,1267
Raaga,47790,115,2438
Rabbit.hair,60386,115,2887
RachOutToChopin,3147,115,1379
RalfKistner,67291,170,611
RalphFurmaniak,37614,190,171
Ramtararam,42324,115,2283
Raulpitz,10255,115,1493
Razz,29257,115,1924
RedApe,46571,115,2402
Redbug,74073,190,293
RenDing,37188,115,2145
Revamped,52841,135,1048
RexCoder,21949,115,1763
Rezwan4029,43179,135,995
RiKang,46381,135,1017
Riatre,31911,190,158
Ridowan,80609,190,323
Rightpeter,14655,115,1603
Rijul,80596,135,1271
Ripounet,90365,135,1361
RoBa,12537,115,1555
RoastDuck,53618,115,2626
Rodomonte,10764,115,1510
Roi.Rosenthal,60209,115,2881
RoyChan,62573,135,1109
Rudolf,84596,170,741
Rupsbant,57066,115,2761
RuslanGatin,57063,135,1067
Rusted,63125,115,2998
Rustyoldman,19323,190,134
RyanLeonel,38108,140,858
SCL,21890,170,424
SImplex,55939,115,2714
STEP5,34839,250,5
Sabelan,58732,115,2832
Saeed,33479,190,161
Safadurimo,39010,115,2195
Sagremor.de.Grace,88465,195,101
Sajtostejfolos,72501,135,1181
Sakib,66580,135,1139
Salls,17771,170,410
Salmon,60814,135,1099
SamChien,36890,115,2138
SamScott,58627,170,553
Samjay,4821,115,1404
Sammax,48875,115,2464
SanderS,57543,115,2780
Sanzee,88759,135,1346
Saswat,45886,115,2386
SceneTree,20869,115,1737
Schmeerskahoven,63215,135,1114
Schneck,83980,170,734
Scintillo,88601,135,1345
Scony,10691,115,1508
Scooby,56163,115,2720
ScottCheung,19550,115,1718
Sd.Invol,20210,115,1727
Sebas.Gomez,66021,135,1133
Sedols,48286,115,2454
SeeBees,85938,250,52
Segovia,66696,135,1141
Sempr,27255,115,1888
Sereja,80801,135,1275
SergGr,79576,170,694
SergeyRogulenko,19907,190,136
SergeyWeiss,85417,135,1307
Sergi,57904,115,2794
SergiuNasca,52963,115,2595
Seter,12357,115,1550
Sethera,78215,170,690
Seyaua,68853,135,1159
Sfairat,44550,250,12
Shaon,70148,135,1166
SharpC,89700,190,381
Sharph,79737,250,47
Shaun.Jackman,33571,115,2030
ShawnDong,39357,115,2202
Sheegan,61801,115,2945
Sheimi,43586,150,829
Shigon,59805,135,1088
Shimika,36419,115,2113
Shinta,3601,115,1384
ShinyMoonlight,43224,115,2310
Shiplu,61771,170,577
Shivanker,37192,115,2146
Shtr28,41641,115,2261
Shuaib.Khan,18463,115,1688
Shubit,88575,170,768
Siberiamark,63153,115,2999
Sigmav,5515,115,1413
SilverBullet,26893,115,1881
Sionide21,62016,115,2952
Sippy,47792,115,2439
SiqiLin,30191,115,1948
Siyong.huang,48881,115,2465
Skird,43360,115,2311
Sklyack,63955,115,3027
SkorKNURE,29979,115,1943
SkyMoon,18128,115,1682
SleeplessGiraffe,13606,115,1572
Smam,83990,170,735
SmartQuark,38794,170,474
SmartSchizo,65512,250,29
SmileIJP,58270,190,227
Smithers,65275,190,251
Smitty,40082,115,2225
Smylic,44166,115,2335
Sn1p3r5,35111,115,2074
Snail.lol,57843,115,2793
SnapDragon,80733,250,48
Snicker,48578,115,2460
Sniper,15588,115,1623
Snuke,48875,250,14
SoVa,26408,170,435
Solaris,76489,135,1231
SometimesNaive,45436,115,2372
SonicShane,77689,195,91
SoraKasugano,63873,115,3022
Sosi,25040,115,1834
Soultaker,89773,250,62
SpaceDog,26328,115,1863
Spect506,60354,115,2886
SpiritsUnite,21208,115,1747
Spooky,44222,190,188
Spumote,51897,135,1042
SqrtPi,44067,115,2327
Stan...,71188,250,35
Stanfish,43009,115,2303
Starzu,82804,190,334
Steap,56819,115,2748
StephYDX,89494,190,378
Stigius,72756,170,650
Strikeskids,50425,170,515
Stun,64534,190,245
SubCero,88125,135,1340
Suguman,50658,115,2521
SumuduF,79792,190,319
Suphan,59753,170,565
SuprDewd,6158,115,1422
SurendraM,46103,190,195
Suvesh,32594,115,2005
Swarnaprakash,62354,190,241
Swrrt,42362,115,2285
Symon,45094,115,2364
TC.Chang,48030,115,2447
TMandzu,36099,115,2103
TRYang,47243,175,387
TTL.135678942,22113,115,1769
TTon,53328,135,1054
TWW2,78690,170,692
TaaviRandmaa,76063,135,1225
Tadrion,54394,115,2653
TaiTai,72153,135,1178
Taizo,16577,115,1655
TakaakiUmedu,46720,115,2409
Taktak,7456,115,1439
Takuma,51158,115,2538
Talibu,58821,170,556
Tan909090909090,50055,135,1034
TankEngineer,59266,250,20
Tawz,60804,115,2909
TeCNoYoTTa,44847,115,2356
TeamCraftworks,61083,115,2915
Technophilis,45076,170,498
Tedtion,54784,135,1058
Teferi,34478,115,2061
Tegas,38932,115,2193
Tekai.,72573,135,1184
Tellmarch,62441,250,24
Tema,34865,115,2068
Tenyoku,42457,195,74
Terence,78045,170,688
Tez,75965,170,672
Thanabhat,71875,135,1176
The.One.Ring,20144,115,1725
The111,75548,135,1217
TheBananaMan,38141,115,2180
TheGeneral,48722,115,2461
TheRaven,30690,115,1957
TheSavageKoder,58762,115,2833
TheTaintedOne,66194,170,602
Theorem,66389,190,253
TheoristOfLightAndDark,23923,115,1798
ThinkFly,61190,115,2919
ThmX,83547,170,728
Thomas.94,9103,115,1471
Thomas0809,59811,115,2869
Thomash,47134,170,503
Tifuera.,60922,115,2912
TimeString,29437,115,1930
Tinkerbell,79650,135,1263
Tinysun,79258,170,693
ToN.AC119,60654,115,2897
Toby,54269,170,536
Tofusan,39288,135,974
Toivoa,60498,115,2893
TomHall,27779,115,1899
Tomik,52369,170,524
Tomo,58736,190,229
Tomoyoshi.Toyoda,45914,115,2387
Tony,32139,170,451
Torden,37240,115,2148
TravisErdman,33588,170,455
TrePe,22701,135,925
Trewq,24388,115,1811
TripleM,16332,190,130
TripleManiac,10594,115,1504
Troy,72104,170,646
Tsubosaka,33775,190,162
Tukikun,46348,115,2400
Tyg3R,82352,190,330
UNLIMITED,16987,115,1662
UgglyNoodle,40592,190,177
Ummae,37192,115,2146
Unfunky,20938,115,1740
Uran,38899,135,971
Uyas,44110,135,1006
VArtem,59025,135,1085
VNBZTY,15753,115,1633
VUAcoder,89949,135,1359
ValenKof,31117,135,950
VanillaMilkTea,63996,135,1119
VargaD,88298,190,370
Vasyl,47475,160,786
VehicleOfPuzzle,83598,170,730
Venia,67796,190,263
Venox,22524,115,1778
Verawy,22892,115,1784
Viadanna,19225,115,1708
Visba,33468,115,2027
Vitaliy,74608,135,1207
VittorioIt,58439,115,2819
VladBelous,82967,170,722
VladDracula,30606,190,154
Volkyoe,62241,170,582
Voro,44607,190,190
VotBear,31746,115,1979
VulpesX,20787,190,139
VuryLeo,33760,115,2036
Vytis,82042,190,329
W.Junqiao,54806,115,2668
WCG,10873,115,1514
Waceburg,25967,115,1856
Wahba,9943,115,1487
WalkerShi,45625,115,2376
Wanderoo,63210,115,3002
Wang.Xiong,51758,115,2556
WangDong,14016,115,1583
Wangshu,63744,115,3019
Wassi,31560,115,1976
Wcx.916,50052,115,2503
WeiLiu,42199,170,485
WeiYuan,65362,170,600
Wer3w01f,54192,170,533
Werkov,36796,115,2131
WhiteBear,72474,250,37
WhiteShadow,37468,190,170
Wideas,68621,140,873
Williamacm,11959,115,1542
Williammed,15594,115,1625
WinDaLex,14941,115,1614
Wingi,59511,115,2860
Witalia,77017,190,299
Wolfje,58095,135,1077
