user_id,penalty,points,rank
Cacau,3521,25,1895
Caesar11,4417,55,521
CalgaryCorpus,4840,25,1994
Callum,2383,8,2599
CaptianPenguin,2856,8,2679
Carbon.Brother,6390,100,67
CarpathianCoder,4397,25,1958
CaseyRoberts711,7606,55,912
Catch,3048,25,1860
CathyChen,6165,38,1316
Caust1c,4305,8,2935
Celicath,7483,30,1721
CesarBerard,5606,25,2055
Chachachill,7045,25,2159
Chaithanya,5743,38,1295
Chamun,7859,25,2209
Chance,2311,25,1809
ChaouS,4650,55,547
Charil,8311,55,990
CheeseCake,8843,55,1037
Chendy,4911,55,581
ChihMin,7746,9,2439
Chihiro,4230,8,2924
Chip.Whaley,10758,45,1157
Chiraag,7613,17,2366
ChocopiesOreon,4399,8,2949
ChrisFlash,5608,17,2322
Christinass,5014,55,601
Chumblespuzz,3790,55,440
Cintia,5878,25,2077
Cire,6006,55,723
Clarissa,6422,25,2103
Claydrian,4662,25,1981
Cloud26,4838,55,566
Code.Ninja,3324,25,1879
CodeWarrior5,5054,25,2009
CodingFanatic,4884,8,3024
Corea,2547,55,322
CounterLogicKid,3323,8,2765
CowZow,3020,25,1858
CoyoteRunner,5058,25,2010
CrazyGenius,6344,34,1556
CrazyMinistr,7769,34,1596
Creed,4417,38,1226
Cricycle,1034,25,1773
Cruiser,3000,55,346
Cthaeghya,8333,100,141
Cubix651,6691,55,819
Cumber,7891,25,2213
Cxx,6245,55,756
Cyendra,8985,17,2398
Cyin,3515,55,398
Cypi,3397,55,390
DARKDUCK,5740,25,2068
DAle,2822,55,333
DBZX,5805,55,705
DD.tt,7281,100,98
DEGwer,3619,55,410
DKolodzey,7048,38,1353
DXY,4180,55,491
Dalves,6570,9,2431
Damago,3303,8,2761
DanGau,7242,25,2170
DaniJVaz,2581,55,324
DanielMarques,4831,55,565
Darek,2452,8,2613
DarkFlare,8894,45,1150
DarkZero,8498,17,2389
Darko,6436,55,782
Darren,3134,25,1866
Darsein,4483,55,530
Death.knight.DK,8113,25,2227
Deedy367,3367,8,2774
DeexPP,3957,25,1922
Defier2014,1906,8,2526
Defrag,8962,38,1467
DeimonDB,8254,70,248
Delinger,1194,8,2463
Demasi,8231,55,983
Dembel,4242,83,202
DemonHunter,5256,17,2317
DemonWasp,2112,8,2554
DenRaskovalov,4450,55,527
DenXX,6039,38,1311
Dener,8669,83,217
Denis.P,6813,62,257
Dgleich,6259,55,760
Dhgr8,5862,9,2427
DiGMi,4300,25,1947
DiegoAE,6106,55,736
DiegoCR,6019,55,727
DiegoRoque,8375,55,993
Diggsey,9294,55,1071
DimaRudol,8796,55,1028
DimonK,4367,8,2945
DirkGently,2194,8,2570
Dismember,3388,55,388
Diusrex,8112,38,1425
DmitriyL,4870,34,1531
DmitryEgorov,4300,83,203
DmitryT,2855,8,2678
Doju,4281,55,501
Dolphin,2588,25,1827
Dominator008,9172,38,1482
DorianG,2086,8,2549
DoublePointer,3012,55,349
DouglasSantos,3085,55,358
DpEpsilon,1715,8,2499
Dpsipher,4110,25,1934
DrBacon,4969,55,593
DrMonky,3780,25,1912
DrX,4791,17,2311
Draaax,2751,8,2653
Drak,4298,55,507
DreamSea,6307,45,1123
Dreamyyou,3702,55,426
DroL,7777,30,1728
DuX,8949,100,163
Dubigoda,2898,8,2685
Dummy1,3230,8,2747
E1vA,8323,70,249
EarlOfDitches,3874,55,445
EbTech,1898,55,279
EddieW,5154,30,1668
Edka,2842,25,1844
Eggeek,9963,38,1499
EgorKulikov,4547,100,15
ElessarST,2351,8,2595
Elkcloner,5709,17,2323
Elun,8467,55,1002
EmK,6358,100,66
Empty007,2832,55,335
Entropy,1966,8,2535
ErenaNishino,8941,25,2268
EricDLee,9070,70,252
Erichsh,7166,55,862
ErnieP,8855,25,2264
Error202,4072,55,470
EternalAnswer,2870,55,339
Eurce,4383,38,1223
Eureka6174,5316,55,648
EvgeniSergeev,7529,17,2362
EvgenyGorbunov,3281,8,2755
FAndy,2270,55,301
FKint,5270,38,1258
Faiyaz,2963,8,2699
Fantoccini,2820,8,2669
FarazBhojani,3230,8,2747
Farmer,6489,17,2338
FatAlex,4818,34,1530
FatBird,5992,25,2082
FatalEagle,8822,100,157
FedePousa,4549,34,1525
Felix,4244,100,12
Fenyan21,9036,30,1765
FerranAlet,3069,38,1172
Ferrazrenan,8616,55,1015
FerroMrkva,6571,55,802
Feuj,7459,25,2180
FilipeCN,4696,8,2996
Floris,6529,25,2116
Fly33,5391,55,665
Flydutchman,6448,100,70
Flyrise,9045,38,1473
Folwar,3333,55,384
Fory,8472,38,1437
Frizzle,8554,55,1009
FrostBergs,6693,25,2134
Frostfrog,8681,30,1754
FunkyCat,3473,55,395
Furor,5716,30,1678
GD06,4986,55,596
GGed,2136,55,290
GUANG,6064,55,733
Gabriel.Yang,7432,34,1585
GannicusYao,3599,55,408
GaoYusong,6317,30,1693
Gareve,5359,55,658
Garo9521,3709,30,1649
GarySham,6565,17,2341
GavinVS,7802,34,1598
GeassCode,7129,38,1355
Gennady.Korotkevich,3353,100,3
George.S,4492,38,1230
Gerald.,6755,100,79
GiHe,3838,8,2844
Giove,9650,100,187
Gleb.kalachev,1833,25,1786
Glueck,5673,30,1676
Gluk,5303,100,30
Gnurdux,6922,100,86
Goblin911,7815,55,933
Golovanov399,7048,55,853
GoodSpeed,8913,25,2266
Gozz,4038,25,1931
GrahamDennis,9161,34,1629
GreatAS,1950,8,2531
GreenPeace,9251,100,176
Greentie,4087,8,2899
GregD,4037,45,1114
Griffon,9790,34,1636
Grossiant,7116,100,93
GrundoX,3132,38,1176
Grzesiu,7092,100,90
GuanYu,6068,25,2084
Guineapig,8784,17,2396
GunnERs,8391,55,994
Gustav,4336,30,1662
Gustavostor,4533,38,1232
GuuJiang,2270,8,2581
H.Fukushima,8922,55,1044
HAL9000,3544,8,2803
HALtheWise,9302,70,256
HD650,4572,55,537
HSJ,5011,9,2422
HTC,5140,38,1251
HYEA,2381,25,1816
HaaZzZ,3339,8,2768
Hachimori,3418,34,1512
HaifengJin,7728,34,1594
Halco,4863,8,3020
Hamzawy,1451,8,2480
Handojo1,3229,55,371
HandsomeEdison,7727,25,2198
Hao.Wu,7556,45,1135
Harrywy,3176,8,2739
Hasan0540,6632,34,1566
Heart.Blue,8243,55,985
Hed,7250,38,1366
Heddy.King.,3210,8,2744
HellKitsune,7742,9,2438
Hellis,5657,38,1285
HelloYou,3936,8,2860
Hendri,5532,38,1280
Henry2012,9634,25,2286
HenryYang,7438,25,2177
Hiddenstar,7489,55,897
HiltonLange,7289,100,99
HitenSonpal,5682,25,2064
Hjolnai,7292,30,1714
Ho.Lee,3004,25,1855
Hogan,3743,30,1653
Hogloid,4717,100,19
Hola,5802,25,2070
Hongbo,4052,8,2888
Honour,4084,8,2896
Hooyoung,6316,38,1321
HotLava,8983,30,1762
HouXiang,7952,9,2441
HowardCheng,8243,55,985
HuZhongXian,7094,17,2354
Huanpo.Lin,8042,55,958
Hulky188,5719,25,2066
I.cans.typing,4612,25,1976
I.dont.have.girlfriend,3757,55,434
ICY,4207,8,2919
ICastro,4948,25,2002
IElenik,5603,25,2054
INT,3774,55,438
IP314,4550,38,1234
IX103,2690,8,2647
Iadora,2959,8,2696
IdoLivneh,6082,25,2085
IgorKoval,6428,55,781
Ikshu15,2444,8,2610
Ilearning99,2673,25,1831
Imnimo,8537,62,262
Imsbuno,2716,55,328
Indeed,5999,55,722
IneQualitY,4982,30,1667
InvisibleSaad,6316,30,1692
IoGA,2434,25,1819
Ironguilou,8547,53,1099
Isaacpei,7825,55,935
IshOz,4542,8,2973
Iskandar,6803,34,1570
Istvan,2818,25,1841
IvayloS,5822,34,1544
IvyWu,5702,25,2065
JESI,7727,38,1403
JFantasy,2481,55,317
JJongAl,3980,25,1926
JOmegaCV,4284,55,503
Jace,3512,8,2800
Jaek,9239,83,223
Jakub001,4110,8,2901
Jamespic,8676,45,1146
Jami,5895,38,1305
Jason51122,4268,8,2930
Jason7,3662,8,2817
JasperH,2867,34,1506
JayXon,4345,8,2940
Jayaganesh,3704,25,1909
JcChen,7177,55,863
JdPL,4474,45,1118
Jens,2174,55,293
Jeoygin,6744,30,1703
JeremyHolman,8770,9,2450
JetStorm,1848,8,2517
JiK,5959,55,720
Jiaming,1808,8,2509
JieJie,6164,25,2088
Jimbly,8214,83,212
JiminP,2519,8,2624
Jinfu,7533,38,1383
Jing.Conan.Wang,5780,25,2069
Jingfei,4164,8,2912
JmJ,4248,25,1942
Jogging,7248,55,871
John.huangwei,6523,25,2115
John159151,3700,8,2822
JohnSmith,9424,17,2405
Jollyhorse,7911,25,2214
Joshua..Bright,9079,100,166
Josse,7921,55,947
JuanMata,4805,17,2312
Juanin,4584,8,2980
Juda,8124,100,127
JulienC,3391,8,2776
JuniorHsu,10017,100,190
Junkbot,8379,100,142
JustAMan,4040,8,2883
K.A.D.R,9430,100,182
K0T,3382,17,2295
KAP,3037,55,353
KJBS2,3655,55,414
KTR,2333,8,2589
Kaizero,2501,100,1
KamranM,7816,55,934
Karolis.Ramanauskas,2235,8,2578
Kaseo,7250,38,1366
Kaz,5584,25,2052
KeiTaki,9384,55,1075
Keks,6238,55,753
Kengood,6891,17,2351
KennyHORROR,6565,100,76
Kezeile,3731,8,2826
Khabat95,2408,8,2605
Kingder,4918,55,583
Kinit,6535,45,1128
KirarinSnow,8616,30,1753
Kirhog,6791,38,1339
Kiriai,2640,25,1830
Kitty2,4038,8,2882
KnightKangaroo,4389,8,2948
Kobi.Tal,9511,25,2283
Kojiro.Hyuga,9189,53,1105
Kompu,4778,55,562
Korvin,7357,25,2174
Kostroma,2851,55,336
Kouprin,2220,38,1163
Kozyr,7561,53,1096
Kraken,8638,38,1451
Krazul,2171,34,1504
Krooonal,6228,25,2092
Krwlng,2127,55,289
Kskinner,4208,38,1209
Kumazan,7076,55,855
KurenaiRyu,3090,8,2721
Kuzunoha,9311,34,1632
Kyousuke,9430,55,1079
Kyugo,7946,55,948
LCS,6864,38,1343
LEcry,5227,55,631
LLI.E.P.JI.O.K,4878,55,575
LOST,9098,38,1476
LPTK,3673,25,1906
LSW,8455,55,1001
LTzycLT,3887,38,1199
LXYXYNT,3278,55,378
LaRourke,10420,53,1109
Labib666,6662,55,815
Lalaland,5866,100,48
Laremere,9261,70,254
LawyerZhang,4800,55,563
LayCurse,5933,100,50
LazarValkov,8997,30,1763
Ldragon007,8615,38,1448
Leasty,7823,38,1410
LeeSin,2758,55,331
LegaDyan,5714,34,1540
LemonPi,3881,8,2851
LeoYu,5496,55,674
Leonardo.Marchetti,9398,38,1494
LeonardoXavier,5732,30,1679
Leonrad.Xu,7451,100,104
LeppyR64,7747,55,926
Lepton.s,2890,55,340
Lev,5914,34,1546
Levy,5307,55,645
Lewin,7528,83,206
Lexarx,5361,25,2035
Lexey,7086,17,2353
LiamC,1972,8,2537
LiangLee,4857,8,3018
LinJiYuan90,4842,55,567
LinKin,4428,55,524
LinesPrower,8957,83,221
Little.John,8566,55,1010
LittleSun,5673,25,2062
Littlegeek,3005,25,1856
Ljq,4872,55,574
Ljxxx,3658,55,416
Lo.R.D,4287,8,2932
Lonelly,9182,38,1483
Longo11070001,8737,38,1457
LostRating,7350,100,101
Lotek,2734,25,1834
Louise.de.La.Valliere,7914,17,2374
Lozy,8399,70,250
LucasDaniel.UFRN,4707,8,2999
LucasJA,5845,17,2329
Lucretiel,8590,45,1144
Luiz.Afonso,4004,38,1204
Lukasz16a,7141,38,1357
Lunarmony,1348,55,267
Lus,3291,38,1181
Lweb,2317,38,1164
Ly2014,5657,55,692
LybF,3761,8,2832
LynnKayeC,8952,30,1760
Lytton,6357,25,2095
M.M.Z,3887,38,1199
MAS,3638,25,1904
MAXX78,4921,55,585
MCoder,9118,25,2275
MData,2563,8,2630
ME.py,4027,25,1929
MNov,3639,8,2813
MRoizner,4408,55,519
MTSranger,5328,55,649
Mad.L,7319,30,1715
MagiMaster,4636,55,545
Mahmoud.A.Gawad,8948,25,2270
MakinoRuki,5462,34,1537
Maksud,6716,55,822
Mamick,7601,25,2188
Manoel,7164,25,2165
ManojRK,4287,8,2932
ManuPop,3260,8,2754
Marcio,6339,30,1694
MarinaKoshcheeva,7955,38,1419
MarkFinn,1936,25,1792
Marky,8698,25,2261
Mars314,5484,55,671
Martial,7563,55,905
Martinarjovsky,7792,30,1730
Martixingwei,2799,8,2664
Mashimaru,7033,55,851
MasterEx,3448,8,2786
Mastojun,2866,25,1846
MatMatMat,3586,8,2810
MatRush,8593,38,1447
Matches,4110,8,2901
MathAndCarnage,9001,100,165
MathCrusader,4909,55,580
Mathfactory,8076,30,1739
Matt31415,3002,8,2708
Mattgu74,8349,38,1433
Maur1zz10,8887,34,1625
Max0620,3280,25,1877
MaxMorin,7881,55,942
MaximKalinin,2986,38,1169
Maybe.lbw,8151,30,1742
Mc...,4086,8,2898
Mebibyte,2128,8,2557
Meeper,4377,8,2946
Meithan,2336,8,2591
MetTheSoul,4743,38,1240
MiSawa,2416,55,313
Miaoke,4353,8,2941
Miaowu,2789,8,2662
Miceren,2170,55,291
Michael,9460,53,1107
Michael.Barnard,4440,8,2958
MichaelLevin,3608,38,1191
MichelJ,8716,17,2393
MikeMirzayanov,5019,100,24
MikeyG,8342,45,1139
MilesEdgeworth,4600,8,2985
Milesian,8830,55,1034
Ming.Shen,4181,55,492
Mingye,3447,8,2785
MinhDinh,5557,38,1282
MiroB,1589,8,2490
Mister,6891,100,82
MoOT.Cube,3662,8,2817
Mohamed.Gaber,9269,30,1770
Mohammadro,5295,55,643
Mohannad.Abdullah,3694,8,2821
Moldot,4287,55,504
Moonbay,7692,55,921
Moonin,4972,17,2314
MooseBoys,9101,70,253
Morad2145,3816,55,442
MoriPon,5584,9,2426
Mosa,3425,38,1185
Mr.Arsalan,8801,55,1029
Mr.Water,8617,38,1450
MrAdamczyk,6973,9,2432
MrDuck,4728,8,3003
Muali,6494,38,1326
Mudream,9116,25,2274
Muneer,12559,100,197
Munin,4517,8,2968
Munsen,3497,8,2795
Murat,5114,55,612
Murtaught,8389,17,2387
Muzio,6253,25,2093
Mxu,5480,25,2044
NAFIS,5151,55,622
NALP,7331,38,1374
NEIL74,4055,30,1656
NGG,2732,55,329
NKolotey,5605,17,2321
NYLIII,3580,25,1899
Na2a,7608,17,2365
Naethure,8419,62,261
NaiveYan,7174,30,1713
Naonao,4333,55,513
Nasa,6722,30,1702
Navid,4947,55,591
NefariousZhen,4936,17,2313
NegiMagnet,3120,8,2727
Neroysq,5120,38,1249
Netdex,2106,8,2552
Neverauskas,6907,38,1346
NickZorb,2487,8,2619
Nickle,4748,9,2421
Nickleonce,3776,8,2834
Nickolas,5906,34,1545
Nicoflag,8053,17,2377
Nicolas16,9422,83,225
Nika86,7984,45,1137
NikolayKochetov,6807,38,1340
Nipuna.Samarasekara,3541,55,402
Nishant,2231,8,2576
NishanthVasisht,7707,25,2196
NitroP,8417,25,2243
Nnept,4305,38,1217
NocheMala,8352,25,2241
Norman.W,4313,8,2936
Nothing.L,9287,38,1488
NourElRashidy,2404,8,2604
Novemura,2126,8,2555
Nullard,5408,45,1119
ONP,5484,55,671
OOliOO,7790,34,1597
OR.Director,7436,55,890
OYoung,4163,55,488
OakChawit,9130,25,2276
Obis,6500,55,791
OcoToOo,1123,8,2461
Oct.Gap201,3537,55,401
Octember,7256,25,2171
Oi.,8987,55,1048
Oleksi515,4084,8,2896
Olwe,3534,8,2801
Omer06,6634,25,2129
Omirho,2999,25,1854
Ondrej,6314,45,1124
Orlin,6610,38,1330
Orpinexyw,9177,34,1630
Ouroboros,9288,38,1490
OzzyH,4000,25,1928
PONG,4473,25,1966
PaKh,3366,30,1645
Pablo.MG,9070,30,1768
PaddyWanBE,2823,8,2670
Paf,7550,38,1387
PalmTreeMagi,4834,25,1993
PanTA,2073,25,1801
PanZverski,9342,55,1073
Pasqual45,3544,55,403
Paul.T,6209,30,1689
PavelKunyavskiy,3911,100,5
Pavlo.,6065,100,57
Payton,5629,55,688
PearGod,4021,8,2875
Pedro100,2584,55,325
Pekaz,7444,34,1586
Person,7986,34,1600
Phib,6462,25,2108
Phil217,10222,55,1089
Pitaga,5789,55,702
Pks,4164,9,2416
Pku,4676,25,1984
Plagapong,2254,55,298
Plantony,1486,8,2485
Plasma.curl,5831,38,1301
PlayLikeNeverB4,6139,34,1549
Plumrain,6630,55,810
PlutoShe,5633,55,689
Polygonian,8512,100,147
Pranshul,2155,8,2564
PrashantM,2174,8,2567
PresidentWolf,3090,8,2721
Prime541,9461,30,1772
PrimuS,5595,55,687
ProjectZero,7016,38,1351
Proksik,4277,17,2305
Protagoras,4429,8,2952
Prowindy,5737,38,1294
Ptah,7597,9,2437
PumpkinPie,4791,25,1990
Purboo,9677,38,1498
PurpleHeart,6491,55,790
Pushkarmishra,5406,38,1268
Pytho,8246,30,1744
Quelloquialism,6986,55,848
Qwaz,5873,55,712
Qwrk,4510,8,2967
R.Eckhaus,8573,30,1751
RGRGRG,8436,45,1141
RKX,2830,25,1842
RSilva,7362,38,1377
RTaghizadeh,2807,25,1839
Ra1nWarden,3673,25,1906
Raaja,8453,34,1612
Rabbit.hair,3257,55,373
Radewoosh,5612,30,1674
RahulChk,8358,34,1607
Rakurai,2270,8,2581
RalphFurmaniak,6029,100,53
Ramsey,9271,83,224
Ranvir,8693,25,2259
Rasen,3129,25,1865
Ratmir15,3223,8,2745
Rawnblade,4997,55,598
ReadME,8053,17,2377
Rebhu,2978,8,2700
RedHydra,5279,25,2029
Redbug,7845,55,938
Reinaesaya,5526,25,2049
Remizorrr,4547,25,1971
ReneZ,8929,79,228
Renelvon,8414,30,1748
Rhinox,3351,8,2769
RiKang,4143,55,483
RiaD,2125,55,288
Riatre,3784,55,439
RidgeX,1715,8,2499
Rinon,8224,25,2237
RoBa,5695,100,43
RoaderJ,6428,45,1125
RoastDuck,7327,55,880
RobLachlan,8039,9,2443
RobM,2150,8,2562
RobinPercy,3571,8,2809
Rodomonte,4384,8,2947
RoyKang,3887,8,2852
RsEnts,5753,55,699
Rubanenko,3258,55,374
RuslaN,3184,8,2741
Ryan,4097,55,474
RyanW,4813,8,3014
S.Yesipenko,9123,100,171
SAS,5652,25,2058
SBullet,4316,55,511
SCL,1951,8,2532
SPiCa,3508,55,397
SSJJ,8770,34,1622
STEP5,7177,100,94
Sabelan,2519,55,320
Sadia,7487,55,896
SadiaA,3497,8,2795
Safadurimo,6866,17,2350
Sagar.topcoder,4138,8,2906
Sakib,3955,55,454
Salls,7492,34,1589
Salt,2886,8,2684
Salvare,5312,38,1262
SamBeckman,4438,8,2957
SamScott,6760,53,1093
SamanSami,2653,55,327
Sameth,6031,55,729
Samjay,5126,55,617
SanSiroWaltz,4969,55,593
Sapog,7773,30,1727
Sapucaia,5537,38,1281
Sasha,8522,55,1007
Savlik,8615,100,152
SceneTree,4492,55,532
Scharrels,3177,25,1871
Schneck,6283,55,767
Scooooooorpio,8464,100,144
ScottCheung,3699,17,2297
ScottyP,6079,55,734
Sd.Invol,5334,38,1264
Sean223,5345,25,2033
SebP,5487,55,673
Sebas.Gomez,3986,8,2869
Securuskeeper,6903,30,1708
Segovia,5125,38,1250
Seikang,4810,34,1529
Serendip,9004,38,1472
Serene.Phoenix,5431,38,1269
SergGr,6404,25,2100
SergSko,3283,8,2757
Servy,4129,25,1936
Sganda,6751,55,824
Shadowalf23,2696,8,2649
Shafaet,9210,55,1066
Shangke7788,2489,55,318
SharpC,4349,55,515
Sharph,3683,55,422
ShashiMishra,5286,25,2030
Shawn.Wang,7308,55,877
ShayanH,4497,38,1231
Sheikhoo,3691,8,2820
Shioju,9062,53,1102
Shiplu,7664,38,1394
Shocoladka,6196,38,1317
Shubhajit,7785,25,2206
Shuma,3138,8,2730
Shuto,2947,8,2690
Shwill,1521,8,2488
Sibi,4328,25,1950
Silithus,6814,38,1341
Sinestro,2609,8,2636
SkatingFish,6712,25,2135
Skeas,2292,55,303
SkidanovAlexander,14269,100,198
Skiminok,2457,17,2291
Skoulikaki,4494,8,2965
Skulla,4905,8,3030
SlavaSSU,3329,17,2294
SleepyEngineer,6540,25,2117
SleepyToDeath,9218,34,1631
Slevin,5697,55,695
Smart.Coder,5034,25,2007
SmileIJP,5693,38,1289
Smitty,5517,55,680
Smylic,6640,55,811
Snail.lol,7569,25,2186
SnapDragon,3641,100,4
Snich,6640,55,811
Snorge,2459,8,2614
Snuke,8281,100,137
Soeren,8915,9,2452
Sokolov,4877,8,3022
Solaris3,4432,55,525
Sonic484,7708,25,2197
SonyC,8651,25,2256
SoraKasugano,8047,55,959
Sorcery,2706,8,2650
SoroushE,1885,55,278
Sorry,7942,25,2216
Sosi,4942,55,588
Souta,9131,100,172
Sp3000,7451,38,1381
SpaceDog,2550,8,2629
SpiritsUnite,6242,38,1319
Springgod,9576,17,2407
Starzxy,5076,55,608
Stashio,10758,25,2289
Steffueue,8873,25,2265
StevenRY,3351,25,1885
Storm,6353,17,2337
Stun,7343,55,882
Subscheme,8516,30,1749
Suguman,6772,25,2140
Suki.Xia,8843,55,1037
Sunchiro,6560,25,2120
SuperDupont,6368,25,2096
Suphan,3789,25,1913
SuprDewd,5261,55,637
Swarnaprakash,5707,55,696
Sztegi,3913,8,2857
TOR,6698,55,821
TT1103,2830,8,2673
TaiTai,5085,55,609
TakaakiUmedu,8288,34,1606
Takuma,6413,25,2102
TalksToPlants,4218,17,2304
Te4NIK,7237,34,1580
TeaPot,9586,100,186
TeamCraftworks,8177,34,1602
Tedtion,8053,55,961
Tenyoku,6006,38,1309
Tesulo,5010,55,600
Thachnh,6574,25,2125
Thanabhat,7590,34,1591
The.One.Ring,6163,55,745
TheArchitect,3185,25,1872
TheBaron,2983,8,2701
TheCoffee,4066,8,2891
TheGU,3943,8,2862
TheParadoxTurtle,7150,25,2162
Theogry,6561,34,1563
Thomas0809,9185,55,1065
ThunderXu,2099,8,2551
Tifuera.,5832,17,2328
TigerSun,7111,30,1712
TimeString,2570,30,1642
Tinkerbell,4217,8,2923
Tinza123,3616,25,1903
Titandrake,7033,34,1575
Tjandra,4286,25,1945
Tkachev,2347,55,308
ToR,7669,25,2192
TobiasWooldridge,8132,55,969
Toby,3713,55,428
Tofusan,5653,55,691
Token,7865,100,117
Tominator,3189,55,367
TonyHSU,6713,25,2136
TonyKim,9352,45,1153
TooHard,5219,55,629
TopGunCoder,7162,25,2163
Totktonada,950,8,2458
TrePe,5974,17,2332
TrevorDasch,5262,25,2027
Trewq,6428,38,1323
Tsengsation,3942,8,2861
Tullio,6470,9,2430
TurtleShip,5434,17,2318
TuskyJerry,9069,55,1054
TwistedSkull,2475,8,2618
TwoFx,4684,8,2993
Tyg3R,5856,55,710
Tzai.Min.Jou,2761,25,1835
Tzuyu,7293,38,1371
Ulysses,3552,8,2805
UminchuR,2626,25,1829
Ummae,3165,8,2737
UniFormiZatioN,7422,25,2176
UranusX,3668,55,418
Uts,4673,25,1983
VDQD,2255,55,300
VUAcoder,4508,55,533
ValenKof,4408,55,519
Vanslashington,3998,8,2871
Vars,4298,8,2934
Vatt,6992,55,849
VictorJavAdore,4378,25,1954
VinyleEm,4634,55,544
VirKee,5896,25,2078
Vivian.Chan,6596,25,2127
VixVix,3122,8,2728
Vkrms,6462,34,1561
VladBelous,7196,38,1361
Vojta,7557,17,2364
VulpesX,3631,34,1515
VuryLeo,8657,55,1021
WCG,6345,100,65
Wackloner,3082,34,1508
WanderingID,8350,83,214
WangDong,3177,55,365
Washington,2988,8,2702
WenX,5014,34,1533
Wertle,6548,70,242
WhiteBear,1650,55,272
Whitewolf,2751,8,2653
Who39,4222,25,1941
Wiki.ki,4715,8,3000
WildTroll,4665,8,2991
WildUtah,3760,55,435
Williamacm,6903,55,839
Williammed,7591,55,908
WindSnow,3196,17,2292
WisdomsWind,5228,34,1534
Wonko,5180,25,2019
Wooble,5383,25,2038
Wrick,2786,8,2661
Wsxhwyy,6547,55,798
X303,5594,70,237
Xay,6874,38,1344
Xellos,1603,55,270
Xhark,5240,100,29
Xore,2965,25,1853
