user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
178855371157,0,0.01,0.00,14,Python,2.7,60,8,0,0,0,0,5,0,0,1817,-,-,6776,0.00
2rf,0,0.06,0.00,24,Java,-,151,0,0,0,0,0,0,80,0,4075,-,-,24656,0.06
3230391,-,-,-,1,C++,-,64,-,0,-,-,-1,0,-,-,10312,-,-,-,-
357,-,-,-,9,C++,-,59,-,0,-,-,-1,3,-,-,9440,-,-,-,-
37ae912,0,4.28,0.00,19,C++,-,78,0,0,0,0,0,4,0,0,18064,-,-,2536,4.28
3of7,-,-,-,4,C++,-,85,-,1,-,-,-1,3,-,-,-,not declared,-,-,-
42Life,0,0.02,0.00,30,C#,-,133,0,0,0,0,0,135,8,0,4608,-,-,10704,0.02
4TShirt,0,4.06,3.08,3,C++,-,124,0,0,0,0,0,1,137224,0,10704,-,-,2612,0.96
74th,0,0.01,0.00,42,Python,2.7,118,8,0,0,0,0,20,0,0,4780,-,-,6680,0.01
9mat,-,-,-,13,C++,-,68,-,0,-,-,-1,0,-,-,52040,-,-,-,-
ABryant,0,0.11,0.00,4,Java,-,111,0,0,0,0,0,3,72,0,1902,-,-,28492,0.08
ACKOKO,-,-,-,8,C++,-,64,-,0,-,-,-1,2,-,-,25768,-,-,-,-
ACMonster,-,-,-,3,C++,-,45,-,0,-,-,-1,1,-,-,9784,-,-,-,-
ACRushTC,-,-,-,5,C++,-,161,-,0,-,-,-15,11,-,-,14136,-,Timeout,-,-
ACing,-,-,-,2,C++,-,55,-,0,-,-,-1,0,-,-,9544,-,-,-,-
AEtheReal,-,-,-,14,C++,-,59,-,0,-,-,-1,0,-,-,9392,-,-,-,-
AIMag,0,0.00,0.00,15,C++,-,89,0,0,0,0,0,0,0,0,18480,-,-,2616,0.00
AIQINGXING,-,-,-,0,C++,-,67,-,0,-,-,-1,0,-,-,20096,-,-,-,-
AJK,0,0.00,0.00,1,C,-,101,0,0,0,0,139,0,0,0,7896,-,-,1384,0.00
AMV,0,0.00,0.00,30,Python,2.7,61,0,0,0,0,0,3,0,0,2109,-,-,6484,0.00
