user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
07c00,0,0.01,0.00,2,Python,2.7,21,8,0,0,0,0,2,0,0,838,-,-,6648,0.00
0alex,-,-,-,22,C++,-,133,-,1,-,-,-1,14,-,-,-,Unknown error,-,-,-
0x00000000,0,0.00,0.00,2,C,-,50,0,0,0,0,139,0,0,0,8024,-,Segmentation fault,1480,0.00
0x42,0,0.07,0.01,88,Java,-,192,0,1,0,0,1,8,72,0,5762,Unknown error,java.io.FileNotFoundException:,23532,0.05
112atn323,0,0.36,0.01,28,Java,-,276,0,0,0,0,1,0,72,0,6189,-,java.io.FileNotFoundException:,60344,0.34
19891101,-,-,-,22,C++,-,101,-,0,-,-,-15,0,-,-,10160,-,Timeout,-,-
200,0,0.01,0.00,10,Python,2.7,34,8,0,0,0,0,0,8,0,1579,-,-,6816,0.00
2rf,0,0.01,0.00,4,Python,3.5,22,0,0,0,0,0,0,0,0,-,-,-,7708,0.00
317070,-,-,-,5,Python,2.7,41,-,0,-,-,1,10,-,-,1982,-,File or Dir not found,-,-
3230391,0,0.00,0.00,1,C++,-,29,0,0,0,0,0,0,1328,0,9784,-,-,2504,0.00
37ae912,0,0.00,0.00,6,C++,-,37,0,0,0,0,0,0,0,0,10472,-,-,2596,0.00
3abdelazim,0,0.00,0.00,2,C++,-,22,0,0,0,0,0,0,0,0,11744,-,-,2564,0.00
551100kk,0,0.00,0.00,0,C++,-,42,0,0,0,0,0,0,1328,0,10984,-,-,2724,0.00
74th,0,0.01,0.00,7,Python,2.7,50,8,0,0,0,0,2,0,0,1625,-,-,6696,0.00
916852,-,-,-,-,C++,-,-,-,-15,-,-,-1,-,-,-,-,Timeout,-,-,-
9charles,0,0.00,0.00,3,C++,-,47,0,0,0,0,0,1,0,0,10952,-,-,2652,0.00
9mat,0,0.00,0.00,11,C++,-,44,0,0,0,0,0,0,0,0,9912,-,-,2380,0.00
ACMonster,0,0.00,0.00,5,C++,-,72,0,0,0,0,0,1,0,0,9880,-,-,2672,0.00
ACgege,0,0.01,0.00,8,C++,-,36,0,0,0,0,0,0,0,0,8944,-,-,2600,0.00
AFGhazy,0,0.00,0.00,10,C++,-,132,0,0,0,0,134,6,0,0,12744,-,underflow error reading the file,2592,0.00
AHdoc,0,0.00,0.00,6,C++,-,31,0,0,0,0,0,2,0,0,10112,-,-,2468,0.00
AK93,0,0.72,0.04,3,C++,-,54,0,0,0,0,0,0,186344,0,10008,-,-,2320,0.46
AKim,0,0.00,0.00,14,C++,-,66,0,0,0,0,0,1,0,0,11904,-,-,2612,0.00
ANEvans,0,0.11,0.01,5,Java,-,37,0,0,0,0,0,0,72,0,1326,-,-,25560,0.09
ARGO,0,0.00,0.00,3,C,-,34,0,0,0,0,0,0,8,0,7664,-,-,1436,0.00
ARechitsky,0,0.07,0.02,16,Java,-,112,0,0,0,0,1,5,72,0,1609,-,java.lang.NullPointerException,25376,0.04
ATailouloute,0,0.00,0.00,8,C++,-,34,0,0,0,0,0,3,0,0,8472,-,-,2628,0.00
AVictor,0,0.00,0.00,2,C++,-,29,0,0,0,0,0,0,0,0,8648,-,-,2692,0.00
AaronYChan,0,0.06,0.02,9,Java,-,56,0,0,0,0,0,0,80,0,2273,-,-,23696,0.04
Abhinand,0,0.05,0.01,14,Java,-,57,0,0,0,0,0,0,72,0,1731,-,-,23780,0.03
AdityaDeepak,0,0.00,0.00,0,C++,-,41,0,0,0,0,136,1,0,0,11072,-,Unknown,2380,0.00
Agentchuck,0,0.00,0.00,14,C++,-,87,0,0,0,0,255,5,0,0,12200,-,Unknown,2476,0.00
Agone,0,0.11,0.01,8,Java,-,23,0,0,0,0,0,0,72,0,1111,-,-,25740,0.08
AhmadMamdouh,0,0.07,0.01,8,Java,-,92,0,0,0,0,0,1,80,0,1570,-,-,24712,0.05
AirRafer,0,0.00,0.00,95,C++,-,173,0,0,0,0,0,20,0,0,54120,-,-,2488,0.00
AkaCoder,0,0.06,0.02,17,Java,-,72,0,0,0,0,0,3,72,0,2641,-,-,23940,0.04
AkashSwami,-,-,-,8,C#,-,37,-,0,-,-,1,2,-,-,4608,-,: System.IO.DirectoryNotFoundException,-,-
