user_id,penalty,points,rank
DarkKnight.,8086,26,2635
DarkZero,6188,26,2341
Darksun,4565,66,407
DarwDarw,7314,66,619
DarwinYDC,8437,48,1597
Dato,9784,26,2854
David.Zhou,8948,26,2767
DavidAlves,3698,26,1993
DavidLin,6885,48,1423
DavidS,4968,48,1213
Davs,1137,15,2983
DeMatos,7320,66,621
Death.knight.DK,8335,66,747
DeexPP,6379,18,2880
Delusion,7468,66,639
Dempsy,3658,48,1082
Dendro,7901,48,1533
Der.Baer,3458,48,1061
Devine38,4946,26,2166
Diego.Gabriel,8548,48,1607
Diego1149,8765,48,1633
DiegoCR,4824,48,1199
DimkaDA,6385,48,1359
DimonK,5298,26,2216
Dinivity,9602,26,2841
Diusrex,6589,26,2410
Dive5617,5157,48,1232
DmitryAnkudinov,5285,26,2215
Dog,7433,26,2538
DonaldDuck,5597,48,1270
DrBubbles,5922,33,1854
Dragon.,897,15,2928
Dreamer23,4193,26,2055
Drevnij,1102,15,2975
Duc,5679,66,478
Dukkha,3470,48,1063
Dzhyrma,10607,66,941
East,5821,26,2284
EbTech,3532,100,33
Eder,9149,26,2803
Edka,6039,26,2322
Effilry,1258,15,3026
EggyLv999,5477,48,1261
Eitri,5131,26,2192
ElT3D,10200,18,2900
Elias,1081,15,2971
Elouan,5968,48,1316
EmK,6659,100,172
Eminenz,2466,26,1922
EmmHaych,1068,15,2962
Empress,9432,44,1810
Empty007,7525,48,1497
EnTerr,8050,26,2631
Enam,8647,26,2717
Enchom,3689,48,1084
Enmar,4454,26,2093
EricDLee,9093,78,346
Erich,6892,66,567
Erona,4003,26,2024
Erop,5820,100,122
Error202,6766,66,558
Eryx,7115,100,196
EternalAnswer,4896,66,427
Etienne,5654,78,331
Eureka6174,5068,100,90
EvgeniSergeev,8440,33,1890
Eyelids,8300,66,742
FKint,7724,66,675
Farqd,9372,44,1808
FatAlex,3405,66,366
FatPanda,7954,48,1538
FatalEagle,5068,66,437
Fatality2412,6350,26,2367
FedePousa,5984,66,503
Felix,6248,100,144
Ferdy89,5898,26,2299
FinalProud,5311,48,1243
FinaleVawait,7249,100,202
Fiona777,6835,48,1415
Fire.30,8878,26,2753
FlaminRage,6030,66,509
FloppyCat,9110,66,882
Floz,7419,66,630
Fly33,9114,100,295
Flydutchman,5131,100,94
Franklinquestionmark,4817,48,1197
FredWang,8689,33,1895
FreePizza,8412,26,2673
FrelonQuai,6843,26,2455
FrostA,3383,48,1055
Fumiya,8647,66,802
Furor,4767,48,1192
Futurizing,1115,15,2976
GGed,7579,100,219
GHOSTYO,7603,26,2557
GSam,9169,48,1674
GYH,6248,48,1343
Gandarf,3522,26,1975
GannicusYao,8355,66,752
Garo9521,7166,66,610
GaugeBoson,7653,48,1506
GavinTang,9262,66,900
George.S,4030,44,1704
GersonLazaro,8882,26,2755
GhSapGu,8820,48,1639
Ghabriel,1257,15,3025
GiB,8628,48,1620
Giawa,5861,26,2293
Glen,3720,26,1997
Global,5378,66,458
Gluk,5596,100,110
GnsP,4949,26,2167
Gnurdux,2830,48,1012
GoldenSection,6308,48,1353
Gomhog,5905,66,495
GooglySearch,7586,66,654
Grandrogue,6515,48,1378
Grapland,5912,48,1312
GreatCornholio,8924,26,2763
Greatlemer,4019,26,2028
GregD,4729,26,2141
GrundoX,3498,48,1067
Grzesiu,7739,100,227
GuanYu,8291,26,2658
Gubsheep,7703,48,1514
GuessEver,4329,26,2074
GunnERs,7417,66,629
GuuJiang,4694,26,2136
Gyscos,8442,44,1774
Gyulsik,7581,26,2552
HD650,4354,48,1149
HELLO.ZZ,9414,100,312
HORSE,7254,66,615
HTC,6634,48,1391
HYEA,4906,66,428
Hachiikung,5314,66,455
Hachimori,4322,48,1144
HaifengJin,8966,66,859
Hailo,5199,66,447
Han.Chiang,6131,26,2334
Hank0001,5355,48,1249
HarryQuake,7443,48,1486
Harta,4243,66,391
Hazard,5498,66,464
Heidirose,1267,15,3028
HelgeB,3189,26,1956
HellKitsune123,3834,66,376
HelloMello,5374,26,2228
HenrikRueping,4415,48,1159
HenryYang,4666,26,2131
HexTree,5489,48,1262
Hezhu,7141,66,606
HidenoriS,4764,66,421
HiltonLange,9119,100,297
HimanshuA,6367,26,2369
Hogloid,4578,100,77
HolyMason,7080,100,194
Hongbo,6457,48,1367
Hongda,8516,26,2699
Honour,4871,48,1200
Hooyoung,5629,66,475
HouJP,8623,48,1619
Huanpo.Lin,7850,66,690
HustYY,7308,48,1468
Hwhitetooth,4353,66,397
Hyperbolic,8876,100,277
I.Choose.Code,1226,15,3011
I.M.,2776,18,2866
I3MNIX,850,15,2919
IAmCharizard,5300,48,1241
ICastro,6049,48,1330
IITianUG,6992,26,2475
IJMP320,8873,26,2752
IMDagger,8146,48,1558
Ianbaker24,8343,26,2665
IcyBlue,5702,48,1285
IdoLivneh,9381,44,1809
IlodEnarp,4075,48,1118
ImGonnaWreckIt,4060,26,2035
ImmaWizard,2612,48,999
Imnimo,7690,44,1750
Indeed,8470,48,1600
IneQualitY,4757,48,1191
InfiniteHigh,9709,66,928
InhaKorean,7659,44,1747
InnoVator54,6452,48,1365
Insider,5458,48,1258
IrishCoffee,1219,15,3008
Iskandar,3881,48,1099
Ismael,7163,66,609
ItsLastDay,8324,44,1769
Itu,8624,66,794
IvanYU,3160,26,1955
Ivy.End,8661,66,806
IwfWcf,3883,26,2014
Ixia,9872,66,932
J03,6390,26,2376
J7.Juarez,6640,26,2426
JAPLJ,5619,100,113
JESI,7274,48,1463
JFBM,9343,26,2823
JKJeong,9755,26,2851
JKqq,3151,48,1033
JSutton,901,15,2929
JackLance,4836,44,1705
Jael860,5879,66,489
Jaguar,9321,26,2820
Jakube,3009,26,1942
Jami,6978,66,580
Jamsterdamus,9095,48,1667
JanCK,7741,33,1880
JaredWindover,6219,26,2347
JarrettSpiker,9464,26,2836
JasonLee,7534,66,648
Jasontsh,3983,26,2022
JasperH,2464,48,991
JayXon,3424,26,1969
JdPL,7673,44,1748
JeffHammer,3113,26,1953
Jeffles,7259,26,2511
JeffreyHui,5159,48,1233
Jefvin,4792,26,2147
Jens,3652,66,372
Jeoygin,7133,26,2489
JeremyWu,7699,26,2572
Jhamra,8476,48,1602
JiK,6437,100,157
Jiawei.Gu,5434,48,1255
JieGao,8080,26,2634
Jim.Ng,7139,66,604
Jimbly,4402,66,399
Jimmy2015,6611,26,2415
Jimmy7,1269,15,3030
Jinchun,1166,15,2992
Jingplusplus,5799,48,1296
Jinming,7065,26,2478
JinxJinxAgain,9185,26,2807
JiuYe,6763,26,2446
JoeDai,6319,26,2360
JohnSmith,8721,66,816
Johnathan,4007,48,1110
JokerPoker,2787,48,1010
JokersSyntax,7772,26,2583
Jon1025,7750,66,681
JongMan,7379,100,209
Joranvar,8502,26,2693
Jorik,6886,66,566
Josse,8995,78,345
Juda,6380,66,534
JulienC,5210,48,1234
JunMaillard,6814,100,181
JuniorHsu,8579,66,790
Junkbot,8363,100,256
JunoYu,1179,15,2997
K1.,4288,26,2068
KEE,7106,44,1724
KENNYPARK,2993,26,1941
KKOrange,2434,48,989
Kanslulz,4349,26,2079
Karian,4554,26,2115
Kawagiri,4947,48,1209
Kectavi,5817,48,1297
Kengood,6920,26,2467
KenjiH,8702,66,811
KennyHORROR,8736,100,270
Keno,6891,33,1865
Kenrick95,3655,26,1986
KeyboardFire,5213,26,2202
Keyvan,3038,66,358
Khabat95,8496,26,2690
KhaotiK,3948,26,2020
Kim.Sungho,9389,66,911
Kingder,5449,26,2238
Kirhog,4630,26,2126
Kiril,8338,26,2663
KirisameMarisa,9054,48,1663
Klenes,8911,33,1897
Klockan,3352,48,1048
Kmcode,8005,33,1885
KomarovAndrey,6235,100,143
Konrad127123,6411,66,536
KorlaMarch,8130,26,2637
Kozim,3549,26,1979
Kraken,8861,66,842
Krazul,8284,100,250
Kskinner,6755,48,1405
Kuroba,8831,66,836
Kuros,7272,100,204
Kussy,6981,26,2474
Kyousuke,4800,48,1194
L1048596,9221,44,1805
LLH,5736,100,117
LaRourke,8331,48,1581
Laakeri,4770,66,422
Labib666,5643,33,1851
Landrew,8818,51,956
Lasha.Lakirbaia,4778,48,1193
Latebird,8989,26,2773
Lau,9189,66,894
Laurie,8354,26,2667
LawyerZhang,4457,66,403
Lay,7654,26,2566
LayCurse,4634,100,80
LazyAnna,3853,48,1093
LeBron,3525,100,32
LeeSin,3152,66,362
LeoMao,5023,48,1221
LeonardoXavier,9018,26,2778
Leonid,8723,48,1627
Lepton.s,6783,48,1408
Lerence1201,9175,66,891
LevinLMKwong,7794,26,2587
Lewin,4551,100,76
Lexarx,9561,66,921
Leylaa,9003,51,958
LiJiancheng,9477,44,1814
LiYanliang,6091,26,2330
Lightmoon,4282,48,1139
LilacLu,9551,66,920
LimitW,4184,26,2052
LimitedAntihero,8840,26,2744
LinesPrower,8942,51,957
Linxingyu,8764,66,828
Little.John,8316,44,1768
LiuPai,9788,44,1819
LiuQuan,7895,66,697
Liunerd,1170,15,2994
Ljxxx,5449,66,461
Lo.R.D,3502,48,1068
Loku,8241,26,2649
Lonelly,3288,48,1043
Longo11070001,10103,44,1824
Look.107,6538,26,2400
Lortex,4288,26,2068
LostRating,4275,100,64
LotK,10049,66,934
Louise.de.La.Valliere,8976,48,1656
LuXinyu,6777,33,1863
Luccan,3752,26,2002
Lucy.,8088,48,1550
LuisSergio,8543,26,2702
Lurvox,8719,26,2723
Luyor,6629,48,1390
LynnKayeC,7648,66,667
M.Aladdin,5446,26,2237
M.Mahdi,6499,66,541
M.Saito,5598,48,1271
M0sTik,7064,66,591
M28,3751,26,2001
MAS,7714,26,2576
MKLOL,5061,66,436
MKTBone,7996,26,2620
MROS,4523,48,1169
MRain,8946,100,284
MTSranger,8897,100,279
MadHatter,6750,26,2443
MagiMaster,3008,48,1022
Maksud,4992,48,1215
Maleo,8576,26,2711
Malfple,8413,26,2674
Mamick,9486,66,918
Mandelbratwurst,1173,15,2996
Manro,9053,100,290
ManuelPineda,10001,33,1908
Mariammmm,910,15,2931
Marjan0003,7163,48,1453
MarkG,7737,48,1517
Marky,8027,26,2625
MarshallOfSound,5826,26,2286
Marshmallow,5080,48,1224
Marte,7460,66,637
Martial,5229,48,1236
Maryam82,6868,26,2459
Mastojun,4154,26,2051
MathCrusader,8271,66,740
Mathlover,8553,100,265
MattiLeMelon,8454,26,2684
Matts01,8993,66,867
MauricioC,2523,100,9
MaxMorin,7500,48,1493
MaximKalinin,7723,100,225
McNelly,7599,44,1744
Mcginn,7751,66,682
Me.,2583,26,1925
MeandMyself,6696,66,554
Medafred,8865,26,2749
Meltykiss,6554,26,2401
Merlinhool,3149,48,1032
Merlininice.yn,4457,48,1165
MiSawa,5920,100,127
MichaelC,5747,26,2272
MichaelLevin,7282,100,205
Mickey1356,10525,26,2865
MilesAway,8141,26,2640
MilesEdgeworth,4103,26,2042
Milesian,9253,100,304
MiminoCoder,3517,100,29
MinWoo,5962,26,2311
Mingye,5859,26,2292
Minicat,8036,44,1760
Minilek,3308,48,1044
Mining,4490,26,2100
Mirclus,2247,26,1917
MiroB,9430,100,315
Mister,5652,100,115
Mohamed.Gaber,5566,26,2250
Mokosha,6679,48,1397
Monads,4362,48,1151
MooseBoys,8959,44,1795
Morris,8492,66,771
Mountain.Dude,6039,48,1327
MozillaFirefox,7102,26,2483
Mperv,7348,49,962
Mr.Pi,8343,48,1583
Mr.X,7300,44,1737
MrDave,6089,26,2328
MrPingouin,5605,26,2253
Mudream,5319,48,1244
Multifarious,6479,100,160
Munin,4151,48,1128
Murat,6279,66,527
Murphy,8256,66,738
Murtaught,4117,26,2046
NAFIS,5759,100,118
NALP,8296,100,251
NExPlain,4179,66,387
NPeasy,4861,92,324
Naduxa,6110,26,2332
Namnamseo,8742,66,821
Nasa,9089,66,879
Navid,6083,66,513
NefariousZhen,1637,48,965
NegiMagnet,2561,26,1924
Nekomimimi,8191,26,2645
Nestman,4935,48,1206
Neverauskas,9217,48,1678
Nicccccccccck,7910,48,1535
NickApo,8259,26,2654
NickBowman,5964,26,2312
Nicolas.Tsui,9198,26,2809
Nicolas16,6383,100,152
NikolayKochetov,5992,48,1321
NilayVaish,3864,48,1096
Niloy.D.Rocker,4465,26,2096
Nima.P,8748,48,1629
Nisiyama.Suzune,6986,66,584
Nooodles,4322,66,393
Norman.W,7992,26,2619
Nothing.L,8599,48,1615
Nothing2Panic,8579,26,2712
Novemura,7031,48,1439
Nullard,5106,48,1228
OR.Director,2553,48,996
OYoung,6355,66,531
OakChawit,8394,48,1591
OcoToOo,7055,48,1440
Oil,8074,26,2633
OmaaarZ,4474,26,2098
Omar22,7758,48,1520
OmarHashim,5256,48,1240
OmniLRenegadE,7800,66,687
Omrigan,4513,26,2106
OneTouchFinish,7842,44,1754
OptimusNishant,7965,26,2616
Osama.Hatem,8843,48,1642
OsamaF,4813,26,2153
Ostap,4032,100,55
Oyk,9048,66,875
P.S.,7811,26,2589
PAP,5574,66,470
PASTor,4082,26,2040
PCZ,6479,48,1372
PERNEKHAN,7842,33,1884
PNG,9379,26,2826
PackyBear,8781,26,2733
PaeP3nguin,7693,26,2570
PalmPTSJ,8881,66,844
PaoDuroMacMoney,5183,26,2198
PattyHuang,6429,26,2378
Paul.T,8008,48,1542
PavelChadnov,581,15,2901
PearGod,6427,48,1361
PeekABoo,8568,26,2709
Pengwen.Zeng,7919,66,700
PepeOfMath,1229,15,3013
Person,3858,48,1094
PetarV,7523,66,646
PetrR,5989,44,1713
Pfpardo,5911,48,1311
Phil217,10290,100,323
PhilipsT,4184,66,388
Piano,5132,48,1230
Piwattz,2515,48,993
Plasma.curl,3640,26,1984
Ply.py,8415,26,2675
PoJieNie,2653,26,1926
Polaricicle,7730,26,2580
Polux,7191,26,2497
Polygonian,8399,66,760
Poor,9040,26,2780
PreNa,4515,26,2107
Pred4c3,9135,26,2798
PrimuS,8167,66,731
ProjectYoung,5229,66,451
ProjectZero,4010,48,1112
ProphetOvDarkness,5118,26,2188
ProteanMercury,6325,26,2363
ProtonH,7237,26,2507
Pt.Tp,6569,66,545
PurpleToaster,5645,26,2260
Q112,5538,26,2246
Qiao893,7781,26,2585
QiuZhiyue,9305,100,308
Quadsonriver,1080,15,2969
QuangHuynh,6865,26,2457
QuangLe,7673,66,671
QuantumCaffeine,8737,66,819
QuickBrownFox,7429,66,632
Quy,7245,44,1733
Qwaz,3276,48,1041
RGRGRG,6257,48,1345
RLM,664,15,2905
Ra1nWarden,8648,66,803
Ra8,9689,48,1697
Rafbill,2245,48,982
RafiKamal,869,15,2922
Raiker,8424,48,1596
Rasinhas,9935,66,933
Ratmir15,4047,26,2031
Ravi1G,6312,26,2359
Rawnblade,7328,78,335
Raynger,9239,26,2813
Raywzy,6674,44,1715
Rebryk,7644,44,1746
Redbug,8787,66,832
ReneZ,5146,66,445
ReynoT,9025,66,872
Rezwan4029,9378,100,310
Rezzz,8691,26,2719
Rhenneton,4609,26,2121
Riatre,8303,66,743
RidgeX,7165,26,2493
Ridowan,2676,48,1002
RifleZhang,6963,26,2470
Ripounet,4281,26,2065
RisingComet,793,15,2912
RoMa,8503,26,2694
RogerB,7524,48,1496
Rongqi,6491,100,161
RoryK,4040,48,1116
Rotciv,8758,26,2730
Rozwel,7262,26,2513
RsEnts,5360,100,99
Rubanenko,4685,100,81
Ruichao,2702,26,1929
RupertW,992,15,2953
RyanLeonel,9236,48,1679
S.Saqib,6007,26,2320
SAS,7465,66,638
SHA2,8452,26,2683
SONG,3861,26,2011
SSSJOLIN,5150,26,2194
SSSSSS,7919,26,2611
STEP5,4595,100,78
SUJia,4369,26,2083
Saaber,7577,26,2551
Sadia.013,8579,33,1892
Safadurimo,4339,26,2076
Sairi,5527,26,2244
Sakib,7864,44,1757
Sam.Eisenstat,3491,48,1065
SamScott,8981,66,864
Samjay,3346,48,1047
Sarnoth,3870,48,1097
Sarth,8892,26,2758
Sasha,7267,48,1462
SaveVMK,7511,66,643
Savlik,5375,66,457
Schneck,7749,66,680
Scintillo,3553,26,1980
Scooooooorpio,8974,100,287
Scorpy,8749,66,823
Sd.Invol,7781,100,228
Sean223,9465,44,1812
Sebas.Gomez,7316,66,620
Second,5902,26,2301
Sedols,749,15,2909
Segovia,8445,48,1598
SenseiKiwi,4734,48,1188
SergGr,2725,26,1932
SergeiF,6978,48,1428
SergioVieri,5239,26,2208
Sethera,9796,26,2855
Sganda,9441,66,915
ShadowfoX,8586,26,2713
Shaikhitdin,8785,66,831
Shakib,7060,48,1441
Shangke7788,5845,33,1853
Shaon,5655,66,476
Sharknevercries,5832,48,1300
Sharph,5522,100,107
Shimika,8215,48,1571
Shining,8973,66,861
Shintaku,6679,26,2435
Shuto,2114,48,978
Shyue,4806,26,2150
Silence,6508,66,542
Silithus,4451,26,2092
Sippy,9027,66,873
SiqiLin,6906,26,2463
Skedar,9652,66,924
SkorKNURE,8754,48,1631
SkyDec,6908,100,185
SkyHawk,2293,48,983
Skywave,5453,26,2239
SlavaSSU,8023,33,1886
Slavo,8934,66,853
SleepyDay,1157,15,2990
SliMM,7551,26,2546
Slowpoke,5418,26,2234
SmallFrog,6364,26,2368
SmileIJP,7330,100,206
Snape,7313,48,1469
Snicker,8624,66,794
Snipx,6096,48,1335
Snooperlock,8982,48,1657
Snowyblack58,9290,26,2819
SoEnLit,8173,100,246
Soal,3332,48,1046
Solaris3,3478,66,367
SonicShane,4321,48,1143
Sosi,9140,66,886
Sosunser,7123,48,1447
SovietUnion,4371,48,1153
Sp3000,5017,44,1708
SpaceBandana,3249,26,1958
Spelvin,6798,48,1410
SpiritsUnite,4268,48,1138
Squarefk,6944,66,576
Stanley17112000,8885,66,845
StarCuriosity,3982,66,382
Stashio,1146,15,2986
SteQL,7232,26,2504
StephenH,3699,26,1994
Steven.Huang,8446,26,2681
Stilwell,6562,100,164
StoneDot,5135,26,2193
Storm,2237,26,1916
Strikeskids,6586,66,549
Striverlll,8929,66,851
Subscheme,2382,48,987
SuchorskiBR,8272,26,2657
Sumeet.Varma,1080,15,2969
SunshineX,3954,48,1104
SuperDupont,1256,15,3024
SuperJim,5221,26,2205
Supermitel,5984,48,1319
Suphan,4270,26,2063
SuprDewd,4844,66,424
Swarnaprakash,7451,48,1487
Swrrt,9296,100,306
Sylveon,8079,66,719
Sylvus,7558,26,2547
T.Reece,6155,33,1856
T1024,8406,100,260
T77,7399,26,2532
THE0ne,8870,26,2751
TK305,9454,26,2834
TREX,6719,26,2439
Taargus,6595,26,2411
Tadrion,8606,44,1778
TakaakiUmedu,4006,26,2025
TankEngineer,3023,100,20
Tanzir5,3689,26,1992
Taube,8640,66,799
Tedxz,8492,66,771
Tellmarch,6148,48,1340
Tema,5349,26,2223
Temirulan,7589,33,1879
Terence,2461,48,990
Ternay,6825,26,2452
Thallid187,7252,26,2510
ThanadeeW,8088,48,1550
The.other.1000.types,4609,26,2121
TheBrick,8691,66,810
TheCoffee,6687,26,2436
TheDarkKnight989,8529,66,779
TheNumberOne,6268,26,2352
Theertha,6380,33,1860
TheodoreLee,7344,26,2525
Theogry,2803,100,13
Theorem,4342,48,1147
ThiagoRRamos,7977,26,2618
ThierryV,8922,26,2762
ThreeFx,4007,26,2026
Ticksee,7049,26,2477
TigerLoveZj,7414,44,1740
Tigersden,4880,26,2159
Tigvarts,6810,100,180
Tima,7863,66,693
TimeString,4088,100,58
Tingnan,6446,26,2382
Tinkerbell,7335,48,1473
Tinysun,7909,48,1534
Tish,3165,18,2868
Tisuama,9182,33,1903
Titandrake,5365,48,1250
Tjzo,4331,100,65
Tkachev,7459,66,636
Tomik,9135,44,1802
Tominator,9580,44,1815
Tommmmmmmm,6700,66,555
Tony,8268,66,739
TooHard,7887,66,695
TorZ,8417,26,2676
Torden,10600,44,1825
TouchMyCode,1236,15,3016
TrePe,5793,26,2282
Troublemaker,6428,33,1861
TrueBamboo,6707,100,176
TrungHieu11,6029,33,1855
Try.SkyCn,8265,100,248
TuneDere,886,15,2924
TwoFx,762,15,2910
TylerX,8996,66,868
UminchuR,4335,66,396
Umnik,3159,100,22
Undefined,8927,48,1649
Uranium,7596,48,1503
UranusX,7140,66,605
UsedToBe,6166,100,140
VNBZTY,4394,48,1157
VSH,10228,66,936
VTLight,9441,26,2831
VUAcoder,8377,48,1589
VanillaMilkTea,8449,26,2682
VehicleOfPuzzle,4125,26,2049
VeryBigMan,3385,26,1966
Vesuvius,8680,48,1625
ViChen,4699,26,2139
VinyleEm,4735,48,1189
VladBelous,7956,66,705
VladaMG98,6997,66,585
Vrexu,6493,26,2392
VulpesX,4605,66,411
W.Junqiao,7072,66,592
W4yneb0t,4257,100,62
WCG,3686,66,373
WEILUNDU,4973,26,2174
WKUZHPKB,8577,33,1891
WXXCC,8704,66,813
WYOCMWYH,5084,66,438
Wah,3995,26,2023
Wain,8602,48,1616
