user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0x42,0,1.21,0.09,20,Java,-,60,0,0,0,0,0,0,80,0,2759,-,-,468988,1.29
12rmshe,0,0.00,0.00,2,C++,-,78,0,0,0,0,0,26,0,0,10288,-,-,2608,0.00
1E60,0,0.22,0.00,3,C++,-,51,0,0,0,0,0,0,0,0,8576,-,-,2416,0.21
200,0,0.00,0.00,12,Python,2.7,46,8,0,0,0,0,0,8,0,2192,-,-,7248,0.00
354898002,0,0.00,0.00,33,C++,-,76,0,0,0,0,0,28,0,0,10208,-,-,2444,0.00
3bdelra7man,0,0.00,0.00,5,C++,-,65,0,0,0,0,0,4,0,0,13744,-,-,2448,0.00
6eJIa9IzZzTeHb,0,0.00,0.00,21,C++,-,89,0,0,0,0,0,1,0,0,10960,-,-,2532,0.00
74th,0,0.01,0.00,14,Python,2.7,85,8,0,0,0,0,6,0,0,2284,-,-,6932,0.00
8cbx,0,2.65,0.00,0,C++,-,86,0,0,0,0,0,11,0,0,8176,-,-,2376,2.64
ABHISHEK004,0,1.40,0.02,48,C++,-,156,0,0,0,0,0,2,211120,0,27056,-,-,2584,1.38
ACalvin,0,0.00,0.00,0,C++,-,101,0,0,0,0,0,0,0,0,29720,-,-,2280,0.00
ACgege,0,0.00,0.00,24,C++,-,66,0,0,0,0,0,4,0,0,27256,-,-,2616,0.00
ADJA,0,0.79,0.01,26,C++,-,140,0,0,0,0,0,2,0,0,77992,-,-,78484,0.78
AFGhazy,0,0.00,0.00,4,C++,-,61,0,0,0,0,0,0,0,0,25520,-,-,2616,0.00
AIMag,0,0.21,0.00,26,C++,-,111,0,0,0,0,0,0,0,0,15544,-,-,10756,0.20
AISarkin,0,0.00,0.00,27,C++,-,95,0,0,0,0,0,0,0,0,16456,-,-,2660,0.00
AJ721,0,0.04,0.00,5,Java,-,83,0,0,0,0,1,0,72,0,3003,-,java.io.FileNotFoundException:,23676,0.03
AK93,0,0.00,0.00,10,C++,-,67,0,0,0,0,0,0,0,0,13472,-,-,2484,0.00
AKim,0,1.07,0.00,12,C++,-,92,0,0,0,0,0,1,0,0,13408,-,-,2588,1.07
ASverdlov,0,0.04,0.00,17,C++,-,86,0,0,0,0,0,2,0,0,24768,-,-,11196,0.04
AaronYChan,0,0.90,0.08,27,Java,-,103,0,0,0,0,0,33,80,0,4553,-,-,298040,0.96
Abacist,-,-,-,9,C++,-,66,-,0,-,-,-15,3,-,-,12920,-,Timeout,-,-
AeroAhn,-,-,-,10,C,-,71,-,1,-,-,-1,0,-,-,-,No such file or directory,-,-,-
Agentchuck,0,0.00,0.00,22,C++,-,121,0,0,0,0,255,13,0,0,15568,-,Unknown,2592,0.00
AhmadMamdouh,0,0.10,0.01,17,Java,-,178,0,0,0,0,0,2,80,0,3714,-,-,35292,0.07
AhmedFathyAly,0,2.12,0.12,18,Java,-,88,0,0,0,0,0,12,80,0,3219,-,-,693136,2.06
Aj5774,0,0.00,0.00,17,C++,-,101,0,1,0,0,127,8,0,0,-,Unknown error,Command not found,1428,0.00
Ajlohr,0,0.11,0.02,7,Java,-,68,0,0,0,0,0,1,72,0,2330,-,-,27152,0.08
Akigeor,0,0.00,0.00,0,C++,-,67,0,0,0,0,0,1,0,0,9880,-,-,2616,0.00
Aksenov239,0,0.09,0.00,16,Java,-,102,0,0,0,0,0,0,80,0,2690,-,-,26064,0.07
Alcarinquo,0,0.76,0.00,11,C++,-,64,0,0,0,0,0,0,0,0,9976,-,-,2732,0.76
Aleksander,0,0.00,0.00,28,C++,-,144,0,0,0,0,0,2,0,0,15480,-,-,2684,0.00
AlexAlvarez,0,0.00,0.00,11,C++,-,80,0,0,0,0,0,0,0,0,73272,-,-,2688,0.00
AlexVistyazh,0,0.00,0.00,14,C++,-,100,0,0,0,0,0,1,0,0,15680,-,-,2476,0.00
Alextrovert,-,-,-,15,C++,-,132,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
Algiz,-,-,-,15,C++,-,63,-,1,-,-,-1,5,-,-,-,redeclared,-,-,-
Alramech,0,0.01,0.00,7,Python,2.7,55,8,0,0,0,0,21,8,0,2460,-,-,7132,0.00
Alwahsh,0,0.00,0.00,7,C++,-,78,0,0,0,0,134,8,0,0,14128,-,underflow error reading the file,2596,0.00
Ambling,0,1.95,0.10,19,Java,-,61,0,0,0,0,0,6,72,0,2099,-,-,542228,1.88
Amoo,0,0.00,0.00,8,C++,-,64,0,0,0,0,0,2,0,0,17472,-,-,2768,0.00
AnPelec,0,0.00,0.00,24,C++,-,89,0,0,0,0,0,3,0,0,16616,-,-,2592,0.00
Andrei6184,0,0.00,0.00,3,C++,-,36,0,0,0,0,0,0,0,0,14656,-,-,2568,0.00
Andretti,0,0.00,0.00,16,C++,-,68,0,0,0,0,0,2,0,0,9832,-,-,2196,0.00
AndyAder,-,-,-,15,C++,-,81,-,0,-,-,-15,2,-,-,38152,-,Timeout,-,-
AndyBear,-,-,-,7,C++,-,64,-,0,-,-,-15,1,-,-,12240,-,Timeout,-,-
AnhDo,0,0.00,0.00,0,C++,-,38,0,0,0,0,0,9,0,0,9784,-,-,2608,0.00
Annie,0,0.00,0.00,8,C++,-,49,0,1,0,0,127,5,0,0,-,Unknown error,Command not found,1348,0.00
Anton92nd,0,1.03,0.05,7,C++,-,78,0,0,0,0,0,0,210920,0,10176,-,-,2696,0.98
AnuarTB,0,2.43,0.00,13,C++,-,55,0,0,0,0,0,0,0,0,29792,-,-,6528,2.43
Anuraag,0,0.00,0.00,8,C++,-,52,0,0,0,0,0,0,0,0,10856,-,-,2484,0.00
Aran,0,0.01,0.00,12,Python,3.5,39,0,0,0,0,0,1,0,0,3068,-,-,8332,0.01
AravindaDP,0,0.03,0.00,10,C#,-,60,0,0,0,0,0,0,8,0,4096,-,-,11288,0.03
Archetype,0,0.00,0.00,20,C++,-,71,0,0,0,0,0,0,0,0,12048,-,-,2496,0.00
Ardavel,0,0.00,0.00,35,C++,-,156,0,0,0,0,0,5,0,0,16072,-,-,2636,0.00
Areseye,0,0.00,0.00,13,C++,-,74,0,0,0,0,0,2,0,0,12512,-,-,2488,0.00
Aries512,0,0.04,0.00,35,Java,-,409,0,0,0,0,1,2,72,0,11214,-,java.lang.ExceptionInInitializerError,23696,0.03
Ariza,0,1.74,0.00,2,C++,-,71,0,0,0,0,0,1,0,0,10520,-,-,2704,1.74
ArmandNM,0,0.00,0.00,15,C++,-,74,0,0,0,0,0,12,0,0,12616,-,-,2420,0.00
Arrows,0,0.00,0.00,7,C++,-,54,0,0,0,0,0,0,0,0,25928,-,-,2460,0.00
Arseny,0,7.44,0.00,6,Python,2.7,24,8,0,0,0,0,2,0,0,1279,-,-,13288,7.39
ArtHoly,0,0.00,0.00,1,C++,-,61,0,0,0,0,0,0,0,0,10328,-,-,2368,0.00
Arti1990,0,0.35,0.00,18,C++,-,87,0,0,0,0,0,25,0,0,10128,-,-,2924,0.35
Artifere,0,0.00,0.00,13,C++,-,58,0,0,0,0,0,6,0,0,16048,-,-,2604,0.00
Arup,0,0.91,0.08,14,Java,-,49,0,0,0,0,0,0,72,0,1783,-,-,435960,0.82
AshishRKO,0,1.30,0.00,2,C++,-,91,0,0,0,0,0,26,0,0,15616,-,-,2532,1.29
Askhatish,0,0.00,0.00,13,C++,-,93,0,0,0,0,0,0,0,0,14704,-,-,2552,0.00
Atropine,0,0.00,0.00,21,C++,-,66,0,1,0,0,127,2,0,0,-,Unknown error,Command not found,1384,0.00
Auenwald,0,3.93,0.00,5,C++,-,79,0,0,0,0,0,0,0,0,52664,-,-,2728,3.91
Aurel,0,0.01,0.00,18,Python,2.7,50,8,0,0,0,0,5,0,0,1953,-,-,7072,0.00
Auster,0,0.00,0.00,11,C++,-,81,0,0,0,0,0,0,0,0,16336,-,-,2368,0.00
Awcrr,-,-,-,1,C++,-,62,-,0,-,-,-15,0,-,-,9888,-,Timeout,-,-
Aztrorisk,-,-,-,8,Python,2.7,55,-,0,-,-,1,0,-,-,2425,-,ImportError,-,-
Babouche,0,1.58,0.00,15,C++,-,106,0,0,0,0,0,41,0,0,13144,-,-,2596,1.58
Backspe,0,0.00,0.00,8,C,-,68,0,0,0,0,0,0,0,0,7832,-,-,1376,0.00
Bagla,0,0.00,0.00,17,C++,-,73,0,0,0,0,0,1,0,0,12120,-,-,2700,0.00
Baklazan,0,0.01,0.00,8,C++,-,126,0,0,0,0,0,0,0,0,68664,-,-,2768,0.00
Balajiganapathi,0,0.00,0.00,28,C++,-,132,0,0,0,0,0,9,0,0,14864,-,-,2388,0.00
BananaTree,0,5.35,0.00,3,C++,-,85,0,0,0,0,0,3,0,0,80752,-,-,47344,5.34
Barba,0,0.75,0.00,8,C++,-,66,0,0,0,0,0,0,0,0,13840,-,-,2572,0.75
Bars,0,0.00,0.00,27,C++,-,93,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1420,0.00
BarsukAlexey,0,0.00,0.00,14,C++,-,75,0,0,0,0,0,0,0,0,16320,-,-,2568,0.00
Barty,0,0.65,0.00,0,C++,-,84,0,0,0,0,0,0,0,0,13984,-,-,65180,0.64
Bench,0,0.31,0.01,10,Java,-,104,0,0,0,0,0,2,80,0,2987,-,-,28332,0.28
Benyamin,0,0.00,0.00,9,C++,-,78,0,0,0,0,0,10,0,0,29080,-,-,2528,0.00
Beresta,-,-,-,13,C#,-,61,-,0,-,-,1,62,-,-,5632,: Unexpected symbol `)' /home/useruser/datacollection/solutions_5708284669460480,: System.IO.FileNotFoundException,-,-
Beriand,0,0.00,0.00,16,C++,-,40,0,0,0,0,0,0,0,0,9264,-,-,2424,0.00
Betlista,0,0.60,0.06,15,Java,-,85,0,0,0,0,0,2,72,0,3024,-,-,342972,0.54
Bewww,0,0.00,0.00,9,C++,-,67,0,0,0,0,0,0,0,0,8656,-,-,2216,0.00
