user_id,penalty,points,rank
AustinMoose,4244,33,2008
AxiomOfChoice,8989,37,1761
Ayman.Mohamed,5344,33,2159
B12040331,6045,33,2272
Backspe,5191,56,921
Bagla,7483,33,2481
Baian98,6606,70,560
Bakhodir.Ashirmatov,6321,100,155
Balajiganapathi,8732,100,277
BangBangBang,8666,70,704
Baster,4146,47,1207
Basun,6685,33,2358
BaturaDima,8574,100,267
Bearfrost,1165,23,2929
Becaucse,1267,23,2984
Belonogov,6422,100,163
BenZ,8842,67,859
BeniBela,9458,56,1134
Benz3536,5598,33,2198
Beresta,9610,47,1668
Beriand,3819,47,1190
Bertje,7964,25,2803
Betlista,8106,47,1577
Bewww,2298,33,1829
BigBourin,6568,56,973
Bigmac,1251,23,2974
BinaryShaman,962,23,2846
Birukhatri,6739,47,1434
BishalG,8782,35,1804
BistrigovaAnastasiya,6714,33,2364
Blabla.404,5403,77,347
BlinkingStar,888,23,2831
Bloodnaix,8582,70,697
BluePrint,5992,33,2260
Bobik,4394,100,60
Bokse,3757,56,906
BoldBB,5588,33,2195
BooBerrystew,8569,33,2654
Borisp,7098,70,587
Bradrin,1136,23,2915
Breda,6644,47,1425
Brian,6248,77,364
Brian.P,5073,35,1778
Bubris,8913,67,860
BudAlNik,6597,100,170
Burunduk1,3472,100,20
CAQ,9300,33,2756
CDirkx,7268,33,2436
CMM,6165,70,537
CMaster,5150,47,1269
CalgaryCorpus,8062,33,2573
Candice,3837,33,1960
Capp,7856,47,1556
Caraz96,8269,37,1749
CarpathianCoder,8847,47,1618
CarrDelling,8974,37,1759
CarySh,7320,33,2452
Casablanca,5454,33,2175
CaseyRoberts711,6225,100,151
CatCoder,8477,56,1080
CatProgrammer,5087,33,2111
Catabolic,1192,23,2944
CatalinT,6018,100,142
Cerezo,8753,70,718
Chaker,4644,47,1229
ChanUl,5983,33,2257
Changjinglu,4953,47,1251
ChaosPP,8019,35,1798
ChaouS,9250,70,772
CharleSE,7932,47,1561
Charlee,8498,37,1752
CharlesBradshaw,9091,33,2736
Chei,5289,33,2150
Chendy,3513,100,23
Cherish,8372,35,1800
Cheshulko,1158,23,2924
ChevalierMalFet,6881,33,2381
Chiaki.Hoshinomori,4418,100,61
Chipe1,6165,47,1375
Choroba,8773,33,2687
Chriky,5634,67,816
CoDDeR90,8005,33,2566
Cobblob,7757,33,2529
CodeGreg,6533,67,826
CodeJelly,7110,55,1147
CoderINusE,5910,33,2246
CoderTom,6083,56,946
Colander,8010,33,2567
Colonelmo,2522,33,1842
Conny,6678,33,2356
Cricycle,7045,70,580
Cruiser,9425,56,1131
Cthaeghya,1181,23,2939
CubeDr,7731,33,2525
Curs0r,9426,100,315
Cwind,5716,35,1783
Cyker,9003,56,1111
CyrusWong,1179,23,2938
DAle,8552,100,264
DBZX,8365,77,430
DEGwer,5591,100,120
DKarev,4180,47,1210
DKolodzey,8521,77,438
DNNX,8683,70,707
DSSGSRA,6637,56,976
DVH312,10323,44,1702
Dalimil,7208,56,1004
DamianS,6226,100,152
DanReyLop,5130,33,2124
DaniJVaz,8846,100,289
Danielpp,8155,47,1578
DanilZ6,4446,33,2036
Daniyar,3208,47,1166
Dankaati,5601,100,121
Dare.k,5940,33,2250
DarinTay,8041,65,874
DarkKnight.,7944,47,1564
Darksun,7410,100,213
DarrenHu,8727,33,2680
Darsein,5644,100,123
David.Zhou,4238,33,2007
DebNatkh,7437,47,1514
Deeles,1226,23,2959
Dejko,6530,47,1414
Delfad0r,5632,100,122
Delgan,3482,33,1920
Demasi,6403,70,546
Dembel,5178,100,98
DemoVersion,6199,33,2291
DenXX,6217,47,1379
Dener,3281,47,1170
Denis.P,7377,47,1501
DennisMitchell,3596,33,1934
DerrickT,7519,33,2491
Desliner,6471,47,1405
Devushka,6016,47,1360
Dewep,8550,35,1801
Diego93,6889,47,1446
DiegoAE,9200,70,770
Dijkstraido,6206,47,1378
DimaPhil,2993,33,1873
DireWolf,4712,33,2060
Djeefther,8477,33,2641
DmitryAnkudinov,7972,33,2558
DonaldDuck,6466,37,1723
Dorel,5227,33,2138
Doron.G,7610,33,2506
DoronBiaz,8549,47,1604
Doru,7920,56,1047
Dovgaluk,6464,70,554
DrBubbles,1187,23,2941
DragonPW,7759,37,1742
Dreamer23,7993,47,1567
DuX,8761,70,720
Dukati8,7068,47,1468
EMarci,9361,100,312
EPG,8267,33,2610
Earthwings,7412,33,2463
EdvardD,7003,100,191
Eggeek,9381,56,1129
EgorKulikov,2468,100,4
Eirage,1108,23,2904
El.Apa,4661,33,2054
Elarnon,5150,33,2127
Eldar.Gaynetdinov,7862,47,1557
Elene,8109,44,1689
Elias,885,23,2830
Elinow,2317,33,1830
EliteWantsYou,8362,33,2625
Elkcloner,6454,47,1400
Elshiko,7247,70,598
Emad.Y,4779,47,1239
Eminenz,5670,67,818
Emruz,4079,33,1988
Enam,8293,47,1586
Enchom,3915,100,40
Endagorion,5352,100,106
Eragon77,8570,100,266
Eran,6668,70,565
Erfaniaa,8486,56,1081
EricStansifer,8194,77,420
EricValdivia,9053,44,1700
Ericcwang,1296,23,3004
Erop,5428,100,110
ErrGe,3943,33,1968
Errachete,9628,37,1766
Errichto.rekt,3896,70,490
EscapeSequence,8132,33,2585
Euphoria,9595,33,2779
EveningSteps,6355,33,2308
FBWolf,7104,33,2408
FOR.Occurrent.Recursion,8464,70,684
FXilip,8867,47,1620
Factorial,8516,44,1695
Fakvarl,9287,56,1125
Fantoccini,8270,33,2612
Farmcoder,6120,33,2284
Farnhaam,6000,56,940
Farqd,7476,56,1021
Fcdkbear,5974,100,138
Fearos,6469,33,2327
Fedux,8106,33,2580
FeiLi,1231,23,2962
Fengdalu,3263,33,1901
Fenghuo,8299,33,2615
Ferdy89,1039,23,2872
FerranAlet,8853,77,454
FilipV,6592,70,558
Financier,5811,47,1338
FittySpence,1287,23,2996
Fixman,9066,88,330
Fj.,8818,77,452
FloatingPoint,8549,33,2651
FloppyCat,5919,56,938
FlyingAnt,4244,47,1214
Fory,6470,56,964
Foyaz05,7090,33,2404
Frag,6364,47,1391
Frank,4846,33,2078
FreeTShirt,8664,77,447
Freiiyo,937,23,2841
FrozenWinters,8097,67,840
Furko,8446,77,434
FutureChaser,9330,70,779
Futurizing,4026,44,1680
FxF,7710,56,1036
GArs,8062,47,1573
GGCarry,1223,23,2956
GGed,4489,100,65
GMan1007,7449,56,1018
Gaabs,5411,33,2168
Gandook,9236,33,2752
Garvys,7425,33,2468
GarySham,5275,70,513
GastonFontenla,1299,23,3008
GeKa,7163,70,592
Gerbil,4596,33,2048
Germaine,6430,33,2323
GiB,10199,37,1770
Gilthans,7050,47,1463
Giove,5883,100,132
Giraffe.Harold,1069,23,2883
Glanish,8852,33,2709
Gleb,4289,56,914
Glider,7524,33,2492
Gofer,4915,33,2089
GokuSSG,7147,37,1733
GoldenMan,6336,47,1387
Golovanov399,5399,70,517
Goodhope,5511,47,1305
GooglySearch,8991,70,744
GordeevAlex,4670,100,73
GordonFremen,7452,33,2475
Gotzillaz,8548,47,1603
Grandrogue,4782,33,2070
GreatKorn,1258,23,2978
Greybird,10955,56,1145
Grzesiu,9028,47,1639
Guineapig,8121,44,1690
Guliash,5216,47,1274
Gullesnuffs,4724,100,75
GumJum,6585,33,2340
Gustavostor,8711,77,449
Guty,6625,33,2350
Gwittaegi,7311,33,2451
Gyuuto,8379,70,669
HDevillez,3993,33,1975
HMK,8714,67,855
HSJ,2840,56,897
Handojo1,8733,70,717
HanziQ,4856,33,2080
Heart.Blue,5869,47,1344
HeartbreakKid,8831,33,2702
Helgui,7396,47,1507
Helicopter,2662,33,1855
HellFalcon,7519,70,612
HellKitsune123,4664,100,72
HeniekPL,4754,33,2066
Hennesseeee,9506,33,2773
Henni,1161,23,2926
HenrikRueping,1030,23,2869
Hephaestos,8770,33,2686
HexTree,8881,100,293
Hildan,7443,33,2473
HiltonLange,8218,77,422
Hodduc,7275,100,207
Hogan,5789,56,935
Holla,5152,33,2128
HonMing,969,23,2850
Honour,9184,47,1652
HotLava,5096,33,2115
HouXiang,8909,56,1105
HowardCheng,7973,58,888
Htedsv,6882,47,1445
Humor,3126,56,898
Hunroll,6702,56,979
Hyperbolic,9150,70,767
I.dont.have.girlfriend,4201,56,911
IAmCharizard,2564,33,1847
IAmWave,6831,100,183
IDrandom,7902,33,2550
IITianUG,3703,33,1945
ILove47,6227,47,1380
IRSisyphus,1050,23,2875
IamSeulgi,5721,33,2213
Icemore,2694,33,1858
IdoLivneh,6840,70,571
Ignat,7199,100,204
Illyasviel.Von.Einzbern,8304,56,1069
IlyaLos,6052,70,530
IlyaMSU,5660,100,124
ImBarD,4856,100,80
ImGonnaWreckIt,4903,33,2085
Infoshoc,7078,70,584
InhaKorean,9851,56,1140
Invest,6500,56,968
Ipeq1,5881,33,2241
IvL,3416,100,19
IvanYU,3529,33,1925
IvayloS,8065,100,238
Ixanezis,4134,33,1993
J.MILFORD,6839,33,2378
JAPLJ,3913,100,39
JBL,8193,33,2596
JDJake,8252,56,1064
JSD,8515,56,1083
JTJL,7956,100,232
JaNo,8202,100,246
JaanusKp,7844,33,2540
JaapB,761,23,2814
JackWindows,8817,33,2697
JacoCronje,8771,47,1614
Jael860,4038,33,1979
Jaesung,7843,70,628
Jaguar321,5532,33,2186
JakeLever,6891,37,1727
Jakob223,3421,56,901
Jakub001,2117,33,1824
Jarjar,5519,47,1306
Jarlaxle,7377,47,1501
JarrettSpiker,3580,33,1932
Jatana,8337,56,1071
JeBeK,8400,70,675
Jeannette,8904,77,459
Jeddo,1265,23,2980
Jeffreyl,8719,35,1803
JelteF,1289,23,2998
Jethol,7185,33,2422
Jhamra,1276,23,2990
JhonatanGomes,7100,33,2407
Jianzhi,6866,77,381
Jim.Ng,962,23,2846
Jingfei,8950,33,2722
Jingling,5664,67,817
JinxJinxAgain,6352,47,1389
Jinyu.CU,5657,33,2203
Jirachi,7697,47,1540
Jishnu111,8051,33,2571
JoeLago,7505,33,2484
Johan.de.Ruiter,1302,23,3011
JohnSmith,7990,77,411
Joisino,10264,77,485
Jomax,8777,33,2690
JonAhearn,7900,56,1046
JonathanChen,5109,33,2119
Jonick,7450,56,1019
Jorik,7184,70,593
Josse,6746,77,375
Jozko,5811,47,1338
JulienC,3723,33,1947
JulienSorel,7384,33,2460
JustAMan,8492,33,2644
JustasK,8501,70,690
K.A.D.R,3797,100,33
K0stIa,5700,47,1324
KAP,8865,100,292
KEO,5644,47,1320
Kalina,8163,70,652
KalininN,5128,100,94
KamilBek,9608,70,796
Karan2k,5046,47,1261
KarimLabib,9448,47,1665
KarlisS,7743,70,624
Kaseo,8818,100,286
Kbo,2471,33,1838
Keks,1315,23,3027
Kelsier718,9141,70,766
Kengood,8657,33,2666
KenjiH,5896,47,1349
KennyCz,7482,67,834
Keno,7262,47,1489
Kentastic,6774,37,1724
Kewowlo,5223,67,813
KeyboardDrummer,8190,33,2594
Kezia,6046,35,1785
Kh.Madi,3650,47,1181
Khabat95,5382,33,2162
Khaelex,4321,33,2018
KhaustovPavel,7428,100,214
Ki0apa,9850,35,1811
Kingder,8716,33,2678
Kirhog,9095,70,761
KomarovAndrey,7394,47,1506
KorlaMarch,7563,47,1526
Kostroma,6137,77,362
KrK,5063,47,1262
Kraj,7060,47,1466
Krem,4866,56,919
Krisjanis,6135,47,1371
Kristofer,9050,47,1643
Kuha,3446,47,1174
Kulych,7634,47,1535
Kumarajiva,5102,33,2117
Kussy,8748,47,1611
Kutso,5794,70,524
Kuyan,9943,33,2792
Kvencedor,4936,33,2090
KyleLau,8832,33,2703
L.Lelby,6137,33,2287
LCM,1053,23,2877
LLI.E.P.JI.O.K,9226,47,1656
Laakeri,7192,100,202
Labib666,9201,77,472
Labutin,3959,33,1971
Laf,7132,33,2411
Lakshmi.Rajagopalan,8356,33,2623
Landrew,7480,37,1736
Lark,7127,56,1001
LauZi,7015,77,384
Lawih,929,23,2839
Lay,8805,33,2694
Lazysheep,4297,33,2014
LeBron,5258,100,102
LeeSin,6325,70,545
Lefonius,5289,47,1279
LegaDyan,4914,33,2088
LeoMao,1243,23,2965
Leonardo.Marchetti,5443,47,1298
LeonardoBlanger,8583,44,1696
Leonid,3573,47,1177
Leopan,6779,47,1438
Lepetrandr,8891,70,731
Lethehaiau,7037,56,996
LeulAbiy,8870,33,2713
LevinLMKwong,7256,56,1008
Lewin,3260,100,13
Lexey,6282,56,955
LiJiancheng,5483,77,349
LianaT,8436,70,678
LienTran,7380,47,1503
Light3,7868,44,1687
Lightmoon,8360,65,876
LilacLu,7397,47,1508
Lionel,6746,33,2366
LiranR,5890,56,937
Little.John,5264,33,2148
LittleRaccoon,5610,47,1316
LolifanSenseiSama,8699,33,2674
LoppA,7041,70,579
LordDuran,5119,47,1267
Louis.,9469,33,2769
Louise.de.La.Valliere,7981,33,2561
Lovro,3479,70,488
Lozy,8278,67,850
Lucretiel,813,23,2819
Luffy,3177,33,1896
Lukasz16a,4118,56,908
Lutyj,8832,100,287
LybF,8841,70,727
M.Hafez,6017,33,2265
M.M.Z,1932,33,1816
M.Mahdi,5916,100,134
M.Saito,1271,23,2985
M.Sayed,8266,33,2609
ME.py,6087,47,1367
MJ.TH,5677,33,2207
MKLOL,6440,70,551
MOsTik,7443,47,1515
MPeti,6468,77,367
MRain,7864,100,226
MRoizner,7439,100,215
MRoy,7421,33,2466
MSPA,4866,47,1245
MTSranger,8918,77,460
MZuev,7500,100,216
Madya121,3648,33,1939
Maestro,8837,70,726
Magr95,943,23,2843
Maguro,9986,56,1142
Mahmoud.Ouka,5094,33,2114
MahmoudSaied,5449,47,1299
Mahmoudian,3712,77,335
Maksim,3145,33,1893
Maksud,8978,70,743
MalenkiyShmel,1085,23,2892
Maltysen,3999,33,1976
Malvolio,5693,47,1322
Mamick,9045,70,752
Mankar,5609,33,2199
Manro,6239,77,363
ManuelPineda,8554,77,441
Marev,7433,33,2470
Maricel,8756,70,719
MarshallOfSound,6159,33,2290
Marta,1131,23,2912
Martial,9283,33,2755
MartinThoma,3277,33,1903
MartinV,7290,33,2442
MasonLiu,970,23,2851
Mastojun,5980,47,1357
MatRush,4950,47,1250
Matej,8926,35,1808
MathBunny123,7156,33,2417
MathProgrammer,813,23,2819
Mathlover,7046,77,387
Matrix.code,8266,67,848
MattKendz,6498,33,2330
Matth,9707,47,1674
Mattj,8777,33,2690
Matts01,6262,35,1786
Matui,8549,33,2651
Mauro,4180,33,1997
MaxPlus314,6750,100,179
MaxPylypovych,8996,56,1110
MaxT,7794,33,2535
MaximKulikov,8886,47,1622
Mazzz,9303,33,2757
Mc...,4205,44,1681
MeandMyself,3840,33,1962
MedoN11,8569,24,2809
MedvDanil,8048,56,1053
Melanie.Dong,6475,67,825
MeloFix,922,23,2836
Mesh,6624,33,2348
Mike.Xiao,787,23,2816
Mikester95,8248,100,251
Mikotar,5846,33,2235
Milanin,8966,100,299
MilesB,1161,23,2926
MilesEdgeworth,8343,33,2621
MinWoo,3051,33,1883
Mindstorm,8992,47,1634
Mint3441,8308,33,2617
Miteusz,9359,70,782
Miv,1287,23,2996
Moanraker,5810,33,2232
Mohamed.Gaber,8925,70,737
MohamedZain,3047,33,1880
Mohammad.Yasser,9314,70,777
Momentum,6004,33,2264
MonaHashem,6144,33,2288
Moonbay,8695,33,2673
MoonlightWizard,6266,33,2298
MooseBoys,6273,33,2299
MosharrafOshy,8778,33,2693
Motyaspr,5396,33,2164
MountainViewer,6444,33,2326
Mr.X,7274,70,599
MrDindows,4849,70,500
MrLantan,5410,47,1295
Muali,4973,100,86
Murat,7886,56,1045
NALP,9945,100,320
NAT,7154,47,1478
NGG,4429,100,63
NLR,4779,33,2069
NTN,9566,33,2778
NVAL,4412,70,496
Na2a,7192,100,202
NaN,6852,33,2379
NabiNaga,6251,56,952
Naduxa,7510,47,1522
Naren,6816,47,1442
NateRiverxkh,5943,77,359
NauT1LuS,8920,37,1757
Nbdd0121,1104,23,2900
Neander,1318,23,3030
NedoL,5339,47,1286
NefariousZhen,8893,100,295
NegaTeeF,4247,70,495
NekoChen,8915,37,1756
Nerevar,6620,100,172
Nergal,9616,33,2780
Neroysq,6902,56,988
Neverauskas,3207,47,1165
Neverous,7307,33,2447
Neynt,9193,33,2747
Nickle,7364,47,1498
NicolasK,7033,37,1729
Nigagara.Hawaii,5880,33,2238
NikLast,8834,33,2704
Nikitosh,9485,56,1136
Niloy.D.Rocker,6544,47,1417
Ninjo,5042,33,2105
Nirmit.lakhotia,9266,25,2806
Nishad94,5394,33,2163
NitishC,5414,33,2169
NoS,5119,33,2123
Noble.Mushtak,9505,56,1138
Nocklas,5862,70,526
Noobgam,4257,77,339
Noolli,1167,23,2930
Nooodles,8755,47,1613
Not.A.Number,1295,23,3000
Nothing.L,3529,33,1925
Noureldin,6372,47,1392
Novemura,6136,47,1372
NuM,9075,100,305
Nugusha,7532,56,1024
NurlashKO,9205,56,1121
OakChawit,1266,23,2982
Ogorod98,3955,33,1970
OmarAhmed,5786,33,2228
OmarHashim,8663,100,272
Omelianenko,9625,70,797
OmerDoron,6477,56,965
Ondra,4199,33,2000
Orlangur,8106,70,644
Orminot,8475,25,2804
Oroko,7648,56,1031
Orpinexyw,7565,77,403
Osama.Hatem,7100,47,1473
OsamaF,7667,33,2515
Oswald,9774,33,2787
Ouroboros,9214,67,865
OutOfTheBox,8774,56,1096
PASTor,6523,70,556
PNG,927,23,2838
PapyMoustache,9954,37,1769
Paradox1,5335,47,1285
Paradox512,4319,33,2017
ParagonLight,6335,33,2305
ParanoidAndroid96,3738,47,1188
Parikh,7626,47,1534
ParthCoder,6610,33,2344
Paul.T,6601,100,171
PaulJefferys,8751,67,857
Pavel.Sheftelevich,6099,100,148
PavelKunyavskiy,2497,77,331
PavelSavchenkov,5064,100,88
Pavlo,7534,56,1025
Pavol,6983,33,2392
PearGod,7413,33,2464
Pedro.Bello,8914,70,736
Peter.Smit,8398,56,1074
PeterPaan,8822,56,1098
Phicar,5741,47,1327
Phil217,8837,100,288
Philidor,6910,47,1449
PhyberOptik,4430,33,2032
PieceOfCake,4218,33,2003
PiffNP,8246,33,2605
Pilot34,6697,33,2362
Pish4,8285,56,1067
Pitaya,989,23,2857
Pixar,8094,33,2576
PlayLikeNeverB4,6623,70,563
Plyushchenko,7467,47,1517
Poldnev,8203,100,247
Polygonian,8437,100,259
Pouf,1192,23,2944
PowerShell,7106,47,1475
PrashantM,3083,47,1163
Pred4c3,4688,33,2056
Pricey,8182,70,653
Prime21,6942,30,2799
Prof,8220,33,2600
Programist,1202,23,2949
ProjectYoung,9188,77,470
ProjectZer0,8087,70,643
ProphetOvDarkness,2445,33,1836
Pufforrohk,6924,58,882
PumpkinW,5752,33,2223
Punyaslok,6102,33,2278
PurpleHeart,8086,100,240
Pythonator,8936,37,1758
Pyvain,7881,33,2547
Q112,8868,33,2712
Qshaman,1315,23,3027
QuantumCaffeine,7869,70,633
QuentinB,8580,33,2656
QuickBrownFox,6874,77,382
Quigi,8716,56,1089
Quilan,3618,33,1935
Qwaz,8381,77,431
Qwertyuiop,9155,47,1650
Qwrk,5025,33,2102
R.Fyc,9585,70,794
Ra16bit,3901,100,36
Ra1nWarden,4930,56,920
Raaja,8626,70,700
Radewoosh,6958,77,383
Raditya,2839,47,1157
RadonX,6828,56,982
Ragnar,8835,54,1148
RahulBhati,7253,33,2432
Rainto96,9447,70,787
Rajnikanth,5770,47,1335
Ramis,5818,47,1340
Ramocc,6617,33,2346
Ramsey,8768,56,1095
Rand0mUsername,5024,70,503
Ranmocy,7056,33,2402
Rasinhas,9068,70,756
Rasmus,3076,33,1885
Rasto,4744,33,2064
Ratmir15,3243,47,1169
Ravana,6985,33,2393
Raynald,6379,77,366
Renelvon,7656,47,1536
Reskip,9334,47,1664
ReynoT,6052,56,944
Reza.Ashtiani,5190,47,1273
RiHL,7229,56,1006
RiaD,3122,100,11
RidgeX,8460,33,2637
Ringod,7213,77,394
Ripounet,8586,56,1086
RobertDadsUncle,6765,33,2368
Rocknz,3498,56,902
RogerB,7903,58,887
RogerW,8081,37,1746
RokKos,8109,33,2581
RollRoll,3389,33,1906
Rollchuchy,5512,33,2185
RomaWhite,6395,65,872
RomanKholin94,7735,70,623
Romchela,10280,70,807
Romka,5797,100,130
RonaldR,7452,33,2475
Ronnoc,6278,100,153
Roukanken,1295,23,3000
Roy,1266,23,2982
Royale,8696,70,712
Rubmary,1093,23,2898
RupertW,3665,33,1943
Rushel,5250,33,2143
RushikeshDeshmukh,7730,33,2523
RuslanGatin,7318,77,398
Ryan,8438,70,679
RyanBraganza,2946,33,1869
Rysiek,4284,33,2012
S.Saqib,6572,33,2338
S7012MY,9195,33,2748
SAJAL,8234,33,2603
SAS,1928,33,1815
SBMaruf,6535,47,1415
SIben,7340,33,2455
SKolotienko,3838,47,1191
SPerumal,7094,33,2406
ST.Lighter,6066,56,945
Sadia.013,7871,47,1559
Safadurimo,7431,47,1512
Saigyouji,6289,33,2300
Saint.Moustache.Leftovers,7938,47,1563
Saintyago,7383,47,1504
Salls,7311,58,884
Salmon,9867,100,319
SalvatorePatti,6822,33,2372
Samjay,815,23,2821
SapFire,6328,33,2303
SaraGuru,7823,33,2538
Sasha.Pshenychnyy,4601,47,1228
SaveVMK,3517,70,489
Savlik,8263,100,252
Scooooooorpio,9538,100,317
Sealight,1309,23,3021
Sean223,7868,33,2543
Seemann,6848,88,324
Segovia,7364,47,1498
Selv,8928,56,1108
SenseiKiwi,8902,56,1104
Sereja,8523,70,694
Sergey.Bankevich,7997,100,234
SergeyLazarev,8261,70,661
SeyedParsa,5585,100,118
Sfairat,7042,100,195
Shachar,4995,33,2096
Shaikhitdin,8389,70,672
Shakhawat,5801,33,2230
Shaon,7308,33,2448
SharkMan,9942,33,2791
Sharknevercries,10000,56,1143
Shashack,6838,33,2377
ShawTim,6074,33,2276
ShawnKop,8257,33,2607
Shedokan,1013,23,2863
Sherlock9,4708,33,2057
Shimika,2012,33,1820
Shivamd,6067,33,2273
Shloub,6839,70,570
Shoutmon,8540,33,2648
Shuaib.Khan,6372,33,2312
Shulik,7567,47,1527
Shyue,1211,23,2953
Silphire,4661,33,2054
Silveew,1304,23,3016
Simon.M,6773,47,1437
Sindbad8,7300,67,832
SinnerAA,8303,70,667
Siyao,8990,33,2728
Skryba,8138,33,2586
SkyHawk,8954,70,738
Skywalker8921,7560,56,1026
Skywave,1309,23,3021
Slevin,9112,77,467
Slimper,8780,100,281
Smithers,8114,100,242
Snuke,2699,100,6
Sohieb,4483,47,1223
Sokolov,3976,47,1196
Solaris3,3652,100,26
Soronbe,10612,33,2798
Sosunser,7447,56,1017
SpaceTimeVortex,3588,33,1933
Speckdonis,10214,33,2796
SpiritsUnite,6487,70,555
Spooky,8917,100,298
Srdce,7074,70,583
Sriuba,7181,33,2421
SsnL,8192,56,1061
StSt,4341,33,2020
StarCuriosity,5689,77,352
Stashio,7229,33,2428
Static,8183,33,2593
StefanPochmann,5275,47,1278
StevenRY,2832,33,1863
StevenSheffey,6396,33,2315
Storm,8974,56,1109
Stratocoder,5013,47,1255
Strikeskids,8890,100,294
Stun,6912,56,989
Subscheme,5114,70,506
Suez,6609,33,2343
Suhrob,6993,33,2396
Sulley,4735,56,917
Sullyper,5415,56,927
Sunlicht,9030,77,462
SuperBidi,1254,23,2977
SuperJim,1317,23,3029
Supto,5098,47,1265
SuriK,4209,47,1211
Svyat,4051,47,1203
Swapnil.Kumar,4235,33,2005
Swarnaprakash,8981,47,1632
Sydriax,5023,33,2100
Sylvus,6122,67,822
T.Peter,7767,33,2530
T3rm0pA5ta,3803,33,1957
TKnigge,5354,100,107
TLN,4988,77,340
TMK,7701,70,620
TakaakiUmedu,8597,47,1605
Talibu,6633,56,975
TallShantanu,8070,77,416
TangentDay,1302,23,3011
Tanzir33,8108,67,841
Tartar.san,3470,33,1917
Tashiqi,7514,56,1023
Taube,8383,100,258
Te4NIK,7366,47,1500
TeddyC,7792,33,2534
Tedium,4037,70,492
Tehnar,7108,77,390
Tejs,8086,100,240
Ter.suan,9252,33,2753
Terence,6486,56,966
TerryMcGinnis,5043,47,1259
Testla,5456,33,2176
Thanabhat,6412,56,962
ThanadeeW,1086,23,2893
ThatMathGuy,6784,77,376
The.One.Ring,6182,70,539
TheCoffee,4874,33,2081
TheNumberOne,5942,56,939
TheTractor,6470,47,1403
TheUnthinkable,1277,23,2993
Thijs.,9205,54,1149
Thomas.94,8215,33,2599
Tigro,9413,33,2766
TimeString,5227,70,510
Tinedel,5478,33,2179
Tinyyy,7111,100,196
Titandrake,4804,33,2074
Titimtimon,9108,70,763
ToR,5914,33,2247
Tobie,8239,100,249
Tofusan,5332,56,925
Tomarky,7743,33,2527
TonySnark,2478,47,1152
Tossed,9299,56,1126
Tott,8612,33,2661
Trasier,2146,33,1825
TrePe,4354,47,1219
Treeone,5113,33,2120
TrevorDasch,7010,56,993
Triply,6041,77,361
TrueBamboo,8624,77,445
TungNP,944,23,2845
