user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
072988,-,-,-,71,C++,-,54,-,0,-,-,-15,0,-,-,9896,-,Timeout,-,-
0806580124,-,-,-,71,C++,-,67,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
735612658,0,0.00,0.00,239,C++,-,165,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1420,0.00
AC521,0,0.29,0.00,77,C++,-,72,24,0,0,0,0,0,0,0,9824,-,-,2964,0.28
AS1,0,0.20,0.00,10,C++,-,70,24,0,0,0,0,3,0,0,10376,-,-,2732,0.20
ASotelo,0,0.04,0.01,2,Java,-,80,0,1,0,0,1,5,72,0,3254,Unknown error,java.io.FileNotFoundException:,23568,0.03
AdrianKuegel,0,4.46,0.00,3,C++,-,51,24,0,0,0,0,3,0,0,9456,-,-,2364,4.45
AdrianRoos,-,-,-,7,C++,-,45,-,0,-,-,-15,0,-,-,46872,-,Timeout,-,-
AlexGran,0,0.00,0.00,163,C++,-,98,120,0,0,0,0,1,0,1,59120,-,-,3512,0.00
AlexTolstov,-,-,-,45,Java,-,203,-,1,-,-,-1,5,-,-,-,unmappable character for encoding UTF8,-,-,-
Ananya,0,0.09,0.00,12,C++,-,53,24,0,0,0,0,0,0,0,9600,-,-,2532,0.08
Anarivu,0,0.55,0.02,145,C++,-,89,64,0,0,0,0,0,137192,0,29536,-,-,3228,0.40
Andfive,0,0.00,0.00,75,C++,-,71,24,0,0,0,0,0,0,0,10632,-,-,2472,0.00
ArtDitel,0,0.00,0.00,124,C++,-,97,176,0,0,0,0,0,0,1,86248,-,-,2376,0.00
Arti1990,-,-,-,83,C++,-,84,-,0,-,-,-15,8,-,-,44936,-,Timeout,-,-
BertLeung,0,0.21,0.00,5,C++,-,68,24,0,0,0,0,41,0,0,9560,-,-,2544,0.20
Bidhan,0,0.00,0.00,144,C++,-,114,56,0,0,0,0,70,0,0,25416,-,-,2600,0.00
Bill,0,4.10,0.07,51,C#,-,78,0,0,0,0,0,20,8,0,4608,-,-,63676,4.03
Blakman,0,0.00,0.00,171,C++,-,139,88,0,0,0,0,3,0,1,42480,-,-,2572,0.00
