user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0rang3,0,0.00,0.00,12,C++,-,58,0,0,0,0,134,2,0,0,10528,-,underflow error reading the file,2676,0.00
0x00000000,0,0.00,0.00,6,C++,-,69,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1372,0.00
0x42,0,0.17,0.01,28,Java,-,63,0,0,0,0,0,0,72,0,2153,-,-,57068,0.16
0xb0c5,0,1.09,0.00,4,Python,2.7,20,8,0,0,0,0,0,0,0,1078,-,-,6856,1.08
11122976,0,0.00,0.00,8,C++,-,65,24,0,0,0,0,7,0,0,10704,-,-,2444,0.00
19891101,-,-,-,23,C++,-,114,-,0,-,-,-15,2,-,-,10288,-,Timeout,-,-
200,0,1.81,0.00,14,Python,2.7,47,8,0,0,0,0,0,8,0,2226,-,-,6868,1.81
2rf,0,0.05,0.00,14,Java,-,117,0,0,0,0,1,0,64,0,4049,-,jav,21756,0.03
317070,-,-,-,17,Python,2.7,81,-,0,-,-,1,11,-,-,3237,-,File or Dir not found,-,-
354898002,0,0.71,0.02,57,C++,-,79,24,0,0,0,0,130,137200,0,10056,-,-,2652,0.52
37ae912,-,-,-,16,C++,-,63,-,1,-,-,-1,3,-,-,-,expected primary-expression,-,-,-
3bdelra7man,0,0.00,0.00,5,C++,-,63,24,0,0,0,0,5,0,0,11056,-,-,2440,0.00
4rias,0,1.85,0.00,13,C++,-,61,104,0,0,0,0,6,0,1,50840,-,-,2604,1.38
8cbx,0,0.41,0.00,1,C++,-,79,0,0,0,0,0,11,0,0,9296,-,-,2352,0.32
9mat,0,4.23,0.00,15,C++,-,39,64,0,0,0,0,0,0,1,32472,-,-,2480,2.55
ACgege,0,0.00,0.00,9,C++,-,58,24,0,0,0,0,0,0,0,9840,-,-,2516,0.00
ACube,0,0.09,0.00,6,C++,-,53,48,0,0,0,0,0,0,0,21552,-,-,3000,0.08
ADJA,0,0.06,0.00,14,C++,-,56,24,0,0,0,0,2,0,0,9848,-,-,2580,0.02
AHdoc,0,1.03,0.02,8,C++,-,52,24,0,0,0,0,2,137168,0,10776,-,-,2528,0.64
AJ721,0,0.05,0.00,3,Java,-,79,0,0,0,0,1,7,64,0,2381,-,jav,21588,0.04
AKM,0,0.08,0.00,5,C++,-,38,0,0,0,0,0,0,0,0,10120,-,-,2396,0.03
AKim,0,0.01,0.00,13,C++,-,152,32,0,0,0,0,1,0,0,14208,-,-,2704,0.00
