user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
07c00,0,0.00,0.00,2,Python,2.7,14,8,0,0,0,0,2,0,0,743,-,-,6580,0.00
0alex,0,6.30,3.09,6,C++,-,93,0,0,0,0,0,10,137200,0,11736,-,-,2400,1.42
0x00000000,0,0.00,0.00,2,C,-,41,0,0,0,0,139,0,0,0,7712,-,Segmentation fault,1276,0.00
0x42,0,0.04,0.00,27,Java,-,53,0,1,0,0,1,1,72,0,2178,Unknown error,java.io.FileNotFoundException:,23576,0.04
0xb0c5,0,0.00,0.00,4,Python,2.7,14,8,0,0,0,0,0,0,0,721,-,-,6700,0.00
112atn323,0,0.04,0.00,4,Java,-,44,0,0,0,0,1,0,72,0,1941,-,java.io.FileNotFoundException:,23676,0.03
178855371157,0,0.00,0.00,5,Python,2.7,15,8,0,0,0,0,0,0,0,632,-,-,6632,0.00
19891101,-,-,-,15,C++,-,80,-,0,-,-,-15,0,-,-,10064,-,Timeout,-,-
200,0,0.00,0.00,10,Python,2.7,33,8,0,0,0,0,0,8,0,1579,-,-,6792,0.00
2011aad,0,0.00,0.00,3,C++,-,25,0,0,0,0,0,0,0,0,11440,-,-,2340,0.00
2rf,-,-,-,2,Python,3.5,13,-,0,-,-,1,0,-,-,-,-,ImportError,-,-
317070,-,-,-,4,Python,2.7,35,-,0,-,-,1,10,-,-,2218,-,File or Dir not found,-,-
3230391,0,0.62,0.01,1,C++,-,27,0,0,0,0,0,0,137160,0,8568,-,-,2588,0.42
37ae912,0,0.00,0.00,6,C++,-,21,0,0,0,0,0,0,0,0,7480,-,-,2316,0.00
3abdelazim,0,0.00,0.00,2,C++,-,23,0,0,0,0,0,0,0,0,10840,-,-,2612,0.00
551100kk,0,0.00,0.00,0,C++,-,21,0,0,0,0,0,0,0,0,10864,-,-,2608,0.00
74th,0,0.01,0.00,8,Python,2.7,34,8,0,0,0,0,0,0,0,1269,-,-,6672,0.00
