user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0673nC,0,0.06,0.02,70,C++,-,58,0,0,0,0,0,2,0,0,32512,-,-,2560,0.02
0x42,0,0.05,0.00,28,Java,-,63,0,0,0,0,0,1,80,0,2339,-,-,25220,0.04
0x636c7700,0,0.00,0.00,1,C,-,52,0,0,0,0,139,0,0,0,8136,-,-,1404,0.00
1ed,0,0.04,0.00,15,Java,-,93,0,0,0,0,1,7,72,0,2317,-,java.io.FileNotFoundException:,23792,0.04
1guangnian,0,0.03,0.02,72,C++,-,65,0,0,0,0,0,5,0,0,17160,-,-,2680,0.00
2rf,0,0.04,0.01,18,Java,-,114,0,0,0,0,1,3,72,0,3660,-,java.io.FileNotFoundException:,23556,0.02
357,0,0.00,0.00,2,C,-,43,0,0,0,0,0,0,0,0,7848,-,-,1432,0.00
4ameleon,0,0.02,0.00,12,C#,-,49,0,0,0,0,0,0,0,0,3584,-,-,10652,0.02
88844452999,0,0.04,0.00,12,Java,-,91,0,1,0,0,1,3,72,0,2615,Unknown error,java.io.FileNotFoundException:,23720,0.03
ACSeed,0,0.05,0.05,85,C++,-,76,0,0,0,0,0,7,0,0,53176,-,-,2476,0.00
ACube,0,0.00,0.00,72,C++,-,48,0,0,0,0,0,0,0,0,17520,-,-,2760,0.00
AHdoc,0,0.76,0.08,8,C++,-,39,0,0,0,0,0,0,137320,0,17672,-,-,2484,0.67
AIgen,0,0.87,0.07,53,C++,-,43,0,0,0,0,0,0,137176,0,17720,-,-,2492,0.79
AJK,-,-,-,2,C++,-,63,-,0,-,-,-15,0,-,-,19720,-,Timeout,-,-
AK93,0,1.18,0.00,56,C++,-,53,0,0,0,0,0,0,8,0,28296,-,-,18696,1.17
AKM,-,-,-,50,C++,-,46,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
AMM,0,0.00,0.00,3,Python,2.7,21,0,0,0,0,0,0,8,0,1011,-,-,6404,0.00
APP,0,0.00,0.00,8,C++,-,60,0,0,0,0,0,8,0,0,37360,-,-,2500,0.00
ASotelo,0,0.04,0.00,2,Java,-,44,0,1,0,0,1,5,72,0,3240,Unknown error,java.io.FileNotFoundException:,23612,0.03
Abeja,0,0.00,0.00,26,Python,2.7,45,8,0,0,0,0,34,0,0,2189,-,-,6420,0.00
Abhinav2107,0,0.02,0.02,0,C++,-,92,0,0,0,0,0,6,0,0,12912,-,-,2472,0.00
Abon,0,0.00,0.00,6,C,-,44,0,0,0,0,0,0,0,0,7616,-,-,1428,0.00
Acev,-,-,-,11,C++,-,64,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
Action,-,-,-,1,C#,-,80,-,0,-,-,1,0,-,-,4608,-,: System.IO.FileNotFoundException,-,-
AekdyCoin,0,0.02,0.00,65,C++,-,64,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1428,0.00
Aerodonkey,0,0.04,0.02,12,C++,-,92,0,0,0,0,0,0,0,0,33912,-,-,2652,0.00
Ailish,0,0.00,0.00,11,C++,-,55,0,0,0,0,1,0,0,0,25232,-,Unknown,2708,0.00
Akai,0,0.01,0.01,44,C++,-,32,0,0,0,0,0,0,0,0,16872,-,-,2612,0.00
Akathorn,0,0.04,0.00,15,Python,2.7,34,8,0,0,0,0,4,0,0,1786,-,-,19548,0.03
Akigeor,0,0.00,0.00,42,C++,-,43,0,0,0,0,0,0,0,0,16648,-,-,2636,0.00
