user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
072988,0,0.00,0.00,6,C++,-,36,0,0,0,0,0,0,0,0,45944,-,-,2716,0.00
0806580124,-,-,-,0,C++,-,25,-,0,-,-,-15,0,-,-,8992,-,Timeout,-,-
0xfd,-,-,-,12,C++,-,52,-,0,-,-,-15,3,-,-,15760,-,Timeout,-,-
101SejelyeYoojung,0,0.00,0.00,3,C,-,23,0,0,0,0,0,0,8,0,7960,-,-,1332,0.00
13k,-,-,-,8,Python,3.5,43,-,0,-,-,1,10,-,-,-,-,File or Dir not found,-,-
178855371157,0,0.01,0.00,3,Python,2.7,10,8,0,0,0,0,5,0,0,764,-,-,6432,0.00
1ed,0,0.04,0.00,9,Java,-,54,0,0,0,0,1,2,72,0,1565,-,java.io.FileNotFoundException:,23832,0.04
1nadequacy,0,0.00,0.00,12,C++,-,57,0,0,0,0,0,2,8,0,29744,-,-,2616,0.00
2332933,0,0.00,0.00,12,C++,-,76,0,0,0,0,0,17,0,0,11480,-,-,2596,0.00
3230391,0,0.00,0.00,1,C++,-,47,0,0,0,0,0,0,0,0,45176,-,-,2484,0.00
37ae912,-,-,-,21,C++,-,32,-,1,-,-,-1,34,-,-,-,redeclared,-,-,-
3of7,0,0.00,0.00,3,C++,-,37,0,0,0,0,0,0,0,0,12032,-,-,2576,0.00
42Life,0,0.02,0.00,9,C#,-,46,0,0,0,0,0,8,8,0,4608,-,-,11148,0.02
4TShirt,0,0.00,0.00,3,C++,-,82,0,0,0,0,0,0,0,0,10336,-,-,2560,0.00
4sh1sh,0,0.00,0.00,0,C++,-,18,0,0,0,0,0,0,0,0,8512,-,-,2740,0.00
5l2,-,-,-,1,C++,-,45,-,1,-,-,-1,6,-,-,-,not declared,-,-,-
77696c6c,0,0.04,0.00,5,Java,-,53,0,0,0,0,0,4,72,0,1713,-,-,23540,0.04
7henick,0,0.06,0.00,7,Java,-,34,0,0,0,0,0,7,72,0,1946,-,-,26400,0.06
8163264128,0,0.07,0.00,2,Java,-,50,0,0,0,0,0,0,72,0,1533,-,-,26256,0.06
830,0,0.01,0.00,6,Python,2.7,16,8,0,0,0,0,0,0,0,963,-,-,6356,0.00
9mat,0,0.00,0.00,10,C++,-,54,0,0,0,0,0,1,0,0,12160,-,-,2484,0.00
ACKOKO,0,0.00,0.00,4,C++,-,27,0,0,0,0,0,0,0,0,8776,-,-,2596,0.00
ACMonster,0,0.00,0.00,5,C++,-,54,0,0,0,0,0,1,0,0,44008,-,-,2644,0.00
ACPrimer,0,0.00,0.00,2,C++,-,22,0,0,0,0,0,61,8,0,7816,-,-,2256,0.00
ACSeed,-,-,-,3,C++,-,30,-,0,-,-,-15,0,-,-,8256,-,Timeout,-,-
ACmyth,0,0.00,0.00,0,C++,-,26,0,0,0,0,0,0,0,0,10096,-,-,2608,0.00
ACube,0,0.00,0.00,14,C++,-,50,0,0,0,0,0,0,0,0,12224,-,-,2736,0.00
ACvon,-,-,-,5,C++,-,28,-,0,-,-,-15,0,-,-,10096,-,Timeout,-,-
ADRush,0,0.04,0.00,9,Java,-,94,0,0,0,0,0,4,72,0,3654,-,-,23764,0.03
AEtheReal,0,0.00,0.00,10,C++,-,37,0,0,0,0,0,0,0,0,8480,-,-,2408,0.00
AGrover,0,0.04,0.00,13,Java,-,68,0,0,0,0,1,3,72,0,3224,-,java.lang.ArrayIndexOutOfBoundsException:,23592,0.03
AMV,0,0.03,0.00,15,Python,2.7,20,0,0,0,0,0,8,0,0,1044,-,-,19280,0.03
